,UKF266,ZH1007nec,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0123758565039094,0.06898665232717596,0.06726370951793038
HALLMARK_ALLOGRAFT_REJECTION,-0.08375000550809295,-0.02185789893206316,0.04523210187218939
HALLMARK_ANDROGEN_RESPONSE,-0.020990224234439997,-0.005190186793032705,0.0069705018759111375
HALLMARK_ANGIOGENESIS,-0.09339416158479061,-0.0590912691153133,0.017389930593363072
HALLMARK_APICAL_JUNCTION,-0.05493676064954911,0.09302416320529239,0.023432512442569265
HALLMARK_APICAL_SURFACE,0.0463694452539514,0.09454141911470874,0.049596483039979586
HALLMARK_APOPTOSIS,-0.012223460266265718,0.07259510872444794,-0.04105828847752057
HALLMARK_BILE_ACID_METABOLISM,-0.023682194544517986,0.035029128796259516,0.01978212656593703
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.037300237368509896,0.09845358870919312,0.0191310187864659
HALLMARK_COAGULATION,-0.06011061470614338,0.03386095216675476,0.02531095364418501
HALLMARK_COMPLEMENT,-0.016256703481107984,0.03737527019934973,0.00893944607275565
HALLMARK_DNA_REPAIR,-0.04366031547367595,0.0544040207465281,0.07139727214147762
HALLMARK_E2F_TARGETS,-0.07406185283598361,0.08706406308301867,0.07809051372516039
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.09269593267131081,-0.032101107493333794,-0.010432937064670477
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.030316888837299737,-0.014365196288238855,0.003623800477844092
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06220199668011274,0.05691291109976368,0.029883933255624485
HALLMARK_FATTY_ACID_METABOLISM,0.038861648720195624,-0.009352599742208145,0.0191420168255141
HALLMARK_G2M_CHECKPOINT,-0.08301724027157782,0.06264788390818063,0.03894691622044929
HALLMARK_GLYCOLYSIS,-0.015784526372704596,0.0360320486146116,0.043355195329363355
HALLMARK_HEDGEHOG_SIGNALING,0.07221311253973665,-0.00039588644692098283,0.03500141524918949
HALLMARK_HEME_METABOLISM,0.011588067318419996,0.0469364715742994,0.011039056101886173
HALLMARK_HYPOXIA,0.009346277194879052,-0.07495549253221395,-0.03840208303874835
HALLMARK_IL2_STAT5_SIGNALING,-0.040582233694883646,0.0959953983221424,-0.0017174088057746
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03698201532389946,0.011690899400805395,0.03061383414408859
HALLMARK_INFLAMMATORY_RESPONSE,0.05992736801947486,0.09038370372607683,-0.051599317443957786
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.055243742085475035,0.09837659363319286,0.021667849545548144
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04366436732099246,0.07996230602562335,-0.024360767456186014
HALLMARK_KRAS_SIGNALING_DN,0.023898208224629625,0.032308773357042735,0.045572201521736
HALLMARK_KRAS_SIGNALING_UP,0.09617419250182727,0.07892450073773688,0.009017098132580292
HALLMARK_MITOTIC_SPINDLE,-0.019861603833897977,-0.029396603981528827,0.008921972317968613
HALLMARK_MTORC1_SIGNALING,0.00874631761742023,-0.06994536641642923,0.0008049630807268545
HALLMARK_MYC_TARGETS_V1,-0.10263754937462022,0.04114043047881663,0.0218347190883275
HALLMARK_MYC_TARGETS_V2,-0.06778643701422044,0.005575704919072761,0.025379845796265944
HALLMARK_MYOGENESIS,0.030297186815713174,0.01571566072528912,0.015386708860768091
HALLMARK_NOTCH_SIGNALING,-0.058907463704248986,0.09641316304904497,0.11268443623915265
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.004301190708419553,0.06342475935902402,0.0774940088123135
HALLMARK_P53_PATHWAY,-0.057855209274947354,0.027296813133954174,0.039643029491521445
HALLMARK_PANCREAS_BETA_CELLS,0.06360615508073297,0.04805465942208401,0.041642599866777756
HALLMARK_PEROXISOME,-0.08171898023698539,0.1157257327817441,0.005779596186757138
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0022753468488549327,0.06785255640583758,0.013155570408053664
HALLMARK_PROTEIN_SECRETION,0.007517862175510477,0.06786322417280895,0.015837190885090904
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.014446208771178306,-0.0011825126110837885,0.02140705595370321
HALLMARK_SPERMATOGENESIS,0.0024948482820896126,0.07026601703313122,0.03435981900434543
HALLMARK_TGF_BETA_SIGNALING,-0.10133489628451621,0.05539346549081111,0.03586180819547911
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03263143610508235,0.053426591276623345,-0.026402745080808653
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05925761072853084,0.10572408363854227,-0.014876259991895756
HALLMARK_UV_RESPONSE_DN,0.06388448878666758,0.04449503145293179,0.016517597457335796
HALLMARK_UV_RESPONSE_UP,0.04428989412381044,0.04130166348312923,0.023751103838709778
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06183906810691056,0.025306582124713355,-0.051420794543984
HALLMARK_XENOBIOTIC_METABOLISM,-0.012210387039372175,0.027371599795037532,0.02695315160725475
