,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.054712216427027296,-0.002045048757037421,-0.04947455652624336,0.0005111276498465913,0.09302271573926522,0.08567153675189271,0.05764939219036642,0.16705677986089515,0.015010861789724607,-0.010250295511541935
HALLMARK_ALLOGRAFT_REJECTION,-0.04527479690503187,-0.03609642878994206,-0.09915223616492803,-0.0407819205467408,-0.15940665324410633,-0.05912990014549076,0.07461325424287857,0.11852758294791065,0.01722890145109922,0.05395630314430751
HALLMARK_ANDROGEN_RESPONSE,0.05354584054765897,0.025992499970152034,-0.10920099016569298,-0.006695747081526558,-0.08725832502326115,-0.052931331264085515,0.024575679880098178,0.13700701122937026,0.04104823400685741,-0.03802554052451287
HALLMARK_ANGIOGENESIS,0.041662774539303345,-0.03367029103497044,-0.10115246726109518,0.025542967980809607,-0.1792231283238893,-0.19688115675359089,-0.0008933425677735063,-0.06253533573537118,0.04189775888724087,-0.14600412676466631
HALLMARK_APICAL_JUNCTION,0.018993274175710645,0.026700188097968293,-0.0793862192069607,0.02058827764512069,-0.006334025127885122,-0.12069830641082523,0.0911657193336588,0.1676285852957139,0.05003746543204881,-0.04139680934184029
HALLMARK_APICAL_SURFACE,-0.006585244408419493,0.0766681407483321,0.07183924393551827,0.02079790688085784,0.05950542194382256,-0.024428965883051722,0.04183058811397594,0.1537983730251889,-0.003514500462025401,-0.027906823914450884
HALLMARK_APOPTOSIS,0.02429053625819491,-0.02565810355218213,-0.007866058215154402,0.002930886749353864,0.024714815298317087,0.10897959915485646,-0.06766511435439902,-0.07427950828680539,0.033063848016517,-0.04787884904093341
HALLMARK_BILE_ACID_METABOLISM,0.024298904319586263,0.0045025944209111,-0.10017046485130675,-0.04985310051579563,-0.04151488063831646,-0.036883462393455094,0.02421634348312005,0.1624943949995248,0.07216144798669749,-0.08503773952060005
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.003644658019940746,0.01466115831784294,-0.10758485701229696,-0.012177851276904258,-0.10054946454454164,-0.15715377022721216,0.0828486574497018,0.17586005345733557,-0.032490479389028465,-0.07231616049504329
HALLMARK_COAGULATION,0.004172067117144773,-0.037731533428511876,-0.11779293983427384,-0.004429588278866425,-0.17522247079679465,-0.09665248744982749,0.0352842292313106,0.12784359374406404,-0.03742507887937208,-0.0576702281290423
HALLMARK_COMPLEMENT,0.01112631811775019,-0.006008666010953993,-0.10166432127515891,0.02982009362662504,-0.07571184377934652,0.035156828411891015,0.055095764675796306,0.12923910300788014,0.09100569979899702,-0.028618372971730238
HALLMARK_DNA_REPAIR,0.02261456777783438,0.008338870846514594,-0.09497903250554403,0.011771212155976657,0.06905153765681989,-0.06855058682797614,0.034576726746242493,0.15486670276619258,0.04355789522609818,-0.08158304325985742
HALLMARK_E2F_TARGETS,0.006381162297230835,0.0005070468825361148,-0.0908365040277167,0.027553946860805322,0.12751814658512894,-0.09721249943469483,0.015711489597958483,0.12566344484087594,0.034072521386799316,-0.06661620753637051
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.025128192949770926,-0.03031615341844347,-0.07753762106605885,-0.013374200141390234,-0.12396186194272288,-0.17391801841046373,-0.07864487777944015,-0.07589006048429994,0.04817965047029149,-0.11626389697220467
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046366611982773066,0.030636159678487946,0.008508833272673185,0.01752517860533663,0.11273735500884656,0.1740956491448023,0.05030812924731307,0.1126882650399108,0.09274612494726311,-0.06494455112379208
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02740901160882036,0.043507277773524075,0.041361659183728944,-0.017269360365377167,0.03931393684838977,-0.09094997336992079,0.05104084123431164,0.13271011694141024,0.08619895099907386,0.006705180428081499
HALLMARK_FATTY_ACID_METABOLISM,0.03470414190490985,0.0627175847978713,-0.09087100822547163,0.0005940651278738488,0.00266807812778848,0.11452704366964951,-0.09493504965386883,-0.03010272260692067,0.029822236873168533,-0.10549950648096258
HALLMARK_G2M_CHECKPOINT,0.01302530531434477,0.0052293382558456225,-0.11962001590354972,0.021414913497068408,0.027947752982205712,-0.17015293999446193,0.01600995743001706,0.09345687831473191,0.03634884139607591,-0.08950667631977743
HALLMARK_GLYCOLYSIS,0.06853411350334306,0.031791059114733754,-0.04373123835652168,0.03193390359908906,0.15329017329089553,-0.03387313372114305,0.012110706542423104,0.058172299504649715,0.055475768468747015,-0.08662008915887155
HALLMARK_HEDGEHOG_SIGNALING,0.06271591597279066,0.03726156829575825,0.06894997398535593,0.027862998574655237,0.18094586099295945,0.16615419178368385,0.12374232468407653,0.06576103859557257,0.04407925235367999,0.04351432811063895
HALLMARK_HEME_METABOLISM,0.058144497301617845,0.01943093809236144,-0.08944531611757896,-0.020258898625821833,0.026060086793739008,-0.007898430500355913,0.0582525542436514,0.1754868848405115,0.04170296267123714,0.019153636077660154
HALLMARK_HYPOXIA,0.02496098958963192,-0.010294654987271912,0.0784996056139919,-0.004278224645821129,0.023463947702045677,-0.1483155529789979,-0.10483197795544444,-0.11736045227793591,0.015023387720788978,-0.1550916720778325
HALLMARK_IL2_STAT5_SIGNALING,0.047826781777281245,0.010783878868425028,-0.10254371126925559,0.030459061640559865,-0.11556301318203643,0.05296358897171137,0.04789117834917657,0.11843782459373406,0.06832174701007601,-0.07303522004630097
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06406072314887995,-0.028530064014375137,-0.07796583945135395,0.05382801757391679,-0.13555208900343504,-0.1837601743807888,0.07012032259862534,0.07977948589137462,0.045139423901566784,-0.10872216324416989
HALLMARK_INFLAMMATORY_RESPONSE,0.004439360739305549,0.03896015696538899,-0.01856997319500063,-0.005284901355987775,0.08799772173579563,-0.01610669487422972,-0.026021403840911544,0.017462952037941678,-0.013129767135234284,-0.0975988716299338
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00604389570176222,-0.006392774855064749,-0.13881596997360926,0.07777048226497789,-0.12148994508723066,-0.12319747260427623,0.06762968613591049,0.19350091423994353,0.00980705726019554,0.05060965417391799
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03776978742442331,-0.014983408718364172,-0.10215143736583222,-0.055177349938366524,-0.12112719086157289,-0.1793672503736419,-0.008558163575157271,0.06278012266584064,0.04407174447320366,-0.16459928117659067
HALLMARK_KRAS_SIGNALING_DN,0.028867922757544306,0.047566454552049664,0.030626693296034676,0.061456499419657265,0.07648934864528219,0.03631985563137204,0.09587912030064014,0.18016714076924722,0.09710379970640064,0.08870648009720572
HALLMARK_KRAS_SIGNALING_UP,0.06343182338512972,0.027215761457094503,0.042627706755956535,0.056916872169426876,0.10739847796789137,0.16741399212604247,0.09364308736746932,0.14861526754084797,0.09270601212209724,0.05876224776221861
HALLMARK_MITOTIC_SPINDLE,0.03501828786463741,0.05223994687067846,-0.09750625103584284,0.015478055282073454,0.04341857740009271,0.02514759330171486,0.06253041832648959,0.15644061160336944,0.04437748270398523,-0.02823148013766599
HALLMARK_MTORC1_SIGNALING,0.04235124089611473,0.018156102862765047,-0.08814167373792912,-0.007661465706515612,0.08040307095164748,-0.17249413921381193,-0.0657398404404721,-0.05285628271801579,0.0222404689456562,-0.1276079218615889
HALLMARK_MYC_TARGETS_V1,-0.018000312192803992,0.011096822686380911,-0.11276864306710983,-0.0026441112148428586,0.06269728067081594,-0.12693652830742883,0.05212615408874982,0.15783237635506384,0.027193455157885495,-0.11073237767572933
HALLMARK_MYC_TARGETS_V2,0.017622112761101903,0.0005949423845421675,-0.0664230281175394,-0.0342661125574187,-0.041384856511133127,-0.07993925086706524,-0.01979326281979702,0.13117378648210934,0.02566825199496518,-0.12226646283045348
HALLMARK_MYOGENESIS,0.012731921640407632,-0.023601709627826956,0.008686934057795262,0.021019598124954932,0.0795111852488743,0.1731575227573328,0.04282267954674125,0.15814567164446655,-0.017206587720720277,0.0631125954331094
HALLMARK_NOTCH_SIGNALING,0.027488344954700962,0.034482441701841705,-0.10685737785436855,-0.0146470285366413,-0.03438134659914399,-0.07324039659600966,0.0875670369630785,0.16520226470327345,0.05125700157295085,-0.030417679206820893
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.021142594420344652,0.043078311892920204,0.04107012428296135,0.031472406395566935,0.15067141491319294,0.10559125811326225,0.048476650018902064,0.1834141702472709,0.07212344975219771,0.03580901849076686
HALLMARK_P53_PATHWAY,0.06319622680249226,-0.013417544299747603,-0.09144529281573635,-0.01564034362443529,0.031332907577795215,-0.0514437756865075,0.03544411213239761,0.1486986240230253,0.02722143153296183,-0.06700579595673264
HALLMARK_PANCREAS_BETA_CELLS,0.013764465455796439,0.06393606758568092,0.05422169253249396,-0.022095700047894552,0.16851358762505567,0.17443575065458103,0.08023112832996868,0.18399563012704395,0.042677903521543485,0.09363231163009275
HALLMARK_PEROXISOME,0.0422254965978357,-0.01559888530257399,-0.05038209337706126,0.016270190996105747,0.046390782956533136,-0.021374712288111174,0.06531667169168112,0.1542674064825944,0.06115829527205859,-0.050476167883193694
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04194107272063727,0.024131682574040254,-0.013640299441416648,0.02862594786868882,0.16055241518540617,0.16851519052661454,0.09488771242409036,0.15791168183480345,0.04414979361220561,-0.004820725098609777
HALLMARK_PROTEIN_SECRETION,0.10833627665531241,0.0529484477922304,-0.0694222945487025,-0.015843053135941393,0.15149492556360064,-0.0021144660038316227,0.054714327482828555,0.16016518630790086,0.0475295918623697,-0.05080237430665608
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.061375030788513654,0.03917024497343793,0.034204305553382455,0.015584190669613666,-0.13758542996290485,0.1328370873749264,0.04259926952156992,0.1600058912975714,0.051350741408140006,0.08091683815512586
HALLMARK_SPERMATOGENESIS,0.026865940318683657,0.08097121159392598,0.0012170361648902912,0.018328617642029612,0.14574570751560667,0.1918792262164709,0.07855173971828139,0.16885290750284487,0.0490077415129275,0.08757064766164903
HALLMARK_TGF_BETA_SIGNALING,0.023742092097018566,0.011068129118817398,-0.10933093275526434,0.010813700102885463,0.025171225819935854,-0.1312754935533149,0.04022294084318453,0.16184315749114025,-0.02400867170366808,-0.05313661392753581
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05783613015841324,-0.07417367048737036,0.12095502490550075,0.015528877375599584,-0.04302591659569642,-0.11585348694846913,-0.001240018426365436,-0.021260719072974957,-0.004555532951962301,-0.18137585305388262
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03947258911601643,0.019487594153153882,-0.07792564978423211,0.03811028983192115,0.1294736069015155,-0.08090012646863862,0.06800788894093152,0.17821404566661422,0.042113783364388487,-0.07406581031576154
HALLMARK_UV_RESPONSE_DN,0.03128605623507687,0.0033280288964817797,0.058204178570076835,-0.028376268782096748,0.14482104983039484,0.17464736438722883,0.023781699197712405,0.11026053747924436,0.04759511940475373,-0.045059656299994345
HALLMARK_UV_RESPONSE_UP,0.07084037785625882,0.07567628786118925,0.10544725229546302,0.02588772388136977,0.1494548537242672,0.1584048614775971,0.07698770538599276,0.14741067065068542,0.04104355837753974,0.04275709219937462
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.052861544260455216,0.032328698597993116,-0.10133383477758365,-0.008178810931568697,0.11921036079524118,-0.1731229022615863,-0.006713882736720844,0.10347837540520358,-0.05798059306494446,-0.10487157060537691
HALLMARK_XENOBIOTIC_METABOLISM,0.058099932434631595,-0.006678255925360054,-0.055025339759150575,0.02826433492024833,-0.030891056934686956,0.08421152595445791,-0.0021378727216554184,0.1697492495367365,0.020741290418491688,-0.0872344470900487
