,UKF243,UKF259,UKF260,UKF269,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.044079716705411144,0.025899343966941525,-0.0338322527117468,0.23058234832410904,0.10990832809936518,-0.014045188515050107,0.011768942558708308,0.06623975596533266,0.07440906894965006,0.020094401491106296,0.1344072232158546,0.07152321131830341
HALLMARK_ALLOGRAFT_REJECTION,0.14637007000269128,0.0088381963406563,0.14727794781304482,0.30341904061980596,0.11152682311373951,0.1713425935261153,0.008276590558982616,-0.01152296050115595,0.09159279538512953,-0.02036109369893323,0.006175626184287926,-0.005480042403477588
HALLMARK_ANDROGEN_RESPONSE,0.006443190340766303,-0.06150505911684442,0.0154047364769487,0.30636599334098513,0.09395945356883229,0.11920080585798076,0.03629072369429945,-0.0018600790468407766,0.0919237122479086,-0.014161834808611185,-0.003438203417243437,0.02780729109024082
HALLMARK_ANGIOGENESIS,-0.15247740540992866,-0.06158549784531677,0.10814146874438929,0.3121293067976475,0.22531488900938768,0.06501567167244884,-0.017833325777077115,-0.006950908718747141,-0.06112205144450171,-0.021386555757803006,-0.19350381818572168,-0.0664876667337745
HALLMARK_APICAL_JUNCTION,0.0031552299039657606,0.025624122496529084,0.14516028509255033,0.3063913019760263,0.011483522669383461,0.0693285377180107,0.0446505312723255,0.09013899026999533,0.07104283028578773,0.014567007511329309,0.026309083392249074,0.014812478514848133
HALLMARK_APICAL_SURFACE,0.034916644441469545,-0.018124466350430565,-0.06320975723315914,-0.15006471832946924,-0.17070636615475318,-0.1414704911903533,0.13519934957850308,0.062465397196628976,0.06256592894126507,-0.01860687528939643,-0.04174031853040186,-0.06960971199790146
HALLMARK_APOPTOSIS,0.07140969708290153,-0.013642045643941692,0.16494526765473702,0.06264402452678693,0.013384292018357315,0.07989264210678343,-0.02539150813986682,0.02793348191254658,-0.01696709297141817,0.0217683490709063,-0.06550681972744103,-0.03692017301487567
HALLMARK_BILE_ACID_METABOLISM,-0.005902087001093055,0.02847643516453743,-0.021819740616006833,0.3214963879426716,0.14847935755793149,-0.008381105543811402,0.14471305788523953,0.15020791520270152,0.015839174254920145,0.005552616973966143,0.1771206140861308,0.07588764685292813
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016932623253443746,0.04880200421084678,0.04844407718209982,0.20613607779187576,0.12431169529726398,0.07809535470129018,0.06982610315001611,0.07661793224992475,0.038211047206400846,0.023046709736539144,0.08330430663330537,0.07092718593655199
HALLMARK_COAGULATION,0.010025805490599738,0.013734609752161397,0.20222665190099623,0.28567118539261116,0.27693581406528706,0.1618307066342459,0.060776304748240605,0.1291687392437548,0.10876795014689374,0.057584585292050794,-0.07790387394644227,0.03868622406114196
HALLMARK_COMPLEMENT,0.10561959013841642,0.05103171286473488,0.16103318489963897,0.3245953515709334,0.07542186105241523,0.05332703516980585,0.060620780070364776,0.05345072517269909,0.06741910263856421,0.019522590338139634,0.10813579813856126,0.028673153141912645
HALLMARK_DNA_REPAIR,0.009901881809631346,-0.00884547430737719,0.05223227759381923,0.3237079731639837,0.11681328007086207,0.016595875749789962,0.07888842048973871,0.12946833398349025,0.047176470665634004,-0.03496172788903337,0.14211716867854354,0.10616031230797233
