,UKF259,ZH1007inf,ZH1007nec
HALLMARK_ADIPOGENESIS,0.03955425751708771,0.12035818873968598,-0.04429570758069221
HALLMARK_ALLOGRAFT_REJECTION,0.030732428951513673,0.08862136185384803,0.037853157550164634
HALLMARK_ANDROGEN_RESPONSE,0.003828042507981676,0.03262608683270193,-0.060596038566390883
HALLMARK_ANGIOGENESIS,0.043781313336393825,0.17449755668771597,-0.11922415147833995
HALLMARK_APICAL_JUNCTION,0.005592498292603393,0.0643890641995905,-0.0925568424115057
HALLMARK_APICAL_SURFACE,0.05493452853681614,0.038855340893098424,-0.02291148782941158
HALLMARK_APOPTOSIS,0.0315850462208487,-0.0033608858399627748,0.03764024669544918
HALLMARK_BILE_ACID_METABOLISM,0.02654572632206633,0.0824240525994378,0.005685944767780534
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.036306488759826366,0.17740100337966236,0.04555322391623109
HALLMARK_COAGULATION,0.027156685202649425,0.030785527118781207,-0.04923284220222194
HALLMARK_COMPLEMENT,0.024838995980508007,0.13076543826096143,-0.03585098606902657
HALLMARK_DNA_REPAIR,0.023929481233115415,0.12211954526859,0.02931172151324525
HALLMARK_E2F_TARGETS,0.011807923428579874,0.03525495347361676,0.008091881730106665
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02241159273437225,0.0998748193187849,-0.15886777903552032
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.008357720499221238,0.0687055322012782,-0.0406142333145832
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031120100566465823,0.0015844775806865953,0.03568300190723572
HALLMARK_FATTY_ACID_METABOLISM,-0.013896180506730015,0.007037866464278759,-0.039094808249209606
HALLMARK_G2M_CHECKPOINT,-0.0017219874540344235,0.03180205105078399,-0.007905780807549579
HALLMARK_GLYCOLYSIS,0.006011811181107047,0.10700687312615006,-0.07196008508919459
HALLMARK_HEDGEHOG_SIGNALING,-0.028773362898424835,0.05502150746352259,-0.03075518310849259
HALLMARK_HEME_METABOLISM,0.029552706227046293,0.10953570741981603,-0.01277853088007729
HALLMARK_HYPOXIA,-0.0048369496235660435,0.11165941197410464,-0.024111289170308508
HALLMARK_IL2_STAT5_SIGNALING,0.027115756940861907,0.06958039080118116,-0.05563666810563914
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.004149941137156858,0.12079750161756844,-0.07507962844585299
HALLMARK_INFLAMMATORY_RESPONSE,-0.010533137157146,0.10633038991318347,-0.008732446326240616
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.037244488428818896,0.01863233600009963,0.0008250011236173378
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0652364571396957,0.11758274932820542,0.003902659199931849
HALLMARK_KRAS_SIGNALING_DN,-0.0011931391448663639,0.08270952868424046,-0.01718657945321509
HALLMARK_KRAS_SIGNALING_UP,0.04592010168468363,0.10380405579470843,-0.08567031798858517
HALLMARK_MITOTIC_SPINDLE,-0.017791436759678262,0.08523263622527322,-0.02878902961571199
HALLMARK_MTORC1_SIGNALING,0.006611770560059915,0.17060567080197522,-0.03406734127921953
HALLMARK_MYC_TARGETS_V1,-0.00902535668306723,0.06432306295316623,0.06231640042120151
HALLMARK_MYC_TARGETS_V2,0.05169972622734021,0.07876497018873496,-0.09310724229609321
HALLMARK_MYOGENESIS,0.03731573883999474,0.017731352258759474,-0.09207245554879809
HALLMARK_NOTCH_SIGNALING,0.04238124106313628,0.08871815917711683,-0.02005962470205209
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04945046940995545,0.05168295426952167,0.07437736149133939
HALLMARK_P53_PATHWAY,0.009168192386662551,0.15420874481866245,0.02002382224686964
HALLMARK_PANCREAS_BETA_CELLS,0.026759206186310214,0.03851699792816144,-0.003575216410828383
HALLMARK_PEROXISOME,-0.04682412168523372,0.0227448370068227,0.028382007188768196
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.018944375143389848,0.13259818492741063,-0.03912744955115856
HALLMARK_PROTEIN_SECRETION,0.026466754011317286,0.14034390504607133,-0.038081167701196156
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05466984610026144,-0.0017163280358546366,-0.015716367796135777
HALLMARK_SPERMATOGENESIS,0.0014757831486302993,0.0645136675253201,0.00852175067360167
HALLMARK_TGF_BETA_SIGNALING,0.009881104129727878,0.0829603655174964,-0.013566987156464913
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.008371835936101205,0.05185000989426949,-0.06410441574483516
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01504630242370629,0.12976072258881288,-0.04244806141197206
HALLMARK_UV_RESPONSE_DN,-0.011683802197610524,0.0430559139495356,-0.011530019041627782
HALLMARK_UV_RESPONSE_UP,0.04627006875096952,0.07937323916237181,-0.05409887482412847
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04612440079887913,0.07551553641513618,0.01384999418932019
HALLMARK_XENOBIOTIC_METABOLISM,0.018015154751874294,0.15272084495126165,0.00853586809656492
