,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.052996117333527736,-0.008694614284619706,0.04613895890063709,-0.034471884540965926,-0.05561831852056836,0.003646034863743302,0.11918261935795874,0.07224254003711937,0.0652062696064411,0.059737187061208556,0.04779711533122231,0.056900032041946984,-0.029877439351093042,0.1264348990847575,0.05076568237401617,0.0393066749137166,0.056195217433347065,0.05405574614895028,0.1728474034253363,0.15040415323857423
HALLMARK_ALLOGRAFT_REJECTION,-0.059273491926238944,-0.09211440158253961,0.03172641782184222,-0.084336812535869,-0.08635618135179234,-0.010789209581348668,0.1266241248522072,0.07973896942208869,0.07285926917091973,0.011583138939975516,0.05117455885096307,0.06911392389332587,-0.10704223457185806,0.10102877018613945,-0.004746363963663759,0.024620011674758687,0.0912374102659117,-0.01513355894656566,0.03292430038601756,-0.03389983296833846
HALLMARK_ANDROGEN_RESPONSE,0.10119927622729878,-0.03905368080467441,0.03231901929296507,0.06910790419880497,0.017113096352068206,0.00966797979438785,0.1376850184952932,0.02990398715699702,0.020640918630297024,0.019703176463438384,0.07708137034121133,0.07671646847075601,-0.057567667635508246,0.008379743442496212,0.04924081411539299,0.05791502872862293,0.04339869066738116,0.03044788640634563,0.06942891988849506,0.08189487664654979
HALLMARK_ANGIOGENESIS,0.0681672634964247,0.010369085962506934,-0.011169283858837004,0.07958533226209207,0.08446099778732521,-0.0341753335609461,0.15290602163252318,-0.028890291703739045,0.11605814520994266,-0.00472439939621171,-0.009044605193186733,0.05972716343354805,0.030858921758374465,0.07215408496885163,-0.08086186180076918,-0.028039776557416605,0.05906249811195815,-0.01180919892384539,-0.16797144945704948,-0.05095720011669803
HALLMARK_APICAL_JUNCTION,0.06166604065714326,-0.003047636557431023,0.02885711830951993,-0.007250672565703111,-0.033768485091662484,-0.004536481667918402,0.1363115661917913,-0.0017376619423135665,0.029596573435266744,0.009794163367108512,0.04333654692115094,0.07300234551284814,-0.06169352658733081,0.12214261254789716,0.03956083990253705,0.011320981265213907,0.09968109146183023,0.07298195446410237,0.09063112909864589,0.10640422591313728
HALLMARK_APICAL_SURFACE,-0.010126447694111073,0.00027558525329116263,0.017552109329615095,-0.027683334738126755,-0.0053617450808329924,-0.002558065775808703,-0.09138867323432122,0.06740141889369726,-0.07805856803720777,-0.021932872245899276,0.001335252050565025,0.05172250074532123,0.026741382655610612,0.04133640910303006,0.04481358182148284,0.000814635908915746,-0.004599073378076457,0.06672897501597286,0.033620640090543503,-3.152852192078644e-05
HALLMARK_APOPTOSIS,-0.0729223343371425,-0.02668721968025374,0.008470890465612894,0.03354515997520971,0.05149639781676492,0.034718698422793924,0.009380549382380532,0.02845237676907873,0.05595463826538642,0.05206594607353924,0.010630702201497366,0.013680054433697826,-0.013240646686293895,0.1552226352575696,-0.07413900518733739,0.06818024944870019,0.002612626100709391,-0.003475965973752564,-0.022651796462852605,0.07309234952365638
HALLMARK_BILE_ACID_METABOLISM,0.005910923042666977,0.04401839050192139,0.04296938255631446,-0.02974180113133263,-0.015022530673520227,-0.026846180547979638,0.15239229626784304,0.019891292838241426,0.05808545554463564,0.08880125325700203,0.023731610307358625,0.04448327625445812,0.028151340707595385,0.05809192439929001,0.05530021278381069,-0.012693236188571334,-0.011857536614358212,0.039931854133542104,0.2005864772940874,0.16875915489909837
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.005666833890702985,-0.007259515174601136,0.020312038860489767,-0.029886435335116895,-0.0015612101198143422,-0.07478082711342288,0.09285553961938219,-0.026896886732637935,0.06783342119286463,0.06655204609422109,0.049749381387413236,0.04521490258333493,-0.020513076653937666,0.09066244444827096,0.036903280767175625,0.03261114294466961,-0.001680374957351251,0.025264954789531967,0.13768470031986194,0.15827774148800322
HALLMARK_COAGULATION,-0.03768035232309399,-0.0460034212529097,-0.030799930069198688,-0.13018980544603315,0.06882148409103533,-0.04043382832953933,0.09749339995253054,0.07499940987466616,0.12303519438619501,0.07513027472785809,0.03149998653001848,0.045956926072683674,-0.1214779793791044,0.16245987081110091,-0.04827020034209255,0.006121472054008203,0.08910997109033322,-0.014427496137854582,-0.030524250359894596,0.1533365065760404
