,UKF251,UKF266,UKF296,UKF334
HALLMARK_ADIPOGENESIS,0.04641503744421796,0.08334735426427752,0.07069561962151792,0.11563568319444688
HALLMARK_ALLOGRAFT_REJECTION,0.1141546886897383,0.08156002773684344,-0.0476297618352561,-0.12432714746977831
HALLMARK_ANDROGEN_RESPONSE,0.038792302514952505,0.0936214058045141,-0.0077836179558147724,-0.10764067156049502
HALLMARK_ANGIOGENESIS,-0.019255339915885437,0.0464544603019786,-0.08135496960623997,-0.22839148675240722
HALLMARK_APICAL_JUNCTION,0.08288781713628868,0.09437716388483106,0.05296799757265878,-0.16928877136274723
HALLMARK_APICAL_SURFACE,0.013071184317635345,-0.06668771062334834,0.02436513148456742,-0.030170087708905745
HALLMARK_APOPTOSIS,0.046635037664516585,0.023898411136017764,0.03629867246664236,0.14774063900514917
HALLMARK_BILE_ACID_METABOLISM,0.11310783010406647,0.08412130416629995,0.0628238283257272,-0.05647576944675451
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.043316988476208906,0.05967260021984586,-0.02819753090492024,-0.19393399594049635
HALLMARK_COAGULATION,0.013809903616598784,0.05591934367634534,-0.03495086907847954,-0.16525905458043974
HALLMARK_COMPLEMENT,0.05448032311539421,0.06069135674817431,0.04563045151811371,0.08281940911356543
HALLMARK_DNA_REPAIR,0.12231920329866387,0.10356484075897276,0.047601787463806826,-0.0897751004075708
HALLMARK_E2F_TARGETS,0.10681962178634513,0.11242745365282884,0.06490960333476668,-0.11687003649053633
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.045435555647270774,0.09638662220631533,-0.009701577369291519,-0.21413842882847342
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04532977599122956,0.03027709513369338,0.02680161647971632,0.1879830969401422
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06328566676303941,0.04480281994754271,0.026117640374836437,-0.12278964596041798
HALLMARK_FATTY_ACID_METABOLISM,-0.011835737586430065,0.04921785679596821,0.049020314003484035,0.13639478902459973
HALLMARK_G2M_CHECKPOINT,0.09459845864587402,0.1095287512217634,0.01781607886687438,-0.20721554748503135
HALLMARK_GLYCOLYSIS,0.05404023182075632,0.06395259961839261,0.0891589619991066,-0.010152577467965575
HALLMARK_HEDGEHOG_SIGNALING,0.006569145336814774,-0.030709580115893382,0.11031885154157657,0.19646793899913623
HALLMARK_HEME_METABOLISM,0.12061964147703486,0.05828520496478524,0.057339609664187136,-0.006364831792885679
HALLMARK_HYPOXIA,-0.037894342345187085,-0.018969859869310723,0.020025407998135108,-0.1593891920782882
HALLMARK_IL2_STAT5_SIGNALING,0.0019951462155920344,0.07595866061576997,0.048650646970519094,0.029819666978306163
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05699720646731465,0.06535137582804552,-0.07625435653936903,-0.2339525904177715
HALLMARK_INFLAMMATORY_RESPONSE,0.015490533727502748,-0.012554445371791149,0.07854962570934614,0.00954791291692935
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0013473888464739497,0.05104203282838225,-0.03805815404144491,-0.1402880675558787
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014395814226920944,0.07461968738952496,-0.03148795435101494,-0.22585137579317754
HALLMARK_KRAS_SIGNALING_DN,0.07046417369962764,0.047645912149321304,0.09033326758867607,0.030239274884279584
HALLMARK_KRAS_SIGNALING_UP,0.00814026154864647,-0.03963930900389319,0.09457751683846083,0.2183766071919493
HALLMARK_MITOTIC_SPINDLE,0.09076742412062455,0.09970449700845158,0.09388999604248964,5.8965522185916945e-05
HALLMARK_MTORC1_SIGNALING,0.036673923440146715,0.06341778908589438,0.04856847577962834,-0.18676910493606685
HALLMARK_MYC_TARGETS_V1,0.11207451657822388,0.11920016946095269,0.06955515100154422,-0.15292277673616136
HALLMARK_MYC_TARGETS_V2,-0.03520518198722261,0.021663136215113496,-0.06513187637452059,-0.10520005383574813
HALLMARK_MYOGENESIS,-0.008013403045372148,0.02322883164083788,0.01333528494109144,0.18703462117489025
HALLMARK_NOTCH_SIGNALING,0.03206698830958597,0.082800419720728,0.06371300606301875,-0.07981942049576733
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10990942078158285,0.09861266842405046,0.0827033788496977,0.12324088477288243
HALLMARK_P53_PATHWAY,0.05446490419097609,0.12897269272215506,0.003970262133073905,-0.06174748368425269
HALLMARK_PANCREAS_BETA_CELLS,0.10702631117988809,0.03833145271814973,0.11317916440735674,0.16176965472211513
HALLMARK_PEROXISOME,0.025639892555564762,0.07823596902148126,-0.009310016884875648,-0.039638046436816586
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08274770529983132,0.04008850404872716,0.08015388287868323,0.19008415698184494
HALLMARK_PROTEIN_SECRETION,0.09593180983326695,0.08019908790403009,0.06421757120217751,0.057461507771337426
