,UKF243,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10490207185539409,0.056876987661236306,0.2879455464676818,-0.01635496707070985,0.08327079300753178,0.03674595258859116,0.03711097778802755,0.08901587692743855,0.07645274622759585,0.07890828286939115
HALLMARK_ALLOGRAFT_REJECTION,0.00574307079611549,0.08220612903099349,0.34609618337701165,0.04918180661998123,0.12025687006217403,-0.04156867599144672,-0.13286529057862098,0.07253172133033438,0.14808248502981153,0.05702454490874115
HALLMARK_ANDROGEN_RESPONSE,0.03696176565597373,-0.006547623875931591,0.35949241930334946,0.014853811438676003,0.0908955597560003,0.022012263358398062,0.002443669213913546,0.06446405718401296,0.17186649040810184,0.07090118375941919
HALLMARK_ANGIOGENESIS,-0.03997446102453964,-0.0027480441413937065,0.33679490780027865,-0.07053651378752158,-0.04370140430902193,0.0898067673169881,0.06878249150004026,0.011641309105290288,0.03371404015624649,0.04266386983337092
HALLMARK_APICAL_JUNCTION,0.1441207356743467,0.05962963031022956,0.35114653264323137,-0.04976695241073671,0.12516257053117044,0.0987547637654137,0.023852256582566553,0.05859666454698852,0.15206215063702075,0.11170008021050297
HALLMARK_APICAL_SURFACE,0.13662870476533176,-0.013483444661495486,-0.11715726474171072,0.0705856899065028,0.07944383907562892,0.0042793346573743824,-0.047092420444409325,-0.004986064455374486,0.12190101505466021,0.0539779916133629
HALLMARK_APOPTOSIS,0.013283543925965409,0.016219812533223608,0.1084776554066219,-0.017616535373064096,0.06101733064681407,0.08434700420762957,0.08702678225696207,0.048375833958101265,0.027011849558242346,0.034945994023691904
HALLMARK_BILE_ACID_METABOLISM,0.14200646703755188,0.06403707003221262,0.3717742675312543,0.03342056761079159,0.040014018081055876,0.051179033795751346,-0.0566410160059548,0.02757727332329881,0.005252396069172478,0.119956290256768
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1803935895643926,0.07245578498986367,0.26795189459795427,-0.02091212884672571,0.11064242091259506,0.04975035683115639,0.029620206357948455,-0.05684001414535966,0.009066149141173322,0.0402363313517365
HALLMARK_COAGULATION,0.13290374999126406,0.046549863747786274,0.34637096519514515,0.01529966501741511,0.00021910714208276587,0.10017194512271758,0.03260057035223717,0.07813976323473187,0.1281028822467735,0.07041789626106437
