,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09883706446684899,0.025330469185920204,0.012041874532405338,0.03283764640269014,0.10154552408447547,-0.0319385307069346,0.09889475800887754,0.03909214916115835,-0.012045427508834578,-0.03157165655548653,0.19546427540050096,0.024461314774595982,-0.08934244928250146,-0.15173867531970753,0.2776900825132847,0.26314659572163784,0.1478544427366915,0.10332684797857758,0.05297871873519585,0.08628249932910557,0.2011986808158962,0.013958024141093267
HALLMARK_ALLOGRAFT_REJECTION,0.07509190404781793,0.08222781729310358,-0.0034054987242161266,0.042294257148087926,0.08806457514090506,0.03229047876977274,0.1827971662686855,0.1739939803832491,0.11719950778514046,0.09898439383822644,0.11526944257025028,0.04150441979617939,0.038585443521970936,-0.01789305780500998,0.21555743356139284,0.22047477651763336,0.08979275982479183,0.2515818817474972,0.04051634094581646,0.28431155238659245,0.11011858859854927,0.05913186716458072
HALLMARK_ANDROGEN_RESPONSE,0.05155648531665643,-0.017366031045948912,-0.02314204301791849,0.0009357736809237312,0.06366900702941523,-0.014434884844208353,0.04678828853056796,0.19986485060484666,0.07524433198899845,0.05662610649850319,0.1658510387137599,0.06600242088435106,-0.032433280898140224,-0.053735199266903504,0.27155077063561217,0.26076825201229364,0.05666938250619772,0.25451098559508806,0.03205784792098233,0.2072983666561046,0.25044772569370993,-0.0003599674775884632
HALLMARK_ANGIOGENESIS,0.1265295378589428,0.08517944494179602,-0.06129478943438059,0.043608339536226094,-0.04861325561825579,-0.05312359775374391,0.16501142880930353,0.08551850488558776,-0.12817145250322345,0.05267480386973721,-0.1362380542002168,-0.0625131262354966,-0.014603514972722909,0.03713023691557802,0.00025732238285850406,-0.07192883178988858,0.13221158898878135,0.23486151543316247,0.0017094144696492548,0.2058996813120376,0.19841497326898178,-0.07847670358598464
HALLMARK_APICAL_JUNCTION,0.12623707566842976,0.07730281304269275,-0.022065992864036276,0.09406716135275899,0.09995993595047319,0.0012870126295607674,0.1791279552355287,0.1185397908960641,0.037246651075311235,0.08470218642832057,0.17674998408632311,0.052915291556768246,-0.05529706633807919,-0.07688170443017212,0.27951960831820133,0.3006915662975556,0.1477403734289928,0.13140278850513773,-0.008849326802217353,0.18379424484776646,0.3040398356271711,0.004497408100289674
HALLMARK_APICAL_SURFACE,0.09660745160692435,-0.014320826544318052,0.06007437354675193,0.0010821437047337276,0.01735705686744655,-0.041640003446610424,0.006982023823688535,0.09809439087417147,-0.09983116223316031,-0.1059421830115826,0.12604586546915678,0.032762617798870845,-0.14162872581859398,-0.10552068360882903,0.20991993581950505,0.20974828851464689,0.08169257416537674,-0.0287851436221328,-0.010541020037113038,0.24527848904042118,0.11416515734425835,-0.00859859083044112
HALLMARK_APOPTOSIS,0.17511534540453477,0.1012168701424787,0.00838825739807129,0.06705200075387646,0.07524371315707983,0.0783367884526063,0.08442248848947018,0.15507001743665175,0.09002636468656992,0.09422374367927643,0.1373550885002279,0.017386738353552325,-0.008428237806445147,-0.019376163969288582,0.03523329855072739,0.08373493766797267,0.0855478214653115,0.30595534109130507,0.006597226368595775,0.33130056890950776,0.16976420112607893,0.02056163370246183
HALLMARK_BILE_ACID_METABOLISM,0.08259631842989805,-0.025426863152690615,-0.01625584489502543,-0.019122467054372216,0.019445456854543738,-0.003454064546823865,0.11095257657587254,0.12830568260170833,0.0496657439447388,0.04636160690607513,0.10845781335776086,0.009488691364044044,-0.14186636128737995,-0.09353809851351755,0.21408459552419057,0.21448132308967427,0.028633291855944078,0.047936247515883504,0.011779747771565261,0.010031396539674008,0.26553362018740867,-0.013085718072646173
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10685136778037252,-0.08428680165172543,-0.048840775422125886,0.06438209186712876,0.006830578626514576,-0.01855954024484017,0.014643063466713865,0.056312272520075486,0.030734607801157558,0.051149572410599684,0.18756766228800284,-0.0011194801274177653,-0.08849928435850189,-0.08532484614685235,0.2230311215910121,0.2559592668266209,0.05646214468307932,-0.22485615596098596,-0.00653290634154703,-0.060689206706655514,0.15748036939860804,-0.016597538243080426
HALLMARK_COAGULATION,0.1425024686906222,0.1277720459811762,0.011447639569748091,0.10711026861005749,0.09289121059548473,0.07379350388338297,0.14320015079610912,0.15827609115073815,0.07930928101874257,0.0963404590453458,-0.04484940766902698,0.07623396802783196,-0.02883188042229618,-0.026313386813459152,0.2794216388239459,0.30577557201121824,0.17033967420923443,0.31144666789819614,0.037626557989801156,0.38373430549144244,0.2534691542340557,-0.03169038768980825
