,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0646756722922879,0.04203440137070953,0.05756229095197811,0.01894654691499104,0.12939276240066327,0.09589883163233766,-0.14207041362506487,0.052359406592640025,-0.02830465833739991,0.13446983453527486,0.09079456030758566,0.07049725106193838,0.0005567845135883352,0.18565992170223455,-0.01724700867332814,0.09375489053054824,-0.01687217752247426,0.06220670265251297,0.022433525955429218,0.12743699344934878
HALLMARK_ALLOGRAFT_REJECTION,0.07545195074041938,-0.06392184595020871,-0.0320999490558609,0.020379755345543277,0.04820623250811708,0.013476175657331743,-0.2017134072796962,0.08734820889652611,-0.04346009687593185,-0.24280988149697186,0.10003921952918308,-0.09459411245708384,-0.0346383622150545,0.11707947879646223,0.0368540482524412,0.006344625497392594,0.02634313230076374,0.07402164943994331,-0.010663815973821959,0.13861842086194526
HALLMARK_ANDROGEN_RESPONSE,-0.021783682041455893,0.053443711432206636,0.004594460137904763,0.029964551654102722,0.015712917897795785,0.0998278909745782,-0.19762136628029703,0.15622234182128192,0.008572940154995446,0.00795290162809971,0.11389197514520769,-0.04547818238514558,-0.010031899911427687,0.117726125350801,0.0006055657738251067,0.01728665510749468,0.0007980801659156183,0.09576532637992766,-0.005708194926537221,0.09612559377874212
HALLMARK_ANGIOGENESIS,-0.17322925497440123,-0.08546543253985824,0.008090014030784153,0.053278401628574515,-0.09496505818621513,0.048528184452516,-0.22845079567497462,-0.016471128486521224,-0.11719161575280494,-0.23300877001960466,-0.002489104782377198,-0.1623657775910924,0.041956387244857465,0.04859818736259242,-0.11538060246960463,-0.07784516176369334,-0.009884863289565976,0.05617945219877231,-0.032453687310877576,-0.10526155005082302
HALLMARK_APICAL_JUNCTION,0.012491077063287202,0.02285625831227195,0.04641957228421333,0.0360518965996668,0.09557921755502946,0.10621414148022014,-0.18745917396687597,0.03133603558990957,0.016800545062207805,0.11971287506918293,0.11075397417967853,-0.1067962671745378,0.0022974019523993713,0.22435309558101366,-0.018668261853587578,0.023705149442765062,0.0398172943735025,0.10076986667368842,-0.010322313156031439,0.22120371999155095
HALLMARK_APICAL_SURFACE,0.16048284295648704,0.0011067842953940458,0.037845229322132246,-0.0252910968120648,0.12081734643203688,0.07989386877410619,0.15550850489335827,0.12901311890000677,0.11148667595152585,0.21175017779522512,0.0645727257854804,-0.026127293661383368,-0.0041491276504396395,0.1488325161980206,-0.005142592491928508,-0.039444684789677276,0.011904617788002753,0.08416758953498431,0.008598408721747745,0.1139306245663921
HALLMARK_APOPTOSIS,0.015043176193520386,0.039756844075643644,-0.014199865416904827,0.012721001382756131,-0.052526709756386285,0.0340412618989281,-0.04329997088426145,0.045532155442220314,-0.028612348799837976,-0.05963427413203994,0.0028309219052828,0.06339134416197614,0.00915490582708115,0.08625163574027685,-0.05172347091421112,0.04919650804338421,-0.01627136595686785,0.0530088304417248,0.07475980710951695,0.15083113544193413
HALLMARK_BILE_ACID_METABOLISM,0.0014374519508639518,0.036814606260193915,0.01845859998247601,0.00243129243125663,0.12383604150946212,0.008152007375635578,-0.20094513953866577,0.01710071928350196,-0.0228686960258697,0.07566737996297015,0.0028776147337919613,-0.0677275255138188,0.021096294365532328,0.1585971796527885,0.06791807048778414,0.07684074366327519,-0.046329220147153856,0.03519621566482024,-0.013969192277610143,0.02561560766065767
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.039113851615800055,0.0807313111528401,0.019755809018770082,0.020127095920549086,0.1083018602209173,0.014709977296307712,-0.17983234991065067,-0.039051779012349755,-0.05057247515193203,-0.12915717388180736,0.10044314753957684,-0.14285951920826415,0.033796925132334725,0.15300060768845164,-0.029348480210448676,0.022030601496789357,0.02413762276007863,0.005034082999704139,0.006898290342969937,0.1552621624822403
HALLMARK_COAGULATION,-0.055712053967000776,-0.025964579175505088,-0.016830782521489566,-0.0565203677953204,0.010419279451091192,0.024557593667575324,-0.21425331664028371,0.011977354460076228,-0.1511253639734626,-0.20886221677192254,0.08865039396219375,-0.12701458558636658,0.033558561528836794,0.21610647190377827,0.014155265881302321,0.11294352408241014,0.0038705617431593897,0.11561845529972549,0.05208297579561483,0.07706378837386693
HALLMARK_COMPLEMENT,0.12271729082187005,0.0031620042155921088,-0.02248478592540836,-0.0008344039159762339,0.050427414970872865,0.034312444989964844,-0.1660268377988048,0.0624788887186888,0.004440298883350484,-0.10189388761079456,0.09664395243758984,-0.002528593026250325,-0.019950332890218067,0.14611108142392876,-0.008154712295950238,0.039225992317678725,-0.01569543170161175,0.04277018075300274,0.05020906436694661,0.06713421730242343
HALLMARK_DNA_REPAIR,0.0784974508763305,0.06752280655739108,0.03216095456189793,0.03353326617901655,0.10081180088638403,0.09317683604397071,-0.1688838825301184,0.11821277430377193,-0.013657615312250147,0.18012744492018848,0.14002451930004145,-0.06947102769880033,0.009771782459643184,0.2313838744381864,0.005410200733065154,-0.007036103122877597,-0.038075760045748724,0.0693558909529935,-0.051244496533907814,0.2281956032881072
HALLMARK_E2F_TARGETS,0.1293889228770373,0.004832279101898249,0.04992166957386996,-0.00796364292057366,0.05801602043739578,0.04782096774060638,-0.18904140985485265,0.066635069572349,0.016821808372015398,0.19683316273094142,0.0700746841190047,-0.09626320674088723,-0.04306853615408635,0.16241626784866556,-0.0350613607356595,-0.05350391788055014,-0.0010962400804233093,0.024173886262256836,-0.043861566844809734,0.10495506612657585
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19202832117235552,-0.044183183543718065,-0.006448269614665083,-0.01624126777994156,-0.02002771194704271,0.06935501357654944,-0.18289112485708775,-0.04162332169847078,-0.12293432231796873,-0.17366460563302574,0.015444241523387645,-0.16589882398319283,0.010848285916992509,0.22698175792504707,-0.034189216057510845,0.03015915191499274,-0.03339100138453817,0.11853346171015484,-0.02446401606929766,0.013584869295340364
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01082950229703399,0.06324467808025257,-0.06093826184690389,0.06917253912281546,0.09694262547136918,0.035495062167737595,-0.15539869386588534,0.07302966643759061,-0.014344269401860796,0.24876421043680702,-0.027890227046569974,0.1669121861456637,0.08680023790636826,0.1920928674219139,-0.018633348166440345,0.04798834747453503,0.03542088736823858,0.06038974388046826,-0.0022588444323477126,0.10729006569304765
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10243816200447198,0.016809472541821437,0.05867613956754447,-0.05974956111610344,0.0981406653875402,0.05758565757463288,0.09870044297623803,0.10478468192278709,0.03091944282127936,-0.027468099511216888,0.07562507780326151,-0.10569328250781224,-0.07183441090699262,0.0287857359702684,0.041541432244620584,-0.01844752295282223,-0.04265055475359182,0.003179573059498148,-0.02779562183698927,0.11120725842538992
HALLMARK_FATTY_ACID_METABOLISM,-0.028183245504232263,0.054689288844059235,0.009608185562126009,0.017703674133041244,0.026112500212763387,0.04329529970304494,-0.1552746964014389,0.02028907715672748,0.014969610561135884,0.05630464701707143,-0.06395381621049237,0.12567993428246282,0.14259599395603015,0.1461739081821522,0.025031562430496295,0.021942352348434387,-0.010355570534509672,0.01410638365886774,-0.0032946558664973752,0.020745480477328576
HALLMARK_G2M_CHECKPOINT,-0.017934339891145804,0.025382766014387815,0.04946460758460786,0.040153277682096235,0.0677153359876309,0.04792436790719615,-0.20828703668548842,0.11265843985965956,-0.032184479025071634,0.06857928423526523,0.09598040553360856,-0.13945882402666362,-0.1001430420780343,0.18368447102134247,0.010319420500740847,-0.02554005847973566,-0.013251748664118488,0.041875685505155344,-0.016755445935071344,0.17025188638249333
HALLMARK_GLYCOLYSIS,0.02096914787308976,0.08358921828744038,0.07149372298332587,0.08255386804352954,0.015969474674471913,0.08839715189263127,-0.1162877081332594,-0.021226671096253726,0.07859760229785198,0.2593553406787016,0.036868297285686455,0.01696557085669568,0.10709997877857534,0.18080371294268108,0.026329217872108828,-0.07309887102585425,0.022210623179534005,0.03790380858356644,-0.002488400673104052,0.1977412833786717
HALLMARK_HEDGEHOG_SIGNALING,0.18394822049381998,0.10476001467100629,0.060131430641067504,0.03279610105569954,0.08047962926358912,0.028438065468902828,0.21761050610999913,0.030562521176199568,0.13319900357343262,0.2779882282629477,-0.0042891749501386515,0.19536277691061732,-0.0029833877158180633,0.17333619605436798,-0.006314726833149479,-0.03227696070420195,0.027518819275531587,-0.02689575582684055,0.13704747957608873,0.23568309520892428
HALLMARK_HEME_METABOLISM,0.04889201727172739,0.05505622519925835,0.07828140026210458,0.010289832984670361,0.15594321316442508,0.0488042751644237,-0.16868249483673864,0.04588338946505672,-0.036262841731437505,0.15275847268854523,0.12334047200633437,-0.015032830927974285,0.017240104124569996,0.19043164495417753,0.009782369253788182,0.045685816042323586,0.05052096892094268,0.05130400263620364,0.059022533955791386,0.13996703283838058
HALLMARK_HYPOXIA,-0.20570582368292437,0.002953741713556989,-0.03636736925409905,8.168580422414952e-05,-0.07316216206066468,-0.00621250816106669,0.12557709861278124,-0.003131685408988759,0.044845766085710566,-0.0020850391446660455,-0.045368748467096924,-0.11978816367552217,0.11204258873300679,0.1663852232596567,-0.036549272736987486,-0.03322335481197457,-0.04511214900870738,-0.017012464893744438,-0.06099796074954092,0.09516317724595844
HALLMARK_IL2_STAT5_SIGNALING,-0.0019336609083428493,0.06740606036780519,0.0889136925896359,0.026888176197043354,0.11748479668860581,0.046560441014970325,-0.20997878832357267,-0.04571785172346983,-0.02389195460792005,0.001594625462549461,0.03606430454059107,0.009298663457386273,0.06101414897842982,0.15171254667156092,-0.02270264037061833,0.016862948262347816,0.034534889539221146,0.05090855840330887,-0.02279603444552396,0.07920359293562328
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.16547237148528116,-0.02124459532671151,0.006554723106447286,-0.011171932474783925,-0.0312784903900459,0.027182945115555458,-0.22873318451137947,0.05832463015818743,-0.09995967029331412,-0.1619774712161869,0.08414281886537356,-0.13550107357475505,-0.06818384293428234,0.0695247965936279,-0.0012554671299771173,-0.07919989603104877,-0.030846549636078437,0.021318285602203,-0.0633817273352874,-0.09380663399549678
HALLMARK_INFLAMMATORY_RESPONSE,-0.04430231914226844,0.020041705466882456,-0.0030586496167847783,0.013723862267185902,-0.025889191690529976,-0.02482709938700886,-0.072671279966355,-0.08640928454336307,0.015035734777447131,0.11682260779511029,0.004178506662857958,-0.0041666138907410465,0.01461621263346342,0.1246187508798855,0.006990923798279595,0.02886157275585732,0.03542216912930054,0.01837417382738403,0.03226405644519321,0.08681339189594164
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.15344397029257467,0.011907572754121227,-0.000510165220833145,0.03495988671301708,0.11748677464208669,0.037067182872026254,-0.2237560102391336,0.1246829035453986,-0.05211765378624416,-0.15060366609293213,0.07333706878598586,-0.11088523928578993,-0.026063095464105363,0.02009524539797714,0.038640453431865965,0.09019652737674289,-0.013309505932145062,0.08458443169735405,0.010610722660250262,0.05530545318721842
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1309596647899537,0.012573890478436524,0.0010681342263857768,0.002957302970375384,-0.0684725679666284,0.0980431668131103,-0.1886426180878372,0.09147161760026479,-0.054519071415931514,-0.19644729983154702,0.06968451019179135,-0.1680921417286914,-0.045460732207975765,0.16396720537529913,-0.031452174032657584,0.02387205995504322,0.008059368039379903,0.02245386282565924,-0.034035831765719865,0.09154300112566428
HALLMARK_KRAS_SIGNALING_DN,0.07613315107248617,0.0648100657789673,0.051002035020463125,0.0009000952250897623,0.1243760174191687,0.06166428106480434,0.08033558390664573,0.011879013239057521,0.030542399615618894,0.2981991455022806,0.08894006471789812,0.0011823320479606954,0.05024667219517862,0.20774610577255548,-0.00644665108507792,0.010843169415625489,0.0006717765454453124,0.06224247605565708,0.08941275810000318,0.134270413730954
HALLMARK_KRAS_SIGNALING_UP,0.16445063241112662,0.020986744175805268,-0.002789107464532884,0.04944306270041377,0.055832247747716376,0.01860941173513044,0.08261682924536032,0.08372878779796361,0.054161896441018875,0.26914279076106445,0.07566207558614105,0.15404187783166023,-0.030175870060643015,0.13999365527763916,-0.021160492467631204,0.0032549872384058007,0.01706875508638485,0.10214278859038516,0.08012013626082863,0.10297765329278914
HALLMARK_MITOTIC_SPINDLE,0.12834144278223228,0.04274015595041483,0.03125400322066206,0.07225130527104373,0.18414310617320476,0.058944998746202924,-0.1750055676184508,0.03455186741447569,0.021670044420834297,0.24047978862565905,0.11129537051748434,0.029149033655013035,-0.004381103180124023,0.20429237810086312,-0.001792855045777885,0.009233000887370378,0.03046476317158939,0.09726106175658016,0.05766937274811138,0.11517013352377224
HALLMARK_MTORC1_SIGNALING,-0.13620771354369898,0.03407263800427537,0.023839963468575753,0.04929031103055849,-0.0762174525503308,0.021760632173071833,-0.1518033638572154,-0.006261769893477678,5.926595272266757e-05,0.14635611191136305,0.07288522020604346,-0.1424989233265894,0.08373088145872871,0.13588161437560148,5.615604169233748e-05,-0.05678440059246205,-0.01147345565825749,-0.000687458892257364,-0.05133624645102178,0.1519702406733718
HALLMARK_MYC_TARGETS_V1,0.04103756623237289,0.05005398287625917,0.0496916907536263,0.03830970518442605,0.09609645412295696,0.0836389954968873,-0.17517773335141512,0.12068434831940322,-0.006889362192295057,0.1931462787511791,0.1445506978154667,-0.12256182471517088,-0.0580117690277738,0.1959461391728885,0.020412799281667702,-0.07490528447894367,0.043138482179759186,0.0492888986055589,-0.07639524815422977,0.17096710415665695
HALLMARK_MYC_TARGETS_V2,0.026150047091969594,0.027815690575229257,-0.0106208876184781,-0.02277590654459387,0.10321101764436526,0.03929706671938319,-0.07244944136265356,0.039992005938890594,-0.04609234610171767,-0.0033366019531438137,0.028237773224857612,-0.05987002173187857,-0.022916364700875026,0.07627674161653179,-0.03712117645856955,-0.0011610522783424052,-0.00696796521374693,0.021693478081279235,-0.0671529228741797,0.011164028826371112
HALLMARK_MYOGENESIS,0.1275798385053145,0.011124546100723325,0.048674437822059345,0.010215055763797191,0.15614436452624267,0.041906660182251275,0.05530570380583666,0.08859414422678398,-0.05841212583271938,0.14571382107189354,0.07004732458664767,0.13775657505891678,0.03153704574273551,0.1829325355625912,0.03237386057886074,0.09130150518771535,0.013789274670509367,0.137358622147759,0.09934278347029421,0.12650865037872297
HALLMARK_NOTCH_SIGNALING,0.03910243992418391,0.043741976278998604,0.014662635044728615,-0.03233103964555042,0.15385633247238578,0.037939427352806164,-0.18236772669808138,0.012772561696698813,-0.03872746228565469,0.0518150632586981,0.10302078985195429,-0.06869859562049145,-0.038883880985437554,0.19454651851737367,-0.009307308567991142,-0.0041678145374738265,0.009084810326189782,0.04374791970578486,-0.10518625263449623,0.10521413964183872
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1887891337861229,0.07219660939970325,0.06263682373092079,0.028748218114763354,0.1157274244875216,0.11429524238291472,0.08473679999268723,0.11925152439948082,0.08843007050430488,0.27462683635746005,0.1370354773996649,0.10257063167337097,-0.022094637282821496,0.1857222069222953,0.07014632211865655,-0.014366197936124557,0.019190114226915456,0.0384492700570119,-0.004752302456054594,0.1465111462379968
HALLMARK_P53_PATHWAY,0.016951679608696386,0.020154557369323815,0.009355055182504318,0.024119093884776642,0.15499459599298676,0.04358941062169739,-0.1607489753675677,0.12997132778407156,0.019626966889991573,-0.010715450170323028,0.0666587146066553,-0.06385892042817642,0.009672644467959941,0.16015715947817888,0.03709659963265807,-0.012095047439848986,-0.027177425003116703,0.04165285032793034,-0.05834826101543794,0.17100147301077112
HALLMARK_PANCREAS_BETA_CELLS,0.20561116499525872,0.07005506366807171,0.01321243646001641,3.0555218178820735e-05,0.11302762040694311,0.06235317971531226,0.15485560267512827,0.11224385675236298,0.05211921904286922,0.2895614702353847,0.12392287320308952,0.16327556647252586,-0.055044071404022385,0.09629125617149276,0.046555173997358354,0.004427574094114622,0.05253859458144178,0.004941886856366682,0.11635293597208982,0.15344300588903517
HALLMARK_PEROXISOME,-0.008023349340183047,0.009230073072598316,0.050622887009166014,0.014561303389200902,0.11972869616078681,0.07496361056138964,-0.11081262929355654,0.03432993780338842,-0.027957592771524157,-0.006062464731050144,0.07903258605305342,0.06446598139967988,-0.0048429756585519216,0.0529137549688656,-0.014991296784782995,-0.05037075206388582,0.062368364436840386,0.04745389182674569,-0.0023706300254673703,0.0973578656331932
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.17720347200621023,0.050174656661621284,0.03073138617115684,0.019861412369955738,0.10066425756997811,0.060329806878772776,-0.012909495571485564,0.03768244863933386,0.08421298157783516,0.2565264077849099,0.1366185215584182,0.1411385188713198,-0.007068875409366023,0.21375991483993984,0.006797228061575157,0.03245162013544521,0.0225409831610677,0.06034435350695013,0.06694390845377049,0.14926532176003987
HALLMARK_PROTEIN_SECRETION,0.07410812204499446,0.06578586416244346,0.024242073254324162,0.03135083505855836,0.12154086271732249,0.09996063874500281,-0.13532641049182983,0.009465327890473484,0.044259318578153635,0.27944430481311033,0.1478951900812758,0.05040871623298087,-0.04345796296156575,0.24967106276702386,-0.046084760630349705,-0.01475977935600708,0.06498344679268807,0.07188383532098279,0.0027943574240057935,0.18734617458411745
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09948025680247717,0.05451692344960372,-0.007577189619295706,0.01895030775496964,-0.05373567211880833,0.015108943137823594,0.1116637735169678,0.14938926767243838,0.03628938350772044,-0.18166711857389753,0.14202841139804723,0.06803861948231395,0.12746389030919092,-0.030704983321234055,0.04101177643633605,-0.0027243953133801848,-0.035058383048420697,0.022564004740077317,0.06726760072067892,-0.016022724340991838
HALLMARK_SPERMATOGENESIS,0.2060281063508811,0.07384456976097689,0.03508345529040898,0.06592405446668081,0.15620878066085186,-0.00016293347831369557,-0.017218888927149154,0.14769159980707483,0.0728348549009604,0.2992161045024842,0.13172556507470215,0.14393221048147561,-0.03171782823165876,0.08520198203953362,0.06846811328621981,0.0014088482800859244,0.019568467800908134,0.03035515023599251,0.08698770323299315,0.09248298263936786
HALLMARK_TGF_BETA_SIGNALING,0.07262386943497272,0.02491690697488545,0.06928190824064258,-0.048983106572696306,0.15622099915370918,0.08561135529378396,-0.15278274572803904,0.1369633728808121,0.014080276876140795,0.040064801957331954,0.12899038159396115,-0.15229376570445907,-0.06855886709226366,0.16322971093421842,0.0679932765093696,0.029047828242138612,0.058976601751937544,0.1016551050479736,-0.05419844631656451,0.14112873555447433
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.1844422313515297,-0.015812871506460494,0.013971159168443539,0.01814892429677542,-0.0462541914884903,-0.028729418517157507,0.18698384827528672,0.09581764052240456,-0.018075956712116897,-0.14658315758846557,0.03213682379245085,-0.1168746694302135,-0.032951178556742275,-0.03027495203195413,-0.031499339888506575,-0.04260410430446435,-0.07278379878581757,-0.026086805722857452,-0.08581997912359716,0.04927721230006449
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.002061005909941684,0.021416392780768727,0.044931024374553125,0.0340139024280039,0.053188460141403514,0.08896223337061211,-0.14351098527574227,0.07077601193967734,0.016790087758527944,0.23422136549077593,0.13811854800877957,-0.10214856135375926,0.04160846326155436,0.19557414133481288,-0.03876965855931787,-0.02662802200354462,0.010961408832628623,0.09581484025952396,-0.005660716950187331,0.16327370927270893
