,UKF243,UKF251,UKF255,UKF259,UKF260,UKF275,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04518921552250207,0.019926181859918346,0.1107509900830541,-0.006002534577056277,-0.03397709161923217,0.021754546303300898,0.06080434091667882,0.12216794426073349,0.04151278229579859,0.13687915631589545
HALLMARK_ALLOGRAFT_REJECTION,-0.017118723740775367,-0.0859132086593019,0.035058602131941126,-0.08284306868917557,-0.027877837121129755,0.04177857436567102,0.03885453458583249,0.025483115879681405,0.020483563410640677,0.06115880673391775
HALLMARK_ANDROGEN_RESPONSE,0.01660711867303162,-0.07442501467328275,0.038699494185569214,0.08473625807334764,-0.060418952853972946,0.10094679778235914,0.053536365156592734,0.06377935998810254,0.006461185867396866,0.032884462961676436
HALLMARK_ANGIOGENESIS,-0.07260303460426601,0.032416390103350415,-0.020912608568908253,0.1177840258142732,0.058897788069877215,0.003326195847222879,0.031388072157548366,-0.08807238291137733,-0.017266734194205918,-0.106422069555338
HALLMARK_APICAL_JUNCTION,0.028587990114014968,0.025674378524145176,0.15392655818654158,-0.026938170676799964,-0.0231795592138955,0.03461851401988213,0.00966740501408568,0.09241823625989366,-0.0014440433362467619,0.09696302006628517
HALLMARK_APICAL_SURFACE,0.051532185694362465,-0.0013341216235471915,0.11388090937685817,-0.1091419669407397,0.014010277025767995,0.02646160648203245,-0.0044473676736775415,0.08596608903154976,0.0007888380555917553,0.06470237048597169
HALLMARK_APOPTOSIS,-0.027804966513509763,0.0506550508020001,0.008923900881031455,0.04139835608200238,-0.003984923781816048,0.06120160501096116,-0.035211666897622035,-0.08431683659651326,0.01935271654919561,0.01952226931954693
HALLMARK_BILE_ACID_METABOLISM,0.03514108137837686,-0.008956934909140648,0.1065653754498263,-0.037148584319632395,-0.030897713630071072,0.003542233796254634,0.07533530679991712,0.12562554372972815,-0.008882888108095843,0.10149447268355871
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011532796110675526,0.017405124202638494,0.1446328216357177,0.006101965677013672,-0.03936448459352171,-0.018614252124723077,0.028573632081603424,0.13190912297143495,0.025904275436806533,0.11889952914009295
HALLMARK_COAGULATION,-0.03886034770802679,-0.0023524266371410256,0.05099052772827104,-0.048411196218190886,-0.04120929244239527,0.032273607531293366,0.010927147395866045,0.03627711419779426,-0.008837592558604876,0.03873425335154076
HALLMARK_COMPLEMENT,0.018823026467138827,-0.050817684224941526,0.09067595256611188,-0.01861582949748597,-0.014519503328210153,0.04955024597202546,-0.04033678159869138,0.06070530068830532,0.025205922387823147,0.10479802812279668
HALLMARK_DNA_REPAIR,0.0592673575239369,-0.014067801877303157,0.13355292105211208,0.07576122076220539,-0.06764914530134104,0.03969458172576818,0.0679285679568208,0.1271694143538568,0.04586753827140756,0.16322107473038455
HALLMARK_E2F_TARGETS,0.018030877811855008,0.014151238308208042,0.1179855785758374,-0.025827266011482174,-0.042284310223873287,0.0346777654305618,0.04449702003777723,0.0468329134791455,0.007014246589588845,0.12747818361176458
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.058037494277625126,0.007821853213602788,-0.022954061578531693,0.10739485578908098,0.01164051467235685,0.029063461627612572,0.04438929826215387,-0.07759370206730551,-0.012516331466278095,-0.0009718610363168667
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004305925549024427,-0.023936108214447794,0.10931194815647839,0.05969028165180602,-0.029447507964571098,0.06730224448688442,0.003084769086263165,0.06444186171803232,0.00036772088198855997,0.06838166921742563
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03260934241904879,0.0004078409265698898,0.10886740254735978,-0.05043028118295936,-0.054420448964230005,0.03789656052259397,0.054493040274518977,0.09453915007459568,0.01793133454394207,0.10543306347583183
HALLMARK_FATTY_ACID_METABOLISM,-0.05950867604961614,0.018466832738149364,0.010682416273468743,0.08139284613175551,-0.029766302984821177,0.01587982863875081,0.009610683102510571,0.028543669275389528,-0.053979364690504336,0.07315750983732411
HALLMARK_G2M_CHECKPOINT,0.027300654576668613,-0.04164996135009251,0.09744362174508446,0.03495159062901348,0.0065893412702872035,0.017026940184694132,0.016308822287455293,-0.0006109949979402927,-0.036946807013661535,0.10497990064289388
HALLMARK_GLYCOLYSIS,0.03136884767741259,-0.009146825722260244,0.108942041258774,0.08383362657802064,0.022885541147438668,-0.04450939029776957,0.04008232543843716,0.09081203767634444,0.032263973339652315,0.09122579032708017
HALLMARK_HEDGEHOG_SIGNALING,0.0184606915110718,0.022478407163746005,0.20527180702168446,-0.006333986241537106,-0.050667238192468766,0.033793180632818776,0.06411497765196145,0.01932327382525443,0.00020098964410822278,0.04309751407859043
HALLMARK_HEME_METABOLISM,0.007461751430313239,-0.0055006406323454505,0.13462215987022655,0.04182277422629293,-0.0392066751556195,0.005321169610062083,0.08408064685045209,0.1358684791554594,0.023655823220941306,0.11526111363284981
HALLMARK_HYPOXIA,0.001608198732459332,0.00768241690359341,-0.09873303214435507,0.11201882576535449,0.062115085008777195,0.012172752629873697,0.04211344419443156,-0.010291636450557648,0.02810082254830777,0.048390681298412654
HALLMARK_IL2_STAT5_SIGNALING,-0.00513172860457127,0.045337085949975146,0.09931466502793886,0.10388420332494355,-0.012769543209272507,0.02949563399377249,0.013188209216024939,0.11867952602403738,0.010562568500048448,0.09351422545850487
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0453727823599518,-0.009929133866467574,0.10940864716977206,-0.014967430991683963,0.040316900637990684,0.009193624876513044,0.016153201805436113,-0.011172243402713222,0.021437043863157715,0.05601923549795302
HALLMARK_INFLAMMATORY_RESPONSE,0.06774468607358759,0.020304136253468105,0.03614845227269722,0.030618103491866323,-0.017232137925894876,-0.01071341797235588,0.0049626744166020986,-0.008272093935936196,0.025777300547712986,0.004147460035061069
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0006945180581496795,-0.05321292725193636,0.14182229236936403,0.021195521513116006,-0.07806719131631655,0.03050547496784374,0.03192278171870546,0.08522583895557552,-0.0302354541505972,0.10110453998313229
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0035617237566966465,-0.04595149914769645,-0.13937344419442355,0.08998959070106023,0.03591989190704008,0.07175614061674844,0.008425717270275222,-0.045313950382822696,0.04857190713820905,0.07553835904628685
HALLMARK_KRAS_SIGNALING_DN,0.030033487506756967,-0.01583618752883943,0.1278894676661988,-0.052927686695091875,-0.056364009524150445,-0.0401143826467835,0.02142908857095593,0.13809951697631356,0.06977877298768285,0.11670973275312939
HALLMARK_KRAS_SIGNALING_UP,-0.017820097111542813,-0.023498879385396767,0.0977013752076804,0.050659546244195476,-0.06539987036004402,0.05628162386150812,0.06843639967482869,0.06405645107739283,0.01927179753827024,0.04442125434280188
HALLMARK_MITOTIC_SPINDLE,0.01842018179819101,-0.01768553264788883,0.17525265495986525,0.030486635561132094,-0.05608220238252718,0.027791777417097308,0.047790888566638254,0.0849306345509234,0.020535535706841256,0.12210604297923724
HALLMARK_MTORC1_SIGNALING,0.05698837221259586,0.027717560329150893,-0.04195280667899098,0.09505736710537974,0.06629629405162431,0.011587936559526467,0.031081448625147372,-0.04782660418344098,0.059221991237210246,0.053274540279899085
HALLMARK_MYC_TARGETS_V1,0.06116046362486735,-0.03292663268989708,0.14272406012084915,0.07567870189672611,-0.04505394660158542,0.02583232450144081,0.05849868394634015,0.13173821139410868,-0.008431778620486175,0.1375711145236035
HALLMARK_MYC_TARGETS_V2,0.054699351645305136,0.004220007387330801,0.0773094447103732,-0.024693397786050095,-0.019120427983936997,0.036859057321876915,0.016654253743310768,0.033412784259132966,0.015233529258651731,0.09811356195653306
HALLMARK_MYOGENESIS,0.0028684471438151426,-0.014828260937892721,0.12191181371499311,-0.035704897020402436,-0.04648879314042591,0.031698258275236604,0.04216000844250127,0.08498163515534618,-0.0037003782154677724,0.06678216716065828
HALLMARK_NOTCH_SIGNALING,0.004955659405249292,0.035451273579621655,0.1344582786903606,-0.042432486489661185,-0.02266174870580899,0.043924070711016686,0.028814476080834546,0.14022004294326068,-0.01472127991496143,0.14991900216551596
