,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0700447522996985,0.005977492319960228,-0.0015474851108818284,0.06692521784691209,0.08470455222744423,-0.057117605224767116,0.0960439707957164,0.059532627059380686,0.18285235798312152,0.11359225098611432,0.007623552172394022,0.2342348705762241,0.2614986886211829,0.028910713646894255,0.04714303447272202,0.06462613880709088,0.1879624249404683
HALLMARK_ALLOGRAFT_REJECTION,0.02241893149720494,-0.02967134302908829,-0.04192599656675119,0.03005167611446381,-0.11253313699838799,-0.1298971066222567,0.05140874976739224,-0.03100230459375389,-0.297265352912987,-0.1539757858385516,0.024850895469677496,0.09745005945087765,0.13369560836584096,0.05558681668941762,0.05911842720958709,-0.009103628557258828,-0.020922562851101906
HALLMARK_ANDROGEN_RESPONSE,0.07881329764094283,-0.011518247669284016,0.02774629387923514,0.1617520631716525,0.0039741391535821876,-0.11657572596936958,-0.04213615350726463,-0.01501945348736413,-0.15192714322409115,-0.06969876352322502,0.04195209170009054,0.18608019949985236,0.20004061249017996,0.011286223294064089,0.05680052822490536,-0.05931146872625126,0.09542498985636204
HALLMARK_ANGIOGENESIS,-0.035856984541350806,-0.002944665800199594,0.09172370618500723,-0.1393113095699519,-0.13950106119122635,-0.13557617322547516,-0.21961163708053855,-0.05209302724516787,-0.285138859019906,-0.3021278827389348,-0.02815232666832185,-0.03313650034204874,-0.2085364522284903,0.06777022730877899,-0.0532315271538177,-0.20755991178851113,-0.17652503987502158
HALLMARK_APICAL_JUNCTION,0.056225828682606546,0.04802380617664766,-0.013860863654606374,-0.043847473471719786,-0.0030672024343879356,-0.0876559875964421,-0.12762332438982554,0.10870546609282415,0.06771147285062129,-0.16133142400419398,0.07114044890320036,0.20570619290601155,0.2506066308649838,0.07963822448476027,0.07126742267991223,-3.198080106908669e-05,0.2230730541112298
HALLMARK_APICAL_SURFACE,0.10389766040106506,0.04088361143208528,-0.04777442186483041,0.04540167168312603,0.1447339595916976,0.15893533979823585,0.1336426687410036,0.0945644903499674,0.11849036273784863,-0.04716017621512991,-0.020813460643738617,0.18906981623922797,0.20864393923457616,0.09851261716355056,0.059070890473427715,0.09835978735119827,0.20303564818644276
HALLMARK_APOPTOSIS,-0.04295202584814779,0.015173503442974292,0.04356606345709369,0.036161952204265255,0.07758346930064085,-0.06557710019096735,-0.16152971820057677,0.054998113025580046,-0.0791245632548273,0.15744014280973515,0.05948315135757113,-0.14973172009100924,-0.11475192029674632,-0.04866132857054232,0.0404578056211704,0.012834328905970208,0.18122059203177332
HALLMARK_BILE_ACID_METABOLISM,0.08233530054495859,0.06366439809332554,-0.0011159294259440733,-0.04885111418791127,0.01775833596148625,-0.12135385377032565,-0.09234622390895567,0.016145984939050683,-0.0024728646204917747,-0.09642397869720969,0.09183861606754401,0.16597487727459365,0.23403064720237432,0.0007522198652827917,-0.01815576301839886,0.0052681781226043035,0.04872456305951665
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028868432986281965,0.0032441251477538405,-0.04164205535398963,-0.016813455699587834,-0.006926982616094504,-0.11019795952130751,-0.20056534637778353,0.030636116834159854,-0.16957945931041368,-0.19348249236040788,-0.10064777885201169,0.21362094004018567,0.29441275563568425,-0.0022523391248947026,-0.03567944203688993,0.03190419106069051,0.07807134443092202
HALLMARK_COAGULATION,0.011202670458334577,-0.009385398847726378,-0.06910794450127895,0.01505005490512659,-0.12767946948544265,-0.12103513279891763,-0.06965139149460478,-0.06179098580115972,-0.3159624114125873,-0.21354357938614768,0.10503066457486433,0.15410813745845514,0.13538575704739006,-0.11247531988533349,0.0031968975325393023,-0.00664781684485722,-0.12563841124618247
