,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.001772832939002779,0.04566137694755692,0.03773241509253183,0.06512975709840732,-0.0019361180556735455,0.0866176473999531,0.05077104632887461,0.06354182032177795,-0.03988883546474526,0.018938950853968704,0.061015088107764764,0.010300110923135103,0.10985725696331608,0.1316268752559929,0.019787765239506597,0.049516887374329376,0.14848035957970182,-0.004749875591613079,0.1945703631980525,0.07335308171671837
HALLMARK_ALLOGRAFT_REJECTION,0.0019026797863825292,0.05541516303155596,-0.0011421544005373574,0.09303282200747141,-0.05710527655108411,0.0827898148137361,0.08866179240625638,0.08457785323994826,-0.05120128420946026,-0.027938185032227402,0.002533921858276854,0.008607819526327137,0.16375481302783546,0.09341737635797841,-0.043954581723571265,0.001956753651588576,0.08855502679115548,-0.0109186836249689,0.07888415967477212,0.009660683758170295
HALLMARK_ANDROGEN_RESPONSE,0.004969304123292565,0.10185496449829384,0.022986405994998387,-0.045631251705210825,0.03481283753933758,0.09047672212996435,0.0773470597239703,0.0939961855958892,0.0016404314158126076,-0.0174929793723067,0.022691354507784964,0.023676470604643025,0.0966536176418998,0.12988453435233716,-0.05316357827356558,0.08697657412303213,0.11573599865809257,-0.032546784831866835,0.12944618495725405,0.08332240974851306
HALLMARK_ANGIOGENESIS,0.028171231071874817,0.03876372896633496,-0.002867480322442351,0.06427864266933855,0.04203778688879359,-0.07665500594931435,0.1596746816087745,0.08477072872541458,0.05813239495800066,-0.046076443577679836,-0.006153193740357991,0.0556519836546775,0.040801055076402915,-0.09317749784721993,-0.11621281672995482,0.10317468367725793,-0.028737846137638096,0.01300846841833398,-0.1285279691160538,0.11044393056681176
HALLMARK_APICAL_JUNCTION,-0.018128475619825894,0.04447520659343157,0.040569628524776837,0.06637647354385844,0.009880981354348173,0.04297649518783728,0.14175396105644086,0.10017958376609323,0.0315665933869706,0.01183111946924546,0.04966796954940504,0.004085659299597704,0.10402426143333643,0.15307040992471396,0.024822823230347364,0.049415068113107995,0.15718842546595013,0.0037543933217344424,0.1481191561611452,0.07125558537714236
HALLMARK_APICAL_SURFACE,-0.00603581768460006,0.04543714051865466,0.019711598915711507,0.013572194128022966,-0.043823787210137785,0.038751785442986596,-0.0269763268440313,-0.028025533621304458,-0.009774080089477093,-0.038914987902370114,-0.016088290584702066,0.02701421509434541,0.007222533988856578,0.14155085913069068,0.051531105558961614,0.048026969592227596,0.18586889992597908,0.04538044011137732,0.08648452280474767,0.0830401674108527
HALLMARK_APOPTOSIS,-0.015714203570408106,-0.011442327360851465,-0.04193428120305602,-0.07424141323183461,0.08219593217951493,0.0034662506716471304,-0.0854631672932925,0.03433195104646794,0.08504709906414583,4.0218074924966364e-05,0.03048764711722438,-0.05144837328091363,-0.008647467816713808,-0.06224041626416971,0.09512742429797377,0.06084947881359063,-0.0489126699810014,-0.02955358720658934,0.072526019035968,0.015113117894952916
HALLMARK_BILE_ACID_METABOLISM,-0.021798294396419785,0.0137064829372882,0.08137708237088491,0.05694574266803982,-0.03582657374969797,0.029268671124761836,0.12536149461999987,0.09682384813204532,-0.018030105333320827,0.013609933505665984,0.030427672364382107,-0.001524659798299771,0.14699978116128753,0.13628640255786695,0.040971215034421936,0.012040799048999202,0.13723325662444907,-0.0049354789452436655,0.18949464286632098,0.03382465935154201
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006980125780302354,0.030974719576980666,-0.007640582607380501,0.09908555258792304,0.029651447086030208,-0.008581889325078609,0.12141649550890252,0.06843034927297734,0.05808904806054712,0.01568796844064389,0.02967012718527727,0.01776204537280466,0.053378729956773084,0.14142099857047147,0.05115173507839044,0.019965549307657277,0.17657876465427316,-0.026418800180714352,0.19148686230116976,0.024538416482682616
HALLMARK_COAGULATION,0.012099298627752815,0.04956738686590218,0.004589067559647461,0.004984602944019114,-0.021309828029441976,0.07800829075879402,0.032768897093302406,0.05865867563429293,0.0021009736704013233,-0.010541597122807332,0.001277278392346921,0.00246069510168845,0.05754421413862004,0.09592802730451937,-0.011433261790428959,0.061262012036249196,0.11437777300681536,-0.06959822486299418,0.0957279426425173,0.048262848651802255
HALLMARK_COMPLEMENT,-0.013028075810550818,0.050107245520801584,0.0008690837293586113,0.1175999817369974,0.004108537142521471,0.09108267876847327,0.037604495117632475,0.09851407881745888,-0.0015903599138641646,-0.015830459322736093,0.050870307960410574,0.00043076065822300944,0.1354546799558291,0.15241961428799744,0.004835931296440112,0.09814624803024344,0.12376228499720397,-0.01320798004462802,0.14005400992332603,0.08593450874752248
HALLMARK_DNA_REPAIR,0.025877686381033476,0.059979062840569294,0.03952186232378671,0.1055503680946525,0.04654456884028165,0.03940176661464732,0.1598653537467462,0.10036355995146416,-0.05460605957629837,0.029560298799279593,0.04125844932200911,0.07614571062929439,0.08946674495911475,0.16329186348759428,0.048716978298511335,0.049318529008572795,0.16751545104186055,0.05018579523675935,0.20837481910280856,0.0722186783855321
HALLMARK_E2F_TARGETS,-0.0015998027092684417,0.045174228777153616,0.03672212509169012,0.08589394146897995,0.013488648018594344,0.057201664228603025,0.15282660029487233,0.08972860156571157,0.014549909851508929,0.03695056571110983,0.0142711242694364,0.05492901897369603,-0.02532394529796048,0.07166813316232608,0.01146958091334232,0.06653995546876296,0.10687578850145578,0.04581363545813769,0.16890647007074444,0.056001636259993194
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01885825050613801,0.04413015610532784,0.041675442999384464,-0.06743953963355488,0.06710197043834089,-0.008527248088981932,0.13108622877622395,0.08266874983659998,0.07014386695211049,0.0009918019600924026,-0.007416387519645148,0.004551997457402478,0.0477749207277334,0.06433796328230314,0.0012419366058052837,0.11902877855434282,-0.024045664055645354,-0.004678389174420985,0.019693590819364747,0.07263285203905755
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.014956754636440896,0.0335813418646062,0.011350855239530356,0.02766682123419258,0.023090026737147152,0.07495925836467067,0.013396289321069711,0.12699382649267213,-0.028881226674105708,0.02115115892511527,-0.054947490711509096,-0.04713857294254824,0.061487640849294985,0.03529494311824092,0.06071426558518564,0.10578537466328906,0.12119535968382998,0.025871299505966932,0.17802914423960092,0.07467580034896157
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.028413300767864493,0.04357409334135421,0.036459682233043036,0.043613942780643046,0.010179547190671654,0.007836345728107156,0.07225763154984075,-0.0011481875111496558,-0.04371582315993396,-0.001776786657359105,0.08054326410643062,0.05919893589505388,0.04107692620477647,0.038218730270716324,-0.06455786471686392,0.02609114372488372,0.13981658816303857,0.041835807627089494,0.1575213784924175,-0.03356297075982381
