,MGH258,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0313900683596722,0.03234969520564778,0.012651610938468958,-0.05181674380953531,0.13440713665333057,0.06241733781195385,0.028912267776183213,0.027819999822036617
HALLMARK_ALLOGRAFT_REJECTION,0.021829109711368977,-0.047280607223404714,0.0629054054767309,-0.0722303492359479,0.1503273228661252,-0.030537988454700484,-0.004334633477924648,0.000921039429305507
HALLMARK_ANDROGEN_RESPONSE,-0.05419843459331265,0.039965183233340834,-0.0008033039262432309,0.04696519845764059,0.15148781863254607,0.0649373320455796,-0.03935235135661117,0.08424002098694243
HALLMARK_ANGIOGENESIS,-0.03386435340488468,0.01846238701575525,-0.026603718720783844,0.04842732335753938,0.1660208160143388,0.12445158427604189,-0.08920299943635854,-0.03117972016955872
HALLMARK_APICAL_JUNCTION,-0.015832502434348753,0.016493421229741664,0.0917696891562976,-0.035533037883957175,0.14358007479908233,0.05065053789813409,0.007750630592072533,0.045402720230965955
HALLMARK_APICAL_SURFACE,-0.025042813811064976,-0.006579153138334195,0.006037672080947593,-0.07134491458457547,-0.0622808050838883,0.02255865500944389,0.005605612547566949,0.01266563994145044
HALLMARK_APOPTOSIS,-0.026257691430675446,-0.022160868989834735,0.0042204683621888395,0.013045979286616495,0.007080082614203507,-0.01339111602302735,0.008108364392210516,0.028214547504304074
HALLMARK_BILE_ACID_METABOLISM,0.008924286710510244,0.009619724498831476,0.021291222462923018,0.0035446736492993234,0.15124137831539203,-0.016287876504567388,0.05379778159685238,0.08034499764596979
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.035700544608652775,-0.02370529398526593,0.033876093602422316,-0.030011086849615627,0.1165575749286076,-0.02953688072306903,0.11119511067341264,0.118429713552169
HALLMARK_COAGULATION,0.016808401559512735,0.013346748748420099,0.031069022200690393,-0.04445178640337859,0.1388344871647721,-0.0027569148892964265,-0.03126879514842609,0.08750823408850827
HALLMARK_COMPLEMENT,-0.0022002030240281596,-0.01506345205167119,0.03464686394163687,-0.017788228852788968,0.15681837687764433,0.09026665142630008,0.022004116525346236,0.031068068864030376
HALLMARK_DNA_REPAIR,0.003924821888916,0.012746272854571755,0.04459274389836879,0.062099784044327165,0.18685486967944495,0.007521304883794063,0.0654705895909877,0.04337416249451004
HALLMARK_E2F_TARGETS,0.02023705308484639,0.00945347896344731,0.03296402362756121,-0.041999350527910935,0.17513447279654212,0.04437033939145813,0.07585551930313758,0.05257264183101595
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.028408275848420206,0.022829268214005438,-0.015311144433122167,0.07160347199105228,0.13743775761053822,0.028634353225708706,-0.031751530657769464,0.020041690922565417
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06936964866324725,0.006258678259799553,-0.03394872888796556,0.0008175215351531027,0.07196603928389438,0.057972754341742906,0.015936153972577295,0.0678746509925995
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05713855456237735,0.015018891320017939,0.03773970847205721,-0.047693639643135034,-0.010954616025957722,0.01814551100663903,0.06266970184523668,0.058444798133152426
HALLMARK_FATTY_ACID_METABOLISM,0.0016303784998531038,0.039123137928246385,-0.017841679312625792,0.05565126510346909,0.09564844894863275,0.028794780760842686,0.07049370012139941,0.007396030521903062
HALLMARK_G2M_CHECKPOINT,0.015144978377641023,0.02438497616248063,0.054025865200968526,-0.0023867884071013534,0.17966193400017966,-0.017724469059064118,0.06197230775506617,0.042315370221829525
HALLMARK_GLYCOLYSIS,-0.009326472382585074,0.034973297880271634,0.021437007211297363,0.06103313055177329,0.13587505929198407,0.06522192771933405,0.05194033077359341,-0.01879561616105659
HALLMARK_HEDGEHOG_SIGNALING,0.06919196453282742,0.04809701735836712,0.022861771826250814,-0.05716835851436444,-0.0905297219481501,-0.005423418055756434,0.031015462519606032,-0.010441270049980212
HALLMARK_HEME_METABOLISM,-0.030246873523194537,0.024715688188163706,0.06205567691681082,-0.000690668587694829,0.143279819793298,0.04505537815786515,0.00699027736615961,-0.006504477920807367
HALLMARK_HYPOXIA,-0.01649216256208953,-0.021977375882613476,-0.0295660035194698,0.06344803037080099,-0.11857927162942673,0.04082173846224056,-0.004713626642746621,0.005944152253074496
HALLMARK_IL2_STAT5_SIGNALING,-0.02446294176582006,0.019779350403965144,0.0021135928532176915,0.02734980024025907,0.1833189714632519,0.10292295657287412,0.010085264173827364,0.0012991130864132537
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.052168765811943026,0.01856303114491777,0.04804881028582398,0.006252009390356075,0.1201954977619533,0.09106557581589837,0.07298412946484882,0.06945848598148974
