,UKF251,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.030463850670450085,0.10052374570937997,0.09648791994342999,0.03089707672790502,0.029924098561914317,0.04289007054863958,0.0008245450020096774,0.1572118292947309,0.008183355099927413
HALLMARK_ALLOGRAFT_REJECTION,0.09973122739790374,0.1286327209940977,0.035443942182121865,0.045380805618875496,0.03516040308502732,0.05653595468480458,0.003035342072744552,0.17359046004677758,0.03803235253910094
HALLMARK_ANDROGEN_RESPONSE,0.07624257576080128,0.16885339836250768,0.08918377214838004,0.02163407646320499,0.0649820695923306,0.03604575154581381,-0.02420882141498476,0.04628456567258194,-0.01062873397545691
HALLMARK_ANGIOGENESIS,-0.019382698617367883,0.21326683800621407,0.011902248364451121,0.08921240348814331,-0.008284568383653733,0.02073752523105641,-0.020454196045304494,-0.023830908121439284,-0.07845279398808036
HALLMARK_APICAL_JUNCTION,0.06627595369046234,0.22905801484520688,0.08310600630484685,0.05844404069603056,0.06131049070172329,0.036135237042611804,0.03773433292541651,0.2001504641231907,0.02278912674276477
HALLMARK_APICAL_SURFACE,-0.02905672968454247,-0.03898234649662053,0.04638988159250403,-0.0772445456613588,-0.020993290888178896,0.04761437232380202,-0.018264366961613543,0.14899791502238677,0.041282989204269004
HALLMARK_APOPTOSIS,-0.02095152684497853,-0.05347095157947391,0.011586647537089517,0.05208531669195366,0.09667254087961522,0.03958968801898994,-0.03521464968921989,0.1068521124769932,0.002660197349034343
HALLMARK_BILE_ACID_METABOLISM,0.03868367444695342,0.15543459833569073,0.09056886496215652,0.06301829120748137,0.04591654959629968,0.0620108889959436,0.05952890603618307,0.016805822626047847,-0.03655484539365792
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03917543547424219,0.20178653275724415,0.030004099495680985,0.02059242741257505,0.0013570308708590034,0.014653452682826643,0.021745007621278033,0.13863797926680152,-0.011252675631483827
HALLMARK_COAGULATION,0.0011654696746003525,0.08749372209006956,0.09282232665607415,0.028210552998893457,0.03851420837320616,0.010689708965336334,0.04130189583309606,0.22278612144414103,-0.03667012910086995
HALLMARK_COMPLEMENT,0.011461058770485996,0.04554020813094678,0.06762782339155214,0.03974811651919198,0.044232518001032804,0.04859158125426035,0.006700913750324467,0.16579973449279417,0.05539152752723039
HALLMARK_DNA_REPAIR,0.1022497500889048,0.24303707182459033,0.09428629170740205,0.04680144981638226,0.0712788626186002,0.053641719459464283,-0.023445674053198536,0.19002827997756971,-0.04275975086856293
HALLMARK_E2F_TARGETS,0.09901131668153414,0.24241887092900286,0.07992848791198642,0.026734948524093503,0.02520649835096892,0.03645823451163755,0.009852385633496566,0.15003744825511764,-0.013833966668120534
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0358282935144151,0.18751777203426542,0.015533435568538319,0.08162879286741422,0.04168339072931112,0.0032307577134512815,0.06838901030292309,0.18673783692564677,-0.052283580124525046
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018909989343442183,-0.0401336118077761,0.057856099158029126,-0.009303926003081381,-0.0016474531265419287,-0.0429109969438836,0.07896698318635673,0.1648303201381899,-0.010673139628800133
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00020902198909274704,0.06269208677190953,0.059810233135584055,0.04343526279574522,0.05880558600181444,0.04860753003129343,-0.07463270293633821,0.059141376634856774,0.07311001400291894
HALLMARK_FATTY_ACID_METABOLISM,-0.00667443954873629,-0.016276101735296394,0.055169240793531735,0.025278593161787467,0.004330090601722377,0.003975610333605966,0.04786493603068126,0.06679865895234896,-0.05516219041736009
HALLMARK_G2M_CHECKPOINT,0.054188457621983016,0.2295816414873296,0.06278388203088531,0.02823512661010427,0.05995957457671803,0.009035612221750654,-0.04552244132293127,0.17616745966312392,-0.04474720621865582
HALLMARK_GLYCOLYSIS,-0.010981626411992731,0.14158913678578655,0.017535981877712513,-0.019081646131270003,0.019125011992439503,0.001216903975065233,0.014050539663029481,0.12507380268711327,0.024178742703359218
HALLMARK_HEDGEHOG_SIGNALING,0.07694760817167816,-0.14521324664968677,-0.007038101603647555,-0.03921076963542133,0.009610419148516068,-0.05603691111497475,0.0366175616671912,0.0871055877489359,0.12265200379113002
HALLMARK_HEME_METABOLISM,0.040441392780515645,0.0870894505404352,0.07771114440760583,0.06954897323735962,-0.017161526584249742,0.020394116957443535,0.05510084224641205,0.1611399670244399,0.026096816175036414
HALLMARK_HYPOXIA,0.008011816820081544,0.07863487976429302,-0.002745642480034126,0.009478084058316703,0.03460217159606401,-0.0422372291770211,0.03884877691783845,0.11354609597918114,-0.1259327750981331
HALLMARK_IL2_STAT5_SIGNALING,-0.007247438149258638,0.08654944823990704,0.09710645633254003,0.04560089329623256,-0.02949570681904779,-0.04301921074927778,0.01667579340008627,0.10712179974438138,-0.030109696888855144
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.014487722849741242,0.17437363683856447,0.021015158889611075,0.012879869265142238,0.049795407370709296,0.020133758934626038,-0.041185668111809466,0.1701520275449937,-0.05310517072843038
HALLMARK_INFLAMMATORY_RESPONSE,0.015076282069879538,-0.11080863483889074,0.012570268791177203,0.059600562275895844,0.005440452249209586,-0.05267832867985098,-0.0124089511371336,0.07286293994260555,-0.05985071425081593
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.012907899238529958,0.1825894509040275,0.04734636646375604,0.029355666792547228,0.07155390007712412,0.0481940423864794,-0.02522961743653596,0.07188451495145366,0.07150278010464434
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.008998538276925941,0.047504103164631016,0.06485433584476728,0.05829069971319806,0.08882350928850266,0.018338116493708964,0.0092262607531364,0.17703532400238198,-0.11810264512743204
HALLMARK_KRAS_SIGNALING_DN,0.027933056571997773,0.029830629735353262,0.06540702326883789,-0.005266581148124041,-0.023583458595433246,0.09523185987526461,0.02749979367747712,0.09780839920754124,0.07071133196230632
HALLMARK_KRAS_SIGNALING_UP,0.050820786566110866,-0.17233087518406454,0.043314891283132685,-0.0788980456459773,-0.017017761638073555,0.02021192793929587,0.015592176265053256,0.17141742551446193,0.10160743065956708
HALLMARK_MITOTIC_SPINDLE,0.07784721221935957,0.2209698138371952,0.08782066396730222,0.07486361686056814,0.004516564860974453,0.008696682037706063,0.011508329397648816,0.12638512614060765,0.038066008667063354
HALLMARK_MTORC1_SIGNALING,0.013196029281600666,0.2242140955055391,-0.02125162476099656,0.004292012384268021,-0.028660098223300602,-0.019616581350726664,0.033106289971855864,0.07371491896813834,-0.06601155553402292
HALLMARK_MYC_TARGETS_V1,0.08347950434375905,0.2402048335814161,0.0951143797962405,0.038359528475752365,0.07277738049828135,0.04282958421543933,-0.06056228736892334,0.1580200470864601,-0.053931523549326676
HALLMARK_MYC_TARGETS_V2,-0.04103201099804346,0.18511385704560757,0.09720219038640032,0.05311914655400193,-0.11396246102829644,-0.021251760253948215,0.023129188498754276,0.090683579026511,-0.05794756864816295
HALLMARK_MYOGENESIS,0.03498952271337761,-0.13365949676026026,0.06885199441899854,0.07156154825501734,-0.0035798255058066965,-0.028934189537769387,0.04089368286693916,0.14642524862162776,0.12079152525466487
HALLMARK_NOTCH_SIGNALING,0.06092907862691746,0.09939633697292193,0.0711802186010135,0.08310408207082062,0.03438610829895535,0.024830568163125826,0.06285821416579238,0.11642714681851964,0.00016281464691112347
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0920972866271331,0.0911739079247615,0.03868177509285491,0.001167740050566841,0.021988322901713712,0.061418778903242426,-0.04317251292149868,0.15197631468546288,0.06497996080515259
HALLMARK_P53_PATHWAY,0.0589186702003759,0.1702630729799039,0.10773579689417342,0.004402723025760777,0.08936106494089335,0.05487600574633294,0.050690289437200345,0.14500514683995228,-0.04705753831678965
HALLMARK_PANCREAS_BETA_CELLS,0.05564948684838456,-0.05735812193102424,0.04822650636382981,0.032739044119507656,0.06484774909784603,0.049748172365879056,-0.00439932318684012,0.14692726508556847,0.13575663966399065
HALLMARK_PEROXISOME,0.004320872324535496,0.12917531762334278,0.03688736851654515,0.04872103885716478,0.061877136338557306,-0.05947513624457427,-0.04116623657209204,0.09448644957612518,0.024863412400686354
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03498498399840596,0.04107073736569769,0.03716698000599064,0.02491120122358401,0.010485785666185523,0.04799149958389513,-0.012522075837349034,0.1608534089786281,0.050352434666964055
HALLMARK_PROTEIN_SECRETION,0.07450477111452106,0.06401414863085893,0.05254533184681977,0.06629264188494467,0.05128682581312455,0.05665366917161783,0.007308819679298408,0.1775686678704161,0.033364663079158405
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.028849125968534492,-0.04717590738808395,0.052039620483156794,-0.04598188923323656,0.033475174834801794,0.06672896834679201,-0.012139108809615717,-0.11054556815424314,0.017732220532243236
HALLMARK_SPERMATOGENESIS,0.04439110189354093,0.05520781924036918,0.061526573375648076,0.03394976184430546,-0.018364647772612673,0.06582520618881889,0.035655512161064794,0.1301997279637595,0.06280791024702294
HALLMARK_TGF_BETA_SIGNALING,0.057395104353026354,0.2181245358979164,0.058396225477976564,0.01843979937612281,0.030842270983642877,0.03187019563732513,0.0223063079813483,0.16325702338977827,-0.017007323525216285
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0269666423988333,0.11018203917888703,0.024379641370209332,0.05606850204369007,0.09025468715438945,-0.016451906779335276,-0.03242251819033398,0.08153667015712097,-0.12775557555763908
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06471322952215021,0.24814616822415905,0.08035039865648944,0.056523069957373134,0.07104109318109803,0.030839988484702163,0.008700223365530087,0.19763425683390293,-0.012094816491961013
HALLMARK_UV_RESPONSE_DN,0.012549473360987993,-0.043597372574510455,0.039360823906668514,0.025193430953707886,-0.027028692615385815,0.018781755751642003,0.009856919659430636,0.20928383110447776,0.005394911534049911
HALLMARK_UV_RESPONSE_UP,0.09159769706995698,0.05855701358989137,0.057460696355372334,0.004491619634947601,0.011827831519232683,0.037613880373718614,-0.06786028413249542,0.09753220032891687,0.03403576814746475
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.017252251125217593,0.22371895787035978,0.0012826889525087632,-0.028558945446263265,-0.021640530968169956,-0.006064825436573845,-0.028719747917922905,0.17926016380091894,-0.05109968828873184
HALLMARK_XENOBIOTIC_METABOLISM,-0.0038393580641149965,0.08078487969067598,0.06720804564289364,0.003571773740628362,0.0038636527438026926,0.0581239016289713,0.002068570250570543,0.13054577224226885,0.005587037144323594
