,UKF251,UKF296,UKF334,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.014772200430235236,-0.01615559868156542,0.07232064713710146,0.03435589992050786,0.04166004385177533,0.07929371181194045
HALLMARK_ALLOGRAFT_REJECTION,-0.06667508182157342,0.04843406583252481,-0.0749449506826113,0.10443156085353418,0.08111910109187301,0.07241386759972078
HALLMARK_ANDROGEN_RESPONSE,-0.03885138323878961,0.029830984542381353,-0.019842691055512476,0.08589844429170139,0.08909465583649633,0.0985186577829364
HALLMARK_ANGIOGENESIS,0.07389280530000361,0.015601212582896177,-0.09755045895760633,0.05748303142949809,0.09494594304412915,0.011628373525325487
HALLMARK_APICAL_JUNCTION,-0.060246437604970414,0.043422792940756974,-0.051673751306379835,0.04895822254752809,0.05085237904660276,0.09826381734893687
HALLMARK_APICAL_SURFACE,0.017780805543592213,0.044902444946441585,-0.019468278998156213,-0.02007479701903331,0.09066774798462936,0.0415879697497509
HALLMARK_APOPTOSIS,0.017871574078510796,0.014621236778126462,0.09373874939468256,0.04867461450031901,0.07751104113061606,0.09305854215056807
HALLMARK_BILE_ACID_METABOLISM,-0.02990710923741154,-0.014790013098908103,-0.06718185862156136,0.004088094390134011,0.012394648058975123,0.015995872208386906
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02227419359659263,0.003747507765544514,-0.06343734110251929,-0.08046610740884431,-0.053697245352367265,-0.019420930257801405
HALLMARK_COAGULATION,0.02982681323373911,-0.023088006629119858,-0.06687068494089679,0.06936275941120264,0.08744381163986488,0.08720231711103896
HALLMARK_COMPLEMENT,-0.0020012779203466675,-0.0001703030589181973,0.08889844809206955,0.0010553259691876361,-0.007376978554471737,0.05293387642823107
HALLMARK_DNA_REPAIR,-0.05383404607917118,-0.015167060929325907,-0.030998823456545515,0.008227792481555045,-0.012592187449897355,0.019002842580260547
HALLMARK_E2F_TARGETS,-0.03805444324497399,0.04832523535793683,-0.07453145528313548,0.015361497486189144,-0.03573948469931478,0.010449478782472934
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008186105648983526,-0.02495897764995371,-0.09259119354588255,0.1300181219934327,0.15158888956160116,0.07970467816584884
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029789187173865746,0.004867313699395874,0.1260857214894628,0.04078935882255374,0.03996054956685799,0.02077353524325433
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008798686974733884,-0.026006238331139502,-0.04475973464731893,-0.041723107843133045,-0.03791743238978142,-0.0068976247694681435
HALLMARK_FATTY_ACID_METABOLISM,0.00879758889483984,-0.015596055261470896,0.08036539005878335,-0.021673369225406164,-0.048084457533626807,-0.043316688125407767
HALLMARK_G2M_CHECKPOINT,-0.03187906755372357,-0.005449294826514263,-0.10322374583805917,0.05250580811157866,-0.012356366895972314,-0.030513299044703637
HALLMARK_GLYCOLYSIS,-0.043500656676950265,-0.02095514810877034,-0.01440965993722873,-0.016191788126204264,-0.008724037536354357,0.018195897642229366
HALLMARK_HEDGEHOG_SIGNALING,0.012471804596717815,0.009573484005323808,0.11296634636535369,-0.04842253045601127,-0.06182616457448455,0.031066927921525624
HALLMARK_HEME_METABOLISM,0.01216583140322801,0.00450172327532384,0.03657101779595012,0.008824801998081994,-0.006344310403130147,0.046975461532167646
HALLMARK_HYPOXIA,0.04453551424504023,-0.005233209471095218,-0.059968454856128506,0.0027555617716602905,-0.08326004198611768,-0.06685200577155562
HALLMARK_IL2_STAT5_SIGNALING,-0.002566997281361429,-0.021291558750207485,0.03505620392991176,-0.03420066419690765,-0.024449388169543246,0.01238696797490793
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0058305928550165965,0.030466666393345828,-0.07562635045012177,0.04525173289553301,-0.02954746504521013,0.02484165109186423
HALLMARK_INFLAMMATORY_RESPONSE,0.0032330448850962077,-0.016782593392532897,0.002801185608664731,-0.026849971209703546,-0.022245810502159936,0.0241139934467842
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02452246665723031,0.006298387951051607,-0.07329817274301081,0.07813212007942742,0.04859480459340664,0.09561717059537919
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.010354713686248383,0.006355684906578344,-0.091632944604818,0.05860161698477073,0.056260997005192354,0.01483427454633814
HALLMARK_KRAS_SIGNALING_DN,-0.017718430330461662,-0.0037593751010799484,0.015372532390979823,-0.08131833527620706,-0.0103965647781016,0.07668972474467953
HALLMARK_KRAS_SIGNALING_UP,0.04680918010634235,-0.016914390588909065,0.11687848764531733,0.06525387324559462,0.08455942272153986,0.08858174081927711
HALLMARK_MITOTIC_SPINDLE,-0.04729534607287041,-0.0290998082744517,-0.019034575465182123,-0.006332753983501443,0.028225929451140743,0.09760594810665923
HALLMARK_MTORC1_SIGNALING,-0.007616078679674969,-0.022954851399171226,-0.0891774804657605,-0.020148873464658566,-0.01564481002564609,-0.025801277891130573
HALLMARK_MYC_TARGETS_V1,-0.06895412724515386,-0.006333624303874206,-0.08191545087909748,0.014948113389635663,-0.019041829832040794,-0.004086021540938192
HALLMARK_MYC_TARGETS_V2,0.0021629790913047595,-0.06174388264360263,-0.02458228548569644,-0.031215984326211952,-0.04995424358615635,0.01433069970143768
HALLMARK_MYOGENESIS,-0.01818712677215773,-0.06506909387720722,0.12314289626117482,0.07545384931451031,0.12233142525208628,0.14375029941049813
HALLMARK_NOTCH_SIGNALING,0.019636311972539598,0.020506087093927552,-0.10345478389469177,-0.03761616529777425,-0.031398839397607375,0.029799812947411384
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03567213872664199,-0.006259740865231945,0.04634114062827577,-0.05282366881774465,-0.0349500293697191,0.014486327925006405
HALLMARK_P53_PATHWAY,-0.020773428725571346,0.012599264485265797,0.014279236282771451,-0.022165507880587194,-0.013169278098271871,-0.019603089962267617
HALLMARK_PANCREAS_BETA_CELLS,0.01236164588677044,-0.03947939856534003,0.06547325191279557,-0.004502006707806279,-0.04327484212160257,-0.0016902108988263314
HALLMARK_PEROXISOME,-0.010092312967977407,-0.015320374446260533,-0.014294809626722955,-0.014156864418831223,-0.025864882058294243,0.040528652951567226
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01272335039543058,0.0015123203849615257,0.09464880554594904,0.01779330786478692,0.026607996207682942,0.05798366844596456
HALLMARK_PROTEIN_SECRETION,-0.02645283094219894,0.0052655480749346385,0.04452588188637766,0.02546966230429247,0.00709018019434011,0.043001689001792555
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.013134983100570824,-0.037028587667624305,0.06785807779949087,-0.11132551183721345,-0.02474047987606193,-0.03802585181622311
HALLMARK_SPERMATOGENESIS,0.008929969670069069,0.0038992334748171207,0.1275009764674416,-0.036424346699657176,-0.030130798993569918,0.02165589113074182
