,MGH258,UKF248,UKF251,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08864606176108204,0.005525983755926533,0.026883992545856807,-0.080317748181923,-0.03057137425318958,-0.2429786663338165,0.029510854383076584,0.049389756856876674,0.12153349348247194,0.05533363064528108,0.22386229820023307,0.06098869121752286,0.03407735062090716,0.05917371895230465,0.06424376158168836,0.04768420939325225
HALLMARK_ALLOGRAFT_REJECTION,-0.1311711141310135,-0.006967566142246417,-0.021006650823059463,0.027859879926543804,0.11259351063446835,-0.18170037624053265,0.05700357629391267,0.12875454495657415,0.06742079024061413,0.010105740712649925,0.2086778522614858,0.001224647311186953,0.12350627185228129,0.0025640379851060336,0.02608912913044174,-0.2096939939133408
HALLMARK_ANDROGEN_RESPONSE,0.10488703434932727,0.004082755005349539,0.06254105121079752,0.04427035625427017,0.07447063135308347,-0.22696994924558692,0.052840434914591006,0.07470639132553744,0.061073252639165874,0.061173514210574396,0.23880343083918723,0.0009582914862507414,0.1625566779920823,0.04736645010261325,0.1674920150765335,0.054691787294596526
HALLMARK_ANGIOGENESIS,-0.06540540561720443,0.06274431863561487,0.060450809122997,0.015167035637451483,0.06849720983104164,0.20147918274294413,0.006635583244120712,-0.09066201316095507,0.07634956468013247,0.10356024288848305,-0.02306534086716687,0.03622171507119383,0.24393437544365001,0.029355148345928266,0.19517833272983862,0.2306597085997959
HALLMARK_APICAL_JUNCTION,0.14421404457391648,-0.01376069564718916,0.0617274870186663,-0.02824973998400553,0.09554614446123454,-0.08977760270286543,0.047137983269240485,0.022179380021742575,0.12252405309709945,0.11537888288333718,0.20392365617772196,0.04146207313420734,0.11798890681703873,0.07398236424302217,0.11437051108303144,0.10241234166232965
HALLMARK_APICAL_SURFACE,0.12627654291727333,-0.05205597929752319,-0.007846997217759735,0.03344706570404078,-0.12325947260542698,-0.05290597271947858,-0.021180943885398245,0.06361208926338294,0.04333290881522267,0.010688697303663225,0.23364712359698248,0.12878777861357144,0.10131261657096037,0.04150846233569162,0.10745631582532833,-0.08453908987015032
HALLMARK_APOPTOSIS,0.017838230359809026,0.0852011982880283,0.020953145583213362,-0.04321062840982457,0.10333793707756357,-0.19291132609280828,0.023568192902489977,0.0037922165306439677,0.118976931557922,0.051027504308193,-0.051009870486983286,-0.02412552970146178,0.06526553438044694,0.025581473925834517,0.06205586314626242,-0.09079768708737382
HALLMARK_BILE_ACID_METABOLISM,0.12666466678690486,-0.007414581885890899,-0.02544708252226578,-0.04832347988913299,0.03861222690977878,-0.20876460858387386,-0.051342288863078775,0.06139908844214964,0.07576846372323971,0.06535511634103312,0.1582068780984124,0.07137021757476393,-0.01932114579779208,0.04514823989254144,0.04365480576092476,0.03564943700417235
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13050404454456446,-0.08760821402150232,0.0490423623956119,-0.07701087176457345,0.04949644530713839,-0.2239308587127494,0.002100390077735102,0.07076739472061645,0.051567232011881035,0.08057577140231871,0.234752249202515,0.054788170739703504,-0.04157555593486006,0.06245136635629023,0.04592295272882498,0.11630512902637007
HALLMARK_COAGULATION,-0.12081524161661802,0.04268155114187548,0.029826967888762154,-0.091118318524278,0.1300621970101733,0.15461612040347472,0.11000410388296866,0.04527662719375032,0.12937941967695518,0.10480761615531485,0.2436666686651944,-0.00925746966084365,0.00840510389491848,0.03941067235652424,0.15527083166113448,0.18054626052156933
HALLMARK_COMPLEMENT,-0.0708829940276048,-0.023497409710745876,0.03562435205335065,-0.0185280435382694,0.1031065159104629,-0.22699857741347912,0.011270362175122627,0.1568004977547187,0.10886265408188509,0.09002560922232207,0.2032974954777648,0.09939906599080651,0.08965350826766465,0.013555101118107607,0.0853305150786626,0.11084847881404404
HALLMARK_DNA_REPAIR,0.14933817203674316,-0.04276289022470253,0.0477693072157448,-0.023719601857857264,0.030275011477811142,-0.1765472403597278,-0.03225926410084515,0.0661120315222808,0.15858170778348282,0.06885107470126164,0.22877732473629095,0.07610525804859554,0.04608013247992813,0.1097952104949792,0.054615666295003966,0.1570841047558273
