,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.005380338106052112,0.060088160363599805,0.050056273070124536,0.10071028037245036,0.06986219119262785,0.12849428779075142
HALLMARK_ALLOGRAFT_REJECTION,0.024544170299796605,-0.059792244665919314,-0.04464646937346409,0.005414624742877096,0.06311181665946412,0.010056460698455453
HALLMARK_ANDROGEN_RESPONSE,0.038920678817869335,-0.009217435386652957,-0.03279805514772687,0.1332913845220227,0.053331389788790255,0.03748260796019534
HALLMARK_ANGIOGENESIS,-0.1054977360609409,-0.01657402682982649,-0.09446696092916727,-0.011021664156804428,-0.00243467320151859,-0.07523639957526936
HALLMARK_APICAL_JUNCTION,0.0036233365424703664,-0.028292368646945204,-0.056474753536705925,0.12360519484535762,0.05098570706195409,0.13736536944585848
HALLMARK_APICAL_SURFACE,0.09768300300452334,0.05840218723280115,-0.009084251682205521,0.12453215204516271,0.04751585145998579,0.04468242338477054
HALLMARK_APOPTOSIS,0.02007855383832338,-0.027578841290988313,0.05726345666422496,-0.0969043467496197,-0.033545267584950626,-0.020981205759381533
HALLMARK_BILE_ACID_METABOLISM,-0.021671303671439678,-0.015836729697017618,-0.05144576569376485,0.11203436841684478,0.08456212123528596,0.0914122138982861
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06178414018277186,-0.06084187416525584,-0.047924429172344504,0.14323189171297132,0.06564627931258342,0.06701598861816441
HALLMARK_COAGULATION,0.0020809305839182618,-0.07009064578357113,-0.06928390511482913,0.08301170015001146,0.03655589451625596,-0.04955884399092549
HALLMARK_COMPLEMENT,0.055035463385426975,0.008050457787481735,0.01900493130593095,0.061630082928475695,0.024821148302292415,0.05627757108224296
HALLMARK_DNA_REPAIR,0.08352658222636614,0.0037393221039548844,-0.05335728329655187,0.10600831781984625,0.07086986917116271,0.18755150706812543
HALLMARK_E2F_TARGETS,0.019455537251223745,0.042993578363429506,-0.0733478660446854,0.10492237023768428,0.06573980305594626,0.129648462988365
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05041858284298815,-0.02823132939020089,-0.10224652226846423,-0.0067640057183931705,-0.05582893779399637,-0.029602592911309872
