,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10848042917780808,-0.02320668124439031,-0.0038280384447531403,0.06841948524205684,0.053662803047115785,-0.022315659037349455,0.15910717993553677,0.028514816912286405,-0.05554982468942547,0.06931806947704085,0.09920343731989893,0.07410692965399049,0.02262036419786347,0.21554041936522453,0.11144165416033601
HALLMARK_ALLOGRAFT_REJECTION,0.013668629249683843,0.07685899800595847,0.010854288387843771,0.1048228319979741,-0.028524006552985013,0.025936782165898724,0.09724169296766544,0.06115626361050247,-0.011617640503547114,0.045201707413760894,0.10344180857177289,-0.0005768013108212345,0.07179018521006687,0.08859797995237545,0.07190819852557331
HALLMARK_ANDROGEN_RESPONSE,0.12153412056739583,0.0246260416025928,0.030588753363699178,0.047548592517442874,0.019077486882304668,-0.023671702431673537,0.0692550573878003,0.05878853279303987,0.008629174120715915,0.08723000045367442,0.05602438350968256,0.0670256927322586,0.09165236510361564,0.12421480475637427,0.08558557672010177
HALLMARK_ANGIOGENESIS,0.022254149476498588,0.055389022750439484,0.038145892386176584,0.07876914652465318,0.03598564221271617,-0.020443681417250534,-0.09544646476749824,0.05737285092536855,-0.02133985895510024,-0.02715231068499442,-0.0848938455302003,-0.021460249549944382,0.04653936883537043,-0.15565158712296187,0.011398047711683125
HALLMARK_APICAL_JUNCTION,0.1261432569666518,0.005127549171279923,-0.015032858709600512,0.0878991453765328,0.02783281769409413,0.014106280150387895,0.11556568202886808,0.09974469882734419,0.028310882256974625,0.06676096437547632,0.08019723462672808,0.0855786305007964,0.02606052586274078,0.1515718101483053,0.11135394754016002
HALLMARK_APICAL_SURFACE,0.11758622045980749,-0.031662589450459876,-0.060957181865426625,-0.06445647659049801,0.032987524346837264,-0.04084999706844698,0.07524899760690928,0.003471461133686728,0.004117020915354492,-0.033025795738238856,0.14435167610100808,0.06507573418868325,-0.03530624591705836,0.11626378444096723,0.03849348748868085
HALLMARK_APOPTOSIS,-0.007377477988146122,0.02095518395337204,0.03783821903457813,0.0007536044373092329,0.016266502528504277,-0.003171406804296483,0.026725791740758727,-0.023483717764081587,-0.03766360925554415,-0.0014634617721635053,-0.030948738027032,0.027267388714405698,0.0754861463759474,0.06321420236981842,0.07700674491223745
HALLMARK_BILE_ACID_METABOLISM,0.09851056199129138,-0.0405263860027386,-0.07148716463344192,0.0512555612080279,-0.01598973998432151,-0.05047270913414898,0.03224913103388117,0.05616878437584798,0.0406394909789866,-0.03552528717656439,0.07297780949504427,0.03530755421416246,0.026535689151217855,0.225110452552446,0.12696799087416913
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12939114240540361,-0.06354308917455047,0.011170354464225284,0.05092849750721694,0.0030368025209992237,-0.03144470138867745,0.14941689438635902,0.08250612169224306,-0.0729381331149584,0.030635314432122227,0.07243863082355648,0.011702261385223683,-0.06657455261706643,0.227672608146189,0.12035110189377904
HALLMARK_COAGULATION,0.052264668037469465,0.06751151518559571,-0.04663990688806031,0.08775370148237434,0.03158771234161831,-0.022396703160413634,0.018219602426937483,0.07537923651026994,-0.008933189574528341,-0.029792929444193098,0.08508516905687807,0.046301599041828,0.05723433833051127,0.0849137947421747,0.130413606438901
