,UKF243,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.008985602004591805,0.08153314406369891,0.10543695915792671,0.02549171447605721,0.03224882546602106,-0.04119643989274941,0.026630877851848225,0.0024908371844667336,0.10768183891008959,0.04368684999916618
HALLMARK_ALLOGRAFT_REJECTION,-0.00834906637423397,-0.05060470465829491,0.12215174745335941,0.018286849405246268,7.643770737212022e-05,-0.028996736143189702,0.02788539526494653,0.08495626806130033,0.10905914596789913,0.042245391234851944
HALLMARK_ANDROGEN_RESPONSE,0.05772215147021509,0.05277278768543365,0.08446713674184703,0.08603685820848307,0.02354585609033342,-0.05420236091699116,0.03486310314620882,0.03497805261016321,0.09359865349425443,0.009216144890676674
HALLMARK_ANGIOGENESIS,0.030915102720376716,-0.04572791594499087,0.11784948714494664,0.09399774492730624,0.037653570007562046,0.008921084107937927,0.05551314291107831,0.01675565612896177,0.06298825521619439,-0.04703984616073347
HALLMARK_APICAL_JUNCTION,0.004731486038121185,0.04391162032275194,0.13128782446116602,0.07790233244544094,0.06845954761957637,0.0008601231187184247,-0.005361937008749023,0.03266933831511251,0.1777863505762019,0.02724646095371443
HALLMARK_APICAL_SURFACE,-0.0022494172483146007,0.022553068015001596,-0.027688953795589014,-0.014551059432184415,0.03666120826488591,0.02026939838462498,0.10431592088773563,0.05098844343402806,0.12715030783931394,0.004375087016822606
HALLMARK_APOPTOSIS,-0.05964066815095324,0.0036396649339519075,0.07936219692408403,0.03150259332937065,0.004783177215686065,-0.010602915790331567,-0.012301193676937255,-0.04062423130698053,0.08831701047477801,-0.026179703793052497
HALLMARK_BILE_ACID_METABOLISM,0.008697644091109544,0.034781973443922344,0.114734664579118,0.06422642276059447,0.06614549997569676,-0.05598304586364195,0.010467818327887,0.04850367851134937,0.05378564168881242,0.026776193890688103
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.005024527912402327,0.04274065437083725,0.07362508163089508,0.06696642669065607,0.059208088238054346,0.017620696525642698,0.03287049760754267,0.05021200537257441,0.055056462898878666,0.001039742567118216
HALLMARK_COAGULATION,-0.02524238760987127,0.007707759784678982,0.10229533410685085,0.10363255134903182,0.03041654869552036,-0.010597506815003125,0.037219704095928424,0.014492922459938978,0.18007893005936737,-0.02631676993236324
HALLMARK_COMPLEMENT,-0.04447188972053086,-0.003140509309082615,0.11315804818971031,0.058188331669011766,0.008123004533635653,-0.004064890936635929,0.04854392443153944,0.025334771776835,0.048931516673593994,0.03450341029067554
HALLMARK_DNA_REPAIR,0.0897391364242206,0.05530975597443635,0.12846349994493492,0.09636592669703453,0.07304917974636128,-0.010441619206056836,0.0251743504793957,0.04339760172457528,0.06753014822942478,0.033246278025283175
HALLMARK_E2F_TARGETS,0.017235275956110286,0.06806448599349708,0.10539327857926205,0.08779179346576761,0.0385584335856347,0.009589516573989008,-0.013973677692854696,0.07558675452850686,0.08042547963791614,0.01073158130734104
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016848538860320183,-0.0012764317907337053,0.12018927104097375,0.05208920038942508,0.0611715058552459,-0.01221190919332124,0.048864157762024865,0.048567306027326486,0.17923982250734335,-0.02693390987392055
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.020066219192021954,0.027849666401727268,0.0803680862260765,0.012116715253820779,0.028988011153835088,0.02477224263079709,-0.008441691764918118,0.0025974525912836415,0.07759062875426012,0.02531533520203255
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.010913467634254284,0.04942818360416937,0.006191703800621741,0.01517910497412572,0.03093256184370123,-0.009465559697374502,-0.020054551759125676,0.045497935068257174,0.03253818682527694,0.009177365978670415
HALLMARK_FATTY_ACID_METABOLISM,-0.004964101972105628,0.02812830339290276,0.05283368122345667,0.040478824997741386,0.046570461662712656,-0.03729991991612945,0.029603206669746005,0.015326925186698637,0.0411349046305345,-0.018451624801997867
HALLMARK_G2M_CHECKPOINT,0.04872059334585528,0.07202852731952654,0.11913483837400268,0.0216489878534636,0.06183774370991889,0.09884003505191469,0.03326028866070964,0.054506979817151996,0.05570019353951057,-0.021766017919640567
HALLMARK_GLYCOLYSIS,0.059430607594801024,0.042805858536660045,0.1004952233957237,0.07216020076788598,0.027348719579845568,0.06481435978073978,0.027956768532305207,0.04966887099151597,0.04836778854274191,0.006751852019095349
HALLMARK_HEDGEHOG_SIGNALING,0.053586592678296345,0.11310379206505192,-0.02641221475163003,-0.032714457908589574,0.04076273095795088,0.045358138614117076,-0.0692143531358256,-0.013273814736481222,0.07636723931630059,0.021532425327509583
HALLMARK_HEME_METABOLISM,0.034707974859723024,0.06236933442615258,0.12946542777432887,0.05352413744185245,0.09802880041803541,-0.017835420789908907,0.04800510165159836,0.020350920302848546,0.07030682129592485,0.06245258985068412
HALLMARK_HYPOXIA,0.04661364964799079,-0.03772582803297042,-0.052579497501092184,0.007597086115994458,0.03696911498997931,-0.02845719136503667,0.06456347872542703,0.009491714794948902,-0.032889715649895866,-0.01587033778275918
HALLMARK_IL2_STAT5_SIGNALING,0.035300167274023415,0.029845983132866603,0.11085636468008025,0.058033623900493325,0.024681359177660303,0.012116574726009898,0.04418285567470602,0.0332715661451405,0.07781733881253301,0.02540123001058285
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.027579470541751264,0.014685997332987272,0.06672299682176709,0.033053139160265047,0.03192081323246651,0.04650611035755819,0.10126080908915631,0.03177967615138812,0.06217500778677058,0.012861153252501006
HALLMARK_INFLAMMATORY_RESPONSE,-0.031885901849578735,0.0665074660739931,0.057840714182054505,0.07146424345073173,0.019511395489638084,-0.02305013277964678,0.017569422491874303,-0.010718876343151199,0.018662042614051327,-0.014487824137148332
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.004544095595103256,0.038850739493439784,0.10469333557885728,0.007374053053532714,0.04338181252113698,-0.0007414219597256598,-0.013186963850171728,0.019887772050374806,0.11125592597881448,0.02849821039960738
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007486339986807937,-0.011082020598051651,0.09381635456143246,0.012439565149723076,0.04255572848816348,-0.022387329980021787,0.03131540106682004,0.029908708458500285,0.059583810905324205,-0.017758800868964787
HALLMARK_KRAS_SIGNALING_DN,0.03761589757054812,0.034537377418065104,-0.0016769372450496692,0.056329872615216055,0.06600427693393932,0.0019528362634320202,0.033099195008815155,0.03501978777676981,0.03914078895179272,0.02344253903076824
HALLMARK_KRAS_SIGNALING_UP,0.021399605614121974,0.02868214493921742,0.023163263781697415,-0.004437132445232221,0.040398861852167206,0.023321452049842914,0.035900889247952116,-0.011949185387131354,0.1312250810479245,0.03596666622877755
HALLMARK_MITOTIC_SPINDLE,0.028367666459504722,0.07589543592616355,0.12485008852545904,0.07725839437283603,0.056823198711666925,-0.008050907283660026,0.04612520363571881,0.04842833101773828,0.11055811151556721,0.0145257676757667
HALLMARK_MTORC1_SIGNALING,0.07725956356774896,0.03525169234073121,0.09974377959471156,0.04554429885962524,0.026406859717539855,0.019795357993751327,0.04072254198991585,0.036186636613518515,0.021626917880323483,-0.020796720987565787
HALLMARK_MYC_TARGETS_V1,0.06399998847664796,0.0822079244453917,0.11844829578780817,0.06849205551811166,0.06648513978995516,-0.05125616950181676,0.041156284131967674,0.05420948186240372,0.05162927675220817,0.03248705970408778
HALLMARK_MYC_TARGETS_V2,0.024853597147812975,0.02734329911874367,0.05228345902306747,0.02175321869053505,0.05479600088056132,0.01472819843715139,-0.021148555855724834,0.08649001870321857,0.04939995252342244,-0.024386161316588155
HALLMARK_MYOGENESIS,-0.04106246296072201,0.02386181056972727,0.022350123068672144,0.01559203489615217,0.04362422010069842,-0.006693458819830098,0.011209577474143653,-0.026520649892043995,0.1884006109909044,0.011266121873211552
HALLMARK_NOTCH_SIGNALING,0.07891602086215618,0.07903897308756716,0.11244609982316216,9.18117460987504e-05,0.023299023088265293,-0.024892006376556305,0.04065394528135226,0.07915240923712924,0.09182554722119851,-0.010368874325591549
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08045955092459268,0.08284462641459804,0.02969903580905081,0.005414891306825748,0.05076078928029494,-0.039025791733120214,0.06413885423809541,0.024699444002836142,0.0579444694120558,0.013956438728409525
HALLMARK_P53_PATHWAY,0.06463398014841149,0.01907761000067256,0.11761212849754574,0.018502210312942847,0.056497661574360265,-0.039822094255896855,0.028830165316009893,0.03958608054011744,0.04159882327397105,0.036076190170299595
HALLMARK_PANCREAS_BETA_CELLS,0.04461220703857988,0.07097014750693204,-0.04052160995186671,0.0008859577034565784,0.012643796754761023,0.010267916921283817,0.011519082586082382,-0.006616892536700379,0.018910323216838963,-0.02193679629527162
HALLMARK_PEROXISOME,0.053377378789545654,0.010653336185068469,0.04948891430963254,0.02474910542276669,-0.008210464476802902,-0.027077816831968287,0.026460900809062837,0.03414184349932006,0.05112200817629594,0.06863732592911652
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09906877421028167,0.05018333910878838,0.07715577763506012,0.09021663436019457,0.0416398912258498,-0.01688017980810461,0.034010281648148656,0.0195694232431978,0.11416686991133673,0.01300586337236109
HALLMARK_PROTEIN_SECRETION,0.032132657920446596,0.0846283437255494,0.12254067923300721,0.047571876486170915,0.06292176148965165,0.008953311138502663,0.018148346980050484,0.04355652621072495,0.07925487013227292,0.03391095050324466
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0603990803668437,0.013931495314968324,-0.04409733187796282,-0.00895213640841172,0.04127328463882367,-0.06431140681263828,-0.001222239584344291,-0.06907673359014019,0.06389135505211459,0.01679099462824885
HALLMARK_SPERMATOGENESIS,0.016657650968783803,0.04952146904938425,0.055298485947312556,-0.007660526830226811,0.022045630629484652,-0.011972005709562377,0.021172658409253812,0.04732169450719577,0.06092055813489962,0.03854558740358436
HALLMARK_TGF_BETA_SIGNALING,-0.02985737775248821,0.03991078704858425,0.12307037169397018,-0.04747076145096952,0.042380014215762776,0.030514394083294843,0.03874158042840187,0.08183666055998522,0.1752508066056968,0.06288154047652594
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.017581278063273746,-0.00711501387847751,-0.059854969741930206,0.05176184413933617,0.021797999109303152,-0.016307617189620267,0.018553583473417932,0.00985075936315006,-0.09247722385771207,-0.02341411121156832
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02928900280434287,0.05626832200135909,0.11448453676847295,0.05695805521244067,0.06455310197189655,-0.028148422041631482,0.033087740039979815,0.04311941329043629,0.1213411284847178,0.009710367698826394
HALLMARK_UV_RESPONSE_DN,0.03545485419956,0.06412755084417258,0.03345157096507922,0.001304608654176275,0.02398334897937432,-0.005423187426442927,0.03977702655394105,0.029163030109937503,0.1410984842546186,0.0132942933072881
HALLMARK_UV_RESPONSE_UP,0.06557516965689848,0.0467855359978435,-0.041532333874119524,-0.003187634720451258,0.03077676507161598,-0.0038564154999308755,0.02340620695845171,0.04032322614265121,0.03524066963875389,0.009714406383701682
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03937546233762425,0.07037690286274051,0.09032150400254922,0.05141753362130306,0.010181410683917137,-0.06227138939189131,0.006736746236107767,0.06132314857241791,0.10105090147938901,-0.02106301038721226
HALLMARK_XENOBIOTIC_METABOLISM,0.018486143957679422,0.06925583681200763,0.08065559867399168,0.03999919268102771,-0.007324132097224036,-0.009825353619930116,0.005401966840581944,0.035754913126199654,0.07749127010349036,-0.005278684658391157
