,UKF251,UKF259,ZH1007inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.05022167557196813,-0.01641576781556047,-0.05513870706250088,0.09846528052982705
HALLMARK_ALLOGRAFT_REJECTION,0.09625431593309017,-0.019584169823466935,-0.005240968461381833,0.016443343232018456
HALLMARK_ANDROGEN_RESPONSE,0.036321392573398156,0.08398224122177103,-0.027386988208639673,0.09164271739124906
HALLMARK_ANGIOGENESIS,-0.037754826722255726,0.09541178150850964,-0.05615965048249051,-0.0017423339312019409
HALLMARK_APICAL_JUNCTION,0.048854103424424825,0.010529827234020869,-0.03979817717473524,0.08217675753808237
HALLMARK_APICAL_SURFACE,-0.0402295705212475,-0.05303331471499297,-0.09879679889840613,0.05964953803025779
HALLMARK_APOPTOSIS,0.03997764591001004,0.04315595990225234,-0.00879359749060354,0.0580068650245703
HALLMARK_BILE_ACID_METABOLISM,0.06369421510297944,-0.03474822958472639,-0.07422394061584073,0.051030226079610976
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03133510461457813,0.021620450990931222,0.0243881068084696,0.0945299000222603
HALLMARK_COAGULATION,0.06099132823428397,-0.027916078451192337,0.0030947497872677423,0.09015283458697741
HALLMARK_COMPLEMENT,0.05557326500632576,-0.025304272632422777,-0.06049122071507318,0.08201826820971968
HALLMARK_DNA_REPAIR,0.07377596369654811,0.1020966466691411,-0.07711018721936345,0.04290509265077095
HALLMARK_E2F_TARGETS,0.056302395436656646,-0.03172673063557578,-0.05156891463569481,0.057438467091022925
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027092159352413284,0.09056985869244785,-0.012288789953105938,0.046996874187798666
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.022400623273126242,0.03431455665126968,0.03799261646714415,0.10258021719757816
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.012527104663780295,-0.07647807107195147,-0.017109517016842813,0.07347435511303259
HALLMARK_FATTY_ACID_METABOLISM,0.01811364704887693,0.08444609091582117,0.0024195660523744196,0.04308822209363895
HALLMARK_G2M_CHECKPOINT,0.03136143820393485,0.04817996542820927,-0.09811843925923538,0.069169182571743
HALLMARK_GLYCOLYSIS,0.043329176659699466,0.07777785516956273,-0.05960051471011958,0.07508968085418159
HALLMARK_HEDGEHOG_SIGNALING,0.030154208074746384,-0.017373162586469704,0.04753832890582917,0.15443384412758324
HALLMARK_HEME_METABOLISM,0.0638615906229984,0.042707617449688,-0.03255861046226187,0.09589225159075289
HALLMARK_HYPOXIA,-0.06863126372814249,0.09359431623947517,-0.023598717217898073,-0.0006131856658507228
HALLMARK_IL2_STAT5_SIGNALING,0.004743472121011996,0.06465540924135409,0.011995829676621753,0.09403940353521882
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10760554195928859,0.0032531252794327126,-0.04966141246873088,0.06346328451314108
HALLMARK_INFLAMMATORY_RESPONSE,-0.019766778520131867,0.08166803940368295,-0.015998018092177053,0.045900627311157204
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0003612172346192677,0.004712307940302844,0.03196522315561999,0.01499609124376358
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00531395607161012,0.04249084271809759,0.06624490344651805,0.04072351941902291
HALLMARK_KRAS_SIGNALING_DN,0.04492837517509685,-0.05269888687671351,-0.04772734588965927,0.06992964574420273
HALLMARK_KRAS_SIGNALING_UP,0.06993667597114256,0.06537890285936658,-0.016312863389892084,0.06884655010143816
