,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.018584310629936825,0.010827375269796963,-0.052260003566716805
HALLMARK_ALLOGRAFT_REJECTION,0.04856399717663553,-0.03695079756823507,-0.034263735417259404
HALLMARK_ANDROGEN_RESPONSE,-0.015597981752344439,-0.01326371823632584,-0.011259057753950842
HALLMARK_ANGIOGENESIS,0.029437662442597934,-0.027555135482571415,0.12409014472775899
HALLMARK_APICAL_JUNCTION,0.0020920049744595206,0.058808530871388015,-0.020597965229280323
HALLMARK_APICAL_SURFACE,0.0008838398466945665,0.0045647056617153575,0.012465820068173684
HALLMARK_APOPTOSIS,-0.025656193999808848,-0.07081047637883577,0.004129705023601391
HALLMARK_BILE_ACID_METABOLISM,0.06169645053071804,0.04221251927688404,-0.043136224255777476
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04049194342926613,-0.01597518093163729,-0.04964575458999474
HALLMARK_COAGULATION,0.021660999271536682,-0.06765770899006479,0.06291230836114776
HALLMARK_COMPLEMENT,0.038730944699497505,-0.02517217305912201,-0.033452872277363675
HALLMARK_DNA_REPAIR,0.050532893831112015,0.04942594690611412,-0.02758492283119594
HALLMARK_E2F_TARGETS,0.004141350221066842,0.03861606471143072,-2.0146636304588108e-05
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.005315529577370956,-0.0274351986332677,0.049177967278881615
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0433781304717207,0.061660839485346744,-0.007050349981361791
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03942990151910928,0.003940739915313934,-0.007263878760975676
HALLMARK_FATTY_ACID_METABOLISM,0.023809921537516803,0.07761253207671132,0.0900063697160665
HALLMARK_G2M_CHECKPOINT,-0.02381011518863624,0.009552736230197725,0.032049476049224035
HALLMARK_GLYCOLYSIS,-0.016809447017936432,0.04634746612537371,-0.004224536381768624
HALLMARK_HEDGEHOG_SIGNALING,0.021275859470167066,0.0034837252536674196,-0.03157089522915292
HALLMARK_HEME_METABOLISM,0.018350751242304945,0.04392681359848082,0.004531649435903529
HALLMARK_HYPOXIA,0.039364579231085425,0.0034387134457925608,0.09245365601652433
HALLMARK_IL2_STAT5_SIGNALING,0.07061721527379672,0.05394542143930484,0.008295410234359866
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.022455864497647516,-0.021660715760828442,0.033803458667405605
HALLMARK_INFLAMMATORY_RESPONSE,-0.041146949513562806,0.006984556015820723,0.10543306254271835
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07179298149344066,0.019715548900442213,-0.0625027723271493
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.004316884202439133,-0.0266747147955614,0.06466292073577545
HALLMARK_KRAS_SIGNALING_DN,0.004240903034049712,0.07120000487479085,-0.03295337162912733
HALLMARK_KRAS_SIGNALING_UP,0.036689684387126595,-0.03117855296818046,-0.053716067254945175
HALLMARK_MITOTIC_SPINDLE,0.05199630189268781,0.06636256497190823,-0.03670392581177026
HALLMARK_MTORC1_SIGNALING,0.05251379954459236,0.02637337423156138,0.059497300739773426
HALLMARK_MYC_TARGETS_V1,0.09701739266808486,0.07040398508303676,0.008707677381543542
HALLMARK_MYC_TARGETS_V2,-0.0338658234195424,-0.009186524824144978,0.04578077112968432
HALLMARK_MYOGENESIS,-0.028148596870090133,-0.0021335257436334797,-0.06446924241010017
HALLMARK_NOTCH_SIGNALING,0.030699737890334484,0.06759455816269691,-0.04483775453579929
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09457714380970586,0.053837012443880165,-0.07500625743914777
HALLMARK_P53_PATHWAY,-0.02667768751723512,0.052201018598644,0.03475297880250564
HALLMARK_PANCREAS_BETA_CELLS,0.06408971209664525,0.059972744968220165,-0.04024156852120418
HALLMARK_PEROXISOME,0.07903815571921818,0.021947863574835084,0.022248321431879735
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03834826319150516,0.06104793290760019,-0.018815845286331047
HALLMARK_PROTEIN_SECRETION,0.006376915225400833,0.05473266690287186,0.009103875855945747
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06557530396979189,0.013896754243571887,0.07633806483057651
HALLMARK_SPERMATOGENESIS,0.021154722626163837,0.06899748325825347,-0.06060747019017876
HALLMARK_TGF_BETA_SIGNALING,-0.012938363830029923,0.022171138005086587,-0.010370626011260601
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011450348628291484,0.023538769000188604,0.07171060195813435
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.040121970275986706,0.07233845480405986,0.06856814134993097
HALLMARK_UV_RESPONSE_DN,-0.06940463651426798,0.05194117470333757,-0.002801913241513475
HALLMARK_UV_RESPONSE_UP,0.03753164180004558,0.038143951475463345,0.036217850018985406
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.022045195023699053,0.06740080639497928,0.060979977193012014
HALLMARK_XENOBIOTIC_METABOLISM,0.019939166480673783,-0.03208692952705509,-0.021539822035374374
