,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04000922293167809,0.11572224219332099,0.10447705613297037,0.04841752568030308,0.1002867681396183,0.049763779066139206,0.11326776347804104,0.11850010149735653,0.13170931074942377,0.008484822950398561,0.011166107629618038,0.1284896468864921,0.1515422509252739,-0.04293412187025703,0.06453915524534971,0.09062990739243891,0.25908818429880437,0.31844808593032536,0.01810320583005226,0.09171636214163557,0.006136691890831547,-0.019953774588008618,0.1201370814958588
HALLMARK_ALLOGRAFT_REJECTION,0.021305759073981606,0.05820399159415168,-0.028533579355407984,0.00857540574251231,0.05549377797328489,0.03135828995879179,0.0218203373585125,-0.0703091870433113,0.006172268583902507,0.02489478545121728,0.0034586139458524902,-0.30249409422617207,-0.050045243637111915,-0.044068647761253105,-0.005637809159171567,0.06712980289185697,0.20192486300252552,0.18030523616249694,0.0364105634054557,-0.03493870978935679,-0.026153946579111045,-0.014678823261806638,0.02201190769021063
HALLMARK_ANDROGEN_RESPONSE,0.052188859108682206,0.1653216037531253,0.07207635356281321,-0.020402122876889306,0.035744983993015976,0.042920124176915965,0.20308859041047658,0.046672842229125384,0.05419025010570722,-0.043941063597837976,0.005082173443064246,-0.11703723506185283,0.034749408638690645,-0.06293941755320001,0.11399685205816001,0.01521079969316807,0.1626262805686305,0.25054216928617923,0.03631150903741492,-0.02587835522146166,-0.00207416283125154,-0.09723741041860055,0.028714995161082633
HALLMARK_ANGIOGENESIS,-0.005704023691601114,0.12491816433582058,-0.10233762647039238,0.023991594127236542,0.031759574654364915,-0.04026799782602342,-0.26602300308770666,-0.01588313901872915,0.03517102692098284,-0.18428466351433723,0.01204269921926904,-0.2841686757904586,-0.2220914318331875,-0.028824894347084396,-0.13486789916796127,-0.09533220688005176,-0.07048073154582983,-0.2198708645624691,0.01635207499019563,-0.044487199229514565,-0.03271505682379503,-0.2276442842902379,-0.0537989837687245
HALLMARK_APICAL_JUNCTION,0.11998165424473504,0.07179048420191066,0.07116448740843169,0.0067399208734107525,0.10642773920747356,0.054178103161393994,0.018326868896482777,0.05138943310842265,0.07203948926868811,-0.10333949659827986,0.014007326004318922,0.07370582114964573,-0.030356916607794316,-0.07477035648421801,0.05142536314646134,0.0766607356005973,0.2086329875518473,0.29622123308563425,0.039877514768582686,0.18803674610257004,0.03026306370760262,-0.041828217216418474,0.16704752667740094
HALLMARK_APICAL_SURFACE,0.09299081107273771,0.10574752358732405,0.16905270279728501,-0.013643368117652143,0.019330652724951665,0.020762824719460966,0.03543857757423595,0.12326174632600978,0.0206756651371868,0.1197566860504289,0.08735471439088605,0.23869261062560929,0.01606138846057797,0.05368010935094863,0.08874694498350988,0.08833026788594932,0.1782685228988349,0.2314039564304241,-0.05819950443371866,0.06074157064409103,0.06481131682291658,0.03380900142382,0.1819281920229788
HALLMARK_APOPTOSIS,-0.008345679498510778,-0.02929480926592604,-0.08337177527620263,0.022359457340648863,-0.0556670575656943,-0.0002623523129380514,0.012862084098634955,0.014618569390871021,-0.0009245177136513356,-0.14322208596837033,-0.03323586467710472,-0.05927542733259645,0.11762738569121686,-0.08988023621699294,-0.008848008570614897,0.06825214811038703,-0.10705662261163851,-0.16930960124571717,-0.0008861219190406072,-0.04526932088086743,-0.05009449866399154,0.0018610191103971066,0.11123240894129983
HALLMARK_BILE_ACID_METABOLISM,0.06857443770395272,0.11809654900474449,0.12520792770438208,0.011935628545030538,0.08580721493041374,-0.01131175714140435,-0.06840688771828507,0.029140463838921198,0.04301309959196276,-0.010448206191418915,-0.0007880423614357957,-0.04686686909419629,0.005295756048119621,-0.11157891817574031,0.13284071745590598,-0.006996592910566044,0.1347639583742046,0.2636352849139036,0.034870559419993334,0.08885685064860108,0.040975105275308524,-0.10209065046606042,0.004508649340504631
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.054847559509324635,0.13196167046635338,0.04083632460060813,0.02806142018324663,0.03446784990918066,0.017485909856127323,0.014348238619819906,0.07823200954553039,0.019425100377100837,-0.16936323914016,-0.019210774461127483,-0.24940794647431114,-0.09069543025454549,-0.002096108529289779,0.11137055165256146,0.05826182788825218,0.23459635021974864,0.3374142437881425,-0.025941206238427827,0.03986918903449614,-0.03368336401725946,-0.09919012373679024,0.05696673220138861
HALLMARK_COAGULATION,-0.047183268372371974,0.01665864692155407,-0.011715146540511173,0.01785573962695147,-0.03490051672106809,0.01752999827267357,0.017103142599328207,-0.12601374738527124,-0.01823382404885732,-0.08131794702685696,-0.016855947682766766,-0.320972939260483,-0.0652769526452349,-0.09236295597395001,0.009705027237243181,0.10567448723424853,0.16195146183713705,0.16443476345657937,0.04928752646772909,-0.1340485132567488,0.021596009181105248,-0.0519883207401268,-0.04598114101207751
