,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.27964706370316844,0.06870730489820862,0.1447394234983141,0.08472995454105878,0.15164198559586153,0.21994441114693278,0.11230921997239322,0.4649755814292999,0.05607810414270036,0.02335467607709218,0.04584789748711109,0.08976308001341628,0.06735801236020002,0.041585311820474556,0.11120816886679825,-0.022131819445107222,0.3110309183082592,0.3255761410920182,0.36919666043670374,0.0872121787529363,0.117416409492042,0.10446593798160676,0.40921560190309075,0.24320165750035885,0.10473343033986798
HALLMARK_ALLOGRAFT_REJECTION,-0.1364330672619517,-0.027003415626307897,0.08628888422272615,0.1598045190875087,0.13647025993798662,0.12852969284652688,0.25425250427076235,0.6084768424751257,-0.0074743273775515606,0.06028374320149348,-0.06243173670254918,0.11389885493936644,0.13782152692611552,-0.046666097204941234,0.1348230386646431,-0.06257776780478948,0.2674517078412552,0.20387321503372502,0.23075523037588722,0.12860384026051044,-0.0325242057907426,0.12183129480958574,0.0786569886601203,-0.03877093993100257,-0.047720160955101606
HALLMARK_ANDROGEN_RESPONSE,0.18069103435073874,0.008837737342225644,0.03302248558987414,0.03405706723487509,-0.019428946697691896,0.07407813090842708,0.23513118515854525,0.625875212854874,0.021954037230513274,0.020374185544196392,0.018460505304153395,0.07998425897254594,0.24162780732302358,-0.011853743365911294,0.04747287595425126,0.07887825908432897,0.15441784754789845,0.2521513412208493,0.272231396385303,0.048166193279628546,0.006139525784846734,0.043812496629212876,0.048276580279238215,0.11974141113487034,0.007873419271873829
HALLMARK_ANGIOGENESIS,0.14482685577755366,-0.11776300312392396,-0.12130885782849633,0.04798804314034503,-0.21812413452512092,-0.13214563523640807,0.33600911600079847,0.6234141927057119,0.024694543303624347,0.05563619947753146,-0.04610228867131236,-0.04333353974344923,0.26338909774236147,-0.0400685967769637,-0.0036776883957941346,0.021646017301214206,-0.10411463794382682,-0.14938728008195964,-0.21853278997224312,0.10336055997791678,-0.1548714239366348,0.06269166403073692,-0.47890767244864124,-0.05472062203273507,-0.05638212113600515
HALLMARK_APICAL_JUNCTION,0.21908010026782482,0.07806828438717162,0.18530242006647912,0.1265803982146454,0.15112279249063085,0.12087330207833842,0.34859002334564154,0.577549321989701,0.08206549275213597,0.013102416086662568,0.04151850084247973,0.08452323151880033,0.3443085610006227,0.05903372678565956,0.10694654775577353,-0.05938538262450289,0.3937180985794129,0.2660763634309393,0.3271923756387564,0.1106869040893622,0.14327515840751212,0.14014230719824142,0.21804890393497728,0.1546531704679779,0.09044940223069717
HALLMARK_APICAL_SURFACE,0.21160210051874345,0.1248992530719252,-0.033057779381275854,0.08457192472061456,0.17027536571518467,0.135250339567869,-0.08686113030590167,-0.29436226037356783,0.05813453383862087,-0.03170247714508642,0.08961669283758636,0.07661791900544171,0.2644467271632306,0.21947292443085784,0.10725227618098639,0.10629899296046537,0.31647726999716813,0.23279297877924449,0.28230477087145434,0.10125427812137423,0.027370178808336098,0.028731923141158373,0.10461385703289391,0.08223524234207227,0.031380378562086544
HALLMARK_APOPTOSIS,-0.029127258214982157,-0.05431706013263342,0.04433453136606259,-0.02807293040199177,-0.02931080760937128,-0.13751083875492975,-0.05251494005565927,0.1496882685638808,0.007526937033855306,0.01873418369041577,0.016741688732573638,0.011193427946730375,-0.1866254235790316,-0.19248799323340499,0.037500181973864316,-0.13255054286257328,0.12150121848269425,-0.1366974598457791,-0.15996651557784705,-0.025259925153325834,-0.047318539790916346,0.08765922590841971,-0.005678036774458772,-0.03059404052362464,0.105929966890292
HALLMARK_BILE_ACID_METABOLISM,0.3117146270640886,0.10913933251332816,0.052519299779496834,0.08633799358641066,0.11812295475602778,0.1913469239085861,0.2506537934513764,0.6184030397982533,0.002657576862926753,0.07699312528730193,0.06680380154121784,0.03197992102868929,0.2881993062579095,0.14923863627010245,0.08569003046112722,0.018844352835011575,0.28020823025587216,0.22345897252232008,0.33726789255713147,0.07252516915716781,0.05527120602170253,0.03741062735843763,0.5156110540178023,0.3188721347769522,-0.02774835755748796
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.2816030355709257,0.09242631135644136,0.11966610942064264,0.11497309916199054,0.14755209701397196,0.1793994752243705,0.3197382229269534,0.45192683990342386,0.004035917107000787,0.07258363942381987,-0.01799789017601588,0.11751334555877589,0.41497173683874444,0.10433798422206991,-0.03954111024369341,0.1047917802944799,0.31478577640210903,0.3018733144454581,0.34123011930534514,0.11056786843143737,0.13898844775263544,0.03232662953080456,0.43380688907154147,0.2840457418107377,0.10856212643614856
HALLMARK_COAGULATION,0.1929634203549234,0.004842018341916811,-0.0035791401043840224,0.055618085544545524,0.16116236296142197,0.04354265213466326,0.20042222877666954,0.5544554290791511,0.043817845224462214,0.081651990295004,-0.019420776447557103,0.035774742402879756,0.3105077131128914,-0.1400084114059398,0.21798647242223945,-0.1975675624143376,0.32560629990698564,0.19017582897528093,0.24965093786031314,0.10827624257964287,-0.06612167353660404,0.18146599389356585,-0.043078485340454144,0.07258676588111064,0.003947805476670844
HALLMARK_COMPLEMENT,-0.0011095245761446463,0.00018346664120284285,0.02321435012471931,0.08276816017619763,0.06359491428275373,0.13655403959083967,0.14612117831119648,0.5793131870570964,0.06067813285214687,-0.04495096359576379,0.00151592231522467,0.10628717773210476,0.050213090647561215,0.0315169690780057,0.05671122912651408,0.04169040036665387,0.2851026275216532,0.19989928772012092,0.18970342886556396,0.1324900359641449,0.08645864114541632,0.10029514958107798,0.35069587053833345,0.10591086555391922,0.06544271648602507
HALLMARK_DNA_REPAIR,0.2153144957180264,0.09230001494916225,0.2274186643486459,0.15120958451983987,0.004961184441374599,0.1762402946009989,0.33578811595612273,0.6511512427540767,0.09175329331208847,0.04086861787726021,0.0053474875538014836,0.11280983897422373,0.3258222970702709,0.23993271390358425,0.10472560150540117,0.11809399961533708,0.3737364258078154,0.31691017907096947,0.37160146839378566,0.17981024948924923,0.24983674246550616,0.15364385691451238,0.517038013433664,0.3358009096635365,0.1680595494722424
HALLMARK_E2F_TARGETS,0.24834339670583058,0.09992838385087492,0.1860923410031583,0.12329991464826907,0.17152875121848932,0.18666568179042417,0.35472662182673026,0.6586421411102849,0.047811820899125335,-0.010128104798102075,0.03681970050418265,0.06425291516351693,0.29999123307107317,0.2983036134098189,0.11160387704276237,0.16023199183166165,0.2996048356489972,0.07943639158090489,0.20335210044351884,0.09117294040994511,0.12951270699611575,-0.03050186882058006,0.5548012810404228,0.32624533551677193,0.10150007079784722
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1019849037751957,-0.08620210188091089,0.004007851628544635,-0.012895366847568656,-0.186076270597199,-0.06328443641008394,0.28643691642014374,0.5832029870661114,0.02004667321032924,0.11653069382893573,-0.02076562478020418,-0.04210088720065393,0.2716025871503512,-0.022214397226703233,0.09594691308670533,-0.2632141192186089,0.279787266816491,-0.16805871195139813,-0.1544783413533732,0.12479037457151389,-0.15350394282327248,0.14302149771449837,-0.16182472143008717,0.018970195302029758,0.09331778223426375
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.15697269479540255,-0.008649610369079314,0.08406042460269514,0.08878460304996276,0.021092790641558543,0.09072047441747046,-0.028706635805395144,0.35660593925620987,-0.012734012522077455,0.029061051950167425,0.06159130131528971,-0.04155468553165272,-0.2549853533814042,-0.13214098996046064,-0.020880019483579378,-0.1826510571415899,0.22257993450688218,0.1648954633448838,0.19785881326731175,0.09993800225512489,0.13351336619635681,-0.018868565977729037,0.2939138508577875,0.1861423619410236,0.16712200351714826
HALLMARK_ESTROGEN_RESPONSE_LATE,0.25731345062731686,0.06838621589199088,0.057932575208765415,0.07976341826401098,0.16147643050906618,0.14422198320957064,0.15984848284765787,-0.1268172359696219,0.07070233766680627,0.02977148637573168,-0.03991002042346989,0.0823315461609494,0.25782706873601186,0.259398171657311,0.05996580216923054,0.10442587471621316,0.16851102685974806,0.24591163466138904,0.29957821538272833,0.10932311566236722,-0.014607639657605769,0.08497186660456636,0.4185803371583979,0.25031512746361073,-0.009473954857550962
HALLMARK_FATTY_ACID_METABOLISM,0.009507241184623537,-0.054901533112343144,0.006787644999834261,-0.0021723617303280813,-0.06414511699187028,0.04026566448416399,0.039667113141671984,0.4092830188067614,0.020494355728193313,-0.0594208740743774,0.06593513042941793,0.006580849725226766,-0.18334977226358132,-0.10956194634440578,0.05962920655699111,-0.02806359590197967,0.12252704117122487,-0.053559042045035796,-0.03557177522496185,0.019523641842790918,-0.006369692341535989,-0.007617663230716706,0.24819698506009555,0.094673259175495,0.02101854609812959
HALLMARK_G2M_CHECKPOINT,0.12880053180122347,0.0903496928514181,0.19390994333635503,0.03166974378645244,0.055196880362353616,0.09290060108655467,0.34554329334652006,0.6497793970928357,0.08735073733188417,0.09639935302423695,0.004466148842312541,0.08245297977721261,0.37774222715462996,0.12817645121992158,-0.014735958049753957,0.16785616846958717,0.23379645943579094,0.08045026123654386,0.15074639333552042,0.10232493989413084,0.10467105461209102,0.070871833887073,0.4252537626253804,0.1919519512220461,0.02159032371092587
HALLMARK_GLYCOLYSIS,0.22282317287981765,0.038564616674330636,0.20182370113819734,0.09416879552654708,-0.07795069655007182,-0.010940562317406265,0.14288532898423278,0.49703096956764314,0.06287654563200674,-0.03522628479839078,0.06598454897642207,-0.019654513701494215,0.09273555498871344,0.14892749150290047,-0.0017330945991480375,-0.049632959464208835,0.3151026236931242,0.11637827428401115,0.18002595906271926,0.15458947885632496,0.09773496890438794,0.013425307186112559,0.43805268621452703,0.17130406235393403,0.1105131538630183
