,UKF248,UKF259,UKF275,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04385759612842603,0.01050313255897873,-0.00047829802504609085,-0.041216601746028786,-0.00473323807743652,0.10843996267040189,0.06830993419806126
HALLMARK_ALLOGRAFT_REJECTION,0.003906682689448218,-0.026335111171576414,-0.05990816873197155,0.008904173719344358,0.03807820365050184,0.05535484022905659,-0.07060225955564646
HALLMARK_ANDROGEN_RESPONSE,0.058764693365598926,-0.009106592236227945,-0.05292462573824216,0.01642447965820038,0.00608373298529066,0.11992923022113654,0.09050976566671216
HALLMARK_ANGIOGENESIS,-0.011740683460885462,0.04908797452153517,0.013992730992809354,0.1049044780371462,-0.010642492865509402,0.0035530454799102976,0.01341093162772354
HALLMARK_APICAL_JUNCTION,0.03518855471869283,0.011636095626009832,0.0035536958337746725,-0.0031574776436638515,0.0039006029628544815,0.1231168575398797,0.047313045288577785
HALLMARK_APICAL_SURFACE,0.013098515627716903,0.015655050101933875,-0.024900846351389016,0.021476779005318913,0.01161169676091592,0.0935689670410739,0.034682630436401546
HALLMARK_APOPTOSIS,0.05251593538487304,-0.0016902418940636158,0.005874390522140414,-0.009418895035739379,0.012164460067640593,0.06830691857747283,0.004567239005492014
HALLMARK_BILE_ACID_METABOLISM,-0.01072371235821008,0.021908350212137107,-0.025550328134602042,-0.006850292617762966,-0.0433992640597936,0.08091586771538582,0.06791176676250152
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03741425130922904,0.051030620457120555,-0.015902919547711933,-0.0018682311361992753,0.02519606112586063,0.08576260895398818,0.1064786250030465
HALLMARK_COAGULATION,0.06302727147662579,0.033726501749352135,-0.0037844966535694195,0.04519004115166772,0.029378329202125204,0.10508616936136819,0.055925624516920555
HALLMARK_COMPLEMENT,0.043332429073154016,-0.010388374160521291,-0.031333185931407125,0.011401183770151256,0.023476792911387354,0.07121751945281536,0.051808119151583724
HALLMARK_DNA_REPAIR,0.0491408609410828,0.019544798225600343,-0.03151242894434705,0.016052206959814724,0.02365856834645797,0.1096497526290634,0.10714363426727
HALLMARK_E2F_TARGETS,0.0025925840435343643,-0.01955640628526525,0.0453418141495723,0.05474212805338086,0.028303021066765667,0.07964102615004792,0.0817133502629632
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07420770771491986,0.0568901820045955,-0.014116041255415017,0.053458288849552706,-0.002826452306819864,0.08901200100949591,0.058061578949620433
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04784925855792995,-0.007734835668986276,0.004850777779857599,0.022799124585163626,0.012809339437306605,0.07884779149494053,0.06889561689344512
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013845714593539307,-0.0319067593428621,-0.005234260462505354,-0.011258921856929862,-0.01348966562704709,0.055105168604635685,0.08737298222685128
HALLMARK_FATTY_ACID_METABOLISM,0.053294995151119025,0.010897268816510862,-0.03405589056789647,-0.01723299820190839,0.05481469720905491,0.0492114904299744,0.023955679425660754
HALLMARK_G2M_CHECKPOINT,0.016310145479612202,0.0072344186725211285,0.00047592309599878667,0.011878722292880135,0.005720097469552535,0.07118972967090066,0.08632084278032176
HALLMARK_GLYCOLYSIS,0.05969882196530319,0.00446514794793244,0.003923809850538937,0.053859033433503165,0.001594543911706666,0.08413458183509072,0.08265122167580702
HALLMARK_HEDGEHOG_SIGNALING,-0.008171836539651159,0.002851870656388936,-0.03781250682295864,-0.0001815460276541006,0.0384372427134786,0.08210971483260451,0.028455848918956746
HALLMARK_HEME_METABOLISM,0.0481164967177108,0.019516028386643857,-0.002455063522665857,0.016924269348367358,-0.009789527059655686,0.08877134181708742,0.01950003275609595
HALLMARK_HYPOXIA,-0.013440154203984764,-0.0016234821523905757,0.03081891160729134,-0.0006517210086814798,0.008389175895233204,0.04924313688324576,0.022970884930802397
HALLMARK_IL2_STAT5_SIGNALING,0.038524084134932406,0.0036976834583934267,-0.009996420266742656,0.0670109789197513,0.01940270584495299,0.08968643278830077,0.09200073921988068
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06480854067009742,0.014394545763186849,0.05652804708939896,7.015343217939435e-05,0.011118045608354419,0.08279091898430672,0.1290782371956115
HALLMARK_INFLAMMATORY_RESPONSE,0.04387106809184196,0.04375641464242478,0.014121505706403982,-0.0316948739942022,0.03284598371640199,0.05917151819372363,0.01790935011292758
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.025943783400476747,0.024114545997215263,-0.053601665155124545,-0.01736191012818841,0.002458915219615777,0.07935554402719161,-0.01687365833791343
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.055284264188213285,0.038247534039092125,-0.02494565287626367,0.0015300481158522486,-0.011171287688798368,0.09696029330176544,0.055621696730354345
HALLMARK_KRAS_SIGNALING_DN,-0.03139203554628031,0.007515677207789167,0.075056175150758,-0.054960941308076564,-0.010404660391772671,0.08844856742206395,-0.010531015172676775
HALLMARK_KRAS_SIGNALING_UP,0.061090905198860845,0.005944872259630306,-0.003285665710801592,0.014522927068758852,0.026937941525717116,0.10210349802745543,-0.006132069686493889
HALLMARK_MITOTIC_SPINDLE,0.06308266890751764,0.006228725251045906,0.04525186564990413,0.029149723838159777,0.004368449019377984,0.08985630321292071,0.01842481541639954
HALLMARK_MTORC1_SIGNALING,0.029434344801259362,0.010968617578623307,-0.012337178524834434,0.06194224955129106,0.07349012218002038,0.04247803366641193,0.07452349462069946
HALLMARK_MYC_TARGETS_V1,0.03634720990051,0.010066950277147237,-0.009375983090578773,0.03643187652253143,0.008847541644905003,0.07556416205694551,0.07347700168341027
HALLMARK_MYC_TARGETS_V2,0.012118011439871523,0.014188728044222677,-0.020124630067989244,-0.014983571781182257,0.07507641019327686,0.05417037381246857,0.03762050722671657
HALLMARK_MYOGENESIS,0.042981470177921886,0.013991945244730119,-0.0315047431947358,0.11632936499095285,-0.014623393003776648,0.13129955280767652,-0.0276944751869315
HALLMARK_NOTCH_SIGNALING,0.016145046371422472,0.025945265511123996,-0.011526669504946992,0.002792956166985301,0.0020009904144487087,0.10027287097295862,0.08292847118178133
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.014706736173681886,0.0123574299544125,0.00227556257974632,0.018581424181148384,0.003585766617974694,0.08653176406101608,0.0540596597926003
HALLMARK_P53_PATHWAY,0.03468543068452422,0.00556355115380169,-0.06891041269153698,-0.017922784392489625,-0.02129565304472922,0.07124031441036024,0.04067768865826266
HALLMARK_PANCREAS_BETA_CELLS,0.02984557009738522,0.012668206214118053,-0.012102232502471073,-0.01012755743714553,0.032893727770052575,0.07253762906067117,0.009752721587178792
HALLMARK_PEROXISOME,0.024152701340873658,-0.035938144674285646,0.024193840544907377,0.10358044616819737,-0.021034761535597798,0.06073806910127004,0.0824051165047715
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.038205434368592736,-0.0003422647963715945,3.233849973967145e-05,0.009120235159521763,0.005927260678183458,0.12065225750891173,0.055276177583042346
HALLMARK_PROTEIN_SECRETION,0.08571708070839462,0.0005328209011100091,-0.0034061373341780165,0.08550887708693197,0.0066747718498277354,0.08646647322472542,0.04435205125659941
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04747550615202045,-0.01637970789211993,-0.019578695191238685,0.023859562591162304,-0.00825368585364351,0.09042926828813413,0.01780157458115585
HALLMARK_SPERMATOGENESIS,0.04341351756775916,-0.024168335285232295,0.024487132301895195,0.04722829137596802,0.03861317169685703,0.10520349916319767,0.033079966176064686
HALLMARK_TGF_BETA_SIGNALING,0.06889290637229373,0.012810207011152146,-0.02346680499558227,-0.009153417476074881,-0.012612319920786737,0.10544771925216705,0.0859256068077474
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03866180941227901,0.009886583807574276,0.006429171128683783,0.019882182168533904,0.03986931629171238,0.017363914647114884,0.05068464088099354
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08516977113994802,0.009489737987741562,-0.0013589301725071125,0.044408963454982006,-0.0017301048193774776,0.0807787557992743,0.05988780169252797
HALLMARK_UV_RESPONSE_DN,0.010533874116617704,0.03094231107483318,0.014378220737156432,0.1076899505529804,0.0239944696339499,0.09736984135243731,0.0640068416492263
HALLMARK_UV_RESPONSE_UP,0.026455617289913615,-0.012562823790400449,-0.0019381521111628255,-0.006426344315194996,-0.010200957810102983,0.06027479297899524,0.02876916132192586
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.004897691274734608,0.005155004702159834,0.01652485356342967,-0.06969105004216057,-0.05692908713280721,0.06460112426393912,0.07321623919744777
HALLMARK_XENOBIOTIC_METABOLISM,0.03125046692707298,0.005522351677400238,-0.03895124372226449,0.012727925831531896,-0.009258828694687814,0.10246432587978224,0.04909309257090331
