,UKF269,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04958491880820121,0.006001685448069069,0.06902704605056315
HALLMARK_ALLOGRAFT_REJECTION,0.05783752149521756,0.02964969393340494,0.17999244243502394
HALLMARK_ANDROGEN_RESPONSE,0.11399768104200306,0.03843537897811292,0.17193963172592863
HALLMARK_ANGIOGENESIS,0.022345699705975774,-0.028835944030825247,0.12237299296768256
HALLMARK_APICAL_JUNCTION,0.051887396434526147,0.09681362768551809,0.20356239376744883
HALLMARK_APICAL_SURFACE,-0.04265277580446886,0.016472458083663745,0.17855646033993924
HALLMARK_APOPTOSIS,0.05781799058341682,0.03376901848069081,0.09142208557142477
HALLMARK_BILE_ACID_METABOLISM,0.08490434992249163,-0.010423085126245476,0.00023357182550562522
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12628013834782784,-0.0022189956385051243,0.006807013656917881
HALLMARK_COAGULATION,0.07773569155431281,0.03906870457948324,0.2147580785637583
HALLMARK_COMPLEMENT,0.04227154899711547,-0.01969632443903249,0.04050096516396722
HALLMARK_DNA_REPAIR,0.09567319501335025,0.09835159287481614,0.026457572074136283
HALLMARK_E2F_TARGETS,0.09345341815455618,0.0754300110002233,0.00678843902626489
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05287332737148021,0.058385262792474864,0.22906001843746876
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02650534360128575,0.02495448486019697,0.03108591349650151
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0607644713509492,-0.060906967083530175,-0.03971447783402905
HALLMARK_FATTY_ACID_METABOLISM,0.039536628983174234,-0.03284234167511582,-0.008377173122301193
HALLMARK_G2M_CHECKPOINT,0.1149928586621177,0.03871873787858261,0.0097511711921306
HALLMARK_GLYCOLYSIS,0.0425631588779731,0.042949256813840854,-0.010721305304030985
HALLMARK_HEDGEHOG_SIGNALING,-0.039765665019186824,0.02522226312902864,-0.019017537627556952
HALLMARK_HEME_METABOLISM,0.08682890191195748,0.030929965184963198,0.02478686607194417
HALLMARK_HYPOXIA,-0.06557006697815634,-0.048603596340085535,0.0027506021731152127
HALLMARK_IL2_STAT5_SIGNALING,0.0694581379054874,-0.017748550759727925,0.0584091533548429
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.015573743750234785,0.025300055587644525,0.04859838370387476
HALLMARK_INFLAMMATORY_RESPONSE,0.048225927629368635,-0.018960757777902945,0.03492942391821864
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08159326132051073,0.05961414276700212,0.12600994725562534
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04416492840094086,-0.008699707486249396,0.097542637228522
HALLMARK_KRAS_SIGNALING_DN,-0.06753086980927364,0.022850859517698684,-0.03289486929090542
HALLMARK_KRAS_SIGNALING_UP,-0.04247258590136366,0.008867326647554932,0.16069085394432095
HALLMARK_MITOTIC_SPINDLE,0.1025794869572021,0.057844827471167294,0.0879414876378648
HALLMARK_MTORC1_SIGNALING,0.05016267473135328,0.004894110867202231,0.021313802458103694
HALLMARK_MYC_TARGETS_V1,0.10944218739472562,0.0748674290954241,0.04422146289234104
HALLMARK_MYC_TARGETS_V2,0.07454283448305712,0.04056134162746564,0.0380467385267565
HALLMARK_MYOGENESIS,0.017340928188100523,0.11093547367185674,0.1980270758214441
HALLMARK_NOTCH_SIGNALING,0.11833327099964644,0.09180994024460276,0.0943602927577954
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.016679114052217982,0.06436256099097185,0.010359604819286083
HALLMARK_P53_PATHWAY,0.06205087205302049,0.020587319971006043,0.012870442869611207
HALLMARK_PANCREAS_BETA_CELLS,-0.009210078361426573,0.01756493217562409,0.004658623418068537
HALLMARK_PEROXISOME,0.05446631485650806,0.04107097979373525,0.046016126769642
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.030447439874481005,0.08600034389865951,0.13799371691995274
HALLMARK_PROTEIN_SECRETION,0.0649876183815455,0.06838670524411154,0.06326306534511249
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03306667417562061,-0.01931057243360526,0.04648853675637554
HALLMARK_SPERMATOGENESIS,0.0344419595622431,0.03239061939210673,-0.006268100635937602
HALLMARK_TGF_BETA_SIGNALING,0.06545825655245673,0.06398220258889543,0.2152045491901491
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05718092306275418,-0.014817616817403574,-0.1001099306691342
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07557422280531462,0.06890329614387959,0.08810942020767497
HALLMARK_UV_RESPONSE_DN,0.0011215319277598863,0.08969318433212703,0.1738583258367511
HALLMARK_UV_RESPONSE_UP,-0.029332781533479915,0.01499261950693613,-0.02364036737395691
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.10727095258165265,0.06339350358696082,0.06605577898380272
HALLMARK_XENOBIOTIC_METABOLISM,0.029733596421025056,0.017424922555111112,0.0017678064695973957
