,UKF251,UKF304,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.005203649463868761,0.01643438689176034,0.028243428694047622,0.04502212504580335
HALLMARK_ALLOGRAFT_REJECTION,0.025472400515712406,0.03970258961832931,0.031172044005834745,0.013513837756112894
HALLMARK_ANDROGEN_RESPONSE,0.004295548568931467,0.029673984967993446,0.03372267669132866,0.014146032717244983
HALLMARK_ANGIOGENESIS,0.039495085295466636,0.04437740768484637,0.03670942002760114,0.07252121801123375
HALLMARK_APICAL_JUNCTION,0.012959923988826626,-0.026322704374450362,0.036608829075701926,0.02479847731296382
HALLMARK_APICAL_SURFACE,-0.015148181646015607,0.010007556550313589,-0.00948377307675238,0.10960276503268813
HALLMARK_APOPTOSIS,-0.008539255623305932,-0.022359465040990994,0.024456497446242537,0.06836136360985104
HALLMARK_BILE_ACID_METABOLISM,-0.027631078291588243,0.042491214078669515,0.012835026725542853,0.04754659319050618
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02675963358705795,0.07968043945982171,0.045963328861053525,0.07772645712352456
HALLMARK_COAGULATION,-0.02264495632291612,0.06371721920163324,0.03632319840800219,0.06816095106057199
HALLMARK_COMPLEMENT,0.043414685864706946,0.04615399527721211,-0.012970621471718308,0.08756830215204256
HALLMARK_DNA_REPAIR,0.023666650002451536,-0.024415136664140028,0.018495640838491194,0.08711939147559049
HALLMARK_E2F_TARGETS,0.04270992493612105,-0.011899203984666703,0.06645465205442641,0.03868074809053771
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.008673414032692528,0.0479322128901339,0.03424752625441584,0.06680114811072518
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016157958613196778,0.03015956441490304,0.022419955923445707,0.049003836605253336
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.005580988206730847,-0.05117231627711936,0.00868903684653634,0.018439110247028632
HALLMARK_FATTY_ACID_METABOLISM,0.016597725730480926,-0.028547204457507885,0.02355669845417492,0.005294392025865574
HALLMARK_G2M_CHECKPOINT,-0.028372281075381405,0.026515108079032693,0.06538278838479099,0.01885831316351438
HALLMARK_GLYCOLYSIS,0.004805992718323938,-0.09325728511236374,0.06769137082374582,0.05321640437689715
HALLMARK_HEDGEHOG_SIGNALING,-0.002883440075599413,-0.06445139026471368,0.04865887424550832,0.035807726181874215
HALLMARK_HEME_METABOLISM,-0.014150347371212884,0.018312812775918955,0.012065501080856338,0.04401576047747445
HALLMARK_HYPOXIA,-0.025378453500670625,0.0004124001029984453,0.018814390791307936,0.04210319316494251
HALLMARK_IL2_STAT5_SIGNALING,0.057737793090026045,0.10011488454033833,0.020602922100916004,0.04893693611271403
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0005222114766075115,0.06276878254924954,0.058836155867687305,-0.006381419459659149
HALLMARK_INFLAMMATORY_RESPONSE,0.022717206770240594,-0.06075273880930304,0.003432720594401835,-0.00046885907919587595
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.005688143628455497,0.048048035042486587,0.016267123431810176,0.08641743637220663
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02704163863108611,0.025427276480781198,0.03157342977703251,0.0507701543194074
HALLMARK_KRAS_SIGNALING_DN,0.026217316007340147,-0.015972162085238807,0.008265622319295054,0.07839125653643018
HALLMARK_KRAS_SIGNALING_UP,0.022372823688087275,-0.005147107330787689,0.04162964040181442,0.08268934215742013
HALLMARK_MITOTIC_SPINDLE,0.030686261752846708,-0.021692813596312047,0.025056490665201315,-0.0033029522157804808
HALLMARK_MTORC1_SIGNALING,-0.03933899162689031,-0.052169682960089364,0.04188957605319782,-0.020392211489077383
HALLMARK_MYC_TARGETS_V1,0.03225960471204539,0.0017599662850114755,0.029077268030576663,0.05101194041901696
HALLMARK_MYC_TARGETS_V2,-0.05662290338052363,-0.0529161784492688,0.018044351356393002,0.024091523996265598
HALLMARK_MYOGENESIS,-0.0007945064865876631,0.018705677143832096,-0.0010490036744009118,-0.022581712910163237
HALLMARK_NOTCH_SIGNALING,-0.03929352090139474,0.03264725276437394,0.02643375675150515,0.1277458743702734
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.013691562064332198,-0.029866474463131353,0.02390090120791458,0.07395136142948294
HALLMARK_P53_PATHWAY,-0.05211945616286789,0.03474836151691774,0.007774959991013939,0.06078802585151306
HALLMARK_PANCREAS_BETA_CELLS,-0.02283974642567559,-0.04817303923544524,0.01780020007481271,0.005128031039527135
HALLMARK_PEROXISOME,0.08351822495089348,0.009704943846872345,0.02295618777505751,-0.0005003720239116094
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.026576086339774804,-0.05262625784573617,0.03580693281165982,0.01240652360177706
HALLMARK_PROTEIN_SECRETION,-0.005515348051815987,-0.038614280044125295,0.024287132002339038,0.0694778123447451
