,MGH258,UKF243,UKF251,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.057545452124263666,0.043134365121064236,0.022678537061673592,0.05701429272352763,0.02916557943617362,0.07048343448919149,0.0011580439747910089,0.04904914862417535,-0.15532842915116296,-0.07120248656860273,0.022439276845989897,0.10227572566092298,0.06727579224235619,0.08322443069166054,0.08229377385089873,0.283409296296748,0.09443477214071078,0.10493226923346818
HALLMARK_ALLOGRAFT_REJECTION,0.10743455444531562,0.01166145427086463,0.04345313586233632,0.03851603617168416,0.02108714947398213,0.06678775002364169,0.06598301672747993,0.0222740813761923,-0.03416858471529463,-0.0564461372604462,0.0443392524433622,0.06143762894209619,0.10881064623391472,0.08425599758784488,0.07390401695167836,0.28257941196721503,0.006578624585660661,0.09989984484783429
HALLMARK_ANDROGEN_RESPONSE,-0.037038258675016665,-0.022833414846713307,-0.015050625211503623,-0.046571595032722936,0.031914313821823866,0.0354101996553811,0.05551358872782383,0.08060675187366693,-0.05137057946793478,-0.05487913799945542,0.027839224738726187,0.08674296751551266,0.04412234187575348,0.08544618011339442,0.014957090939762148,0.24776517702260545,0.1365822497164274,0.00021473690851827148
HALLMARK_ANGIOGENESIS,-0.022935863428698067,-0.02805209594547152,0.030681759345529244,-0.016067975830132076,0.023993147527155197,-0.025434344708444512,0.04133577025487901,0.009541430944541492,-0.12195598405863856,-0.03023797365477587,0.08730324402448254,-0.020735072322635505,0.07758204951887199,0.0705806714207522,0.006208905284148599,-0.098176060861187,0.1409207712290719,0.0078074769378239555
HALLMARK_APICAL_JUNCTION,-0.01574765348675748,0.06339749123294725,-0.013481709898132766,0.005546837057733678,0.03612515281102896,0.04024329245529917,0.011842769014536977,0.10772450936224064,-0.09503039041046528,-0.09713595139015006,0.010793032638411923,0.07525867674314128,0.11000681625927682,0.06430111324294649,0.07384992487501786,0.29092184782263675,0.13529643899110552,0.08979262924627986
HALLMARK_APICAL_SURFACE,0.03315558237621173,0.061862819698635954,-0.01743006752620271,0.03340857922979608,0.014730783218037224,0.0435006988091525,-0.042675940410026536,0.10331140936788814,-0.02525508150948101,-0.05492876571600376,0.04961800610112053,0.11453747660297575,0.021786626966378383,0.0628763290134499,0.017753215771962705,0.25261873932966256,0.11130453673129455,0.05240110782434758
HALLMARK_APOPTOSIS,0.02302087721065661,0.01655163108724569,0.06601430826924944,-0.0015549648522326853,-0.015203555696373888,-0.0013161397511993573,0.05759888347019107,-0.13266072430708029,-0.007132630144846634,0.004635590491606308,0.022382283671046038,-0.018629633384733047,0.018572448543967966,0.022561929714835866,0.05420790118959069,0.17377626758128242,0.0033973661377598,0.09791689262204918
HALLMARK_BILE_ACID_METABOLISM,-0.04016141612931642,0.021775905434946372,-0.02213008488906181,-0.01613064414284194,-0.01555475563836817,-0.0069133780932840476,0.00975878646222804,0.07178523320262861,-0.08459557206739361,-0.10209691421502295,-0.0034591420348471574,0.07227429708664582,0.028402288971114877,0.020013016320394664,0.04975940388535518,0.22434085441079002,0.08758705154365087,0.039664061419565855
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0042036570758580945,0.05506502936333845,0.01748773080107506,-0.0010893312653423857,0.027209634756958312,-0.02144238630674813,0.0635013499666467,0.03343331587602424,-0.15662657182497278,-0.11404234176480577,0.028509555041305555,0.055637555918307505,0.002813947121214614,-0.02912218661311149,0.034874866786258035,0.20211848897684365,0.023372621357659034,0.15423153781783838
HALLMARK_COAGULATION,0.09446335091232065,0.059122087345605284,0.04116848713291509,-0.012556541943911686,0.04114159378539859,0.03717784140152616,0.11148827451743118,-0.015588957618748652,-0.020429335234666814,-0.0642566255638283,0.0603362652114556,0.1194523378788217,0.0883286393421627,0.04415520243086856,0.034633882794276684,0.28934792379408564,0.06190882173463131,0.10854118490041309
HALLMARK_COMPLEMENT,0.08293926608998353,0.054153109579064246,0.02891968262928796,0.03418933681257599,0.035327310097200186,0.024483978759585124,0.07670008978954701,0.05577193313756265,-0.13657596104996,-0.07986033606642558,0.0548627149966993,0.09739841682633374,0.09816990359941526,0.10652443835908913,0.07981848534258945,0.2313248225742572,0.061761502630824715,0.0036266174514805213
HALLMARK_DNA_REPAIR,-0.023727895428612197,-0.021514222860899657,0.049453495362977766,0.01739988157627202,0.02610039875590006,0.0676204190782514,-0.040321208100744244,0.13736730006769346,-0.10210867081244536,-0.08805558552384496,0.03859313789051429,0.08142790562987287,0.07811295745976077,0.06416113948314037,0.018475721811578135,0.26136417943725926,0.09204273580065847,0.02342175965576435
HALLMARK_E2F_TARGETS,-0.05629893406834506,-0.018932810020068937,-0.021506719147180244,0.0011368755141215497,0.030937299445040947,0.032657794787546185,-0.0197974065164739,0.1948455290262836,-0.04547225129778757,-0.09098473898599023,0.07288995776431303,0.08529336907245387,0.03325371851038831,0.0655295257464226,0.0391760118629762,0.20569590453248993,0.06999248502538867,0.08024791091939071
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.006005235957142553,0.04101618266197366,0.0012157938044773198,-0.045517218520807534,0.030395447455836583,-0.00806946579468604,0.10494255215532576,0.04433844133795307,-0.08763141122004599,-0.040834165338102774,0.03700115724016146,0.031602062136879855,0.10501284601696986,0.06656872604199128,0.027445255396169866,0.1988449569830857,0.145697228192727,0.10071115706361676
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07874343250795458,0.018110378548763427,-0.05029218595620921,0.029513978624900055,0.06852589937284707,0.049138442515907106,-0.08904208912391524,0.01112276226495393,-0.11636763841123736,0.0052340961488847515,0.01480629815174269,0.07257180646900004,0.07162344673422517,0.09170583527780776,0.0026407606153125087,0.19834027814134464,0.10524154971884582,0.03381559315631154
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013357855622782137,0.014456379480774911,0.06854401270693822,0.07630255642676302,-0.022967012336076377,0.01879220833976044,0.05094010614751046,0.035781663712990006,-0.06308032190914759,-0.11890886393305825,0.0525750183782958,0.07394607168939084,0.09716641491559502,0.05262519120195411,0.06226455851588297,0.14577302785481314,0.02042477164073912,-0.020747968022695074
HALLMARK_FATTY_ACID_METABOLISM,0.05868858522600224,-0.031052664806789008,0.024393791145878772,0.014533555644519018,0.03230282501264993,0.01968990670691457,0.051488717586579774,-0.045674056034517664,-0.05765083036307858,-0.041575101555240405,0.0745868381324724,-0.006903841977821735,0.035530879020648096,0.044438847544966034,0.032435966682363405,0.0882750366709613,0.0826331881497084,0.08702390235548307
HALLMARK_G2M_CHECKPOINT,-0.049069653945575525,0.017405908110436914,0.05401261267597982,0.02130723736741383,0.019765635585603777,0.045455919190577745,0.027900125753939933,0.022080449464622044,-0.09827500983252442,-0.03792378424216411,0.11785842334954665,0.08908324954532283,0.0680994760361887,0.04522037274067103,0.04048847680079961,0.20732555287473867,0.13627848673179915,-0.012069110254266383
HALLMARK_GLYCOLYSIS,-0.039545446887718445,-0.049820191384519215,0.009405679144331337,-0.03845760954585055,0.04993540884421486,0.04630542414078516,-0.06770022765915727,0.17438583420667278,-0.11703453903902912,-0.07840828630502375,0.027621053738997217,0.09837717549208778,0.040281870162625744,0.07967344379616764,0.08598383751197704,0.19533195813439655,0.1319750671000489,0.09299759186801633
HALLMARK_HEDGEHOG_SIGNALING,-0.004356102646368635,-0.02033911208701748,-0.06832131576554747,0.042192931996818936,0.04760446153942178,0.041554902069541634,-0.08621516413470455,0.012843611405152427,-0.15373646142497407,-0.10348541155796355,0.008570792588848956,0.07687038123542658,0.08283506515118196,0.051384335378794964,0.05085376136485499,0.14481069916365724,0.051288874966856995,-0.06137931870926904
