,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0720866999737432,0.03934483223749902,0.07816678330232324,-0.025598050191492965,0.03446831596992952,0.07310522784970874,0.11926433255104606,0.0013990370337696215,0.02499374923458806,0.06285974495399956,-0.013402084308590306,0.07324398787015068,0.0225729993412662,0.08216554769171094,0.13341434730949833,0.08355501738942976,0.08110075165231873,0.05065580500204629
HALLMARK_ALLOGRAFT_REJECTION,0.08069456496609889,0.0019468404895567413,0.04769191968547347,-0.0014623469699264983,0.04553182208621804,-0.03198276261407451,0.14792746345102314,0.05165859052751952,-0.022101385054602917,0.03953854037667587,0.019788706830416926,0.03677581883084296,0.10965684531529774,0.03512695018247516,0.04545011119966099,0.03834873460501093,0.05460427558696321,0.06341214543749689
HALLMARK_ANDROGEN_RESPONSE,0.08951001820825678,0.0340858425973109,0.09626953943266077,-0.0014202033455433232,0.03067816694151238,0.035332297804779,0.14531950106863617,0.07723687089813801,-0.025411678816095903,0.031670406130912994,-0.023751345009170182,0.050445594758020504,0.053557313826709654,0.07885508834840894,0.08338100869459049,0.06981942428699917,0.06304596882421486,0.022149420052431302
HALLMARK_ANGIOGENESIS,0.0003841905783427036,0.029148656263126783,0.06732254209548834,0.00936465338050102,-0.005031618400753678,0.03951479139350587,0.1753586551563078,0.035253198077722,-0.03005284162581371,-0.014058014945637094,0.05638497062055837,0.08536934768272615,-0.043483684470056176,0.02568296700307493,-0.09724789526088494,-0.01274056953682115,-0.02207188220996887,0.05418695108680676
HALLMARK_APICAL_JUNCTION,0.07910421128144045,-0.010164971263392194,0.08190638915636392,-0.06674367472705268,-0.01678586166029062,0.052689081644666444,0.1516748186977446,0.020174451610018365,0.030615840891934816,0.09786297928982887,-0.00545405979708545,0.08698432853432338,-0.02380846349815158,0.0772582380174022,0.13224255464924278,0.06879412929769023,0.0643200602437781,0.06616685698244744
HALLMARK_APICAL_SURFACE,0.09524959916541424,-0.05136369784233596,0.0064928064837369,-0.033343934587858004,-0.06980552454233509,0.018596566995341342,-0.09094456368209125,0.06364471075040572,-0.04102124623823483,0.10809147947877243,0.04618958583477638,0.05056461168197714,0.03466842540353294,0.06318835968508606,0.07536786213272369,0.0499862405570146,0.06837186499364675,0.06530611771493885
HALLMARK_APOPTOSIS,0.07945546072988158,0.02430267892888942,-0.08004283394032695,-0.030360527607461663,-0.012556925380827621,-0.03635112871322586,0.004507455624901134,0.04646682866792772,0.006777208163138943,-0.00025380503542477603,0.005774815952016256,-0.03626181356118336,-0.08146485674052362,-0.06930381950139368,-0.08737518888661339,0.025617931339545683,0.027943694405875588,0.03313929613583176
HALLMARK_BILE_ACID_METABOLISM,0.01401825111374034,0.011429430365922148,0.0336032218851324,0.018123047917239128,-0.0097487438709101,0.03602805736360088,0.1511238841859381,0.047179701860848196,-0.05867911567826905,0.016212980397810002,0.022833945163175613,-0.013741997512302036,0.0628541100709968,0.08556156898277197,0.12985121056483742,0.06343018063804197,0.06702761140514231,0.04386433423717139
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.054600456050547065,0.037062180787171904,0.04542609473666781,-0.06540954552468398,0.028409670774594817,0.035217213082671,0.06808515827045362,-0.06077715677683771,0.01459457452630246,0.07548770895446691,-0.012653255278970868,0.09452489219005414,0.09955541485589811,0.09467365217758031,0.1389393490094703,0.07725718503131628,0.0745516909321625,0.0306821680747922
HALLMARK_COAGULATION,0.10875907542535558,0.03414955245781938,-0.015828079625023254,-0.008321463867966278,-0.05884328440478527,-0.024683028672936074,0.13894519797730623,0.03870428493881915,-0.008761751622966947,0.030044324029618583,-8.867365311988719e-05,-0.0067656331278924215,0.006092711890228221,0.0425281082652826,0.02963971943294409,0.03604201941849592,0.05693266544542984,0.07800922012252062
