,UKF248,UKF269,UKF334,ZH8811Abulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.049950332111886035,0.0724677762825173,0.007201181947108797,-0.0055864387306411535,0.0424526889153612
HALLMARK_ALLOGRAFT_REJECTION,0.0903368363713479,0.06607819179543586,0.023128768815856262,-0.05082086566409927,-0.02271451119192605
HALLMARK_ANDROGEN_RESPONSE,0.03268032635545026,0.025546639764456626,0.029297484815686392,0.04477831670208842,0.06843551248308712
HALLMARK_ANGIOGENESIS,-0.06560965794798043,0.06595229841342297,0.04217291392379383,-0.028610836722629013,0.09718686535512498
HALLMARK_APICAL_JUNCTION,0.09310799669869492,0.07759325628879479,0.06445496835998862,0.051890350213061986,0.07770067472751434
HALLMARK_APICAL_SURFACE,0.06667528257437354,-0.01886256697198747,0.08630323350411699,0.06995997604281719,0.03980195694425487
HALLMARK_APOPTOSIS,0.04538767082916201,0.015291230320720006,-0.040297295582874114,0.045378553396139054,-0.0024797584149041
HALLMARK_BILE_ACID_METABOLISM,0.05904389507624402,0.05605605491686439,0.04062734474789602,0.017600103412427258,0.027888519252413625
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0514193511446658,-0.004324469850074394,0.03367468879747745,0.061433671527754995,0.11880638295913697
HALLMARK_COAGULATION,0.07164356618281481,0.056813225415713965,0.03530479310677204,-0.03178164899064164,0.06490830172865739
HALLMARK_COMPLEMENT,0.03714486753271982,0.045608169135366444,0.01577461472047572,0.007150735528222706,0.06336235494541825
HALLMARK_DNA_REPAIR,0.08708767689167635,0.06074876552477414,0.0868507364840851,0.04828803866118888,0.06068414538934027
HALLMARK_E2F_TARGETS,0.06160043955845659,0.057447977115076536,0.04367422070647237,0.06881270758532877,0.09243115375473882
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03956763344955933,0.06733633781104144,0.05205676190350244,0.07162408944251486,0.1083150162379421
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06821444816430416,0.06814626426592527,-0.005151411648906072,0.045975444565958104,0.03339853146126768
