,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0999550781024367,0.12524368598090288,-0.0451470659401644,0.022871887600530577,0.022511220593508408,0.05591115941358296,-0.05780076253623627,0.02029282230979728,0.019865940901583005,0.0685954192251343,-0.004867112642913682,0.05378953124227275,0.1906972106328177,0.03594535278212026,0.12876415225693078,0.053216791698551716,0.008793455276117744,0.03411268301823475,0.03512020762236494,0.2046694698425732,0.15315325145065276,0.0076613223465267985
HALLMARK_ALLOGRAFT_REJECTION,0.04448263327048694,0.06687619817982514,-0.01126470548291571,0.03454608844990308,-0.04844293153816957,0.14412719078219938,-0.09202604235253022,0.05931691710075623,0.008581472359309434,-0.08618039888170898,0.010358503340299535,-0.09182545634441035,0.23743500091098246,0.07818904982124379,0.10210766769394171,0.16434510878208247,0.039136486501055376,0.0570821392366722,0.016285168806527212,0.19346418471424542,0.05023952458822189,0.004402716355454319
HALLMARK_ANDROGEN_RESPONSE,0.01606020106713808,0.1107093000429857,-0.02505498433750948,-0.016395393429380314,-0.014738118755603076,0.1308741416390068,-0.11479411723590817,0.09718054265767717,-0.060983605001178116,-0.05739654413247626,0.06455881598848018,-0.05006605806567342,0.20034678884801244,0.09958692240194424,0.10377036837665395,0.04535052646202228,0.04167825845161481,0.00016435256693736016,0.003689726507511622,0.247022475969462,0.13209611751156092,-0.0065157182610155115
HALLMARK_ANGIOGENESIS,-0.09444652501756627,-0.047044608503052074,0.017096248749466338,-0.05919396052068674,-0.07862035316297118,0.19386836996554144,-0.13562913351692493,-0.016219413623732803,-0.02983614545630378,-0.096782549709985,0.09253575823882883,-0.17122500205554061,0.17858984816377402,-0.07667210642753305,0.019384938158270557,0.057353274573633456,0.04979318829074327,-0.016650129005036964,-0.033383129785535155,0.00028566938926879684,0.044601052753634476,0.0717329431258561
HALLMARK_APICAL_JUNCTION,0.066284139468951,0.15698729607438694,-0.024131173229909406,0.033650071006824434,-0.007686595679417674,0.1993713405632448,-0.09377374362953332,0.049692543367648764,0.04271167021972015,0.013208976653059099,0.04165467569603735,-0.08181881716320734,0.29772357839280805,0.10720244666069441,0.11502753087997936,0.07276965931789758,0.044429815314479655,0.036015036416043734,-0.021432402792767116,0.25258255475691954,0.1375357814609597,0.041071062765775386
HALLMARK_APICAL_SURFACE,0.13646345097909313,0.1393055469955073,-0.04764540161701442,0.08353697197052372,0.02040574075764676,-0.014998039746469892,0.043066333325578625,0.057973958778737095,0.00892073855008668,0.054881887527587735,0.06397026927889324,-0.05686458004429561,0.1474528873743289,0.11917663431500712,0.09161790779764505,0.01822791484760739,0.06510979335944947,0.07889743895981938,-0.02915246560692857,0.25959014536195657,0.10849615785025753,0.06923368094037477
HALLMARK_APOPTOSIS,0.0934618572003053,0.05176567284908942,-0.03901168907910158,-0.014613339005206227,0.014698875494402863,-0.03766205371636159,-0.02890932757777243,0.02769343938938446,0.009122735692052514,-0.07752009213118316,-0.02075692731770677,0.06643705071891469,0.049947817178015184,-0.06488162617992468,0.0909401065064257,0.12767398756163817,0.03766903484355519,-0.0621947271361468,0.019831326814500932,0.0983031150699006,0.017739869596641183,-0.012106876490086337
HALLMARK_BILE_ACID_METABOLISM,0.03449078297600706,0.03298585942051123,-0.00640924622752679,0.0022388920349221465,0.004273934234338884,0.11250904536939782,-0.16378981252421726,0.041860931467627926,0.01756040302975746,-0.00767014088577047,-0.023191185643049655,-0.05098535766480207,0.04760415032951338,0.06374779584995495,0.0667912446357571,-0.0033795443412233434,0.016502693782123514,0.07859661658731801,-0.017435521420558157,0.12369189260509915,0.12742407649028872,0.06492688282030426
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04713739447448561,0.0207346359923075,-0.08708097785336519,-0.008698154094778261,-0.08019181364439419,0.14281933748926948,-0.07676133748872305,-0.02661522183505316,-0.04434822854753795,-0.09985850238915892,-0.009650431703133332,-0.13115369734153956,0.10662851977762078,0.032143724754584144,0.04938641436522584,-0.02113952206546516,0.0048509171868432914,0.04412907342749549,0.03835934340185594,0.14768412379199988,0.13540354578941247,0.04127839659326099
HALLMARK_COAGULATION,0.08869015907715963,0.14966530537102207,-0.08098470256130991,0.02638323693481473,-0.03640298389077134,0.14913422028830556,-0.12414893940006538,0.08722099653832154,-0.04986299318900062,-0.10798497067641473,0.12825117975103353,-0.07808133738460851,0.1708836222337539,0.1724972777247023,0.12787146870131125,0.14684638839668734,0.052082306336778406,-0.01738226461859498,0.09399007090868067,0.2369921407948743,0.04303852747717456,0.0017121778446289673
HALLMARK_COMPLEMENT,0.07483570664967068,0.03603580658215861,-0.016821903169792752,0.0930275360318006,0.055486993705012484,0.10851732235544478,-0.08931045566855854,0.006819770872363046,1.885653972348753e-05,-0.05811057360862545,-0.015749605419140576,0.019305562230696686,0.1548607031128054,-0.04759757900200268,0.1360556539301715,0.024658189257196844,0.019171799522560876,0.03193729339149439,0.02669176539428766,0.1745315524535126,0.07498621387999196,0.05842940929594128
HALLMARK_DNA_REPAIR,0.05104346140626903,0.08133377237896844,-0.05410056627808715,-0.00786251027408678,0.030492394290651204,0.14740088248041605,-0.0758358391624313,0.08576186331732077,0.044628795834615806,0.0801175257376326,0.04915098900832374,-0.06539283111339962,0.25839818201179415,0.09377185698828248,0.1478969568264714,0.059779838746330034,0.028356867406190697,0.0620145349328565,-0.03599022849540855,0.1906785603965771,0.20638527732746573,-0.032785978479746354
HALLMARK_E2F_TARGETS,0.09143001366119145,0.0862850296806485,-0.014649956373380452,0.046140560168111334,0.04208375055655285,0.19873931209137935,-0.10703633618654561,0.060503952136997656,0.007158410558428046,0.10952342637865868,0.06909057583734941,-0.08064205702597577,0.12708146440260193,0.0622365130853855,0.11010558885237796,0.11974243688216947,0.04338633296528104,0.03879405429445607,-0.03279328251029992,0.11308361409455978,0.18678291258534424,0.03261380044598595
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.013207208705976225,0.0913915815148342,-0.0727708453130033,-0.01303692871386817,-0.04792413356073084,0.1801310615999803,-0.09265458222878671,-0.0025860988364099762,0.0020789705343160756,-0.06643665884545402,0.09777573868607468,-0.14871109845878247,0.26527216969545014,0.18448855248259385,0.10834289581257656,0.12423015404548927,0.09024077760167515,-0.013508419259563469,-0.023744133406169102,0.2141318953482668,0.058310793741192336,-0.03617560515274464
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027525042099873904,0.0379036714573809,-0.02768556378488169,-0.024654540032693465,0.0346427523055122,-0.021454277621161012,-0.08246299812172014,0.0037305132382367337,-0.030974723607491605,0.06734051123414454,0.06248764674437479,0.15622132605926237,0.13550862353697388,-0.050539927734537124,0.09760359450128855,-0.04732899917018664,0.03496601586537633,0.004576182905349313,-0.033055462220107905,0.14308976255447495,0.16341256399733722,-0.006102704368723334
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1409326666956302,0.050787601240735634,-0.007233688220706247,0.03772905288200975,0.01102461773865775,0.08174535784741005,0.09887256099553773,0.03531987809808156,0.0033206578133000045,0.01970601607500197,0.0077170452913278625,-0.1276611507714141,0.050841332672055005,0.05766480801909282,0.03436887182509794,0.03911948572981716,0.04935280167340078,0.043534572716542146,-0.005333696272376233,0.07751170220359234,0.11100156195152065,-0.07236409365023076
HALLMARK_FATTY_ACID_METABOLISM,-0.022570303694053082,-0.056309815006643026,-0.02326408676900005,-0.017963362968816985,0.02307024914045132,-0.03588646677216704,-0.033222527334097585,0.0370782227251152,-0.012092386739326241,0.03765823687300074,0.0011680957751532503,0.11895169090302213,0.08855396316224638,-0.04772118694094669,0.04565457058587333,-0.06659298493120133,0.06684176562673169,0.03651852315621988,-0.004724081099770101,0.09310907971381038,0.04793810706848469,0.04906284423860081
HALLMARK_G2M_CHECKPOINT,0.0011525746072454748,0.10143272903657052,-0.04544483844601325,-0.02449516670626427,-0.0761076826998456,0.21234159524098895,-0.08363612296031729,0.008768979313381487,-0.022730608346967072,-0.021333978654540533,0.002805044058211452,-0.14347941413005721,0.12515697800392853,-0.01569063268272633,0.08932098115811243,0.11631185173806707,0.0013261430370751885,0.01702643829897349,-0.04677335251415603,0.14079031829953922,0.1285954776196802,0.012293858367183224
HALLMARK_GLYCOLYSIS,-0.04022377157216884,-0.04713197821595579,-0.030766657936156294,-0.04072471291595925,0.014634883331069437,0.04241107614454718,-0.04751542844291817,-0.022436816075957336,0.07690794740635122,0.13599041801462544,0.07502212079490335,-0.015305611808552253,0.15604571315084434,-0.0163336717358845,0.048644993085784016,-0.01198215126669547,0.0568144242409635,0.06399129540606295,-0.08378075155994076,0.15222116866470203,0.15891253306108724,0.01090776517983092
HALLMARK_HEDGEHOG_SIGNALING,0.1218219765971733,0.041424682728571006,-0.029211238233014056,0.016846979828771716,0.03773008332307978,-0.15238921799145957,0.10879477861909886,0.05324106045699048,0.01975310754926582,0.1272546844899462,0.02995132733347606,0.1336854771676538,0.10177595281905312,-0.0569692661045684,0.0693093179595582,-0.017330289322459096,-0.030762825840685952,-0.002381731154343511,-0.031250146876901974,0.09985257465373522,-0.011261831559506847,-0.048532439869689026
HALLMARK_HEME_METABOLISM,0.07378320972247587,0.0784965645295322,-0.08200382646724162,0.014053589207100469,0.04241125755009781,0.0847745559889044,-0.08291092066120223,0.017121984566536373,0.024983146783249942,0.06793402564857816,0.096430102911933,-0.029636791164866148,0.1836953480156329,-0.013102567787451214,0.12398989709345386,0.0007350704509571867,0.0075545859814195775,0.03671938020263157,0.026426972495982068,0.17033680339953758,0.10275748983372768,-0.02759356377146316
HALLMARK_HYPOXIA,-0.1897161995691819,-0.11524492803657664,-0.028683536596070668,-0.03226761875496569,-0.018366076239657112,0.022777414063065098,0.049054856599874054,-0.002600650230600936,0.007323429541913041,-0.014774784224555887,0.006956545595423251,-0.12244224376108481,0.23301314509191573,-0.14285973865353913,0.04935137532710402,-0.14023895561636163,0.04167304291942496,-0.008025785173170983,-0.02561462669537746,0.025587185993680962,0.0838244386099162,0.005765310108609424
HALLMARK_IL2_STAT5_SIGNALING,0.05697143717531653,0.08434942304065157,0.023726634360252324,-0.005421046613105089,0.022980013649233678,0.11539765065442975,-0.10055776494073744,-0.01240660522657133,0.03250399255435763,-0.02956428300282837,0.0204548025463883,0.01625747192800126,0.10788141381195619,-0.026816988559705983,0.06810719738828029,0.04973356773767624,0.031274259680481246,-0.0030411192453619947,-0.02970173895397296,0.23208803971305664,0.12989957147468906,0.018293976102623444
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03440822587141726,0.05507779318843042,-0.0005805889405834903,0.058316084299312954,-0.06063584690009005,0.17492033010490532,-0.16090987299812487,0.03778273587681448,0.009071848515842633,-0.1268683581352857,0.0023100677198520394,-0.1488893332181592,0.10621431398359266,-0.00630116404995841,0.07963901857627113,0.15690676257534342,0.009994266864539641,0.059000042417424015,-0.01986269782995445,0.15006078035271614,0.07590147384493241,0.03524269628663001
HALLMARK_INFLAMMATORY_RESPONSE,0.06659578766132469,0.05907186767287095,-0.007731657358350749,-0.0029905465965225455,0.05157602878339108,-0.05943396353269517,-0.05487964685216482,-0.0498229935939793,-0.008551437643315637,0.09609973990178193,-0.019916183958862556,0.007605352458148068,0.06678446827249888,-0.04575734845030813,0.039969360021429756,-0.09947098704749353,0.012556627038690923,-0.003167722668181576,0.02679941881267317,0.03704036234314944,-0.009968519076516583,-0.012122480541170742
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14181938378479603,0.10194382596813992,0.04345910483324398,0.02087780699955079,0.027397315146779982,0.216315975708912,-0.13570949076195615,0.06639826156789048,0.029638541382445194,-0.08554688118358462,0.010218293601006736,-0.08853019946252673,0.11937279955421445,0.13957228093246504,0.005090232203682692,0.14772200237634042,0.01080620111912237,0.07611991013225901,0.0422354518485662,0.17349601992647248,0.1480248946547862,-0.04919677234201071
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04067464713220604,0.02965087051887131,-0.059580599354417396,-0.016682009621628174,-0.09668175840137763,0.017945160497163746,-0.07826047255188064,0.09390517563586301,-0.04101483475252203,-0.11085121159241537,-0.04492400814870381,-0.15080033722066064,0.1861435702341436,0.022308307970283797,0.11416967034800343,0.0852427595065396,0.06265391618042367,-0.006442105707886543,-0.01472819819566606,0.21303820320206954,0.09697439108757812,0.02783141218773605
HALLMARK_KRAS_SIGNALING_DN,0.11243424951621596,-0.013660902674915858,-0.03939092274414283,0.026523619186732513,0.06865470323814804,-0.03708210957657575,-0.008704969091169266,-0.02707988371406767,0.056553271009635114,0.08994106942044619,-0.027410512411384348,0.017988839374613416,0.11556357328852157,0.028969521702797884,0.0943192731306009,-0.051901500734010314,-0.00485657474530348,0.015881221792195293,-0.012890173996726473,0.09395217387347589,0.16384795876098002,0.051673575363367114
HALLMARK_KRAS_SIGNALING_UP,0.10367888896944223,0.049709930286249156,-0.07473431914715122,-0.029334426605897586,0.020365025509520632,-0.12695483284030437,0.0778534134683371,0.1028477260829198,0.04633283749982787,0.13453395447508237,0.004444331225729115,0.1523998831115126,0.2353903205579863,-0.06804286660140971,0.07913825232311333,0.03724255265761145,0.00698338981207337,0.021784802597682545,-0.018101440666269498,0.23981927341902343,0.01990083723394213,-0.03554333433752288
HALLMARK_MITOTIC_SPINDLE,0.11485520667414081,0.13589603665492903,-0.03393476942172735,-0.012402300019499896,0.0544717625271024,0.17169039550620255,-0.08585915207935915,0.02397820778666283,0.06728816962597535,0.09948938844362876,0.09877454149652459,-0.031465283379277814,0.15571493772879266,0.0004795752346840331,0.14057125782669638,0.06678060212354565,0.03237733623812795,0.0716656361611654,-0.057390288457380416,0.2192146491783743,0.16674790318124616,0.08002757655767694
HALLMARK_MTORC1_SIGNALING,-0.1254588502157238,-0.054522617500252814,-0.025747557790664507,-0.029183029352990365,-0.012876332413809552,0.11409049028803865,-0.10522931166299228,-0.0065030609145426315,0.03355535459833371,0.07945138553084531,0.10523401610747722,-0.12457122660477786,0.14754053629130745,-0.09761155222071301,0.07128715397088867,-0.051629949954045844,0.05690680962046683,0.03157048105928939,-0.09242542525224673,0.109577881114491,0.06754825970912973,-0.019341954842888708
HALLMARK_MYC_TARGETS_V1,-0.013149126850687457,0.07124604193475254,-0.02609195242011456,-0.006008794147743523,-0.01060280485102379,0.1994106949141354,-0.07521773172823089,0.0826399313127838,0.020940149056241614,0.08422370631067624,0.05453755260665039,-0.12520442129182,0.22580118049189846,0.05234718354324133,0.11390232636049694,0.03664909771973294,0.01001065583856321,0.058943822222661424,-0.05885979186144231,0.16434230029689667,0.21190575609489903,0.03752920990553146
HALLMARK_MYC_TARGETS_V2,0.021205825760059884,0.08028570797519183,-0.03387973065483671,-0.029902590489982856,-0.04884008415702942,0.13343293085131996,-0.04811367371358027,0.04448874049410438,0.008152438551927571,-0.01604569681876566,-0.007963174673102926,-0.0736411691409374,-0.006998787459243336,0.02559073635914685,0.09462123902482301,0.06693890711839022,0.03720546451503343,0.035138281001037205,-0.0046683585854520645,0.10392400726583952,0.11414494352677124,0.0465440303104787
HALLMARK_MYOGENESIS,0.16846876052967583,0.15016687438945336,-0.03113431791944264,0.023915796715416104,0.026973625251427234,-0.06221787633986971,0.05799132012843663,0.059991205909787376,-0.0058697150104184545,0.041851393570488005,0.1184351114038159,0.14186308490247793,0.177902225328428,0.16453658134771948,0.054847751993710336,0.11462000732998684,0.034660996959825364,0.06194848245575068,0.01067628044648007,0.23110113422938353,0.036796843193900426,0.0511250862993524
HALLMARK_NOTCH_SIGNALING,0.081105203574798,0.09807987990437443,-0.005472040560430619,0.015815170129032025,0.027348049584353242,0.05393598636714715,-0.05810080891892172,0.08055442285715164,0.03801848819772151,0.1200085445739333,-0.0011108008441411568,-0.05887750198763861,0.18495904890186446,0.08900133547542137,0.07690163096687883,0.0511675321554763,0.011115738515436865,0.04555087828832907,-0.06692924779791574,0.1952025644313693,0.14566188100606842,0.10247820513326986
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11929808797114234,0.05858702007856215,-0.05514168953354123,0.006733950190196878,0.04800130628992223,-0.003005465649823136,0.05991334242281144,0.053229057573590054,0.041608494828864896,0.11445530912839885,0.035962515272725044,0.06425435231379595,0.17665793435963786,0.16456477927727084,0.11870598183933671,0.026860503462684496,0.00949657739715047,0.09990750885945689,-0.042451138739106026,0.1569759426790834,0.20958830037163986,0.014749749292727361
HALLMARK_P53_PATHWAY,-0.07684735944701979,0.00032963945401536025,0.01248304701982602,-0.0114735481820615,0.05691119827483994,0.10429466291672887,-0.09955239118582383,0.057651382269561485,0.008481619584025851,0.03524902830356927,0.018447762070642436,-0.01531570123120355,0.17483346666618424,-0.04159074662416035,0.09649847187950521,-0.026553563250336566,0.005499069374256153,0.05931659075827434,-0.05748954880914671,0.1395349276161812,0.19106665769638026,0.01845460447122222
HALLMARK_PANCREAS_BETA_CELLS,0.16294687956600504,0.05676271741909887,-0.07803996270841808,0.04264991445309926,0.04621685535880202,-0.08889443164741063,0.12284925878078666,0.10439812689713512,0.028535116288713407,0.12183321033003142,0.03328445194085775,0.090356873576819,0.18485896565060098,0.09328466410397337,0.05318509600364877,-0.011421607046382285,0.017456135002252557,0.03588523892231266,-0.052486429171481795,0.12568192609060433,0.09124491227894432,-0.008425654113746663
HALLMARK_PEROXISOME,0.01134468737451512,0.11406734237417582,0.018815973702657876,0.035349938590701104,0.029357220860986584,0.1194503332749269,-0.001801724543050154,0.014648013918757202,0.008572522213705584,0.05354167413200303,0.021941521514192854,-0.026557134098847447,0.07731686578019804,0.0844818176220298,0.08681810333553765,0.01937662183011019,-0.016520480617002026,-0.0020324009611487935,-0.04230152126297263,0.14360950825315086,0.07062829928275373,-0.008965234198167903
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.12925360793698645,0.09980085385318777,-0.06481655296428193,0.008219758567631266,0.06579224851592796,0.006086327521833686,0.030948694503691216,0.014185059777703042,0.06739265495712503,0.1101891694663821,0.03657334764339708,0.10919876346143716,0.2389838155037455,-0.009693017240065731,0.12777533480972955,0.08410141693719425,-0.007642825003386969,0.04518381020311514,-0.03884545640377797,0.24392074657725943,0.10858444802615122,0.0013177554456800884
HALLMARK_PROTEIN_SECRETION,0.08716508861961889,0.07440217479146619,-0.05038961744152899,-0.036084238081478696,0.05904070111684312,0.01283817221904444,-0.06822156042984445,0.033666811325535353,0.02644189736775883,0.118790728443438,0.07867195241209343,0.008317668589761804,0.22275597652519114,0.06809993584390481,0.11512637612570142,0.025670732305192057,0.04354823925430368,0.03246238273582466,-0.04031852058006304,0.19066814904132542,0.14561724661265513,0.053671107290903707
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.054884748114285085,-0.020575075617771044,-0.040630275062975195,-0.037008125363427666,0.05755031884211847,-0.05454509883770353,0.05484856331208554,0.08753876780813816,0.014725158528319697,-0.10987764013493352,-0.0009446786252021616,0.09361092776474646,-0.013205664118170122,-0.009742405703242717,-0.00959805957899176,-0.008066152465730765,0.012837912533726428,0.03150658259085877,0.015116414193066276,0.16718888137005075,0.012487951642357047,0.0413516156021955
HALLMARK_SPERMATOGENESIS,0.13066100745540563,0.06043515913475764,0.023034166141712817,-0.017938259966248263,0.07257320872694101,-0.013342699784954315,-0.0024906757413244046,0.03368428787579091,0.07534048810704014,0.12868467969140818,0.0468064193572126,0.13561490286301284,0.13623946455904112,0.06468232573904305,0.0980198395032626,-0.02435189064144975,-0.02748625699772136,0.04129293737708922,-0.0558462868625428,0.13967605024898525,0.16362490335621058,0.07680780731597009
