,UKF248,UKF259,UKF313,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11869940935898038,0.05429190442475738,0.058836685955688514,-0.05223089604282005,0.07390111354982136,0.04186936300187263,0.0275721734317693,-0.057050399395628636
HALLMARK_ALLOGRAFT_REJECTION,0.07893875989437814,0.06102018052222444,0.07374781806358056,-0.098902211659859,0.05803709399026019,0.010093356362863749,-0.03466473365799282,0.002733647023786109
HALLMARK_ANDROGEN_RESPONSE,0.0835601239252426,0.05075421234889495,0.035367410671836706,-0.0908974813749997,-0.06632317962046161,0.037963546793403184,0.01677998494493601,-0.026005297760852735
HALLMARK_ANGIOGENESIS,-0.01942335669382772,-0.05329656219188677,-0.007074651924819021,0.016922677431698438,0.09643589046568342,0.017309388392274316,-0.04223930439947619,0.05020245752706526
HALLMARK_APICAL_JUNCTION,0.14529136594031294,0.009755868871614616,0.08229921910379587,-0.04824078798230599,0.08975118626312448,0.027228617627634673,0.003347003052680291,-0.11560514571370435
HALLMARK_APICAL_SURFACE,0.13272520232283633,0.07439718430948852,0.023599061715017928,-0.07308724496050976,0.041868260750512726,-0.0014024076960469662,0.005983408137587307,-0.04720126124841081
HALLMARK_APOPTOSIS,0.014048082289401367,0.06898446673550945,0.0011382058550169938,0.09661590672808479,0.018808975311019133,0.055333948499269675,0.0215269862243237,-0.11265129796224836
HALLMARK_BILE_ACID_METABOLISM,0.04781837502738422,-0.008231828033471035,0.04044457987484197,-0.011237210607747006,-0.0244887236736399,0.037649927491844516,0.005115936683790446,-0.13800944189672773
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04120840438387793,0.03724104477543658,0.08979078795904272,-0.09334476523956137,-0.06375163670743335,0.0714341691502554,0.026517351687536585,-0.0638199068391459
HALLMARK_COAGULATION,0.12265598067890295,0.04104864066971192,0.01622645548478923,-0.04511776560267615,0.1002078517077661,0.009633546395718657,0.061646562154878584,-0.05271356217641897
HALLMARK_COMPLEMENT,0.042723536251762104,0.05466123881866454,0.06410730063452917,0.0121590172901183,0.07435699090032867,0.06267999621333503,0.05693326774481785,-0.10580479545453904
HALLMARK_DNA_REPAIR,0.09960450686621229,0.05043221532807791,0.06960741893734602,-0.09127624044908758,0.060936739954041724,0.05217733189910501,0.007028820278573582,-0.12992332744872506
HALLMARK_E2F_TARGETS,0.0815825149125996,0.08114749129284331,0.04729913332145252,-0.040933769893627604,0.0989888589269548,0.024121453091298213,0.005435279172331252,-0.05778544016608957
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11544925625374369,0.01620337404885343,0.01855817459219553,0.010524391007667206,0.11177178090963791,0.005971344279023201,-0.006013924094301572,-0.09012759927733338
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08996332034466552,0.05677641969067927,-0.06577755502579484,0.03470685745990697,0.11678800631526531,0.10494866401858283,0.01460253293210486,-0.1307012482828376
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.012751444478413582,0.006665726437144203,0.08233722266155229,-0.09473644765031913,0.0371271130216871,0.05755931661076795,0.04036567425013615,-0.03669568861976075
HALLMARK_FATTY_ACID_METABOLISM,0.005723881358655616,0.04558587946262027,-0.015006533519527309,0.03604060291693646,-0.020594296781130148,0.08465420838699923,-0.0035051424631350895,-0.04787672966591285
HALLMARK_G2M_CHECKPOINT,0.06366931770003606,0.04017529787356069,0.05349128560883732,-0.03208619112928555,0.06513029934061595,0.004769472357699198,-0.06032598763546246,-0.16053363469059265
HALLMARK_GLYCOLYSIS,0.027205972599315828,0.01898268706652244,0.03081163414796369,-0.0858371227399399,0.01483468002222106,0.0666831634955339,-7.30516701413881e-05,-0.06265857894291393
HALLMARK_HEDGEHOG_SIGNALING,0.04798457419610874,0.01148842640390278,0.014124986865613115,-0.02920443291395168,0.04657004763860505,0.04527750030313173,0.012572035822124907,-0.11936980476893752
HALLMARK_HEME_METABOLISM,0.10953940509856873,0.04582344937161288,0.01454846144231891,-0.08595169153666658,0.07628855343553331,0.08620080611903441,0.055112029900932495,-0.09812718021011124
HALLMARK_HYPOXIA,-0.06787491584565214,-0.03445458973725293,-0.008271374021584158,0.07149160064190431,0.10521596570677388,0.022892952100149612,-0.0817368774962917,-0.18665648741552432
HALLMARK_IL2_STAT5_SIGNALING,0.08649921508351233,0.01374931264362839,-0.029705768660252353,-0.04021965913056621,-0.03559709858425621,0.05390667679685356,-0.0015836584126801036,-0.13312616314493164
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.047663924231957144,0.020459343418942788,0.03372722933595056,-0.04792073896570697,0.1225707378181188,0.035154455875818016,0.037882442758714066,0.07946227907688298
HALLMARK_INFLAMMATORY_RESPONSE,0.039735160433636195,-0.025220058440318473,0.06152928427233125,-0.0490727512405411,0.0742649364762268,0.06339065047022177,-0.022139073737582508,-0.09308683926124253
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10028912649312663,0.04890514845824365,0.08892193163574096,-0.08052696192611475,-0.048144460894831154,-0.031751359690014136,0.029960519319303398,0.06966233699467628
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.060324355483910144,0.0019102593811012216,0.024373554857061393,-0.02866001045619713,0.11669245644826778,0.0019636255224230034,0.000516767971357036,-0.06363324107107532
HALLMARK_KRAS_SIGNALING_DN,-0.03172429913907284,0.048481709661824884,0.06137818358225003,-0.06986807875960205,0.0030164246071993825,0.060744847272342056,0.008010048745820628,-0.10720494983755208
HALLMARK_KRAS_SIGNALING_UP,0.08517096630764914,0.039028053688412535,0.06131474338025823,-0.03083117871863701,0.0492709655954278,0.04529083166419709,-0.013350722905761541,-0.04380015896531005
HALLMARK_MITOTIC_SPINDLE,0.12276512028413894,0.036368648051890516,0.047369557404006925,-0.025397442847781445,-0.000807147533191746,0.04439447725173584,0.022265568299948815,-0.11362213611679756
HALLMARK_MTORC1_SIGNALING,0.006971238473743398,-0.009305032805735473,0.004757987157878553,0.037360404610778886,-0.002952662606401898,0.06810796848391218,-0.07403628202006599,-0.07104530497943216
HALLMARK_MYC_TARGETS_V1,0.06944432140862838,0.08861170682869109,0.06298573827407215,-0.10316765823366333,-0.01992234226870908,0.05244981293905989,-0.03901013998772919,-0.08700427215606396
HALLMARK_MYC_TARGETS_V2,0.09846930989096223,0.01682625080768753,0.02502684096430123,-0.05630259843064342,0.0819781682023308,0.0234365765008915,0.004692067336995079,-0.013413210451792106
HALLMARK_MYOGENESIS,0.1264605208022448,0.0678112335666362,0.007825231414981539,-0.06981907234982983,0.03686996658858229,0.035487960325056904,0.051686780972712655,-0.07687634914611718
HALLMARK_NOTCH_SIGNALING,0.08757955486932205,0.08638419161297113,0.05227051753671183,-0.08349805546904114,0.06582502225417994,0.02960085281607218,0.035807517574043844,0.0030307139176611263
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09090534897899104,0.0827994976823651,0.07290502819338253,-0.09826293455127272,0.039916124288722474,0.01857243852349043,-0.04300088192714044,-0.12708005268705608
HALLMARK_P53_PATHWAY,0.036700038473185564,0.027551885482315856,0.03951532042786924,-0.08413072732255951,0.03760929496244489,0.02993790253575972,-0.05637209453761337,-0.12861688190220918
HALLMARK_PANCREAS_BETA_CELLS,0.02409904040167585,0.06848514604025856,0.053664789681856555,-0.09289808860159889,0.0536025265809528,0.04233449339861366,0.011665689395137575,-0.07248616964331685
HALLMARK_PEROXISOME,0.06804656228294584,0.024471631607538208,-0.013950280430208815,-0.10847938119529336,-0.03232616440595323,0.06551211203876046,0.030973337168877776,0.023590673254715158
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10548371188344369,0.07755086895286285,0.053911497902839056,-0.03213181620637293,0.037911273870457694,0.046097093805356766,0.03816020876522667,-0.12608861233759613
HALLMARK_PROTEIN_SECRETION,0.08781008983948126,0.0572128240110578,0.05804630127270369,-0.09331732802620242,0.04591829742641842,0.06551860861645493,-0.013338931537476994,-0.12004871046609099
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.022750383593865647,0.06188361820559561,0.08178330385330673,-0.07019969842964881,-0.16805555084793422,0.04524693054826169,-0.06377025153168518,0.13067697249529936
HALLMARK_SPERMATOGENESIS,0.03590530490060857,0.08840850622220003,0.02847236878520725,-0.07182080535896697,-0.050175688664439166,0.05319715662268273,-0.015146981580973266,-0.11522083636567641
HALLMARK_TGF_BETA_SIGNALING,0.13680102609297648,0.08101300127843836,0.04242101680172289,-0.0380703131165437,0.042115686301626314,0.060279107768860446,0.017438950814451692,-0.0778982309034901
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02459914579677658,0.026275123575526107,-0.0007154743255417662,0.07888478991185607,-0.00380692440237024,0.10896684191192192,-0.07071410478954318,-0.015922317182348416
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08856211971223596,0.062048013918844756,0.04767349807451901,-0.08805700450943857,0.05936054550626513,0.07806886936992817,-0.0009515705984848646,-0.1404029486160068
HALLMARK_UV_RESPONSE_DN,0.07029499433068019,0.01606496731932939,-0.05740589889193081,-0.00293941222902605,0.02196977829933778,0.10999847018186759,0.03848008307253625,-0.0857623400520059
