,UKF248,UKF255,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.026922941118182584,0.0957720032942877,0.05315248572707863,0.03170339557805783,-0.013935770411967332,0.1347393630662173,0.0605177440635837,0.08967311029279398,0.10812444945917114,0.04277308873084212
HALLMARK_ALLOGRAFT_REJECTION,0.010822090938835585,0.11968640181217848,0.11754158634411142,0.04234719898523559,-0.01310268355599775,0.10001315481216903,-0.1298836474546505,0.05318453339877961,0.08358105009167542,-0.06361977665984103
HALLMARK_ANDROGEN_RESPONSE,0.029837286679520937,0.06649084759813274,0.14785400995630033,0.07649728570141666,0.020996111000113105,0.17332178612053914,0.09093682086419907,0.09174627736039412,0.1222926095426135,-0.053050648743592416
HALLMARK_ANGIOGENESIS,0.021520896530021004,0.05269786586013223,0.12115204224452684,0.07492127197781798,0.015523548966607847,0.11390078475637899,0.05944995542320793,0.04023553520373158,-0.07647877524548136,-0.07192519970681789
HALLMARK_APICAL_JUNCTION,-0.010673972367329001,0.1114304137321527,0.15748133787362803,0.05656799832060774,-0.01037900210415401,0.11208963015754571,0.07510289102065576,0.09944526971070802,0.1031059824308223,-0.016125121168787428
HALLMARK_APICAL_SURFACE,-0.009508878580337887,0.07294177805147593,0.050677740900533,-0.06277203356299804,-0.004508464229855908,0.02854256754885055,0.07417889440388882,0.027380784837751942,0.061732974892251796,-0.056303499942237385
HALLMARK_APOPTOSIS,0.014970940383948113,-0.10415131383989583,-0.059696191266209946,-0.0060304125852946675,-0.007718216889602232,0.0162564999941931,0.03440980788673595,-0.005804840460306174,-0.06043349636419827,-0.005598664224834065
HALLMARK_BILE_ACID_METABOLISM,0.03744055724215858,0.09083598180655804,0.08053910935322006,0.06600021750479337,-0.029721890394218395,0.10491029197315002,-0.00495121535687503,0.08370723533756351,0.08964010849578012,0.03929967636668758
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.026710690275439913,0.07234359611377761,0.12545756639492112,0.03061404104600957,-0.042532861121118384,0.12328624706098336,0.13952136031315548,0.07898953998378051,0.1151648176692175,0.04000702103622162
HALLMARK_COAGULATION,0.01264307834948494,0.03182603185664215,0.07562253972831733,0.07363704230829975,-0.0058476139328556805,0.0888970547148633,0.004625446555484441,0.12765882928697578,0.08756104810490067,-0.005017738912614359
HALLMARK_COMPLEMENT,0.030909101080491164,0.09012253807507913,0.08249289492394592,0.03853298521180166,0.02971866339735134,0.16204985755313697,0.034169668210492665,0.05021532204695959,0.08052930129762993,0.009161914648084172
HALLMARK_DNA_REPAIR,0.015442978032632403,0.10219463097212185,0.1630086148466557,0.07731956917001749,-0.002743077295463562,0.12159893241662696,0.10069096372753321,0.07537383501351287,0.12785212614952335,-0.006836089411948015
HALLMARK_E2F_TARGETS,0.010509408693215642,0.14247042028730617,0.1449526692282917,0.12094862786732279,-0.010648079279958284,0.06271293935503501,0.13603160129230915,0.08579823010498723,0.09950116782100177,-0.05095185680133946
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.002835479076940096,-0.12340186126192716,0.12554448661994802,0.08835728557200821,-0.0037493667561089667,0.10384326055871805,-0.02175082497963528,0.04534163469103751,-0.003231797553796862,-0.10602839213679241
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.010300923621716276,0.0037629063207868735,-0.006967529021694055,0.08229753844606169,0.030406302933383374,0.030231420248316074,0.005747587062326275,0.06615500266178151,0.07910641794566324,-0.002097105045620927
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02310712087742741,0.06446640147858948,0.07776861809951864,-0.08829408936659974,-0.010558231303943151,0.04574513054431085,0.08595764801479507,0.09323421969611032,0.09616304172757946,-0.061542256461352834
HALLMARK_FATTY_ACID_METABOLISM,0.015327792003859867,-0.1269847297652958,0.03588323843418151,0.05785461390688389,-0.001730779543714296,0.03401746791378322,0.010155462396665375,0.0049940863397679655,0.04425983744351545,0.003988256175718013
HALLMARK_G2M_CHECKPOINT,0.005035477263321568,0.11758933859883143,0.1491472281276206,0.1185399704234264,0.0035402132464610386,0.06413222327258965,-0.024666353777201493,0.02931780014433969,0.04803772734243847,0.0017729522636576065
HALLMARK_GLYCOLYSIS,0.011848809076225847,-0.02334273347769412,0.11711605918295392,0.09537045514198175,0.00813377464667783,0.09004648951533935,0.0805363954539212,0.055063792483144476,0.10198118942107044,-0.02095904184658179
HALLMARK_HEDGEHOG_SIGNALING,0.004248521040702201,0.024594885856846892,-0.05839809363762523,-0.06780677276252527,0.03712262515501053,0.07674451761953291,0.032636948553518196,0.05367815556806069,0.09245798917189463,0.028443878466109095
HALLMARK_HEME_METABOLISM,-0.0023662220961202652,0.05299327527214885,0.09317902810207346,0.056930927646129066,0.02205801170228707,0.13721373763538622,0.06312700582504845,0.09374233216277365,0.08874003278924207,0.002283111010081114
HALLMARK_HYPOXIA,-0.01904385370590291,-0.1616889413943303,0.02834182087458099,-0.005400351018973137,0.014649721046391584,0.05373272047687001,0.04045239264445846,-0.024919639909214874,-0.056779656951823375,-0.006571421932272085
HALLMARK_IL2_STAT5_SIGNALING,0.02952358908943608,0.09539736290391203,0.08829045882084022,0.06991539385942987,0.013594854575051475,0.13980720919106,0.10691653756841127,0.0823519989356839,0.1121807629107048,-0.009563086440647836
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.017569073052867437,-0.0017896564472665072,0.09213523195614344,0.06823234370745279,-0.03684865074147637,0.06403750786904631,0.08221079320269452,0.06503255416468033,0.08120258761089204,-0.05466974966017056
HALLMARK_INFLAMMATORY_RESPONSE,0.028399039526543712,0.04323733051434697,-0.07352184422367852,-0.014186022670208933,0.052453786169431485,0.10022927807319403,0.13752165525514728,-0.03724321453077887,-0.02180400833184732,-0.020707059101094355
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01181612829053336,0.12541195576869518,0.10327561129356586,0.03375515365550783,-0.01949642323657997,0.0703431928683226,0.005308737795946291,0.10732178305665792,0.10799368313864603,-0.04941962423176986
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04131828325418769,-0.06911049488611433,0.09785131174350153,0.036959123335089425,0.01813995061903124,0.10410391922827257,0.058616113532082875,0.07386221152758524,0.028451695838176465,-0.07247111451525354
HALLMARK_KRAS_SIGNALING_DN,0.013367606386068463,0.06990196178695636,0.045429741099170494,-0.04962523058424469,-0.020624794033892137,0.04329799394616334,0.02470415147343742,0.06642637640457692,0.0981811003525734,0.03268067985166763
HALLMARK_KRAS_SIGNALING_UP,0.03894748341366304,0.08548836226495138,-0.03192168884035336,-0.044915043890859464,-0.004033723203806453,0.14917906387509286,0.01633606308262863,0.0689726392054369,0.08645902137959202,-0.017134265532525124
HALLMARK_MITOTIC_SPINDLE,0.00785313753632,0.09523025897694491,0.13614484115730172,0.09483203060039315,0.010884146089909522,0.13535104682545765,0.06162118669469796,0.0721550239819995,0.1116673024494079,-0.0037109073766241007
HALLMARK_MTORC1_SIGNALING,-0.007558969639621412,-0.1233849067238826,0.12899666566895945,0.08144493494945249,-0.017001760635846516,0.09261815554094373,0.04314438059654275,-0.008959924482852436,-0.01232313276080208,-0.0682543339291962
HALLMARK_MYC_TARGETS_V1,0.02488957434017475,0.12851595707009772,0.15749411926836976,0.08411734126055259,0.013969141366806643,0.11668142170791956,-0.006038371780946318,0.08162088352520507,0.1304646201275906,-0.012141954139386422
HALLMARK_MYC_TARGETS_V2,0.02564117646509273,0.15262125399806267,0.1145735390429165,0.005064947512369684,-0.00851188789160973,-0.0030158381572197553,0.15259683244735048,0.04770187629413783,0.09410636430804602,-0.025333453930673357
HALLMARK_MYOGENESIS,-0.0002931192870389899,0.07025934407232061,-0.030377242766076826,-0.04617236616469975,0.022536800660027674,0.08915634201508406,0.043914670551775274,0.09124788301752866,0.12535588286485902,-0.0032955267239675643
HALLMARK_NOTCH_SIGNALING,-0.009977595001744154,0.12219490806648323,0.07230364227168365,0.11092078331671129,0.011463072622580821,0.10745735669363438,0.03757473597734683,0.04805576868617099,0.1269989811621031,0.004353714021772509
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03158448659617808,0.1359767547097833,0.1028271469867069,-0.061528755481445166,0.014174603872947812,0.10416542627938567,0.04225780950491842,0.08665930815499508,0.12833489485680658,0.004688136156916787
HALLMARK_P53_PATHWAY,0.023222424846435632,-0.05935349733223577,0.14250947996494645,0.08913189193366665,-0.006744511311389541,0.10852635045424007,-0.019872566792793925,0.07126945976525902,0.11718215836763192,0.008545440436596621
HALLMARK_PANCREAS_BETA_CELLS,0.023412435638452696,0.13222571010675596,0.004050034332893283,-0.03927866798502575,-0.0074748897943003574,0.10583828472104141,0.1110667216377469,0.044936402444626,0.10806392526370176,0.03201749499437128
HALLMARK_PEROXISOME,0.05182692684792566,0.16216246388001762,0.11221881059972824,-0.026453981057843325,-0.007581680876668234,0.053682532905230056,0.05570847476169471,0.01468694123344786,0.09241578545732343,-0.016486265021430725
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03127103547094472,0.14453294791401544,0.08780730122491964,0.0475556060599018,0.042281244139933984,0.10189979533736838,0.14159365362120166,0.05443987348850918,0.1018711314335242,0.020863594457794826
HALLMARK_PROTEIN_SECRETION,0.016059740446938673,0.055236134594935773,0.08521353699859764,0.056575552393732034,0.01966892571289411,0.16503373750124178,0.10626945113190601,0.09527567624207132,0.11043467749579294,-0.043492080044329556
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04857649319637364,0.020224364416337286,0.01676131079534686,-0.06997162116639269,0.01110176245832933,0.08002515886081309,0.021348091196149485,0.07902289321440945,0.10416205400026451,0.02562509809737973
HALLMARK_SPERMATOGENESIS,0.02575476425246628,0.1293145513357901,0.07657037973805178,0.05365342544840625,0.009694319580849556,0.11221851614504075,0.07368868552663294,0.08234926900880929,0.12598309934251664,-0.01000910669083541
HALLMARK_TGF_BETA_SIGNALING,0.004683960927020331,0.08505021501921453,0.1536220709672035,0.058546610893169905,-0.02455962250500994,0.1333408769874537,-0.0033411287730245862,0.050662135921652515,0.06760643120956218,-0.013358079126314688
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.021439298519523156,-0.10802954654317966,0.038521140656618665,-0.06070005238063115,-0.038428622636083994,0.08460310791520471,0.12144853849335957,-0.0024203950516428954,-0.019797483660785334,-0.09127084102705987
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0021539032109339283,-0.008254163448788595,0.1618401359558311,0.0914660420116049,-0.007936240522232433,0.16729675450723616,0.058960416453919993,0.08975631216638555,0.0899489111822965,-0.040083184077680745
HALLMARK_UV_RESPONSE_DN,-0.02318609018151831,0.01914166699342713,-0.03235663135354076,-0.01569563103726379,0.018969848916553626,0.058958925664944324,0.013964216705004187,0.10124343303481549,0.058167735788758404,-0.017226303842086087
HALLMARK_UV_RESPONSE_UP,-0.009045050630495403,0.0023747268755437124,0.046600310720012805,-0.035047416177432865,0.017550786653871324,0.13159057027325816,0.10653077478678012,0.06891416856818319,0.09696194634079533,0.02076035456270362
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.022970788013190822,0.0037698076251299604,0.1209700932846071,0.14964650777840585,-0.017421373646217042,0.033558453171533366,0.04542992794105193,0.09511039090345,0.010956393780883065,-0.046614414161047966
HALLMARK_XENOBIOTIC_METABOLISM,0.04340864313903681,-0.03278510001756726,0.05418862890962084,-0.014326874215358137,-0.004989269374238063,0.06977093029495826,0.12194666717148099,0.08549369027562502,0.09559149048059805,0.01405059572403667
