,UKF248,UKF255,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.06857633723199406,0.13533089719300984,0.10149010793469636,-0.03485168041243845,-0.013276195201759732,0.05784794710388096,0.058413904691043884,0.0820921715358146,0.2370251635417303,0.003835425407996329,0.08549238553542632,0.1346144294255816,0.018544171300034083
HALLMARK_ALLOGRAFT_REJECTION,-0.05089070508687309,0.030063626581768074,-0.018672129976296227,-0.04179688053636354,-0.056934645365123444,-0.11776362037381553,-0.01676048557882342,0.022754081817634803,0.13909959666704869,-0.0418251311222536,-0.04682131638378692,0.044896293232873,0.03819925003347295
HALLMARK_ANDROGEN_RESPONSE,-0.058672050755237404,0.04548711039661652,0.05891895448634927,0.0034791167324165406,-0.041036806231593025,-0.0596599478999295,0.0423761620836561,0.0740673723191048,0.21972493300312823,-0.08816365154710584,-0.03499960916979721,0.11420568425745994,0.13299324039336655
HALLMARK_ANGIOGENESIS,0.11467999716791276,0.1083232106404137,0.009217377199948923,-0.04860725192962223,-0.004975841285868635,-0.11926613980444388,-0.03424848164475965,-0.1481857938032913,-0.1380286367228538,-0.051452561432879615,-0.15770931625822887,-0.013925057636042504,0.17369929441882442
HALLMARK_APICAL_JUNCTION,-0.10414919214599762,0.14452738552550476,0.08214544380682996,-0.05116119685256781,0.012215587840690885,-0.03889003126686632,0.023348443682718517,0.09986438465973768,0.23157562893710004,-0.04804512010854705,0.050791257896140765,0.0822967005004485,0.07422076967684746
HALLMARK_APICAL_SURFACE,-0.11384253135491053,0.15209011084082985,0.12958132094433641,0.045016104610541445,0.04804010387452689,0.08173586228502186,0.05848583036732088,0.11464123852300498,0.18054484737819035,0.04752007734311738,0.005419160865906543,0.08144578048927446,0.06058560983040797
HALLMARK_APOPTOSIS,-0.03457889059366693,-0.10544973348914988,0.05058090938677197,-0.008797648567444829,-0.020051556941492386,-0.030181788069814582,-0.0025780415370823206,-0.0447001405103677,-0.1198449651268917,-0.013195289417937349,-0.04870559507302826,0.08985426389781666,-0.04832793761286688
HALLMARK_BILE_ACID_METABOLISM,-0.01426813413829719,0.0623100146712514,0.028285200521204173,-0.018712490285044264,-0.006530494329232389,-0.0016084239649103008,0.03438299254109559,0.019857881231255543,0.19297321658236866,-0.01951469157750263,0.031212073505439437,0.11659322439499324,0.1017778485364863
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013830063397898808,0.0941147778110098,0.07885159764622988,0.014829385741536187,-0.051656776647452766,-0.11195398181553955,0.06565045904465472,0.11383556948873279,0.23471079475942366,-0.031774136924783467,0.03144276789820413,0.19387276252338073,0.08740521031070692
HALLMARK_COAGULATION,-0.1146955030867172,0.030222016236484354,-0.03126987566223067,-0.003864214299427093,-0.06330630048959264,-0.14098154251589146,0.034303865885427366,0.04254784069583289,0.10493547060281319,-0.01753396602104246,-0.052912767406367585,0.03418361170367198,-0.022640238949654293
