,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.012274682654505722,0.012016802101713945,-0.02541734731572027,0.03721401636968019,0.11747407562608642,0.04860393049664978,0.025171228899526506,0.11030243773782632,0.03362567163934904,0.022933421320478282,0.15956115280942637,0.22329412474142735,0.15822818252744397,0.07786213835425743,0.15752371372899657,0.010755130154147904
HALLMARK_ALLOGRAFT_REJECTION,-0.0003022752766765292,-0.023955927014643528,0.01329863050095029,0.11299652278399981,0.15108076030133602,0.054892130742719605,0.05758087309929213,0.05769569975258556,0.020065137588001693,0.004061424861569126,0.07527898927350699,0.1232639778753853,0.055788172398429293,0.018927655484639882,0.024575912383091012,0.06761264094951369
HALLMARK_ANDROGEN_RESPONSE,0.0305905836472513,0.01076626074690895,-0.025550498546944175,0.011823587217301881,0.11438812637324877,0.10781998406502558,0.06173217160823629,0.046123113133508066,0.01812673349542664,-0.08009928903364276,0.1597209410712872,0.1899698466979753,0.047676021465317665,0.0121461352901162,0.03414825213320499,0.06714481424922904
HALLMARK_ANGIOGENESIS,0.0015670725772554278,-0.005082805215751019,-0.027602684249069333,-0.11872926480478702,0.15734818724420593,0.05564581432896633,0.05149927994282993,0.01326311583502695,-0.043098407897792824,-0.021660338410562207,-0.0885262327611552,-0.1698344629669572,0.052072828423261594,-0.060661578010663735,-0.13320530392449398,-0.020103531410912107
HALLMARK_APICAL_JUNCTION,0.06713843241520477,0.029522904588550728,0.022810723286384664,0.01715339731137869,0.1577207008075266,0.08361536071412717,0.10278711595310343,0.0480283895625752,0.04753688014215954,0.05948931776336756,0.17992033954879932,0.20094637560621842,0.16020994367996685,0.0028514764364136473,0.09573863625481316,0.013741828410223809
HALLMARK_APICAL_SURFACE,-0.020656145713393,0.025148300726965132,-0.008327980585963136,0.11083613861802091,0.02702360119752,0.003240618086170648,0.06629738491501097,0.10408605161308397,0.04785003233142484,0.022248162483601005,0.13211544645754386,0.1879906913023488,0.05479666202629676,0.026291227706710583,0.07923428499978272,0.08320088306428718
HALLMARK_APOPTOSIS,-0.038237604965499335,0.0015279226767818523,-0.016577196835947983,0.032984002732385075,0.011607622989567646,0.010632348898503794,-0.0375957089876273,-0.015100300958212978,0.03567635484464441,0.06108947460483866,-0.04999697909176501,-0.12531885271480525,0.06623150268654962,0.006647066778510331,0.020049945507377237,0.01070181546672584
HALLMARK_BILE_ACID_METABOLISM,0.07074789794063133,-0.0023884462416842605,-0.010901502652615492,0.046951015648317454,0.12344474377744358,0.10183544191230867,0.08057384250904608,0.032174749640974616,0.05170281015903143,-0.001673748722280032,0.13419998824612422,0.22963316375285728,0.08962752044091647,0.1041159304121019,0.1716600869756715,-0.02640232394105072
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.048639573122732864,0.0745870264308,0.039388569447060234,0.06537981759495669,0.05300583196556158,0.03372815397141215,0.09274340526109857,0.104277399138189,0.09699669711164363,0.0034719856572553,0.1720672081922503,0.2318473639319396,0.0833203033580604,0.08368852952101735,0.16807978998867643,-0.014743103197652388
HALLMARK_COAGULATION,-0.038184069174479945,-0.015106122130297116,-0.0447185951017217,0.06183795485694129,0.1262182805031585,0.05146119832999784,0.09080684572030748,0.03604722533761565,-0.02821560006641792,0.014210545404485608,0.06685316481617698,0.13761357366383545,0.11800572140973033,0.05992803798753916,0.008728512971034582,-0.014411295647441301
HALLMARK_COMPLEMENT,-0.05451238273690204,0.002261256693065632,-0.02254574440383532,0.02995773454145659,0.16291682315962372,0.09634031296347507,0.05460246889832477,0.047186262775359415,0.026136782356320987,0.038507580697353834,0.08117911395275383,0.10025439067730718,0.0946546420130575,0.05821513041267048,0.1585184288457001,0.016102218937947704
HALLMARK_DNA_REPAIR,0.08765106912107844,0.03965463212967284,-0.00418696143007212,0.035343510099668136,0.16085468894094668,0.11330037292916534,0.09333851195884099,0.12374615391300592,0.007973984146320853,0.021473052121188742,0.16961614636804875,0.24439802585846507,0.12652618726642267,0.060817179369565336,0.19386593667214327,-0.0043286233445349685
