,UKF243,UKF248,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03764408884413252,0.041548383718387566,-0.022822102797590855,0.02576374433880878,0.08853863235304794,0.09559206852508345,-0.05982456196106586,0.09010949068153927,0.09207998884762535,0.029533253143853917,-0.004620800779825154,0.2433312878483095,0.16095700638766233
HALLMARK_ALLOGRAFT_REJECTION,0.0997015767622939,0.10017093485541144,-0.032383910231657875,-0.13117341513249797,0.0933810859927976,0.017401687382013427,-0.004031259356025703,0.07648638644271723,0.07351499235571894,-0.08653321819995684,0.053982390493701585,0.1886995276642654,-0.10704543995237492
HALLMARK_ANDROGEN_RESPONSE,0.04954116739723679,0.06805266404682773,0.046892937762707525,-0.03790953859620032,0.09144461182063914,0.10353649618597666,0.021298779123475872,0.19687399491326774,0.12858743820700497,0.03607175619268136,0.11910411550788952,0.159545054664895,0.14230735063588015
HALLMARK_ANGIOGENESIS,-0.03893235423900163,0.02481755182478239,-0.002901321325691242,0.16414983903855818,0.012767881065151221,0.005009657607175781,0.10023544555134076,0.22901083645002032,0.14142780122925577,-0.013050724794498047,0.11438613540957608,-0.09916670206672626,0.13010962136319806
HALLMARK_APICAL_JUNCTION,0.07415908843688022,0.08547407290253846,-0.02244118768525237,0.13675921855445475,0.08904313993861891,0.009748446901595782,-0.07248775377631742,0.10963649312843744,0.09691385006929722,0.0037259200746310667,0.11802148177085096,0.22284409296740051,0.1427439292083835
HALLMARK_APICAL_SURFACE,0.018358435879960822,0.03851922285295511,-0.021327680927882946,-0.1026072597033633,0.09855615330724009,0.06040554747900899,-0.150197895878517,0.1532435704458233,0.12829739576555393,0.06819448970732864,0.07892346576966713,0.15214275696833338,0.023837671417751262
HALLMARK_APOPTOSIS,-0.033957722074374835,0.04655321378494095,0.06587710071016818,0.05601468515183443,-0.033207328325543246,-0.017647652184906267,0.054816207065035635,-0.008376019162526373,0.10413415921102903,0.04052976139062343,0.03432669297788144,0.16593657148202542,-0.016953607429087084
HALLMARK_BILE_ACID_METABOLISM,-0.018233755382114136,-0.031768793354806486,-0.01526448793779454,0.03983161022824579,0.012305684683511694,-0.025084673952561372,-0.0709439611950785,0.14159428360857315,0.07436851217352014,0.0021653832181900354,0.014476302441481126,0.2177258126337939,0.18404117524262467
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0085254103409535,-0.06596982790913106,-0.021291337646640686,0.16214269129570102,0.0928532256145757,0.06101849998855559,-0.03980582040688001,0.11445416779808268,0.07950348132643514,0.03421472634487701,-0.00449472124472217,0.1682241349494381,0.22574914509319816
HALLMARK_COAGULATION,0.008654946389312487,0.11427837092988664,-0.051964073744856655,0.029718158414517217,0.13359162579349354,-0.007300089906039883,-0.10665564711637077,0.10741148005666734,0.1449864736168569,0.0032076981628647843,-0.02457190168045716,0.1809458288620832,0.10527282121198044
HALLMARK_COMPLEMENT,0.00697968975734019,0.05145167566661093,-0.05831861031022226,0.10260262993844256,0.09357640341877649,0.05436288928730811,0.040676417165105394,0.16525964403579144,0.08583909480784545,0.014758775973581712,-0.017278566733253765,0.16787462221410637,0.08753760932333891
HALLMARK_DNA_REPAIR,0.05787977901460472,0.021719789413800317,0.041095309174234235,0.027533721098715627,0.10725792383878506,0.08599320077377369,-0.05844762203169858,0.13207885676302064,0.1008344103324188,0.0301882911350585,0.13699265826979723,0.24364738858387386,0.2178153551201448
HALLMARK_E2F_TARGETS,0.0720633874658159,0.013696457180568108,-0.03492816608433027,0.03457985445943662,0.11768564459112367,0.060853527756663695,-0.08381372038500864,0.27382578189187945,0.1445353053668064,-0.0117252031204364,0.10040255425658115,0.18986643793196978,0.1948975757838495
