,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02710599723141912,0.031775384937625134,0.08008001684146913,0.03160264862770106,-0.02089250087954279,0.014914667644003225,0.10232588167706518,-0.0003575985149793224,0.052699064864038477,-0.03713624722591212,-0.006104051057604118,0.08265840442743992,0.09176621174932859,0.06682936148736518,-0.026419701947497834
HALLMARK_ALLOGRAFT_REJECTION,0.008855150801486881,0.03827626451725669,0.014580710115469688,0.016066999528741924,0.006644846222560966,-0.0553111066715141,0.16794280022033523,0.016677183938023397,0.07569552551193336,-0.008739821562585034,0.05764235210051522,0.05667113828812305,0.05293605323962643,-0.01582008691876058,-0.03225260501549575
HALLMARK_ANDROGEN_RESPONSE,-0.04133091717784585,0.03385404381744848,0.0493759977218225,-0.017098827096258894,-0.03640043124896809,0.011946600713149395,0.13077021111923687,-0.023485357752759513,0.05698132626165429,-0.029663531897615374,0.06765801234220337,0.028623252631581234,0.07301738250115956,0.05802603359482714,0.062339232695501616
HALLMARK_ANGIOGENESIS,0.0796073420594043,0.018443857476346484,-0.06332969215172403,-0.023840024212712467,-0.03515890445517951,0.02512451761154771,0.16699428855188075,0.04401168694220283,-0.0014527594100905113,0.08287311511430005,-0.04638293866926918,-0.0343918841143245,-0.013231800844515251,-0.080639955807518,0.13689410774211858
HALLMARK_APICAL_JUNCTION,-0.03778145313445788,0.030357482455914093,0.051491742677444705,0.022565748729525593,-0.01562466210850964,0.01637102231844764,0.16958311954069513,0.056244660341772286,0.06901259869615799,-0.059099959419239,0.025988282327980713,0.05712303263890491,0.12174775431987436,0.021599510267522208,-0.0188194021387825
HALLMARK_APICAL_SURFACE,0.011972568652928759,0.01873819984387386,0.08584053210332927,-0.0319061470389548,-0.02330150040853793,0.0066408946469228,-0.07478807350577615,0.07445348623438806,0.06839774060865833,0.035694301478052574,0.018978258106469335,-0.010469488351194201,0.07758906580448903,0.00679335880813686,-0.04295541572366555
HALLMARK_APOPTOSIS,0.01760932237392323,0.004329940249701984,-0.02299159759053846,0.007137939878321946,-0.03114447695837676,-0.016522012635087072,0.07118255349913642,0.028235661824187328,-0.027233860954768516,-0.011088123498260152,-0.03589930953635443,-0.02879147931580358,0.020272204091762124,-0.010025801890405275,-0.034116877754468734
HALLMARK_BILE_ACID_METABOLISM,0.011259412361177841,0.0103731894243303,0.07492429890175063,0.028422746334536543,-0.025151426397559025,0.004205669131408358,0.12375600336634571,0.08991976926952254,-0.020877863892986338,0.011925514334835354,0.012081857384421048,0.05210649048086596,0.0896121968491975,0.058647511384287206,0.01429487592618505
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.021614182343559888,0.07761190721756946,-0.01548035805413366,0.0651030856694862,-0.06328263259900425,0.00513475994097922,0.09650412831661935,0.0362300764576277,0.028146207956768192,-0.03922042345471501,0.0036486164375378756,0.04357738104734562,0.0775516657014944,0.07013919404751774,0.025700608174906228
HALLMARK_COAGULATION,0.002151280735630084,0.02157006859235281,-0.006155767689322284,0.02965259341931529,-0.032425903697189666,-0.0006885605558790329,0.16554291289480838,0.05196948658732639,0.05360598344330309,-0.04309922885291073,0.05314700016184296,0.05013975502713385,0.07338683247196398,-0.022099817427391925,-0.016352782616179836
