,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.2455737630701429,0.05056538648172171,0.06272129290776547,0.05262409382770859,-0.05314145785607096,0.24375824219854886,0.21962764700164028,0.11072430685327897,0.06595829219723731,0.055088021453106414,0.20651628487304763,0.13258148711825754
HALLMARK_ALLOGRAFT_REJECTION,0.036379476649273726,-0.0003844467923438692,0.09135553235719644,0.08452265238851399,-0.08455470881512109,0.13656111585847486,0.15422289174679302,0.07918042216550383,0.049827938098281524,0.0512310213931777,0.228456144567095,-0.016410593212174782
HALLMARK_ANDROGEN_RESPONSE,0.07442962723899668,-0.006170139040508253,0.08140546654481472,0.0914952991995681,-0.04255438639441189,0.22439413062446742,0.2322331090275194,0.08270411288860097,0.02462058602915888,0.09520153356968969,0.21424885527500925,0.1375934410783354
HALLMARK_ANGIOGENESIS,0.10886196145626861,0.022680815059287204,0.1160757280898719,0.0922991059070516,-0.016164137191915492,0.24895422341664863,0.10583786792516191,-0.11577356301449537,-0.005672073310292919,0.09022247089008621,-0.013591321106044782,0.06946499072477344
HALLMARK_APICAL_JUNCTION,0.19007612991524883,0.024888621843293626,0.09583987246979571,0.14512896985073034,-0.04001320451371592,0.24734420509363855,0.21036297075498053,0.09126778158572575,0.02297083443650205,0.07448320545340223,0.18749525225931318,0.15335700115703366
HALLMARK_APICAL_SURFACE,0.13068270052333322,0.04828335923439996,0.012763957651094261,0.03920732756215418,-0.06537022660961757,0.2827288127096984,0.173500231573377,-0.0546628419426665,0.027098873488349984,0.03167044729673126,0.20286294083044237,0.09335564905537798
HALLMARK_APOPTOSIS,0.05854884522132802,0.04739606116093224,-0.011114093500224742,0.11131733718671528,0.03809135478922842,-0.10516648636417261,0.0430744370711587,0.03828910715837647,0.09371047151557768,0.024783609237881386,0.2220007298584627,-0.011380067696278647
HALLMARK_BILE_ACID_METABOLISM,0.22285611666246222,-0.05373708196854455,0.10700734785275452,0.0897653484314106,-0.06715784188841754,0.1787109199683865,0.11651748163700996,-0.013385991776762751,-0.0442386243676237,0.059802219215131076,0.12385790366634689,0.08496761867366578
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.2332537060139885,0.013670579990005602,0.1015562936184045,0.08201068227076076,-0.03319534244537585,0.32610246180245656,0.14878017752675607,0.022145463570120264,-0.025828986600604224,0.044158148842038523,0.1572471966376302,0.11744367966172772
HALLMARK_COAGULATION,0.23631377426051564,0.05622389013680421,0.07153429472331743,0.10690699844044438,-0.08495561281177796,0.0215810694749082,0.3046304609151834,0.12113102956937603,0.07937324641397896,0.02921628269084324,0.25305160625506834,0.16264274043578855
HALLMARK_COMPLEMENT,0.18352130758784593,0.006889865307157061,0.02189501329137669,0.1305379871136948,-0.019670911671352934,0.18997626082086827,0.1189839672347199,0.07795747666999427,0.03551331285651973,0.04302864589327758,0.18767231256204372,0.1040024348534924
HALLMARK_DNA_REPAIR,0.16419294275276503,0.030686398295190175,0.09507316242759636,0.14397895155775645,-0.04081606229131368,0.3920530632163395,0.21203865968662072,0.054536429094172036,0.050099040977727376,0.07487666739046805,0.15342697957040466,0.1256769792702721
HALLMARK_E2F_TARGETS,0.17914040473973503,0.011997223870470803,0.10391009840984268,0.09714758607429284,-0.025289762873251347,0.25895449565680245,0.19724583838618184,-0.034916564577737876,0.048075675908281594,0.03804231798548817,0.06715246531407604,0.12357345199319714
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.013692980705912343,0.0806710472596743,0.10554868890866892,0.08863648581571122,0.03590298562785276,0.19933666978103706,0.16359266400716352,0.09551738747434926,0.10473060409838322,0.07597622224859073,0.17082239794610127,0.14954122246805174
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.050861680900482806,0.029157311412850186,-0.048728963307658406,-0.016319914443788275,0.03701865072213222,0.06565811604975984,0.012744171777443044,-0.006472938080819096,0.05896699978826236,0.08950362040927248,0.14631097404446483,0.11982732549132946
HALLMARK_ESTROGEN_RESPONSE_LATE,0.2664286992314267,0.007361384543665205,0.0668656683073889,0.07613767737997532,-0.038959403663722705,0.13659458500321403,0.1710532233237671,0.021034748831482614,0.05600617478120172,0.027744391819269108,0.11872758154753033,0.07600478753314345
HALLMARK_FATTY_ACID_METABOLISM,-0.09323774266945599,0.015426386277983744,-0.013458667950528549,0.1485597722167178,0.01339785417504504,0.09205147418056214,-0.02363919597601485,0.025249674307950262,0.04484312289896289,0.05705622998972344,0.03407393856969941,0.0409634615873159
HALLMARK_G2M_CHECKPOINT,0.06405236481265857,0.004727300399212881,0.09554462945304723,0.15679055998571478,-0.04120869885637714,0.295209912194624,0.11674121389216727,0.03213070550794121,-0.018411136152996846,0.05099646644143099,0.09219912394853692,0.07854272793452395
