,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05503434868817255,0.11796888407508155,0.08896610575253297,-0.01936708434603645,0.19953547079670528,0.06722794640184215,0.20354250845067925,0.09528017112489742,-0.1288770232050413,0.1202950622501705,-0.002484568931200452,0.2689686101300411,0.15110235376799927,0.42018422447715625,0.4649824381061235,0.03972832354440789,0.1444012487440353,-0.02219737040118807,0.0983484254041826,0.12913538137921188
HALLMARK_ALLOGRAFT_REJECTION,-0.023367804155862332,0.11440638063515496,-0.06306154566300684,-0.05013593580614796,0.15021568931861196,0.058217542375108115,0.06965744898823298,-0.19659195926433953,-0.3224174818256978,0.10126942713511994,-0.09063945476948762,-0.4342426170811549,-0.20077642309298344,0.2430793819396167,0.2979091246345739,-0.001234239873482478,-0.07477612609434031,0.04810092253941623,0.11656783409109768,0.04727564831848717
HALLMARK_ANDROGEN_RESPONSE,0.04078988811140428,-0.023949336162421845,0.06316976079071747,-0.01648068095493256,0.10563016045694826,0.08247889573249564,0.22927959404455012,-0.024262144760778967,-0.323959663473289,0.00713449895566258,-0.04657541581035249,-0.18470474578701676,-0.16837959854501094,0.3381974146665425,0.38986020754032163,0.061568811630700056,0.0005456632715791068,-0.048696179583869306,0.014677243883789652,0.028665553657398493
HALLMARK_ANGIOGENESIS,-0.006931592582488115,-0.3456584248982483,-0.06994509314286787,0.014993017745758255,0.10804030703331123,-0.04885284001184821,-0.3048541139670555,-0.1381730425404173,-0.39779343588426347,-0.2495803813134367,-0.0856328269823146,-0.4288084890426097,-0.4207791324622179,-0.20118451852006636,-0.34503697442691195,-0.03031357786729903,-0.20391059819460508,-0.04779229851145815,-0.26419272003857724,-0.23348156702476694
HALLMARK_APICAL_JUNCTION,0.04935522968938366,0.04882340562834295,0.07779158535320613,-0.06676095010984107,0.1836339159074904,0.08165594288413709,0.07150291104907235,-0.09803677676267407,-0.2756302574948125,-0.1534153581458683,0.04645986971734572,0.14321474951500474,-0.24639099408470155,0.3888478793587439,0.4519441138128211,0.010337082340009688,0.12113504525964121,0.014252830571068706,0.013616011357453314,0.28785774188877883
HALLMARK_APICAL_SURFACE,0.08423570971976442,0.303617169836009,0.16302931554350208,0.061580981508642496,0.1574371884015444,0.03293485794765788,0.11738773629641369,0.2491820347554009,0.3086285475343495,0.16833781891338884,0.15784826444534247,0.3303468755071861,-0.13797171946853695,0.32398736512270243,0.38117942455232084,-0.00011360591260408163,0.03796910993639332,0.07785930616405577,0.1842722980487518,0.22730323028483473
HALLMARK_APOPTOSIS,0.053157266522575956,0.040651374075610806,-0.1561528373729887,-0.057545428746862866,-0.03144026125201021,0.008072611067610138,-0.146996447202034,0.044432115645242805,-0.05326161779646062,-0.1879754582843538,0.0029727194558951593,-0.09671941020887359,0.24750547948025062,-0.18991796037141936,-0.22095397349876758,0.042063408488698745,-0.03078081969803081,-0.018863352483055724,0.07088218893039207,0.13839724953592042
HALLMARK_BILE_ACID_METABOLISM,0.02685772538269623,0.017974059238506934,0.17723659042657539,0.03220906769956144,0.14125797438576376,0.01653804721082657,0.0697928866609343,-0.06027774938736469,-0.3850576395281618,-0.11418379826065704,-0.03974560910811149,-0.0774396158869931,-0.14507084680778057,0.3160579228024149,0.4017075335583415,0.016696928577737805,0.10145047984503675,0.022430173645364808,-0.08184352679377212,-0.005953004734755589
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.020357497067625643,-0.044343668698572834,0.18760741484147328,-0.09608418368675217,0.1593954988738267,0.05397875041446118,0.08726999661847192,-0.11643252428384324,-0.27967646483995096,-0.2545373853211432,-0.02493610009451494,-0.30205711968298726,-0.332588820202342,0.40003996986124046,0.48319535800282387,0.05095555879988328,0.13995597283436564,0.04269408727914743,-0.058245582680302,0.08075429450567372
HALLMARK_COAGULATION,-0.054551231459084505,-0.026925432222770697,-0.031375427881461165,-0.06891387626717638,0.09157838351765829,-0.011153681236661732,0.026852630525533137,-0.21458090134799118,-0.4086430960282764,-0.04396821826966704,-0.1035356695939514,-0.4517105496007693,-0.26532760699516744,0.23671875963902306,0.30609912954478563,-0.013910464584732671,-0.04740779933105352,-0.03882715078920976,-0.009786816507204388,-0.06220904447659301
