,UKF248,UKF269,UKF296,UKF334,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.025115508522888113,0.005177451432005503,-0.04068509513341351,0.024039599181021117,0.0661823299516203,0.03870367434546598
HALLMARK_ALLOGRAFT_REJECTION,0.02032256780606521,0.027628539473564355,-0.015255565513594905,0.0317075966359384,0.09422236685449153,0.027916071531926122
HALLMARK_ANDROGEN_RESPONSE,0.08714253117975118,0.004290899618188357,-0.003728398896075133,0.06818786893474292,0.04786492928871997,-0.026577658221596114
HALLMARK_ANGIOGENESIS,0.03783899601124303,-0.0005535077231772579,-0.08000821510037016,0.03173037098056807,-0.05631190535091488,-0.11913609248222541
HALLMARK_APICAL_JUNCTION,0.0448323478352609,0.006464116829740734,-0.03331962672291368,0.09202732103713938,0.03249268078276808,0.0015386650875475608
HALLMARK_APICAL_SURFACE,0.04622622864352891,0.07825581386725072,-0.05661771422302207,0.06586934988627585,0.04241796812508921,-0.007991887052042625
HALLMARK_APOPTOSIS,0.025884056087404992,0.013130406826325216,-0.015403867595211168,-0.002518166819805209,-0.019186804596695313,0.013450053911416548
HALLMARK_BILE_ACID_METABOLISM,0.014487743434449904,-0.027022327188742187,0.016074340893210137,0.04177281385495325,0.08190329626356449,0.09436128633157748
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06734398739116874,-0.015101581474813545,0.03860834523238227,0.08273389742746343,0.08812792006649553,0.04701134462937198
HALLMARK_COAGULATION,0.0476563695439398,-0.0038711301654252273,-0.04911492764267157,0.029779582355722707,0.024943477615503435,-0.00923812962227983
HALLMARK_COMPLEMENT,0.060546245944325006,0.054136761208984856,-0.04777663046405002,0.029089959894837543,0.06568628435558065,0.061915270781310705
HALLMARK_DNA_REPAIR,0.05520357553318619,0.01277922365164545,-0.0038364531182360742,0.05588624943571322,0.04563667733827297,0.06183031720441509
HALLMARK_E2F_TARGETS,0.05025174985625549,-0.0075981806156981595,0.008988460747110098,0.05731890244005112,-0.049374318124260734,0.06492390069760667
