,UKF248,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016763137361193354,-0.010039940636550261,0.013509069025129248,0.0660731733551252,0.028298137906445957,0.0917836508487516,-0.03353783031285005,0.06910142014085195,0.006998417051050429,0.17243052388710825,0.1383782097185591
HALLMARK_ALLOGRAFT_REJECTION,-0.0039369238008017645,-0.0566333324526836,0.04423743732860581,0.1159254432019184,-0.0005948885236621322,0.12968694631187616,0.03400941069225653,0.021953821578655372,-0.0415570529686797,0.06294885017459063,-0.05025869972923905
HALLMARK_ANDROGEN_RESPONSE,0.03820993488412133,-0.01631526252951265,0.040961302657899254,0.10349684107751744,-0.03788539886754126,0.09845778226322853,0.016434375391855147,0.08414564494484036,0.009236740956060313,0.08700710432540469,0.08971075598490565
HALLMARK_ANGIOGENESIS,0.11464288978665473,0.01994943592826497,0.019031943148766745,0.16107993878316695,-0.06863654588694673,-0.04105196298863018,0.022003812284649003,-0.039841514166098095,0.04570630234539084,-0.12856400061672582,0.054075286490018866
HALLMARK_APICAL_JUNCTION,0.023735591764673124,0.004539643285466459,0.07462369049858628,0.11854840924717679,-0.049961080899842976,0.12674768578827028,-0.007987548798349762,0.07885716828667315,0.019027009598046537,0.10656442605171088,0.13983267485505382
HALLMARK_APICAL_SURFACE,-0.005634049718888385,-0.02998766459341452,0.02110918417349686,-0.09337753815018761,0.07685644648702702,0.12115334742502629,-0.0027764382879346176,0.02954273103506498,0.0008795695177435234,0.11696860559108903,0.03255796761984058
HALLMARK_APOPTOSIS,-0.007936305156091464,-0.020059120516162723,0.008989580761978843,0.024559463441875887,-0.023943249435147997,-0.04342325919697874,0.03604443347063584,-0.009642614584313324,-0.012380680072746314,0.05266861914166195,0.015071116861181781
HALLMARK_BILE_ACID_METABOLISM,-0.0036597854114922804,0.02049600746841077,0.02907646806004845,0.07326327193050143,-0.05555745887468904,0.04402281820631172,-0.03646691772941465,0.09943119647783485,0.006481534744176476,0.1594148822740969,0.18662759733487538
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.052247435482954366,0.026737965973763343,0.06095472084173703,0.028075095872738178,-0.09535309290438668,0.1332681108149083,-0.006249021155825441,0.0757430054522597,-0.01745890879293522,0.1484081275973753,0.16194690701321263
HALLMARK_COAGULATION,-0.005347189064333975,-0.07248726612067165,0.014266418393115545,0.09651077756424653,-0.051636233923635186,0.09130789621139719,0.04627070783839582,0.033052820333266286,-0.021792053477885678,0.055956277397128266,0.12362980079883738
HALLMARK_COMPLEMENT,0.052559735217578285,-0.035387977466775807,-0.015919948248421665,0.09326539812591435,-0.07547114632827003,0.08438189191934042,0.05337997077935826,0.008815207737491683,0.030457541279558666,0.1380805652387981,0.07175632750709847
HALLMARK_DNA_REPAIR,0.032684704407670975,0.06376059981896144,0.05015602927232303,0.11010604871153463,-0.0028852061279671304,0.1265636011345157,-0.0010282445558329905,0.09335289606385784,0.022575392620475927,0.1826484988520107,0.19357446630508
HALLMARK_E2F_TARGETS,0.010295829550366313,0.012222686982708793,0.03877502395340098,0.13057599725634683,-0.02608090082524701,0.09291453535716279,0.02066326102783298,0.047897252113388016,0.029866850095643993,0.1675380146693265,0.18105144030961393
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04670451592655208,-0.012603731452435811,-0.006257461276948882,0.1100191778881492,-0.07650747155652442,0.021710624017877104,0.053638128342645745,0.014791932186358223,0.008348925041498183,-0.00010375361539174465,0.10769083403572198
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0007726733669215454,0.01444800914718308,0.04626235089845253,0.03468270836012248,0.04906062163263846,-0.01799285684416481,0.0025228557250313102,0.05688527389450819,0.06719531425347289,0.1223055981992658,0.1644677687464155
HALLMARK_ESTROGEN_RESPONSE_LATE,0.021632353429659603,-0.031978899339310994,-0.02420811398948557,-0.026678169699541548,0.0328621199620747,0.09434097062361882,-0.0048159186776452565,0.057982073392027156,-0.013045272419517424,0.1607454295409351,0.09618586786766635
HALLMARK_FATTY_ACID_METABOLISM,0.03387134710365868,0.017451295936811693,0.015918828729223757,0.06643966022854635,0.006922330600182104,-0.04414776233461478,-0.007977954622786816,0.0002897583318283386,0.026667113656407407,0.08701556554995789,0.08516875230612654
HALLMARK_G2M_CHECKPOINT,0.01143613747331847,0.04169738344337835,0.029165507422058347,0.11997265962998648,-0.022801953136713002,0.12436238812318556,0.0016097550242211254,0.06613070463601545,0.030851384181813896,0.1661298500969781,0.155850526843421
HALLMARK_GLYCOLYSIS,0.06645365670946758,0.04560056618531679,0.039393559652592815,0.11002111903678906,-0.04429484511620163,0.04325863444486738,-0.03732444581806856,0.091996454230688,0.05024821995776002,0.13847955905862366,0.12003975716026406
HALLMARK_HEDGEHOG_SIGNALING,0.04623050914239801,0.05669800664486273,0.016903126384681822,-0.010565248664210235,0.07429433400945572,0.05171866965443412,-0.03181359769579798,0.08714536217007476,0.05501938608331767,0.16345021850608413,-0.054250016125656914
HALLMARK_HEME_METABOLISM,0.03574224542935933,0.0063284515788532844,0.05413413872354347,0.0828016761784082,0.0028617028602937974,0.07567054854975173,-0.05705015855288581,0.08428177471442781,0.045576321729061495,0.19034509755268694,0.11651995613933752
HALLMARK_HYPOXIA,0.050647162137241936,0.03358712743777238,-0.03702293748055361,-0.022842496466586787,-0.03421894628043824,-0.07572984979116622,-0.017716110502955424,-0.038006118656400634,0.03540075980646171,0.021770196810504048,0.10910439926136538
HALLMARK_IL2_STAT5_SIGNALING,0.03749212158941927,0.001187931798028553,0.02289114731155739,0.1375200596633694,0.011588978300107166,0.007327497833316315,0.014301241804266172,0.0545957362372214,0.015058587685386579,0.14120033730567152,0.16107549045467714
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02957473687062043,0.03849147665742982,0.04565739843039211,0.07249884405871664,-0.045761961878317145,0.010402081197732175,0.041449216882196646,0.014268973459996918,-0.008592116623072518,0.09200180086157586,0.12934236768344856
