,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04681128761906719,0.13188945883615213,0.08547577239592649,0.17658940992338487,0.04449957999585025,0.20905369410944927,0.05473187257625495,0.05415803632941209,-0.01717296958676988,0.0019070403998740215,0.10333542163241571,0.08332699056896443,0.16499195068763306,0.18128010381299087,0.12289689998236374,0.20118205993899935,0.3342469697969837,-0.0525351285121269,0.12409662447996943,0.03629020667977462,0.1211393209729134
HALLMARK_ALLOGRAFT_REJECTION,0.029102283446117278,0.008926198836310592,0.041693735085615045,0.09280274678066582,0.03796507201254516,0.08677719737508274,0.01655619110355846,0.0008507831366919645,-0.0023750292710271923,0.012550581516742735,-0.19038090926005913,-0.001708123100445217,0.08616730578727165,0.1187736617392091,0.13308863508719634,0.10333823259967546,0.14337064010478187,-0.056359391811091945,0.023022052708418884,0.01747559485821799,0.015295438078863114
HALLMARK_ANDROGEN_RESPONSE,0.01348790389644818,0.14148803750281252,0.045589428949788444,0.11030606671248264,0.04920961429233384,0.18505017519849143,0.1224337184200258,0.020665185870596528,-0.03164295164808599,-0.006531463613888384,-0.09374505961156712,-0.000728860866145073,0.13381144315151364,0.11183583235665272,0.08704115669926478,0.15371599001270586,0.24147847432902642,0.04115352830614867,0.06071063142110613,-0.0401802801942816,0.013660228773502453
HALLMARK_ANGIOGENESIS,0.04017740360459872,-0.12300931431269281,-0.019925041938873955,0.12133812019101388,-0.03068040029972687,-0.1737510075680993,0.06731888567539035,-0.04000873992022215,-0.05436227945150216,-0.013395974740276338,-0.14754611661995137,-0.11457090310699987,0.10988503432048596,-0.04009493712902008,-0.008287168139231115,-0.07967977420411343,-0.23762370763077856,0.00544012054552674,-0.08925789118192924,-0.10328438372819808,-0.15723773868529253
HALLMARK_APICAL_JUNCTION,-0.004230598873898009,0.11250552583831104,0.09819064444061279,0.18740301131707393,0.0529121261157162,0.02336432648697122,0.043567850359786456,0.00996430146837505,-0.05208896941118948,-0.015462591949572203,0.09929986635728286,0.008734902774221147,0.20039307592541755,0.19574852618884114,0.15594830863353393,0.22539405611030075,0.32076877224680606,-0.05103439298361649,0.10708585782131962,0.010073126978363508,0.17743178822556177
HALLMARK_APICAL_SURFACE,-0.02453285064386515,0.13428590272951246,-0.028272554134156358,0.12054400613927285,0.053329736050515636,0.0941809033681461,0.10001184558372642,0.051629030979383594,0.034375606538980016,0.04914742957581631,0.13754302123668272,0.005962729331905084,0.11886388650223774,0.16711738667999337,0.10112257941582913,0.16100973880209857,0.2730416433070662,0.07870128260894492,-0.0020745026481883266,0.05064896886731028,0.053079190879801556
HALLMARK_APOPTOSIS,0.0041222868637180166,0.0206499653581069,0.0352825041713098,-0.04125904865669265,0.036466926767401604,-0.04886997523719822,0.0070455611744537254,-0.014441414713353135,-0.06231486000385445,-0.031209947471151578,0.003291914873242229,0.06478370282709427,-0.04758552033726673,-0.002163319787082251,-0.018298465562815575,-0.13252455423124937,-0.1787377176061146,-0.012667207516328684,0.05060089120539138,0.02712797340835895,0.15494555245302002
HALLMARK_BILE_ACID_METABOLISM,-0.01660094995637605,0.08585604768303681,0.02269579737703555,0.15019424251144567,0.0458584265468371,0.039753988014179904,0.04771447812889311,0.008959513563277293,-0.006563513843562829,-0.00016481060223442508,-0.03732000893136667,0.06495317112293102,0.03559492500270961,0.1533733224715305,0.05720201295454147,0.19819438213573978,0.29935352894125744,0.13511435053803825,0.11323919843130532,0.011349558564438119,-0.00935784271374896
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022068290889114307,0.0898909048971852,0.11420806420872891,0.08474358382641367,0.025030541975692128,0.016937649575184725,0.07776196479379531,-0.01201410589432578,-0.050828765302283634,-0.013247480231190283,-0.14939178542886764,-0.01429439482738796,0.08521138495675669,0.1804542150580988,0.03817924777000105,0.19413587679431138,0.3076807516247046,0.041138367342882565,0.10881365394691767,-0.020517377703070296,0.07092749236300942
HALLMARK_COAGULATION,-0.011456632521202147,0.08150479828893642,0.016521252397106143,0.1090347179728073,0.07311842611953259,0.04654553143919485,0.011489908367432557,-0.028306759173161732,-0.0031353955396847635,-0.051279100142910455,-0.21197263972001346,-0.07005103268346438,0.13927987791001462,0.1268967674180937,0.11663386912080768,0.07619191247613041,0.18509966444641504,-0.03186390267368136,0.039005594711397,-0.0194137247780754,-0.08961652681245875
HALLMARK_COMPLEMENT,0.0035026499083146514,0.039376127275450014,0.05498355656691121,0.1316586209917965,0.03205474825394954,0.08994450459763836,0.048305173812864546,0.011176260161184472,-0.05799672866762904,0.0016223836764601876,-0.11164923439729668,0.1144421100405895,0.045574899551218837,0.09859258337546425,0.12801132535414528,0.032883949388381246,0.14766643091157533,-0.02591734768997039,0.08356119094322173,0.018606898090835076,0.16804642830479188
HALLMARK_DNA_REPAIR,0.011011823859319385,0.13410132300428523,0.10404378744318546,0.15303407370019964,0.061888319429793275,0.09233106968875285,0.07604930212356818,0.04424107164238897,-0.05393499179891319,0.028107141215840094,0.125182144538193,0.02331704594812387,0.1640299549179184,0.22359187051663812,0.15667692998798644,0.19192627186440922,0.3450326566362153,-0.010581509682731178,0.11329943481444915,-0.026209719001266167,0.22060019356427904
HALLMARK_E2F_TARGETS,-0.016141901703442804,0.10009609884806903,0.10965431830238516,0.16328487930459107,0.06761566932343921,0.15133072526043093,0.0511445555308301,0.03303992322010468,-0.035630694582126476,0.03407123566964737,0.16398014007093847,-0.013937959539330424,0.08677065003286821,0.16495223200277548,0.10091871039618429,0.10137304590627015,0.15398552009036867,-0.005060292309239963,0.04672697251009936,-0.07323801456657189,0.052137109123797855
