,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06730571390170284,0.0009776645353406224,0.06696043279016883,0.17841684428147603,0.02543176650884428,0.03743225323017909,0.0493924274971131,0.1266995531160327,0.11754556692079512,0.14975839734538443,0.18834207771076195,0.09632207410781923,-0.025435208355473755,0.08249132239749699,0.1764285331351351,0.15025432621636634
HALLMARK_ALLOGRAFT_REJECTION,0.02904901120475751,0.03413398586811396,0.05937601159241029,0.177795911660283,0.044965724144031056,-0.08495222358077621,0.07188125693546475,0.06928177196718846,0.08511364108853131,0.12270459527231635,0.10779215348244033,-0.004659582874226146,-0.07230903512095911,0.05301775913118674,0.10264712088971943,-0.03526758131375975
HALLMARK_ANDROGEN_RESPONSE,0.08829869310974418,0.024979024972573368,0.07683243913418461,0.15474318375664503,0.043590598770592015,-0.03936620818847099,0.059525285813921136,0.10554693458754578,0.03285542769393115,0.14346051446229358,0.13400216193460165,0.04757696026739544,0.01001227858042362,0.001280573930317485,0.146605999461865,0.11265925134959559
HALLMARK_ANGIOGENESIS,-0.01225809730098559,-0.032196668070385015,-0.033860465667527116,0.20156298145129053,-0.004626274990088483,-0.01801529322311827,0.09510960364799233,0.0009619506096393824,-0.030406770952241022,-0.005213392922655414,-0.13539309826785026,0.018424963279063605,-0.0520674958619334,-0.012041082983920587,-0.07404237004962863,0.11877344257006484
HALLMARK_APICAL_JUNCTION,0.05206120300962406,0.041642238252763066,0.10315069710413412,0.17251498014488156,0.036605255183129126,-0.03014349740124439,0.07566500396128457,0.14309289250609747,0.12244121848610962,0.1178803570243602,0.1488007356221419,0.07292459220055934,0.02888813263303185,0.04011252143159255,0.1668077546372505,0.17561679981009687
HALLMARK_APICAL_SURFACE,0.05523122637456118,-0.014609213939516901,0.07917621861889003,-0.10222173534652787,0.013616864886918717,0.06144455372200764,-0.033814727946115626,0.10805534645220057,0.10853115406275798,0.11242966804002953,0.13631128080892613,0.11389561038364428,-0.004435917197495273,0.024482198753562247,0.17319065504029774,0.04620582952884169
HALLMARK_APOPTOSIS,0.030337798084466475,0.038116999047597806,0.03377975639640261,0.046877799695326454,0.002998816353114568,-0.04394787335993608,-0.020730189808296003,0.026552181465082016,0.05946787556201894,-0.03067746370681727,-0.1175641486098514,0.03622920196197507,-0.015972520110259465,-0.03196249431396804,0.11427299774966809,0.02398935670788565
HALLMARK_BILE_ACID_METABOLISM,-0.0024227961455343364,0.004386048869264529,0.03772917390706635,0.20535981688265142,0.033608807363296626,0.013677353530568762,0.06451114873216642,0.12378023601542526,0.1618551750045525,0.09010898225557315,0.17974679081558861,0.11511250134232925,-0.06781519875151489,0.013557912805018578,0.15601323922900479,0.20355939277477042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03837988785642815,0.01820591691289839,0.03155770903769132,0.13780267121501277,0.03056645829818347,-0.023905207392620885,0.05849440405214442,0.16639920481944445,0.05521575047389698,0.17324843616952476,0.16891761590906287,0.11130328834177547,-0.020351774901894312,-0.0019750672023529014,0.21379135115156037,0.16835415796120676
HALLMARK_COAGULATION,0.060659438056741705,0.0556297500763036,0.054531248880634646,0.14637272143639907,0.061783757568780996,-0.07888052786897512,0.1136870574778503,0.13151480550887631,0.09697470415936746,0.10222489149235864,0.08610517265291445,0.037554615770655955,-0.10562056180487774,0.04669007769835449,0.10925228601437542,0.14030574531424997
