,UKF266,UKF296,UKF304,UKF334
HALLMARK_ADIPOGENESIS,0.0877990805922399,0.05644471996314894,0.04220376487137881,0.04635137564465934
HALLMARK_ALLOGRAFT_REJECTION,0.03121498685404542,-0.015278530392610085,-0.11423861611599148,-0.06890289372767604
HALLMARK_ANDROGEN_RESPONSE,0.027632908113263736,0.012621883005081075,-0.09188746067111996,-0.05331242463570595
HALLMARK_ANGIOGENESIS,0.034444398509664256,-0.0353210074223096,-0.1171482698486016,-0.1449116621399605
HALLMARK_APICAL_JUNCTION,0.038566653337915216,0.0637966275048361,0.058227241200575514,-0.08592312475439848
HALLMARK_APICAL_SURFACE,0.03318861521302728,0.10632480564138148,0.0994872041879017,-0.032792449694126764
HALLMARK_APOPTOSIS,0.013630714753136338,0.018454114057683404,0.0065528594122965,0.08360331758290174
HALLMARK_BILE_ACID_METABOLISM,-0.07021911224822626,-0.0374117451319448,0.0010090055057152534,-0.050338678127886026
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007998146245230438,-0.0013409752985972005,-0.07657341169587573,-0.115310834332649
HALLMARK_COAGULATION,-0.00018163385327534784,-0.06348810006500688,-0.11501962554440158,-0.1180900144521539
HALLMARK_COMPLEMENT,0.023210645407871294,0.04865051343019511,-0.04455332098768962,0.05870115031364724
HALLMARK_DNA_REPAIR,0.01947792262469365,0.0301896495423,0.08222112458997473,-0.05444026472929779
HALLMARK_E2F_TARGETS,-0.009037570683626692,0.08863182411006482,0.09085598493679393,-0.07433666791029872
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024639387268293587,-0.05084189584897014,-0.0778854534606653,-0.13752863040179142
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05605749036203093,0.020498417901892375,0.11234312890886396,0.13868234656063183
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017686957305529646,0.02612068935297096,-0.023414019291458418,-0.108292882822003
HALLMARK_FATTY_ACID_METABOLISM,0.0019907479985426264,0.00886643549807317,0.02798437491081058,0.06528591118088567
HALLMARK_G2M_CHECKPOINT,0.015985921553386784,0.010554650807856447,-0.0010052710485753534,-0.14061045736092284
HALLMARK_GLYCOLYSIS,0.04155643396837722,0.049123172360115194,0.12515513641386097,0.013915773675474894
HALLMARK_HEDGEHOG_SIGNALING,0.06281349003231265,0.09317128433713143,0.11943859747467363,0.1403371932591251
HALLMARK_HEME_METABOLISM,0.026454599971378,0.021231204151327704,0.07276875423066008,-0.016775988903516805
HALLMARK_HYPOXIA,-0.02769330504693702,0.05088368760708578,0.020375967453464254,-0.11060095197833632
HALLMARK_IL2_STAT5_SIGNALING,-0.019312104356323374,0.025243135424017512,-0.035238050018894955,0.0031741998836786267
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06426977894911906,-0.04429625138737843,-0.1150784245720693,-0.13617910665726227
HALLMARK_INFLAMMATORY_RESPONSE,-0.011354693816487672,0.04088717702373009,0.03975619419297418,-0.015277780153591727
