,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10008577173501543,0.059590032694330726,0.05038214319754458,0.005443584497424236,-0.0310570932173392,0.06958585152265502,0.08522820717656722,-0.013965502063440872,0.05524007271476296,-0.011411910928036487,0.07679226131880726,0.06003931044372273,0.19511059818388884,0.09771812566640421,0.1654265172085354,0.03321279130314699,0.17273860841123748,0.11437759805976035
HALLMARK_ALLOGRAFT_REJECTION,-0.023791712471401518,-0.0426666738329543,0.0035593128399305754,0.013097629209165648,-0.04305477831316121,0.06598874191408642,0.08412736663169718,-0.03311731575555652,-0.012031383281727499,0.03798969312983508,0.08347857873163984,0.025597939185891153,0.11839483121940121,0.08903532979712711,0.11990818431292896,-0.02463009339754586,0.03279528938729072,-0.05018393969252458
HALLMARK_ANDROGEN_RESPONSE,0.08881747532003768,0.06454394936457913,-0.003163949346731645,0.006390930671207211,0.08303276099536781,0.04364593102795567,0.10766793763169172,-0.03275683869546377,0.10107615613394096,0.047852729423633514,-0.007304498896062689,0.0929127766686543,0.13507637937033515,0.12785191111606603,0.16761908824466223,-0.00480253860365055,0.02791185818923893,0.07896965576786515
HALLMARK_ANGIOGENESIS,0.051776311141249344,0.024594999684970083,0.11698939454438113,-0.00619096546497304,-0.03784913201805063,0.028331564980279892,0.05823037201828688,0.08460075290035568,0.038171883620200894,-0.013555847841272235,0.091899451576337,-0.07144830798435653,-0.12618367428324376,0.04470998068357653,-0.0699984192497631,-0.029168275849362452,-0.12026534732719044,0.11523472911666777
HALLMARK_APICAL_JUNCTION,0.13046454486904138,0.05478126366493665,0.04784028045030818,0.005148150812600615,0.03475886742421812,0.10061723020168702,0.08263208924765507,0.06216831710534165,0.06684816308202798,0.02960998488885259,-0.003194451402481451,0.08700496269863241,0.17562580808667214,0.1418011406540461,0.16570974377680572,0.1189104130876669,0.07808333386580739,0.11418980114402183
HALLMARK_APICAL_SURFACE,0.033543250616253795,0.04132154206474078,-0.06315833704690624,0.027239951627683685,-0.005885812906711965,0.0366554886192708,-0.12394616214301903,-5.182338517919256e-05,-0.019243339669780157,0.0028815910788437954,-0.04310365406662917,-0.04217781609032519,0.2036622222150371,0.07337752711665138,0.14461999702087805,0.07764344482148243,0.04818162856627567,0.07941340461836786
HALLMARK_APOPTOSIS,0.04710404837275785,0.024507103087293487,-0.007038816161920022,0.023671225534866957,0.02954476964573931,0.029695808333945094,0.0030673670715327924,0.016755844152093836,0.04134653325213302,0.004162926922948424,0.04917003091042895,0.04978628955303447,0.06024800847612807,0.052072214176057965,-0.06921231541719013,-0.052047179131022824,0.017252261832023927,-0.03698876780445679
HALLMARK_BILE_ACID_METABOLISM,0.08266772393900945,0.018030417842656583,-0.011655306161130629,-0.05671187374535881,0.010764547545097026,0.05273390250360555,0.06846245893847541,0.10765536682471223,0.051805546997630354,0.03329585704694901,-0.014802787721654869,0.12486932589498291,0.16439820431403074,0.052377838254619814,0.12748960920715027,0.05190465267183509,0.196292025821822,0.13119268209865476
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1561128229944431,0.04638606863874568,0.0191025920293541,0.04525529710047133,0.045110020909147446,0.04076649384515513,0.063971019632055,0.08444863356111794,0.06779144199072021,0.05269153345919956,-0.060505257054933176,0.06277376776891214,0.19128187388878157,0.09136733562981339,0.15655660723097348,0.028669760327944653,0.1555602232050995,0.16363607977480904
HALLMARK_COAGULATION,0.11782990067471831,0.02809869202461297,-0.031859957558271,0.06063185540243638,-0.031389709766635916,0.08086419100437116,0.10675550449926345,0.015392445897930875,0.07924113455510948,0.031149907059270388,0.006175843623613105,0.0006977349479246469,0.14694538131927876,0.1272073995074803,0.11994655910054318,-0.06766468828098092,0.01935600461797542,0.15132002657034377
