,UKF266,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06635269634859484,0.06435228375798156
HALLMARK_ALLOGRAFT_REJECTION,-0.041921323642646,-0.055970635440246046
HALLMARK_ANDROGEN_RESPONSE,0.032314203200993326,-0.01514815227028084
HALLMARK_ANGIOGENESIS,-0.07432617264939514,-0.030188931471930736
HALLMARK_APICAL_JUNCTION,0.014592251749095684,0.010496037419517282
HALLMARK_APICAL_SURFACE,0.06002766189801184,0.032400436925651234
HALLMARK_APOPTOSIS,0.0497974937665785,0.07056544613101942
HALLMARK_BILE_ACID_METABOLISM,-0.04258171788918336,0.007112908236329408
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022801561624951512,0.061827837631876915
HALLMARK_COAGULATION,-0.030124100610277326,0.07618908189892923
HALLMARK_COMPLEMENT,0.021892713105572552,0.06121477069390845
HALLMARK_DNA_REPAIR,0.042596503840695965,0.010971362462518702
HALLMARK_E2F_TARGETS,-0.02707439952573384,0.02789777024393813
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.018146625179651734,0.009500163538871917
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05338887639397479,0.017283302388252143
HALLMARK_ESTROGEN_RESPONSE_LATE,0.028928528722118336,0.08913009336074734
HALLMARK_FATTY_ACID_METABOLISM,0.00028183391111687866,0.02230156625150706
HALLMARK_G2M_CHECKPOINT,-0.016108368920447085,-0.051518779139374554
HALLMARK_GLYCOLYSIS,0.061354960623468964,0.024176363083553153
HALLMARK_HEDGEHOG_SIGNALING,0.08685339731846276,0.06321324512028309
HALLMARK_HEME_METABOLISM,0.06559211344247189,0.037987001161767335
HALLMARK_HYPOXIA,0.037279595787748115,-0.0222210858667631
HALLMARK_IL2_STAT5_SIGNALING,0.04521649431444317,0.05560279328082944
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06865369448010553,-0.000176636354995135
HALLMARK_INFLAMMATORY_RESPONSE,0.046248828321096835,0.04142806671798577
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.010835162995657881,0.005304864919792512
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.004799639429304004,-0.01964300412054888
HALLMARK_KRAS_SIGNALING_DN,0.05582087508929055,0.03765622454423787
HALLMARK_KRAS_SIGNALING_UP,0.08314776544901113,-0.008207236214715287
HALLMARK_MITOTIC_SPINDLE,0.02255547882047704,0.053122117398705086
HALLMARK_MTORC1_SIGNALING,0.012238547687902746,-0.0341477565659646
HALLMARK_MYC_TARGETS_V1,0.030044816507659593,-0.012380302297223192
HALLMARK_MYC_TARGETS_V2,-0.05736513875018637,-0.018054960089340287
HALLMARK_MYOGENESIS,0.05649380320639687,0.09097014474138641
HALLMARK_NOTCH_SIGNALING,0.022477538730824066,0.028088452929852032
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08294665462074544,0.027103073365526364
HALLMARK_P53_PATHWAY,0.03927430367532441,-0.013474043264764705
HALLMARK_PANCREAS_BETA_CELLS,0.15246617292525477,0.048983341534704496
HALLMARK_PEROXISOME,0.04613954270161927,0.024565106023646043
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06394533487613223,0.024599046830936472
HALLMARK_PROTEIN_SECRETION,0.09830594885913653,-0.004680261421760273
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08611954091510449,0.04602377262189544
HALLMARK_SPERMATOGENESIS,0.06508019645053224,0.013964067538501589
HALLMARK_TGF_BETA_SIGNALING,0.04307379576646501,0.023397649272519458
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.049016264071788454,-0.0066151250369421545
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03621084138132019,-0.014345245226590043
HALLMARK_UV_RESPONSE_DN,0.07584163499881756,0.07295698222012764
HALLMARK_UV_RESPONSE_UP,0.049978172160869326,0.036666502297645204
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.051833855202659894,-0.04777896898935515
HALLMARK_XENOBIOTIC_METABOLISM,0.008713795905131695,0.035789801601583855
