,UKF248,UKF334,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.0067943760665891036,0.06846240035163047,0.11192337341223059
HALLMARK_ALLOGRAFT_REJECTION,0.0054831961879022485,0.0803102345348022,-0.008256860360935384
HALLMARK_ANDROGEN_RESPONSE,0.02400461342174304,0.0625003834198679,0.09788290673248852
HALLMARK_ANGIOGENESIS,-0.020596928551222735,0.05625741255006045,-0.03976144041239444
HALLMARK_APICAL_JUNCTION,0.05491317282879818,0.06973473375559631,0.11877330547599635
HALLMARK_APICAL_SURFACE,0.06513224632712493,-0.02556382910231361,0.10948226061881978
HALLMARK_APOPTOSIS,-0.00826696024032297,0.011816769806598319,-0.02433575674256373
HALLMARK_BILE_ACID_METABOLISM,-0.0228072853911255,0.04250630454415835,0.10529798052304025
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030009937075546,0.049664251800555156,0.09903815305130126
HALLMARK_COAGULATION,0.03890208720194166,0.09885758358160893,0.07670241468615407
HALLMARK_COMPLEMENT,0.0328149627167681,0.036892427444497694,0.02257801614735885
HALLMARK_DNA_REPAIR,0.020733936189549596,0.11107334082381333,0.12131683684654745
HALLMARK_E2F_TARGETS,0.00470712587045587,0.06327039628418445,0.07331904547815711
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03717356256966742,0.07366934353876366,-0.004199402043181019
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.006087204389453347,-0.026079833040589997,0.11252134816957772
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0028886807219089764,0.036934403640990224,0.11213276127996293
HALLMARK_FATTY_ACID_METABOLISM,-0.053984349029654835,-0.012744797984461475,0.039088441271907325
HALLMARK_G2M_CHECKPOINT,-0.00558219994068615,0.07557306055716227,0.08786231094536165
HALLMARK_GLYCOLYSIS,0.010837520873260809,0.03624599765828398,0.11129260232362431
HALLMARK_HEDGEHOG_SIGNALING,0.036552219839653954,-0.022143801605617235,0.10649417959298832
HALLMARK_HEME_METABOLISM,0.018656521270207983,0.054407126302188955,0.12114327850738706
HALLMARK_HYPOXIA,-0.01923334556574984,0.025466519819587485,-0.01707954689063959
HALLMARK_IL2_STAT5_SIGNALING,0.02194172463044181,0.08191360191680468,0.10212950591304525
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.022431960888203383,0.07460138509962266,0.06557897918351334
HALLMARK_INFLAMMATORY_RESPONSE,-0.0003852396839935282,0.038102411568003515,0.03231051323872446
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05433297845274995,0.06454054475491622,0.09263967194656261
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.019151706893064693,0.10653621509382223,0.04737685569272813
HALLMARK_KRAS_SIGNALING_DN,0.011676978785838277,-0.03945698774301672,0.09856664959364494
HALLMARK_KRAS_SIGNALING_UP,0.016707479626724323,0.02986140971465532,0.068044730053342
HALLMARK_MITOTIC_SPINDLE,0.009183283719931157,0.04313489088738062,0.11473346465818153
HALLMARK_MTORC1_SIGNALING,-0.027568276146662362,0.05443019495787785,0.02479734221384645
HALLMARK_MYC_TARGETS_V1,0.01759483545478328,0.10748018868105409,0.09557074794655085
HALLMARK_MYC_TARGETS_V2,-0.011796581391926493,0.011388731644302836,0.03562307114345447
HALLMARK_MYOGENESIS,0.06689464567377777,-0.010472975918470755,0.08086442197553159
HALLMARK_NOTCH_SIGNALING,0.01695867518112079,0.05384458895978776,0.11305845346457782
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.013947066425008868,0.05588179030444303,0.09961952871434021
HALLMARK_P53_PATHWAY,-0.030754656713804743,0.09169895975597941,0.10601594548333967
HALLMARK_PANCREAS_BETA_CELLS,0.021124035933854972,0.030238431131138464,0.09755362224502406
HALLMARK_PEROXISOME,0.042212037387651176,0.006118917833012918,0.09290305182744153
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0010612604426411272,0.019238145502767087,0.10094799757369981
HALLMARK_PROTEIN_SECRETION,-0.00897977221956145,0.04361812403870874,0.12408732587567779
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.024329226908509936,0.09378687274797974,0.09995163537813077
HALLMARK_SPERMATOGENESIS,0.015397827329856954,-0.02114003728296673,0.088091024665543
HALLMARK_TGF_BETA_SIGNALING,0.021740998029235323,0.08604891403591387,0.08745142005493811
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.004674068999882168,0.017830647054672237,0.0428693666789352
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.009525995526070162,0.07661477377653726,0.10856693048213306
HALLMARK_UV_RESPONSE_DN,0.007040718611051354,0.010266644783437905,0.093699657887096
HALLMARK_UV_RESPONSE_UP,0.040025588378286334,0.0077058623533084215,0.1310971531284582
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06378940555263479,-0.00169010848203052,0.07761847330398608
HALLMARK_XENOBIOTIC_METABOLISM,0.029257666482847226,-0.0021444332859539648,0.09733174743977599
