,MGH258,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.02336057059819631,0.09171545076282879,-0.004861917940361695,0.13421948088615115,0.18207921903855512,0.052979022942262595,0.04434507025087439,0.07424704213955788,0.14656277636336898,0.0034713002539702074,0.23399564369520448,0.20480656184428028,0.0016871403746602804,0.028417665048993263
HALLMARK_ALLOGRAFT_REJECTION,-0.07763887816188687,0.04859000004788862,-0.047819898564357755,0.09311018289973177,0.10756248127660378,0.13064759638589443,0.10957577855263355,0.0710159125111648,-0.008204594279840521,-0.010436002801149528,0.05538718037963574,0.07292656794467467,0.1015222019777136,0.10641306321826932
HALLMARK_ANDROGEN_RESPONSE,0.07208034449508396,0.09565982053620142,-0.009665557921074817,0.06192748109065431,0.11454461595073631,0.11048321665526421,0.09586633703733508,0.07271621898289941,0.0038683656610081643,0.02962426334273526,0.16927838850979002,0.19538994963265627,0.10388685244699532,0.10639172267962044
HALLMARK_ANGIOGENESIS,-0.0877687859472326,-0.02540680311183171,-0.07347322356718136,0.1290568075183314,-0.057546105792900454,0.10509254198825033,0.08511135056129786,0.0092747250648001,0.10703029810100965,-0.09644112473268875,-0.09452173614898793,-0.12988305993595553,0.10878830381642654,0.10040728559016401
HALLMARK_APICAL_JUNCTION,0.07096594284512603,0.08727137626575558,0.027221639036679072,0.09903704640544472,0.14274744246682494,0.13443197132784687,0.06880084539304146,0.08530917098417024,0.15123593708526975,0.02554780571371973,0.23071513226169163,0.20755516359312512,0.029209278231573474,0.13136174311215817
HALLMARK_APICAL_SURFACE,0.03452884080261416,0.07148645059426217,0.002273483525218265,0.15686119550351868,0.15381818495170996,-0.03204412189867515,-0.04063073333417349,0.02721621641158954,0.16355161773843593,0.08478897867079284,0.1461576203117812,0.1600874147259911,0.08716342837659243,0.13357903936485135
HALLMARK_APOPTOSIS,-0.029268444196153112,-0.02864499994717302,-0.06294054101255399,-0.08247078983651764,-0.13066896119677018,-0.024186764206374736,-0.003110826879452599,0.0342907560434614,0.014676962781203716,-0.019248030011838082,-0.0364292222717925,-0.06693035090118328,0.02026496831868177,0.01192381709927674
HALLMARK_BILE_ACID_METABOLISM,0.0904999823623834,0.03515053017212198,-0.00760212789111296,0.09096580932907757,0.1325213927390104,0.08872954891882921,0.08357298895643583,0.012825950022457235,0.1969812429566675,0.03568985003119024,0.21176209252255238,0.20596437438294443,0.018107449751702486,-0.04797537267276561
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0319155449465814,0.020231225379094005,-0.015752124743154305,0.023876366085399336,0.10073814305034857,0.13083502507393277,0.06751406651947116,0.04626574992552842,0.07848534966610866,0.09968237584995972,0.21738525037250334,0.18610197032750547,-0.004591392459013095,-0.0668694069375156
HALLMARK_COAGULATION,-0.09643067480859477,0.07730850092678869,-0.08341349679974279,0.07181942514139351,0.021631294997440122,0.09592921037591698,0.12452103014073353,0.11292399600078079,0.09552543284638894,0.04941054541921771,0.14420119061054568,0.09475926108565337,0.11461843704258463,0.16809737771181005
