,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10597471316737722,0.05085061427675616,0.06442651861962288,0.03844251198673616,0.046813340581186164,0.0023060432480724,0.06078608913858371,0.02479341401977466,-0.07995995060950739,0.08457336320899844,0.0400142251636296,0.11605074437820129,0.08918727987236481,0.09329688949591046,-0.036787429956623804,0.09265719337305606,0.012062934538395577,0.25885707877078,0.10267617408266883,-0.002578394891037269
HALLMARK_ALLOGRAFT_REJECTION,0.021388975023244376,0.07388510748970065,0.10695850198646226,0.08351847904195453,-0.0077277376026382485,0.04457761360324283,0.027968879009790854,0.005400402341395641,0.14355297211959347,0.08094576930053947,0.13293139705861468,0.06342383351928296,0.11997088395393342,0.10924493484697481,-0.03854252335267215,0.06989804425503648,0.05848797788188139,0.25533816511281177,0.011962131893177451,0.0655578706335464
HALLMARK_ANDROGEN_RESPONSE,-0.021485268449979136,0.09910186794445665,0.08206372821870594,0.0413269806147741,-0.004063027664314974,0.005174314060162443,0.023849749052801603,0.002095802134354702,0.06171068131828106,0.03175516618115184,0.028819517049590623,0.10064704200345638,0.06484024216674097,0.07612102068958687,-0.028431321716160585,0.03855603890530933,0.055142988388384544,0.18493947060164423,0.014353214763514819,0.014770129540579886
HALLMARK_ANGIOGENESIS,-0.10564712960931325,-0.05737219326430522,0.0876309286636404,0.049700301143675865,-0.02427499157834111,-0.012304227882176801,-0.026558045091101157,0.01325524553641162,0.13752142311482612,0.02606312445485286,0.07409467327641348,0.04589596964238728,-0.00856899346689812,-0.040382683502122055,-0.055645258251531514,-0.058598734295413235,-0.019311634856306978,-0.09315551041537003,-0.12218107346734315,0.07156472296722445
HALLMARK_APICAL_JUNCTION,0.06979577575810167,0.0781840738731269,0.1031280227042882,0.04550726000695915,0.0064738876647804176,-0.028475436854422845,0.026072044520021275,0.028519311074464777,-0.00885290466221011,0.031984893037326705,-0.006634673470580831,0.10147292693458806,0.06814117777320647,0.0705897955348475,-0.015378694806529513,0.07612910350576418,0.01902126645283398,0.2312229379638148,0.03539780040126128,-0.011360598659337239
HALLMARK_APICAL_SURFACE,0.06846215016819959,0.09186206070685929,0.07392892688987643,-0.020183614204415615,0.04814468739896862,0.008985320943196587,0.040179229273733394,-0.026508344167156868,-0.08794785000852053,0.029315009589259797,-0.0602705962814451,0.0856069694795473,0.06287529721059461,0.06096924509260506,0.026330634759338327,0.020583304746485443,0.023369624370769716,0.14532423062111707,-0.006279907000573787,0.04123547762737251
HALLMARK_APOPTOSIS,0.025273121548248612,0.11836335359143375,0.07543720575178886,0.01661881498918567,0.014524524046433895,-0.04659294639476665,-0.055819921218430345,-0.009561113636126758,0.0682517681306121,0.00496089508777016,0.04989338693284561,0.07767696880332758,0.02529477069832097,-0.05467379958090512,-0.01999150445479196,0.06615862769275463,0.040848234967622056,0.16952343275738918,0.013408669854316654,-0.043001126013512914
HALLMARK_BILE_ACID_METABOLISM,0.022324204799469886,0.002604603486133426,0.04545323711803673,0.05706865536737694,0.05699500947417607,0.011087167819640755,0.034960285076439966,0.06030439706483535,0.014197204175938593,0.04017087474432839,-0.04189909087017735,0.09430933871274269,0.04198410516426914,0.11668402275960771,-0.005735387770310981,0.018539095616730575,-0.015819194091220724,0.2257237436971803,0.09152342852228881,0.06819766406314878
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00028112514116710135,0.04917198001069665,-0.05664576062994387,0.06316210974054379,0.017315369098812025,-0.01144892447233588,-0.025032649829648514,0.05446795225364539,0.037205467955227826,-0.016614086902386978,0.015001361267490044,0.1023097127452069,0.053577855240456995,0.08085901659193637,0.004086131888758343,0.03766279393065072,0.008135845375150993,0.16322370474221726,0.05707560526594374,0.13863169148042262
HALLMARK_COAGULATION,0.008209255119512501,0.06606972233179277,0.13630079003965523,0.015285715667830374,0.06367385469200948,-0.009016158857906287,0.0396833626526252,-0.002664878487506314,0.12249941275705334,0.04112812225994918,0.11773144742109679,0.11289204327389747,0.13943548429098643,0.06569755089737395,-0.0009774555413226225,0.026529059017801237,0.03267878978262791,0.20935515609090874,-0.013335136932773528,0.16783071389728282
