,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.021539962239817044,0.03339292407613745,-0.04696531515080633,-0.03154839339823228,-0.0065026505251143864,0.06744505566007426,0.029583406048924708,0.022620099853591195,0.02022205536413423,0.069014544462714,0.10012035418253402,0.08471603366229875,-0.005420730877942165,-0.03671750447932521,0.06382702097537113,0.1601998146733975,0.0452235204513394
HALLMARK_ALLOGRAFT_REJECTION,-0.07124354462675707,-0.036776016922657764,0.05117810910967828,0.022537754240820197,-0.03368451787226966,-0.021668815437796255,0.07935897801493476,0.01795607849754293,0.01441582469244191,0.03588864010188162,0.06466652530129814,0.020684524586207502,-0.02807875556953703,0.0016737936916479243,0.05802748924088212,0.06897237667817246,-0.0555336676776538
HALLMARK_ANDROGEN_RESPONSE,-0.007242287277791751,0.0006921615611824023,0.00792587267209836,0.018798430013180805,0.006126889708096326,-0.013067013534712846,0.034017001758475,0.037408731295514384,0.028555948653425152,-0.0024803582948944186,0.055455930203596196,0.04153034195759532,-0.0062607959480454785,-0.028366082962365584,0.05995697126401375,0.17557341036093377,-0.005690560604896787
HALLMARK_ANGIOGENESIS,-0.01442688250349506,-0.007331777982729086,0.03878428904869221,0.07335970292866527,0.030000503397104656,-0.0463148140388708,0.06160049719723302,0.013391243508235456,0.08645433229780856,0.012171447336627294,-0.040414315317674275,-0.06999662573937142,-0.04109195347330625,-0.06455933357177106,-0.011269500642991055,0.012446268025057172,0.030534804133810867
HALLMARK_APICAL_JUNCTION,-0.01616408575972532,0.04268079981337323,-0.012671546491885127,-0.009453905482164088,0.06203302153904664,0.03832079717595721,0.08341333276743024,0.061683171080574584,0.04845493042016464,0.0800184245192185,0.040133125223497414,0.06969324994755574,-0.0003646481290392318,0.020666413047458924,0.05613685481071619,0.19130204389054717,0.08146970316268944
HALLMARK_APICAL_SURFACE,-0.003219334482827546,-0.001032422042203298,-0.029039862653941862,-0.00849871947695897,-0.043835410721637456,0.041183064573059924,0.05991364315644501,0.08090041224752574,0.08181093040942922,0.02529983434934761,0.061961066628965285,0.0928103942560019,-0.024016230035056707,-0.012053024626656259,0.06118025301667741,0.16365564064168278,0.0058703824334150004
HALLMARK_APOPTOSIS,0.004504761392917644,-0.0013323262473553916,0.003815747721645945,0.06208716619057148,0.02210827278378983,0.008941826039870917,-0.06328962693712151,-0.02160684070503932,0.05107071296460228,0.03165130938204554,0.04254149796161644,0.026297789483983914,-0.043827572015003174,0.07939893565730734,0.03270694962597702,0.04632196897858395,-0.005414636360407877
HALLMARK_BILE_ACID_METABOLISM,-0.0019909556904807273,-0.00019974565516641608,-0.027772801430128818,-0.041157340856604795,0.06212279541844468,0.0446621382349893,0.03255752670427161,0.04242068118364336,0.06082979395580729,0.0699142053154541,-0.036539268669533914,0.053310241970224936,0.024461338266287377,-0.025470834961566935,0.0218965622805109,0.09934413800858159,0.017457405927943138
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03537110441864642,-0.049652879754273425,-0.0002818065937929537,0.01403590864025744,0.04365054993640769,0.027008590863519217,0.052240391162669715,0.0608199901648903,0.03315079683932788,0.03950788041281814,0.12782165550914043,0.08960353159782425,-0.017731609826203112,0.011874413762689022,0.017465611766334696,0.1608724611096338,0.055451190080019114
HALLMARK_COAGULATION,0.007309242348936617,-0.009840305620410468,-0.0141463305870522,0.072879690745325,0.0372111677085733,-0.045419154359129285,0.08829918725296666,0.009176107405189649,0.048621461173398106,0.16839504537138777,0.11251909610940669,0.08053072935040362,-0.007630896160733847,0.014110384664546078,0.05860922914193757,0.1530830883719024,0.10979282087847522
HALLMARK_COMPLEMENT,-0.011249397877789738,0.010550109868785358,0.04682781036446187,0.0783380057165782,0.015358289113422569,0.035904002674000506,0.013853404687393402,0.05719063718680811,0.05611216337044796,-0.0496648849043218,0.08846226528767649,0.036995367660234264,-0.04363037456917886,-0.010441484384252187,0.05110067952405011,0.17416386331119738,0.021341774858698648
HALLMARK_DNA_REPAIR,-0.0034385718011647405,0.004070462708781303,0.006941527221428022,-0.040698377163863673,-0.005099359400956114,0.04962110928042734,0.06615119866327794,0.059443762934193525,0.007994263379567133,0.05048307520524197,0.08966214182228245,0.0831167383235134,-0.003390494191810708,0.011612866436227902,0.06109528091607951,0.1639398500644132,0.06656674799918136
HALLMARK_E2F_TARGETS,-0.02543959103211848,-0.005499692188334236,-0.0482329177960299,-0.050755366603946146,0.027738027052955794,0.06122557388572142,0.06268358790752682,0.04382169760311059,-0.09380818866021393,0.08408806382633742,0.04942871983403299,0.0748307278594679,-0.004885799314664539,0.008521786071612867,0.02631609796550203,0.12357901425071585,0.04307608038220055
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.037152212716615125,-0.017020638457190606,0.05631023198021504,0.05332558128556109,0.054523003482339356,-0.0016265543371983822,0.053482825147673364,0.035786717777575534,0.04858729071600577,0.059963518301983404,0.07793702436010587,0.05105298823685426,-0.041948479953046985,0.016490197989241225,0.04807538012938683,0.12357171454821148,0.10919262361454239
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004611869530683978,0.02056938893394271,-0.021767981540357334,0.07943955822459371,0.011998013402849611,-0.009794997235045013,-0.032954207750575976,0.010804667214872919,-0.003514300748756042,-0.05566978912495545,0.07249999527151334,0.06360093984273277,-0.035047835168881575,0.07890681711148531,0.03205685054637698,0.14749635965436314,0.061616236447871675
