,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03816335975479393,-0.007672550970095341,0.018042810186792053,0.057680044910294305,0.07580395695175306,0.12033202922005874,0.1328538440658027,0.07875820671117972,-0.006057078478498297,0.07487177397727295,0.13192603233137784,0.08882889168728976,0.008962297999077305,0.07235697132550559,-0.012749553469317295,0.08674597546693624,0.052935224285272635,-0.00552212925887136
HALLMARK_ALLOGRAFT_REJECTION,-0.08382840980705362,0.00035543528113614694,-0.030573236235371913,0.11667854571125262,-0.076031002811916,0.15868677696432631,0.1448658311197235,0.008896069332551283,0.038897638168440836,0.052547662442053014,0.02401685049756564,0.11508367077448552,0.03673370316748744,0.023783351765961278,-0.07160834467572207,0.059345637067585055,0.002674809561473034,-0.021301435890715675
HALLMARK_ANDROGEN_RESPONSE,0.01229383336736132,-0.06073925873119514,0.08216488215034826,0.028800087332645573,-0.01483899873813032,0.12378370599632578,0.07521147151749114,0.014051675230027755,0.045712089692146095,0.05839120809047717,0.012786418676490201,0.10177590794277641,0.01603705823662226,0.06318211822822108,-0.024901534075441167,-0.008811771517679487,0.028448809374911847,0.07297017002631492
HALLMARK_ANGIOGENESIS,-0.050689033041732896,-0.07946842917568586,0.047352752991200585,-0.03339756997975207,-0.11816763319056349,0.12007509711628774,-0.08647243241335113,0.11747997628798097,0.0884630436537256,0.07210811757373176,-0.042166520546708185,0.03149136220122402,-0.03221691638446839,-0.01706524121517253,-0.05209315109616388,-0.13773620915808044,-0.046311951526334307,0.06033358414205185
HALLMARK_APICAL_JUNCTION,0.05542278882905852,-0.041863863393215885,0.0034278570697562553,0.15315254294406097,-0.028792555203268278,0.14461994133517456,0.0019222974097163916,0.03557477956912964,0.042208922221557844,0.05569937018286796,0.12707168807049207,0.10960583895980192,0.02924180428352829,0.09371590053666362,0.031145926993998176,0.0298923450704061,0.008037522484292028,0.03841085388962241
HALLMARK_APICAL_SURFACE,0.01169901191839069,-0.011916254258415391,-0.03605691725580958,0.06892389055324294,0.0862054871685743,-0.01889535724098342,0.0776817679370093,-0.055670236832463256,0.02794212845665251,0.06384895086282615,-0.03674095389924458,0.08359241206564232,0.01012622783357681,-0.003580065574747669,0.038272042516669755,-0.05758112349699492,0.05084150391144443,0.17292056883930784
HALLMARK_APOPTOSIS,0.018679367152299862,-0.06441230896302301,-0.005185946842788463,0.031159550152142234,0.027659320653200103,0.0687897896985774,-0.04243823956811935,0.0627772243936271,-0.030389322264235397,-0.02848622445675972,0.0677739317794918,0.05809801538322458,0.005249145408167896,0.05350867453330009,-0.027147554257789346,-0.008644091014457008,0.009825424956003446,-0.001622268611141504
HALLMARK_BILE_ACID_METABOLISM,0.03673093153892969,0.03451402311918392,-0.025066271205459723,0.0753753685760484,-0.027413728320455223,0.12576363847129768,0.06580256397688976,0.08943059454361733,0.044005132323331954,0.11412698350539904,0.04421781329097665,0.12322654682922093,0.009007831204204585,-0.03621312355459849,-0.016075767234431763,0.1277234230356842,0.056165720560156694,0.006565633070053009
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0013132994548516116,-0.04376111389164152,0.044627371612344216,0.10670110487094128,-0.03650798534840133,0.12244534246338175,-0.07302929973634194,0.08616173463100807,-0.01980953709157988,0.08304581659244775,0.11174447750368272,0.027092709129021127,0.03951823619755,0.07449036244695194,0.0047388098880320525,0.038579817240593964,0.026221301520162672,0.030106544114512027
HALLMARK_COAGULATION,0.03236769393271569,-0.05358152944032774,-0.030259321126436253,0.12246717148354694,-0.10772984846301946,0.1437340618376423,0.07452457251225265,0.1077140063948476,0.07391069936164417,0.08045191900940143,0.09465095661184776,0.13035991441615175,0.04297959484390235,0.04740359894105399,-0.056454386662947144,-0.013398475679186167,0.014925805461732939,0.0642029621121656
