,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.024744207415470783,0.013569154289579161,0.019211269284148694,0.09622386872942872,0.026071295507774803,0.02619105623716275,0.013029412666580448,0.0924041282458434,-0.003433776810440631
HALLMARK_ALLOGRAFT_REJECTION,0.07028573765307065,0.08425179594528523,-0.041793519138852195,0.1355141842418352,0.022852396712649548,0.021800040640285064,0.07102872229002738,0.02619360002161046,0.06899573027710562
HALLMARK_ANDROGEN_RESPONSE,0.02010234785350005,0.04002365363987205,0.03271320228138401,0.10365565604079083,0.05895571329751215,0.025734591101735187,0.07979478324251757,0.059395799760661526,0.008919893840139305
HALLMARK_ANGIOGENESIS,0.026278714211891888,-0.030152241131177086,0.0007673302078558652,0.10818126064452974,0.05195345382388562,-0.013732758908836282,0.00042058771732733755,-0.06890829975191735,0.030105423906747943
HALLMARK_APICAL_JUNCTION,-0.002975293319903845,-4.3033447669256075e-05,-0.008797345870687872,0.09415368629742533,0.0553246319358847,0.030860380553699926,0.042478218591941216,0.07526120986109315,-0.004634455018941036
HALLMARK_APICAL_SURFACE,-0.1283906181747629,0.014989471835730786,0.018154439425913518,-0.052470289262590716,0.020763812789227065,0.07523780269401013,-0.037238075747225256,0.052421652976186214,-0.02280398196661752
HALLMARK_APOPTOSIS,-0.025138175466050555,-0.018383114304211353,-0.00851974438230929,0.024445704745002902,-0.028830413982267638,0.029015709218771654,0.04693130660297235,0.02115562311279125,-0.026310695756477712
HALLMARK_BILE_ACID_METABOLISM,0.007513845233649133,-0.0026891877184791885,0.04383268112857842,0.13676072795509903,-0.017991498036915354,0.047706022340227645,0.024711261414423192,0.10008468789393506,0.017716507426313033
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03501587289905221,-0.02822812490978553,0.012722122258325285,0.09490854113256814,0.04469457667087622,0.00394210511872639,-0.011864029147556555,0.12023696438163801,0.02343249908153819
HALLMARK_COAGULATION,-0.04966518351523425,0.039943287979263636,0.022017093661396776,0.14348222907026534,0.0477104839672689,0.037233750355866145,0.047228796034208056,0.027038851054781952,0.002062278884585543
HALLMARK_COMPLEMENT,0.0007023365648971473,0.010846657009597364,-0.014202733810259938,0.11012687766751406,-0.02302142786177225,0.017000921850543565,-0.009761365098970104,0.10569121907211107,0.038330304840339925
HALLMARK_DNA_REPAIR,-0.024281686920372598,0.02042716527094439,0.013765842775539522,0.0916623292616264,0.09263458837901363,0.09425760809667208,0.03582646362657889,0.11757996011718067,0.03429831947238059
HALLMARK_E2F_TARGETS,-0.06416492023207476,0.00557104879168638,0.061507790884332385,0.09731072794147039,0.08352827900659456,0.07150646947929275,-0.01996091732949906,0.06585220320916732,0.013738394870645054
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01849003174738299,0.06029901896634122,0.01723700939964987,0.10228891891031634,0.08471939248624955,-0.033943014462297236,0.03887670033118897,0.012023582305548345,-0.030387343912553946
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03609443583513306,-0.044111619873913516,-0.013183428210013004,0.09920444687666262,-0.022350530891254206,0.07444061948142396,0.01645257575778551,0.13088944663481247,-0.007688131800050106
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05184108391088436,0.05401089413890003,0.028054535929958817,-0.035206749048216135,0.04095740616794318,0.045939203417230734,-0.055227041169489385,0.08091135179189587,-0.06219098843818126
HALLMARK_FATTY_ACID_METABOLISM,0.019459043492700237,-0.0011124874290191844,-0.04483815383837438,0.081356528831015,0.005069931413795598,0.04469668984520248,-0.037216257598288456,0.11986106596717257,0.034617371031345635
HALLMARK_G2M_CHECKPOINT,0.0456261692288564,0.02613680531014466,-0.008399953761591418,0.10486614331953299,0.09860016990253263,0.002377684262757538,0.010279953748963342,0.07136203911916181,0.04880993084724671
HALLMARK_GLYCOLYSIS,-0.04367533072514626,0.008513895293064969,-0.04502065176675464,0.0714312189390549,0.06945650562617711,0.06516923460409856,0.005578634533754401,0.11347551241828581,-0.0021145690882924885
HALLMARK_HEDGEHOG_SIGNALING,-0.05319326532179602,-0.02892459879864969,-0.013859048759818292,-0.08910715341608798,0.0024641374152908884,0.016383745793058194,0.020572173247926668,0.07524024574041557,-0.03762088815547925
HALLMARK_HEME_METABOLISM,-0.006151126230885432,0.011677959120378643,0.02346157046747067,0.09853796808383383,0.04437868327738194,0.06578000892389199,0.0289888952079713,0.11581342607696983,-0.006193464373684706
HALLMARK_HYPOXIA,0.11197595236119248,0.004413258822336099,-0.024256706707786787,-0.06133984266489866,0.021743879174243957,-0.0606385033575935,0.02531089522205748,0.03890782977293939,0.0427900900020736
