,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.07331034895375424,0.03451414642049485
HALLMARK_ALLOGRAFT_REJECTION,-0.050380803129792484,-0.05319123791468052
HALLMARK_ANDROGEN_RESPONSE,-0.0202926435740157,0.08177784553684436
HALLMARK_ANGIOGENESIS,0.003966981192300634,-0.026481993505774418
HALLMARK_APICAL_JUNCTION,0.03936196080532438,0.04264171199543782
HALLMARK_APICAL_SURFACE,0.009722950681587439,0.005824786554132182
HALLMARK_APOPTOSIS,-0.035913620245324865,-0.03542809652632775
HALLMARK_BILE_ACID_METABOLISM,0.10778358107511557,0.02633675086476116
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.057231524388321346,0.06103947437524097
HALLMARK_COAGULATION,0.07859846249270035,-0.02826397882526002
HALLMARK_COMPLEMENT,0.0019445267243910444,0.048463906517544675
HALLMARK_DNA_REPAIR,0.017344002779592655,0.0745821734190869
HALLMARK_E2F_TARGETS,0.0473489548597144,0.04260090777146849
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016120166384433803,0.015624264935080278
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.017769483020827384,0.06584509595577041
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0053273186517298985,0.012585387448468797
HALLMARK_FATTY_ACID_METABOLISM,-0.006572370471844534,0.0449034472900653
HALLMARK_G2M_CHECKPOINT,0.017014646747725487,0.06729790865979648
HALLMARK_GLYCOLYSIS,-0.04438685970872421,0.06084736269613058
HALLMARK_HEDGEHOG_SIGNALING,0.06493141405313756,0.03756408543274642
HALLMARK_HEME_METABOLISM,0.040827010654593876,0.06521928439656106
HALLMARK_HYPOXIA,-0.0051872334350952865,0.06455056331166288
HALLMARK_IL2_STAT5_SIGNALING,0.003765882674266219,0.09300956260905126
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09792313679475687,0.03695673872164589
HALLMARK_INFLAMMATORY_RESPONSE,0.0490864278590659,0.01643090259730169
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10078203592806091,0.03368110750212287
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11188445792862188,-0.0003831301465021938
HALLMARK_KRAS_SIGNALING_DN,0.015454809853624298,0.006141294524293644
HALLMARK_KRAS_SIGNALING_UP,0.10188672682751292,0.00017835768503267804
HALLMARK_MITOTIC_SPINDLE,0.028470066400555945,0.06147267593621731
HALLMARK_MTORC1_SIGNALING,-0.0003448092426374297,0.11219440845418736
HALLMARK_MYC_TARGETS_V1,0.019509492497236627,0.12547073081789947
HALLMARK_MYC_TARGETS_V2,0.056612127718982,0.04681928151217568
HALLMARK_MYOGENESIS,0.09500016404534206,-0.01074841319324491
HALLMARK_NOTCH_SIGNALING,0.05896777050474817,0.07022757893124891
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02456684176473387,0.06633592097683864
HALLMARK_P53_PATHWAY,-0.018670345932367622,0.10111755274094161
HALLMARK_PANCREAS_BETA_CELLS,-0.03793770136699974,0.05792180838611329
HALLMARK_PEROXISOME,-0.0007894233434164253,0.05378354620450749
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10287070071829837,0.04053886131067219
HALLMARK_PROTEIN_SECRETION,0.031657852868879524,0.08822765174770422
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.039766446184825735,0.04536228524528311
HALLMARK_SPERMATOGENESIS,0.12735700933644897,0.05863760324487216
HALLMARK_TGF_BETA_SIGNALING,0.07396129994909993,0.030660607947494173
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0014462054789546532,0.05505690801178231
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01891126989724886,0.09845203216532704
HALLMARK_UV_RESPONSE_DN,0.05168125767433681,0.04384668433180919
HALLMARK_UV_RESPONSE_UP,0.07125547169215005,0.0868881699461502
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01202174329677684,0.04859454724938402
HALLMARK_XENOBIOTIC_METABOLISM,0.023232709973167464,0.035405847929532205
