,UKF243,UKF248,UKF260,UKF269,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.014497190500432867,0.04613925177224596,-0.015214996951017499,-0.05301450768324716,0.009621134841768476,-0.002690281746338395,0.11204646717675838,0.02739663821228741,0.08210278770410137,-0.04787738568583283,0.05468802579990096
HALLMARK_ALLOGRAFT_REJECTION,0.03921603900195186,0.02461596603635397,-0.0196242086801209,9.375206597636271e-05,0.0931443667371577,0.0075627049157474015,0.11374435530167455,0.017818215400502196,0.02847785645719972,0.01967511283755507,-0.08812135546867952
HALLMARK_ANDROGEN_RESPONSE,0.025365662326043384,0.04966443963822211,0.017814576387396187,-0.017412745773501662,0.05674897591857846,0.05675335304599584,0.11719967082842057,0.03099044346792958,0.024019095366040744,0.07779290417673691,0.022370412492090132
HALLMARK_ANGIOGENESIS,-0.009068376363791378,-0.08963176468537341,0.03570153454088455,0.06346761948369813,0.05831006493686032,0.01281945571079794,0.08118214364949092,-0.06452488303152379,0.008038045964050033,-0.036067234508679644,-0.043086142443652053
HALLMARK_APICAL_JUNCTION,-0.052870498809550796,0.016199867461864508,-0.0034815210112531503,0.011745063980787928,0.07620647679151128,0.053830914824303286,0.12719298756151037,-0.011564630916305687,0.10651227724136306,0.004860409521336867,0.026740215235080484
HALLMARK_APICAL_SURFACE,0.0035053834466300987,0.011676664177663179,-0.0781776427182175,0.014474221289067866,-0.14533490197482424,0.013406741657047368,-0.00918964968729618,-0.05551905173262101,0.09152452155875529,-0.0438364790731795,-0.08667172441141487
HALLMARK_APOPTOSIS,-0.0117776106629992,-0.019394644540493222,0.08408468431688483,-0.033786866010705026,0.07784036180273544,0.03410430982713569,0.01171474890667148,0.013194694588653702,0.06365170771664083,0.016176808768713132,-0.005087607896535588
HALLMARK_BILE_ACID_METABOLISM,-0.05599227671481437,0.04150722968594261,-0.06260585334597343,0.026995453868288714,0.07726441154168727,0.01694483168056558,0.11616452503493001,0.014210684232424763,0.03661869131550706,-0.01579271918375842,0.07939373725832982
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07439531977509005,0.07546144239291383,-0.03557296467849409,-0.04109114177777841,0.06147086541947973,0.060798779647712936,0.04296766242946142,0.023961753116482576,0.07791249380389345,0.015150725699323062,0.06421855291347571
HALLMARK_COAGULATION,-0.0956501826437031,-0.03874620031419217,0.061685216704983635,-0.0006655494374112993,0.12290127433192488,0.039339484297323576,0.09351990430546496,0.024555635576806227,0.1396149646767171,-0.03714193265641469,0.04471946782138051
HALLMARK_COMPLEMENT,0.004796176487112608,0.03732010471141297,0.0388515636963858,0.010778894632681803,0.1013440767634654,-0.0015300366096926083,0.12417459524557613,0.11277131285228993,0.09940246404804157,-0.001469678698158168,0.028597695396585313
HALLMARK_DNA_REPAIR,-0.017762502960567007,0.03914236063325975,-0.01650526181733966,-0.03151657075715968,0.07794988188145484,0.04268554376049297,0.10682387649705795,-0.006484639157680568,0.08776617312067954,0.04255814496085657,0.10524262039211708
HALLMARK_E2F_TARGETS,-0.053387249517263764,0.008858156839080415,-0.05743946849335725,-0.003868828019384799,-0.0029547304125036008,0.07766481998766277,0.03625285447304303,0.04163938948518346,0.05445407031185524,-0.05077146646618566,0.05155153559151553
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08521606368320574,-0.05778619578834606,0.06440837469705044,0.014958172995035813,0.0787072510858395,0.045235464121260255,0.16562717550490402,0.03926143230172148,0.1300779110381548,-0.059073293067011395,0.07681728411544157
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01904594794392635,0.01818158793159664,-0.004871198320294745,-0.007922869795335274,-0.05289101487112087,-0.011951081077888089,0.0744054193727839,-0.033178817608659567,0.05018471788966676,-0.06438721119743927,0.06884978550544377
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06716612201752654,-0.01602661979806644,0.020579348030784816,-0.008092379283696155,0.09534685657990034,-0.004292185855901936,0.0339389725364073,0.049828414702292136,0.043668007367143685,-0.028762376717886503,0.005001511265989444
HALLMARK_FATTY_ACID_METABOLISM,-0.03379240233266954,0.029509807140421423,0.05973816496735007,0.05232287266122924,0.028371423026000677,0.00021044055266374365,0.12121823244247212,-0.018149661898245142,0.03305929211011345,0.0008169504186572218,0.06296579854460722
HALLMARK_G2M_CHECKPOINT,-0.03487774419713451,-0.0102955688377658,-0.03697568250487564,0.010723281116100672,0.03927579124056055,0.07165381155365541,0.12065849532395809,0.05471259723110123,0.05526333082913504,0.02856444737342769,0.01838786509550837
HALLMARK_GLYCOLYSIS,0.04373200268667315,0.024832859386205528,0.05336716356937324,0.008221466631562039,-0.02460712156332174,0.018517842212461604,0.09122967961003639,-0.09606516848260566,0.07296537688770136,-0.005459218049138222,0.08097915897430617
HALLMARK_HEDGEHOG_SIGNALING,-0.08611372000677792,0.049119926031009876,-0.016896498661833383,-0.062462572098882806,-0.1088093295692028,-0.015022925989854734,0.012594368147919708,0.1338955682847617,0.09630503460117713,-0.0539412622524516,-0.050212355146504524
HALLMARK_HEME_METABOLISM,-0.012332749174677034,-0.01272418692072023,0.0028701733698269336,-0.002763435598210627,0.03593306966769225,0.0047163771218421136,0.14666402900042383,0.11154128170009138,0.054869042114369125,0.0032053335135031075,0.05570612856668085
HALLMARK_HYPOXIA,0.016164416426351778,-0.022721503879594714,0.056934361333981526,0.015246936685273276,0.0905196142072784,-0.0003964779244527774,0.12628552295501355,-0.10331066511786362,0.07035828969667267,-0.01916415400159265,0.10537134046671891
HALLMARK_IL2_STAT5_SIGNALING,-0.014382215018387991,0.011553008605707515,0.004124778328054111,0.031174599258611962,0.008242288410234312,0.034859800580237674,0.08609911446670643,0.0797626377791384,0.04648693067168887,0.03668488845181079,0.01366578731232911
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.053176965411944846,-0.015554652341478924,0.030895358261589987,0.06475296376822057,0.11681661016255797,0.03964930369751913,0.12139424684475507,-0.008324771334460145,0.05752404571866593,0.050012278615205484,0.00208049892598333
HALLMARK_INFLAMMATORY_RESPONSE,-0.053975686066143815,0.01635991181610191,0.09619078241303111,0.026543103372489222,-0.02714623661153528,-0.008726009571451499,0.02948111066816911,0.08588551587433993,-0.003029705684159214,0.013174629907736782,0.032894627045695186
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.016758133804008323,-0.0002885401224945117,-0.07182906452747964,0.026145587557090674,0.09767725916296509,0.04767192211728193,-0.0015206286046749056,0.028550104679260228,0.04477475547663468,0.020511686963385616,0.026822949248504965
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08691815059624353,-0.022669773116076562,0.046708868471547586,0.0388805346837569,0.1065174667616655,0.022594261647059057,0.17653712544036526,0.07347105396083284,0.11197582344730092,-0.014772568029504756,0.07793863740416529
HALLMARK_KRAS_SIGNALING_DN,-0.018077520371122296,0.043976552887355136,-0.02395583835833658,-0.061576616093049284,-0.07341083815597045,0.030156404998817537,0.026510938374982453,0.015716115313667466,0.038413933493265426,-0.014603786226620407,0.006865428112835941
HALLMARK_KRAS_SIGNALING_UP,-0.02038802077606296,0.030838253690076565,0.007818488871373496,-0.046190126618345956,-0.04780000758527011,-0.0346933640125367,0.1287004858313526,0.08872994726669431,0.024718169492274886,-0.01975611407320501,-0.09485754548211382
HALLMARK_MITOTIC_SPINDLE,-0.013992921466903965,0.03675889963215662,-0.00019826903214333267,-0.021153422676665756,-0.02875776996141438,0.034618842038819805,0.08823607646072588,-0.06586320847620328,0.09244572706352609,-0.022105131985859505,0.028965731568512714
HALLMARK_MTORC1_SIGNALING,0.11440290990747493,0.017728688814028584,0.06478699608848904,0.023636631931756996,0.031385547620253806,0.01907024562272094,0.12992839852329197,-0.025001591669171694,0.11565905774570673,-0.020232725661230404,0.09531302105939744
HALLMARK_MYC_TARGETS_V1,0.0491417450757345,0.06515679924667042,-0.008820646871388935,-0.019936979613798707,0.04938143661537597,0.041970335441172894,0.08534174317045215,0.04263003898292018,0.08041185094304105,0.06886613738742905,0.08627992725985344
HALLMARK_MYC_TARGETS_V2,-0.0021562632451298364,0.03954938469239729,-0.033113593904839686,-0.011441245957067464,-0.011189658083851129,0.01987941385571357,-0.01986834726014382,-0.029114042662891235,0.009970864494494821,0.04554765097767011,0.08813015280212214
HALLMARK_MYOGENESIS,-0.09131928914279969,-0.005254911271454675,0.02338088702400045,-0.06865218675149475,0.03151804092021594,-0.011166681941288378,0.1052975882653,0.009796350244669004,0.04122535250366729,-0.0017479897169967432,-0.023699434652539684
HALLMARK_NOTCH_SIGNALING,-0.07188651892491282,0.05111017236666145,-0.03931621724609997,-0.01461770353769275,0.041793519116925415,0.007962446468203618,0.09825203170214793,0.05676857781675577,0.11942345803389806,-0.06982131653377083,0.045893364274668814
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.018981406569211934,0.06227609665711918,-0.0304120089914422,-0.032742334073897365,0.003011120898392919,0.02021183012549742,0.061321380289638384,0.05737796043513478,0.0855040912250049,0.08259048199273161,0.04495281981739234
HALLMARK_P53_PATHWAY,0.058284325540678916,0.0855693997969467,0.040295443099030395,0.0020881656339789404,0.052182479453968054,0.006611194488612557,0.09090526978563575,0.024401896649577284,0.09654818369917403,0.000898161588291273,0.08922612060361591
HALLMARK_PANCREAS_BETA_CELLS,-0.004534170954992801,0.07961255495068849,-0.010734073038691984,-0.08773839231645682,-0.09241378584580154,0.009011699698631347,0.04361568973047109,0.04758028222748632,0.03831175690384333,0.016626379835516788,-0.039996662985850626
HALLMARK_PEROXISOME,0.06125818699340982,-0.05172594451360839,-0.019401550340718856,-0.01949759796157114,-0.012565825377895303,-0.015827959165979753,0.0944597419788769,0.03496055206917015,0.07636265058841027,0.049201132103157776,-0.014282709408147267
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.005172878738666908,0.01609886417813366,0.025626626743231403,-0.06618226248776286,-0.03762379219803263,-0.010084281629683788,0.054851860570999535,0.008373982159297447,0.081382674498936,-0.023458228198231415,-0.004832301191573334
HALLMARK_PROTEIN_SECRETION,0.02777453774297232,0.04299092362470907,0.0060038098287788595,-0.023424039505428366,-0.03212797183025144,0.008661098696663724,0.13718256894072542,0.04013325088268121,0.05895188363581891,0.017997402361995367,0.10532795361769509
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05093328033289994,0.02620881360691406,0.09715645454391653,-0.03593482021165962,0.12544251431890194,0.027639567208109735,0.03240826979552455,0.03013395088594595,-0.005969231681772534,0.13010927227182656,0.12301925939256676
HALLMARK_SPERMATOGENESIS,0.019631327500584654,0.03724571148762873,-0.014003708744490776,-0.09708859474487952,-0.06771180444410561,-0.008954988081105614,0.07040315748473155,0.05971397793531914,-0.0016069513211033242,0.05380882719069441,-0.0054248647616068
HALLMARK_TGF_BETA_SIGNALING,-0.09644674836895888,0.025364333284187426,-0.03364762391663897,-0.007901643117281374,-0.0021325720089324343,0.0389739505580233,0.15935562954163038,0.10901684584601767,0.06979286890028533,-0.0461388506786327,0.0028772074358806676
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.09422264244808828,-0.01943382639577203,0.024860227307984595,-0.02460196138509737,0.09414729496732491,0.014326000755733455,0.14477088374114233,0.06029305687390452,0.024800111542839915,-0.007864669800960566,0.05823570500926226
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11218463920843744,0.04863981331238021,0.05618817590898837,-0.03263641778082095,0.014049378626281125,0.03970468173276607,0.10594255936768482,0.051720598673889666,0.04909365475171064,0.01724698565527818,0.07534829983341859
HALLMARK_UV_RESPONSE_DN,-0.06593218715306998,0.027692449056443257,0.003720458317629989,-0.04314043887305037,-0.09430432304295253,-0.011146975381270205,0.13202064946335532,0.08450059199101223,0.0015895219927704372,-0.03351507986469216,0.06212435586679878
HALLMARK_UV_RESPONSE_UP,0.01669653979577,0.08050847528608715,0.01698464050371654,-0.07761123159856136,-0.06153755297894486,-0.012420898624759043,0.09204726933845436,0.02398617892735073,0.0670724625957982,-0.011842598778551053,0.053436477883526796
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0009764991598485581,0.04458794851354824,-0.10114140520332103,0.022836282776586763,-0.025566739622293628,0.04235205089534051,0.021343698848154298,-0.03311809051470529,-0.006118562863330528,0.04583737523676683,0.004744477811694445
HALLMARK_XENOBIOTIC_METABOLISM,0.04267001110603307,0.036160165654326865,-0.083675781004607,-0.022504056228293646,0.07658824010541354,0.00022366321660638705,0.08522515485254126,-0.0015486443027875143,0.08430601001753421,-0.010776113657901723,0.10306663450007152
