,UKF255,UKF259,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.04669686359784276,-0.09823426064631988,-0.09621792254054412,-0.08565858516456966,-0.061616896061464914,0.005022711050816635,0.04427301794998071
HALLMARK_ALLOGRAFT_REJECTION,-0.00705898996746812,-0.03665217518596655,0.04637506345787493,-0.059880349629617254,-0.044104255658128776,0.09632048076960263,0.07799549116441835
HALLMARK_ANDROGEN_RESPONSE,0.040589962647429215,0.010928774516669484,-0.029418782473825927,-0.007297043950995145,-0.02462023835714546,0.04919024376016976,0.10035727406749624
HALLMARK_ANGIOGENESIS,-0.00883633097635627,0.016966191419366977,0.025073911316487126,0.01390752400889299,0.059790734251886926,0.07045571297649597,0.026825244236740514
HALLMARK_APICAL_JUNCTION,-0.06527186906513828,-0.12064812102740369,-0.053923069644808495,-0.08192162975460676,-0.07446768897806798,0.03604260390521285,0.07317637446831744
HALLMARK_APICAL_SURFACE,-0.02050890372331807,-0.11425702403573418,-0.0225696548591244,-0.0917129955661366,-0.05150124483734626,0.02196478100088968,0.08391498465255391
HALLMARK_APOPTOSIS,-0.021114922960954574,0.030774976162724777,0.021835516855349374,0.012392769507326585,-0.0292505432997078,-0.035814002648224506,0.016271443635086077
HALLMARK_BILE_ACID_METABOLISM,-0.025142204332798436,-0.06951155382850398,-0.03665420328336655,-0.08155461126974765,-0.026340899442568778,0.07589301788109672,0.016821561395364042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09903716007400558,-0.05075945741569626,-0.0476218993793202,-0.05575417884631378,-0.048326298299730515,0.004244409129467076,0.027313383550459088
HALLMARK_COAGULATION,-0.09384400905437833,-0.11844695276000634,-0.07038947295905568,-0.10375278171230806,-0.08211787233925134,0.010085744749255957,0.03512371852356533
HALLMARK_COMPLEMENT,-0.0039597857230432845,-0.06556887124781752,-0.00121741159788054,-0.021067581262895606,-0.03680802580973331,0.03007076817695675,0.009920966183212785
HALLMARK_DNA_REPAIR,-0.03680129024802298,0.07044957821899059,-0.053240452478143734,-0.0698659463187803,-0.04999967012591501,0.0374154958287676,0.09413317499018185
HALLMARK_E2F_TARGETS,-0.05924125343375326,-0.025550852147731326,-0.06554223971484532,-0.07971342507349755,-0.017795087659863488,0.04900429384272186,0.0760520746156913
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.012737455130353929,0.0936405362558201,-0.1118290980521188,-0.028827332125277615,0.0016629407608526872,-0.00035005734489757017,0.05958522603711838
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005239968909434517,0.03577174068045668,-0.08128744177633902,-0.10915153466523904,-0.03526245247937619,0.026733188491197428,0.0750728646050705
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05108403636035315,-0.130569854816257,0.10762662162280737,-0.05248704677131561,-0.007695232264847459,0.021599147027751932,0.006904892955418268
HALLMARK_FATTY_ACID_METABOLISM,-0.007470235851930538,0.06572622975001799,0.0021143219742116052,-0.020348203380233118,0.01569964871101521,0.0030077736914224922,0.04904641124904368
HALLMARK_G2M_CHECKPOINT,-0.02652697195526769,-0.0685167540609333,0.015392743446249395,-0.040527003141495994,0.026437230954278555,0.08153547974341308,0.09014972986021078
HALLMARK_GLYCOLYSIS,-0.03351211912769213,-0.06099471163174465,-0.004897283995977277,-0.07483234615153131,0.014880158377009432,0.05469222921645608,0.037316062039916456
HALLMARK_HEDGEHOG_SIGNALING,-0.02359208979296682,-0.13268974920107693,-0.08559958657226492,-0.07104994351998563,0.00509528639738987,0.03361230046258422,-0.054004759816901116
HALLMARK_HEME_METABOLISM,-0.04852152466580498,-0.08660244480916754,-0.016654461154708963,-0.024508004977853142,-0.054392108243284824,0.012530421796006894,0.04517883742740091
HALLMARK_HYPOXIA,0.055701219727651054,0.14055655881612827,0.05983138787315654,0.06902582909653088,0.03262103169876659,-0.018737112639442798,0.048513753760590084
HALLMARK_IL2_STAT5_SIGNALING,-0.05896887955632804,0.05388711305454514,0.019153922872182583,-0.043998934574690146,-0.053591625040638836,0.018559129089019345,0.017441303920987694
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06689815960823965,-0.0696460950530409,-0.04079923330079912,-0.0490596922523799,-0.023256477626581312,0.059418349475409846,-0.011718021065241103
HALLMARK_INFLAMMATORY_RESPONSE,-0.013452755965577762,0.012365180684505893,-0.0026888087096980356,-0.00039204346697378686,-0.047635766308367355,-0.04171583090868995,0.0054070113327382065
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06841287633893717,-0.1094723749410761,-0.00040031554734497944,-0.11132726245906141,-0.054505879015252355,-0.0008604223215554263,0.07488419433785877
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0015849521057020599,0.09979407274527036,0.0031759723757890453,-0.048814977067197146,-0.04883549749763794,0.02911947485515403,0.08335742806597404
HALLMARK_KRAS_SIGNALING_DN,-0.04258951868105816,-0.1368405766324252,0.05434912299401102,-0.09597235416306514,-0.03925462632740707,0.037160390696756675,0.07827945345876765
HALLMARK_KRAS_SIGNALING_UP,-0.010714604591756306,-0.039041592443811335,-0.025893766604128683,-0.05462668031109511,-0.04146513568113638,0.07280625405288813,0.04681071725502392
HALLMARK_MITOTIC_SPINDLE,-0.03939812367470493,-0.10443495014020038,-0.08032012562040992,-0.06893805771149202,-0.05455890706052487,0.054384661829814836,0.11612181577059484
HALLMARK_MTORC1_SIGNALING,0.07716270438893813,0.10964366300246403,-0.004648477705788456,-0.008213534287497042,0.04605828774558459,0.026789830654459026,0.10102115510075582
HALLMARK_MYC_TARGETS_V1,-0.04825760567909651,0.11177100466759389,0.01230954476397499,-0.04550671851424144,-0.015023208669557043,0.07826514537139995,0.11831059880420856
HALLMARK_MYC_TARGETS_V2,-0.055247470509735004,0.04117073757438083,-0.06254521065038923,-0.03555131516856629,-0.08311634932706378,0.04509929489459029,0.015988856530287546
HALLMARK_MYOGENESIS,-0.019807953997549206,-0.10680036705688135,-0.10791426078275841,-0.08396812906589055,-0.08631365786239739,-0.012269154833148324,0.04548135484753475
HALLMARK_NOTCH_SIGNALING,-0.06869462404267622,-0.07362840473265135,-0.14116336192705048,-0.08557628682950173,-0.035406318820497384,0.041430398098833886,0.061641915823385206
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.059227148284755504,0.04903093038775793,0.004650558441966747,-0.05268491608459725,-0.03304153850633365,0.00025771790833788275,0.08248551815818292
HALLMARK_P53_PATHWAY,0.0411357215730482,0.12777873344525745,0.06421780590396836,-0.05026796730036184,-0.04919723369589614,0.0457485051259521,0.10080252865795261
HALLMARK_PANCREAS_BETA_CELLS,-0.05877912447970462,-0.04920885736415654,-0.014885179518932107,-0.05080693711948712,-0.033816214172839955,0.02168990999589995,0.014889181680912827
HALLMARK_PEROXISOME,-0.06920172276698557,-0.1247472296646035,-0.008157300020011178,-0.03706890586718604,-0.05972310044834829,0.04187019277380115,-0.01254915869985043
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.011994142131947352,-0.07147692451800486,-0.10955930889867277,-0.08488036024476033,-0.04576747599117797,-0.0036379849443373955,0.06983483382719592
HALLMARK_PROTEIN_SECRETION,-0.06178179607690774,-0.0685113952623995,-0.013792499008261032,-0.06123223024817223,-0.01861559427658359,0.05699265673607998,0.05670361676867324
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05058087300335925,0.0975780480013326,0.08535150401639899,-0.019147962062990267,-0.06461424247224856,-0.04528317753112611,0.028586466932608905
HALLMARK_SPERMATOGENESIS,-0.07466994981294993,-0.05325315625417924,-0.08172858046283416,-0.06603447585752772,-0.02047117161483724,0.041199684214126356,0.01132279644455709
HALLMARK_TGF_BETA_SIGNALING,-0.04938766075141553,-0.015234647149521488,-0.0025857444187798962,-0.03569579590851577,-0.05393227242807408,0.04672252520049158,0.1020423448142282
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.017364767285924617,0.13049159449003067,0.060303353118467,0.07794281318403881,-0.024607404482124753,-0.008400934813037234,0.05103875408411551
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06288753522513715,0.09414546480927871,-0.05299881568109099,-0.03477250842319003,-0.06166754396506446,0.042096638723722435,0.09683391924061516
HALLMARK_UV_RESPONSE_DN,-0.06371930175296943,-0.06778052983632449,-0.04879536673378316,-0.03339007628997642,-0.0685410908763633,-0.01734471892137414,0.0370909150354231
HALLMARK_UV_RESPONSE_UP,0.020903864975842422,0.03883089473130788,-0.04066149761247533,-0.06887944729421364,-0.027655259010409695,-0.016160054925459452,0.059408486587758845
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.035035037956414244,-0.039416135851467526,-0.07175748914618878,0.00936166250973972,-0.060387851349590356,0.06665974642485678,0.09136828024420368
HALLMARK_XENOBIOTIC_METABOLISM,-0.01865500410600449,-0.017535064984995234,-0.011185585360536791,-0.0693642392668839,-0.07044204958251475,0.003352661500310221,0.08163797758047282
