,MGH258,UKF269,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.004097683091111137,0.056562667540690933,0.0019122343107176494,0.017246654591326165,0.15912900131240462,0.17880667945854273,0.08902476640027814,-0.03738597522153923
HALLMARK_ALLOGRAFT_REJECTION,-0.006991020462894872,0.09852637536770252,-0.054438739153550034,0.02086532873263819,0.19484232317635747,0.08962577559776144,0.0683273029741717,0.0037592783705277795
HALLMARK_ANDROGEN_RESPONSE,0.017454507010627302,0.07344454174010308,0.0026869435168562494,0.14497521124105722,0.13984789202156958,0.20111235295307342,0.035212826817231244,0.025807190946784016
HALLMARK_ANGIOGENESIS,-0.028323615741760132,0.0861458637786981,0.06128370519342067,-0.09017538842878889,0.0287881430900694,-0.1164586465749017,0.11038097610856168,0.06283276926260002
HALLMARK_APICAL_JUNCTION,0.033412283985580396,0.09898549733506501,0.04930936821117386,0.04529354207284877,0.14007911315602362,0.1963756766786885,0.0869306262731953,0.09033298867268463
HALLMARK_APICAL_SURFACE,0.029236587935533312,-0.0656586460702077,0.04714096391897451,0.0764034790296757,0.1218980073888612,0.1989749012010568,0.047823238292834164,-0.05350362224779984
HALLMARK_APOPTOSIS,0.050543946928336865,-0.009362938783007346,-0.003780099307813345,-0.041915185443951536,0.00878101840754249,-0.08175614460069626,0.008642857152320492,-0.02416499030658626
HALLMARK_BILE_ACID_METABOLISM,0.08931843002843128,0.09563811489829087,0.06494556073158046,0.01087745008874952,0.10034448438001646,0.1865260556060543,0.01239010680973142,0.01581495699887242
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030500802605159534,0.05590380316134545,0.07555879552868165,-0.024792268071970623,0.11243656900317825,0.22354675942494723,0.018479346487900544,-0.03735549334628485
HALLMARK_COAGULATION,-0.03388780768876132,0.10495421331269461,0.046392615109502156,0.11774181334153673,0.18045414876087035,0.11939440499355937,0.03632056751010394,-0.05964300927285028
HALLMARK_COMPLEMENT,-0.0448255434643275,0.088479905958285,-0.004063339177072841,-0.09465145658939682,0.11991015332338138,0.1202973612382943,0.10065978425471674,-0.07721024274851948
HALLMARK_DNA_REPAIR,0.011054654762711202,0.07625361057420176,-0.011315559763478622,0.04917656260354948,0.1475145297406455,0.2153093715732438,0.10099047517203553,0.0326496455074915
HALLMARK_E2F_TARGETS,-0.005639934288939288,0.06715651348601877,0.06537259649816923,0.03562762451200211,0.1549977182942947,0.15348550998343313,0.08309222037120535,0.06948743598849329
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.013992155111919296,0.10478912013898145,0.010693363602489521,0.10932306922659252,-0.008618522096429052,-0.0449146207829977,0.07774476910526944,0.046445675499465086
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018060322274793067,0.06887505861713973,-0.03684341182565489,-0.037423078870243785,0.0364620580701821,0.16988038836390665,0.049113437541627745,-0.013915027918752971
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07097874233899054,-0.038701198202403135,-0.002543078285054238,0.02035313424977351,0.15915890958682458,0.19143520803438488,0.04226406219566316,0.06626503576111885
HALLMARK_FATTY_ACID_METABOLISM,0.03566177064256633,0.08387903654279842,-0.07518498109333138,-0.0537622697010198,-0.005991206359258091,0.057118211821238336,0.025447213732196924,0.05392042843728682
HALLMARK_G2M_CHECKPOINT,0.02739472620892191,0.07138060539802799,0.03412996164488852,0.06315195577603194,0.1441363304271445,0.10775321017338128,0.10674267532097503,0.0645223546547045
HALLMARK_GLYCOLYSIS,-0.006765777349443655,0.05971723045836717,-0.013638635967355634,-0.01019511333645064,0.042159479953340906,0.19424074135371208,0.016359924109383528,0.08432345259355627
HALLMARK_HEDGEHOG_SIGNALING,0.02366638146940605,-0.05649845473891618,-0.0339893769784135,0.014348358133742392,0.060272650024805634,0.1271019336007623,0.05828316385834968,0.05838090977609859
HALLMARK_HEME_METABOLISM,0.03907132284831994,0.07294939551870101,-0.005831129835524051,0.01940737087371173,0.10618931710289063,0.21201045649980454,0.09928455509774627,-0.02740129038762556
HALLMARK_HYPOXIA,0.025739419211946904,0.004326434234328776,-0.033187489608745145,-0.09227492592572116,-0.15469999716009636,-0.06435632206171775,0.07660248891525195,0.04967087966505913
HALLMARK_IL2_STAT5_SIGNALING,-0.018506710927426586,0.1044743588894317,0.01860952065226574,0.01399529747547818,0.12666960855717088,0.18078946344080432,0.01990230772268545,-0.019208307257423472
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012643446284424126,0.08495040855089235,0.04320912469287216,0.010370084375420268,0.10278266766121166,0.1215258653254238,0.07791467438722191,0.06185328058031978
HALLMARK_INFLAMMATORY_RESPONSE,0.07238624654395515,0.05533721407632342,0.08150783955766687,-0.05502428873897608,-0.017740024947819413,-0.0439202208512827,0.08086462814559937,-0.030208238073077192
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.003278178701001137,0.13458712021039063,0.08322436829607519,0.03746242759342233,0.2034255365814534,0.19307706736795158,-0.022121815470503015,-0.015680880817002706
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.019225027416080752,0.11299883363056391,0.04851938737507214,-0.04686933053124232,0.054508713549214965,0.051972275991814025,0.11109518965625652,-0.020712624622245192
