,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06286874274476194,0.10523134438223283,0.053244472661076375,0.0460324874932302,0.11655864690780487,0.06253017618558755,-0.053664634929535986,0.03259635393282729,0.2228287274307887,0.08410561491311426,0.024714027342788936,-0.04218744281974309,0.1897555083275931
HALLMARK_ALLOGRAFT_REJECTION,0.015960003460720313,0.03626799953345737,0.02840079725140033,0.039804313792244174,0.09848733812551386,-0.07686909265237249,-0.22208619988815184,-0.03936435526290766,-0.46216838019258627,-0.05203057949796222,0.008629166048442057,0.057422248669217524,0.0014781245291765083
HALLMARK_ANDROGEN_RESPONSE,0.040687937137583514,0.05791574921136147,0.036968240173311365,0.02297693013060377,0.22099448708332048,0.03835863963112538,-0.21355473209929382,-0.032851030485743365,-0.19725369597608705,0.0012584676106830554,0.000719606141531586,-0.05041718784983435,0.0510714836874829
HALLMARK_ANGIOGENESIS,-0.11136593424290098,-0.006212674670673504,0.07800103115741913,0.018629109288095334,-0.2175997967675346,-0.07506694786889999,-0.2361164475382,-0.06363642668618964,-0.44811286281523743,-0.15581327997078695,0.0033511733881785707,-0.053832157577019875,-0.08429584391964837
HALLMARK_APICAL_JUNCTION,0.033884100977122814,0.08835317878023098,-0.004883123118029183,0.04568818459526046,0.016963160132397407,0.008952098644443547,-0.1708725427032656,0.03992453354744646,0.06280703639672239,-0.06969955707071411,0.021888472059238565,-0.073714111829709,0.1596845124058053
HALLMARK_APICAL_SURFACE,0.08941300053017823,0.09621032699588253,0.01765463648308147,0.03480050661620919,-0.011288861385364828,0.11301609334280736,0.19060548804419153,0.06463030571577924,0.23704079711373502,-0.007328145221146526,0.01453698299319684,-0.0019962307653909966,0.08780983294434251
HALLMARK_APOPTOSIS,-0.008585937263505122,-0.009230958458204814,0.07169480572450367,0.021037370297653412,0.007012357063432974,0.07174527984028556,-0.04875265845167789,-0.05032723984238169,-0.07836464284170108,0.06340574606448945,0.008291641272632098,-0.010287358442103668,0.05936259505674962
HALLMARK_BILE_ACID_METABOLISM,0.009733185959260126,0.06195400590414709,-0.05980128002051317,0.028227571754663672,-0.0017103384920936421,0.020003414677770944,-0.2267896527592781,0.015572399686793607,-0.09641311258572284,-0.0037517113240196033,0.04188205418350163,-0.09394773712049467,0.059090138199493526
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.023493661580352595,0.026098974135992235,-0.005832455458992007,0.07137412712365723,0.0476544070706897,-0.05964090286065073,-0.1924759758587934,-0.06692961340944868,-0.31963983003263,-0.12581833569098372,-0.010297641081713558,-0.09285572224621266,0.08390391103157623
HALLMARK_COAGULATION,0.04618973832231463,0.07467896338429589,0.043152543639934586,0.05094451033180413,0.06524368459955814,-0.0932730889731222,-0.2747189611114313,-0.10581465038416593,-0.46028801200662284,-0.07973320792369462,-0.02930473326034014,-0.028569256112909055,0.007131572756581498
