,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05534680759842832,0.016720201141361423,0.00525511540705334,-0.0507054408068412,0.23885163987266433,0.05985919195200098,0.10186014888587341,-0.04640140214806134,0.05659216509342956,0.13024721306873052,0.006997883748648154,0.05306307860441368,-0.03857703151302129,0.12658345951928793,0.18335115930172388
HALLMARK_ALLOGRAFT_REJECTION,-0.0426215042809406,-0.05474741055750127,0.01873648611067518,-0.011811958791336286,0.31204357162428975,0.03644145965592128,0.030150488197055018,-0.04892894342740368,0.004100155017022293,0.11961240099163606,-0.030229184994312853,0.0837677017515259,0.003071175638720041,-0.01798834674184983,-0.011040767677075977
HALLMARK_ANDROGEN_RESPONSE,0.05725325694521566,-0.002365436876340487,0.04531163509190566,-0.01623697954929217,0.28999184144002355,0.0630019423865491,0.004273876064941609,-0.05400737262054138,0.04218990158792237,0.10432346663333404,0.024220056993085798,0.08287910218987639,0.007683103112897813,-0.01903216583578759,0.16556412213746177
HALLMARK_ANGIOGENESIS,-0.007289077115310066,-0.057929487339871216,0.006217072790667259,0.001639269664749399,0.3238217679149071,-0.039734981529202386,0.09124319045363219,0.11049170238568719,0.03393317040274493,0.02933628356037855,-0.004410747738047838,0.007198921654412939,-0.03259062359935018,-0.14452807088451022,0.13959766106762042
HALLMARK_APICAL_JUNCTION,0.04288148594888884,0.011914122227152466,0.04720410145817326,0.006481203349856455,0.30930720971643283,0.01596565925041809,0.09157232829981932,-0.05093100046068341,0.029706137878256267,0.14166879590784948,0.015042800061949139,0.06773234667929698,0.04208623799559206,0.029474800076543323,0.20616063247940095
HALLMARK_APICAL_SURFACE,0.08814054501137487,0.03692295068399422,-0.018706534125119773,0.029101874738342106,-0.16730809633430355,0.07097055730562729,-0.04513566319379515,-0.03686704774779149,0.13658291104347015,0.10655504922734213,0.013442894660857274,0.03983580163247456,0.0007973086182441201,0.009611593040330633,0.17553375915275568
HALLMARK_APOPTOSIS,-0.0467299116322111,-0.018006452326428418,-0.002100206708391432,0.009143264678834662,0.07541899419807464,0.024541684894540394,0.08880162755820577,-0.07487535136379783,0.030066106940535287,0.07781844692160578,0.03540655806658371,0.006509357849284737,0.017899117453616647,-0.0380311313351851,-0.02456506274194309
HALLMARK_BILE_ACID_METABOLISM,0.09510345628197103,-0.01643740748218913,0.01501656173584846,-0.011290769668053655,0.30267843356347074,0.05376276479847016,0.08929651264155444,-0.09069469345928155,0.08021122263999246,0.07479839226035244,0.041123459488699124,0.06834104851945495,-0.0034674259589975182,0.16256710635969265,0.18243804141028286
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09622210314274059,0.05052179074259366,0.06736133123555678,-0.028421110813217486,0.1960397724241407,-0.0222680793698728,0.08445136976721938,-0.0814820069991692,0.09161931526558957,0.1042169007671216,0.002645111937491702,0.0554051195632705,0.008931769209358412,0.10743170141419627,0.12209381427358938
HALLMARK_COAGULATION,0.029863393871380605,0.020292399061025913,0.010717165175528294,-0.007895948495903806,0.2990769855031698,0.04812721422095905,0.12043100889149572,0.07056490682487156,0.034792557292689846,0.1607717898410778,0.022629140690911865,0.05587051893774065,-0.06094319069614491,-0.048225793686047784,0.1049303231376499
