,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05319676857196048,0.06215691653351163,0.06770893669879106,0.035124257304626996,0.06426626144838699,0.08128958694212404,-0.06302607249615347,0.033400911897756146,0.00013954865202610455,0.16691285190666524,0.11193860645019442,0.03745590220256712,0.11813774705861685,-0.01511270489851365,0.025438587250292355,0.026722437929903975,0.11963408685943658
HALLMARK_ALLOGRAFT_REJECTION,0.02509882011036949,-0.01339460542232159,0.020560622452667345,0.013051657632591059,-0.02716150835932758,-0.03540278571476902,-0.17364575564054852,0.07238507421121543,-0.06683870189054074,-0.3423935038361097,-0.09817200316902013,0.0447803690825211,0.021005504436689547,-0.01147115125926821,0.06879233876835421,-0.029661515305801543,-0.05539986387058635
HALLMARK_ANDROGEN_RESPONSE,0.035113384173195636,0.03698184965309634,0.08158765985656546,-0.010653047788136288,0.1769570011148803,-0.01867251973281473,-0.14831696909639863,-0.011808133571225916,-0.044241165558118,-0.11959160969022295,-0.11144656946124762,0.014738832322507634,0.05471319426076892,-0.07340015186127599,0.031642374088910824,-0.010484624302729027,0.07377970167743708
HALLMARK_ANGIOGENESIS,-0.17436438613603264,0.01551022652788864,0.08019043131001335,-0.033200066567120566,-0.26898833360987146,-0.09300001463122132,-0.1939943080933341,-0.13778651608996142,-0.08503694604620515,-0.3106852737529458,-0.283605166105282,0.027548210544134682,-0.09674058193565202,-0.030254588665551422,0.029438138746974974,-0.054944314016345,-0.17535782987048487
HALLMARK_APICAL_JUNCTION,0.01992147795821689,0.05666049659818873,0.005449865038579031,0.000433312052648384,-0.01603372244332749,-0.017333252482013038,-0.14778909586427513,-0.0885045906171845,-0.015334522661432296,0.05369069373702664,-0.17870979482181676,0.06263212020672904,0.06941760972051925,0.0032045156031913578,0.053802370787023004,0.06264401197679645,0.23467443838718355
HALLMARK_APICAL_SURFACE,0.1527112548377366,0.08469071657344422,0.005149245679884981,0.09421444724928653,0.01701188626632696,0.046258392917802094,0.15770631034793364,0.03636492923456363,0.12853077973765412,0.20070073647855127,-0.03805659303479478,0.09077326286815027,0.035307429587251596,0.06447183873972408,0.061172460730798524,0.059912688296181855,0.07419801592326826
HALLMARK_APOPTOSIS,0.030393802503775273,-0.05740984288424957,0.013350862087388187,-0.011963834744491912,0.008475512531204094,0.06998643798216728,-0.05300894276274756,-0.1264242040776922,0.0031228033190977365,-0.0383389848264175,0.178864747203931,-0.022804217832084334,0.026393921034162965,0.03715012597533715,0.019820339936307937,0.06908928587782122,0.11227191516378543
HALLMARK_BILE_ACID_METABOLISM,-0.06599307685169631,0.12713101643739957,0.0014980522876609872,0.06043753515954356,-0.04611590379914416,-0.03399724149979072,-0.18936669739832546,-0.09153751587939958,0.00890041970442291,-0.028525442851895483,-0.11075873205771591,0.031913122715776204,0.04106964156404645,-0.04540095933212199,0.02086851522014265,-0.026087022658819112,0.01327433660500492
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.11221304162519115,0.06265225151354045,-0.026614487411814287,0.045133809928432196,-0.04125344345155599,-0.03588516670243127,-0.17262668815409218,-0.14008255932529023,-0.05066226932514116,-0.28175529322628845,-0.2502497328510868,0.08789121218422016,0.05409657722227129,0.009849109035045168,-0.002938695825248331,0.021131552243157155,-0.07338817159621319
HALLMARK_COAGULATION,-0.07229276106498414,-0.02297939113648201,-0.014634987503690421,0.0104345992995378,0.03315165871907868,-0.062354281162849676,-0.20620626966089645,-0.04065202156939175,-0.1305531193714787,-0.39395988169448976,-0.17060458525521952,0.008007002960594402,0.046761697698941035,-0.06348271575928316,0.030969114074718078,0.061057186204107106,-0.1832535714202928
HALLMARK_COMPLEMENT,0.09757774993002077,0.018020922108293605,0.041571141810937164,0.0034671830888440376,0.1638962548503635,0.03271072251699671,-0.1346351490365444,-0.09936777529055187,0.027490984096972867,-0.24070161002198126,0.10040418745078204,0.037226815418060444,0.04944362226467886,0.017356547268614138,0.010684233121260127,0.05549641735578916,0.16359776112170615
HALLMARK_DNA_REPAIR,0.032708554782364625,0.08984030735254026,0.019723393788512594,0.04867505106017048,0.1233829100258349,0.04093744089578437,-0.09494105527185928,-0.03357382277875134,-0.011012119361386904,0.2169715910929613,-0.10474575748032226,0.06626593932048491,0.10908282758812858,0.011643658524742667,0.02595947416856255,-0.04509934493164881,0.16870977003854637
HALLMARK_E2F_TARGETS,0.12270928025004868,0.07376371712761354,0.03307497936423395,0.05325592091493005,0.0880672337383774,-0.03200486623633835,-0.13979698823604172,-0.022074504810113606,0.05063283059801653,0.24859698822430706,-0.17815829666890293,0.0834586444562478,0.05729274505891131,-0.03167809960700987,0.04570196182755042,-0.007383385320562305,0.08898180760492151
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.17068095533335745,-0.03465455430522744,0.0035086130905281404,-0.08665935827080405,-0.22348713648236343,-0.03118813611921005,-0.1621649906998254,-0.11794758200064823,-0.09063234260333218,-0.3272465737059428,-0.2736095677645305,0.023026157913643538,0.03639756377037275,-0.02738105201070799,0.09436816675872571,-0.027441198479139176,0.03511073362980938
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07067813338936448,0.008022586569118549,-0.04550310177649268,0.009948106437270145,0.23830641743858272,0.09977133176953577,-0.09401132337118298,0.066267475152565,-0.042758697600073926,0.27387305478637325,0.27729147095510487,0.025106790273093343,0.09654649983777967,-0.04139943015629801,-0.01252252363069367,-0.02402225741918163,0.11552976936055898
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10805478943191801,0.047044673650955306,0.04613427565335419,0.001622593861622616,0.04883627193346594,0.10118892705528017,0.14148462592273311,-0.0037955913040443935,0.07262067463523406,-0.029393560177956687,-0.14479435075225067,0.09724245013353325,0.00803418204698966,-0.008140722037938137,-0.020319848470754888,0.047350998831981704,0.12098965854036473
HALLMARK_FATTY_ACID_METABOLISM,-0.05976190834813923,-0.022417488601901958,-0.011227377366977553,0.014214253615920299,0.14741818433162218,0.04798280652084802,-0.14382959182342517,-0.12826479727287124,0.019811782500728178,-0.05339903793923439,0.23416302598000552,0.08861484867570292,-0.023852573205203363,-0.019599997035005513,0.005419923126387046,-0.021193366791583047,-0.017702261217672675
HALLMARK_G2M_CHECKPOINT,-0.03950811719427524,0.042203270555631237,0.0420363049841203,0.021212860965118305,-0.08697574720488682,-0.0736869252649405,-0.1562258904790838,-0.08065357202007557,-0.05078192763952567,0.03263471997559793,-0.2675456706901663,0.07351477356815685,0.033833277814969843,0.00030339853778235334,0.019233498546357246,-0.07150055963935513,0.21721143508991672
HALLMARK_GLYCOLYSIS,-0.0181043472290861,0.0688715296235515,0.025592258134612342,0.042363897683936155,0.010521503626674256,0.08729134143280008,-0.08126170639760634,0.023391237614182755,0.07058813940016509,0.34858238714058426,-0.03124387689221628,0.10235551159089791,0.0332270596882965,-0.0019156817555215934,0.00089125480161654,-0.0003422315232710786,0.17605909370523748
HALLMARK_HEDGEHOG_SIGNALING,0.1890135250145852,0.08776768007304568,0.05591643529351518,0.06125646756897142,0.2525400237942437,0.13448958441910425,0.21483952989184588,0.11477197083318129,0.13521721942012077,0.3690978335874372,0.2923613845289031,0.10246324332960507,0.08756764615433564,0.006654156136483053,-0.017984583675931785,0.16296889439114637,0.24174639947428922
HALLMARK_HEME_METABOLISM,0.037659777487341374,0.06536438939594627,0.017652471491132984,0.028643556806126506,0.17300340453356652,0.13412013157180264,-0.0971843201175077,0.015424238648892004,-0.02129543975145043,0.1904731125585669,0.019245647046752253,0.07629979883001232,0.0880741881637197,0.010858437084944645,-0.002473116241385043,0.0039377361764946685,0.12226027419917919
HALLMARK_HYPOXIA,-0.18210370688570773,0.01374224706132706,-0.028916295412582487,-0.023898676049339478,-0.10735079210515616,0.06324773186137658,0.118586381609739,-0.09266207490244475,0.037430969250335136,0.03929110553691499,-0.2021890410505138,-0.004279081520907516,-0.0308459687797078,-0.03260230275983584,-0.027076357588637957,-0.14643400782508886,0.14753205421179474
HALLMARK_IL2_STAT5_SIGNALING,-0.0012799586022635362,0.004372127506805615,0.019415108108489985,-0.0062461434026775085,0.02240077049164304,0.02621333188736383,-0.1583604263386945,-0.03589586180494158,0.015258834128082896,-0.12220820428317358,0.03279887390406376,0.07020106172091493,0.057162340466409785,-0.002729815654183983,0.0063511115495139955,0.011264469482345772,0.0008061824295501615
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.19427446561527967,-0.04268795008789626,-0.06568607659426001,-0.04538604343204035,-0.22534520265062843,-0.0879985654378301,-0.2021007239577225,-0.1151477163345152,-0.08002898062663184,-0.2918591935850874,-0.23341914879406345,0.027521449331816192,-0.005678285896445887,-0.015238828840067963,-0.02684402765503094,0.02377965168110085,-0.16193377397035105
HALLMARK_INFLAMMATORY_RESPONSE,-0.03800059232863411,-0.049734726596501556,-0.047861235667125926,-0.05120553249908828,0.08551062735649653,0.08962473476521546,-0.10922661587004805,-0.12215920848177053,0.029913195468455278,0.12214396437121179,0.000940831488226351,0.05557019620594273,-0.015150836827472357,-0.03926564301880005,-0.05804023860361415,-0.03413112460589191,0.08122490428337077
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14744220310373418,0.06159714326414449,0.004044439170086874,0.09544723733560742,0.03089079352554928,-0.04217559738633729,-0.18467799085338013,0.015590682645441733,-0.08393574315968177,-0.30438129054648133,-0.1450582636841364,0.06334943120974225,0.13604359754668033,-0.02921765216196429,0.07758508591998839,0.02422089763688549,-0.18302287187748414
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.15611628235288363,-0.02559997387248206,0.029527211616115205,-0.008124233798119877,-0.21599356882965262,0.047799440877272927,-0.17704448501421025,-0.07630307357944614,-0.08240515573891734,-0.27389280997748494,-0.2649634285957681,-0.010194266509237264,-0.0022998911926184703,0.006672159820858344,0.0028362872962394005,-0.06109416995341008,0.10157203898062533
HALLMARK_KRAS_SIGNALING_DN,0.09825295856548079,0.13090595607092537,0.030187252013719478,0.0623009132323902,0.17507583833252952,0.15140618216477209,0.07318672420489153,0.0071442135007445725,0.04656072890531965,0.3390766758457546,0.04110783821494519,0.07629896693058764,0.1129361118219973,0.017152491490799802,-0.0037990788656202855,0.05681929685928382,0.19866009492906506
HALLMARK_KRAS_SIGNALING_UP,0.21572169448217465,-0.009684198552875799,0.07226589102159175,0.04433896524063853,0.21187639605872946,0.177138270721302,0.12574799992841468,0.12055933483743296,0.09286502994226244,0.32691705413691,0.2845337249805896,0.06732096638223806,0.07052404392550939,-0.054082997755568275,0.03429914293460572,0.07390794297476433,0.2396494504870833
HALLMARK_MITOTIC_SPINDLE,0.17798181715272618,0.07214431776154741,0.03506269386579124,0.0469576898147345,0.1887052376382374,0.052317090635077376,-0.11420501167920191,-0.0385864744519257,0.027057709721486058,0.14956711503889156,0.0353479189093977,0.0500620161031139,0.10089369777916257,-0.02103619748920511,0.04450074788743465,0.017686085887364585,0.11288736504615181
HALLMARK_MTORC1_SIGNALING,-0.12288262931691053,0.03809573617747791,0.012052067779193217,-0.03537036696475087,-0.12954487965070235,0.019657151452266996,-0.09645264960823013,-0.0667247349861704,0.0015447403620353906,0.21173810929890555,-0.23009720043788587,0.05015349145856807,-0.04172390937802337,-0.02325236129781275,0.025009514749170684,-0.08642485548685296,0.12285214146161402
HALLMARK_MYC_TARGETS_V1,0.007335223704160119,0.07244410240570769,0.05465322466379847,0.008923158028589706,0.08186096396670227,-0.03114806088934275,-0.12816966720021344,0.004099762086770716,-0.00933256900067348,0.23457516405281853,-0.21056519956153016,0.06674847609448431,0.05769519045634504,-0.05596345734975752,0.058742730248168014,-0.05742240553780677,0.17699647669110607
HALLMARK_MYC_TARGETS_V2,-0.05832373143163692,0.047388759781923175,0.022458743876049007,-0.02449663071410256,-0.1331677300625464,-0.06140370306291849,-0.060690616843523545,-0.05211389755566256,-0.04529091346694616,0.02210780622148801,-0.15474860085556777,0.0519266950040203,0.0690452522536017,0.003383767239526028,-0.018980157749894182,-0.06684584262919531,0.011869716422639719
HALLMARK_MYOGENESIS,0.15687081620761706,0.008617330478563088,0.018491565294935636,0.03243478301254869,0.18098404397563647,0.13621895926870098,0.1097786062198222,0.007311755169484254,-0.014310025867312698,0.11042237016855029,0.2634966614168597,0.0253870777959527,0.10568736789008826,0.01119516487331895,0.09251021479177837,0.11966982624039472,0.11391049920902084
HALLMARK_NOTCH_SIGNALING,0.008113927711856737,0.08607442752096844,0.08911571526339404,0.011383358398691236,0.12690562120028284,0.03287447988428196,-0.12852583596870434,0.05777175049184169,-0.005258186088118244,0.12802152226086533,-0.10360048544182161,0.07495816180977219,0.1141582188277379,-0.00042893357377299065,0.04237471040223579,-0.06278488492430002,-0.0030937593382968265
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.15188547488782975,0.10507658775234839,0.04077889553608425,0.057607408744361384,0.2205792341242295,0.11568418709336094,0.15256791322214378,0.13612631797631689,0.052219212331815534,0.3852781991300615,0.15703826485737285,0.050625502033608535,0.0949932128177205,-0.025360811474511517,0.042947136193652216,-0.01921134782797829,0.20622865116809236
HALLMARK_P53_PATHWAY,-0.0328861930830989,0.047200376495424926,0.02938583270330287,-0.004409553823463273,0.08816401752310428,0.010395475135668264,-0.13477987162006766,-0.0726450059942024,-0.042417819796862384,-0.03515036613546576,-0.07371503979758082,0.07125396705752991,0.0811267785445843,-0.059043124973449206,0.0188378594824754,-0.07765357237933282,0.16272424162832302
HALLMARK_PANCREAS_BETA_CELLS,0.19201670253061912,0.07357494356269959,0.012968999635134376,0.033557363845820545,0.25247286622213766,0.14559491273062558,0.1941432749460786,0.13180628993399038,0.029339006038631297,0.3690799568854685,0.20325942868371769,0.0903967436621169,0.06989778852998177,-0.01182206886741494,0.011640303262405102,0.15361218366554813,0.1977577406084719
HALLMARK_PEROXISOME,0.037253308559513386,0.018570353976969357,0.02290161829856437,0.03223528763835527,0.08133729969768912,0.06146885022034041,-0.0373499627239935,0.10500839283371881,-0.016962938215658686,0.09352858867906952,0.06108851529542081,0.06581001416954962,0.01012791061601977,0.035796582623468035,-0.013679426610018083,0.04718468990795803,0.06929776930785422
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.2153714881392538,0.06293163743209301,0.03086387290541789,0.08120842916067489,0.2021431880253524,0.10319189810661308,0.059703871955865066,0.013106450183096913,0.09513429475105814,0.36506026340454545,0.2479354323526098,0.06909316554269683,0.08390420022566333,0.0028035690652540995,0.06463242562298444,0.04020584097628999,0.2230479556593836
HALLMARK_PROTEIN_SECRETION,0.07547096493037925,0.033220682482260455,0.03268187961153923,0.0586585060855056,0.199569536250346,0.14045423644242147,-0.045237083924305414,0.014459315917267509,-0.006915968689348024,0.3235492695406268,0.031073799046242995,0.08656905840114826,0.06667584060997112,-0.030687434254854557,0.028586556096728,0.0199464617525523,0.16744457398803916
