,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.021968473052537688,0.06783504687392801,0.06295402979252726,-0.005810980155836374,0.054991304703296016,0.05683926077305765,0.09040091942737279,0.005171266153582943,-0.0241502213061355,0.061717288825905436,0.055267826922916166,0.1668682234772074,0.24119755315437094,0.25965493317733496,0.12151448693703536,0.05261512525920469
HALLMARK_ALLOGRAFT_REJECTION,-0.05185455903132173,0.03135603391665623,0.018728537023545235,-0.03595756305602933,0.04645190379858881,0.002143632542085703,0.05218539330043864,0.014118103996878002,-0.016056358977484985,-0.1562179576051186,0.015966630301090304,-0.028108533300295703,0.16445738186628697,0.18759456256625998,0.05178877074686558,-0.009814998933105694
HALLMARK_ANDROGEN_RESPONSE,0.01659946988001712,0.046091128049907046,-0.01568710329907406,0.031143918894561383,0.11030434237228345,0.005260612428521904,0.033513868392460545,0.005792484192419466,-0.029858420428212552,-0.08903553661660941,-0.040372185569186717,0.10331252532553678,0.1988544167182918,0.24254421341625773,0.05878839316649803,-0.007223316128208939
HALLMARK_ANGIOGENESIS,0.026364017514641992,0.07058741100332004,0.010219874294360495,0.06688498552772543,-0.08700177705152275,-0.012492234713935325,0.02923723709061655,-0.08027477344724782,-0.05111028169411937,-0.16060812057863733,-0.06750957569985483,-0.09525982858558368,-0.06902104226833825,-0.12666626324606237,-0.08567601197921858,-0.17116070037891426
HALLMARK_APICAL_JUNCTION,0.009625424984891847,0.06466640209741976,0.07494324359258556,-0.020050449423318725,-0.04935892781222753,-0.029581672126814604,0.06716379205387593,-0.016177355991959557,0.041674292703383305,0.038487494386001186,-0.06718787954454826,0.14828721469541808,0.18357641407677325,0.24812984825966194,0.19582939973929567,0.009067125160888855
HALLMARK_APICAL_SURFACE,0.05853402630007927,-0.03853360409756817,0.04272974121834091,-0.009043243085293811,0.004481184559285441,0.03421819305373638,0.04681492977454781,0.036178535954142894,0.022325670547963524,0.12769278266024525,-0.06313583812364656,0.07646750012343617,0.1998257086864472,0.23137902702574617,0.07910196915361607,0.020779754433420325
HALLMARK_APOPTOSIS,-0.0510881921706281,0.03567824439010643,-0.03311122809729135,0.014081543841531282,0.03476736832565991,-0.014449981632647824,0.06364544221073626,-0.021670785571783677,-0.01674003451669221,-0.09213944191790574,-0.013895438398117127,0.0866411056355833,-0.12526635926366664,-0.08013096731265855,-0.03360310286158672,0.02276310432846316
HALLMARK_BILE_ACID_METABOLISM,0.01632910893067271,-0.09735479680994641,0.05387009791791536,-0.023061127959409008,0.04707167119341065,0.0021379841925488986,0.007094090259766298,-0.0430966010134716,-0.04824414578558629,-0.0448795665869424,-0.030257564211429666,0.11066311006107737,0.15948948320774797,0.21539661031238647,0.07212590574910586,0.060274826043978984
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04732492682372196,0.04894898181094243,0.06056167093824887,-0.00550470690425426,-0.025545139536087124,0.020910174255336415,-0.002476041755727774,-0.006549786944308027,-0.05541020134313672,-0.11423575710492168,-0.06036023117364103,0.09336827566772334,0.25001867852244697,0.27651184076935903,0.07783306824657729,0.040941378466550396
HALLMARK_COAGULATION,-0.039656638405115616,0.041208299864867744,0.014553849068410406,-0.07232814300966485,0.01840272728435752,-0.06800237814973589,0.0032652752704583287,-0.025105465496465494,-0.03753019304430155,-0.16989560441894302,-0.03876768515997101,0.09955928410661034,0.14437996389746544,0.19898302914602503,-0.07898832158644714,-0.03145695648454991
