,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.12647348017896287,0.1237247741440082,0.20548293556053135,0.06402541849380984,0.06169000298756189,0.012536403868809623,0.04010223919579006,0.03267744996154054,0.11048716476259027,-0.04339693857167486,0.03410358316837025,0.11893172625482297,0.10460859785491212
HALLMARK_ALLOGRAFT_REJECTION,-0.029532970376231194,0.14465910666453666,0.14292865310039393,0.057435774188196946,0.049528023074862634,0.08113073531102134,0.08009658928244157,0.05648831954333276,0.058765907322020645,-0.034061577091735774,0.010230590565916313,0.1410952581586543,-0.06395863806707909
HALLMARK_ANDROGEN_RESPONSE,0.05449469919906546,0.14768299001168722,0.0822363693781717,0.019076935580492796,0.03492026885324241,0.09955895766792726,0.111717840397531,0.05098718829552556,0.09795381538393881,-0.015195247605511547,-0.025853922947876185,0.16696640859916773,0.05738367927297073
HALLMARK_ANGIOGENESIS,0.03067604134251041,0.03806060608909169,0.12000608903995054,0.017884642854342755,-0.07241535733370742,0.11588431427410799,0.05125788360529341,0.043055719981826834,-0.06253314046958815,-0.06923723660030688,-0.014397919258090313,-0.024614990413218865,0.10452236819179292
HALLMARK_APICAL_JUNCTION,0.09727935653461725,0.15956036319005923,0.19726239246400976,0.04507610205075007,0.10439011983961631,0.13353050131553315,0.08439722215852247,0.07266137952241566,0.09096251581391022,-0.03467812998150685,0.08291245616450606,0.1469593175935125,0.11790471989407415
HALLMARK_APICAL_SURFACE,0.07517087530267126,0.08271786915971023,0.08976410636610702,-0.017470098338072004,0.012643127584764142,-0.062317367737979676,-0.041439226819401744,0.05700883295214801,0.07396139278904794,-0.0957481438460718,0.04121211411087027,0.11125567849619208,0.01858602426530417
HALLMARK_APOPTOSIS,0.0109999413135203,0.08919261329124992,-0.11936546325328774,0.06769083601634689,0.018342075959275908,-0.06218534928820741,0.02840812189631349,0.10791695893641057,-0.04670249190959869,0.04747835132778334,-0.0557165516604589,0.1328376161361622,-0.06431452262434771
HALLMARK_BILE_ACID_METABOLISM,0.13468696993435184,0.016049178811260435,0.14610507523154131,0.009034611493823326,0.05770491351705243,0.08221419364449706,0.10577758819789514,0.09463800417745166,0.11816794057551175,0.020445346039626635,0.05744081722782776,0.13176087985912716,0.04925098776478681
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10070473783685062,-0.016315800148704606,0.13751163907447275,0.02250503926279014,0.08599936782557557,0.08362362931710976,0.1164329047373831,0.04766483529223705,0.11688632368227146,-0.002859736650152816,0.01794297875867727,0.10779317483105706,0.0696422459657374
HALLMARK_COAGULATION,0.051819085013970374,0.1901802706520468,0.0666092475303167,0.0060059548673143835,0.02860652071368986,0.06310063778787713,0.07651918380351971,0.08892089698845557,0.07311488664351395,-0.06549110359213715,-0.09086023465821076,0.15737371894776875,0.07043717781375854
HALLMARK_COMPLEMENT,0.08593195106696339,0.13093105834194532,0.2329357222369544,0.004414878427934944,0.04362528329547021,-0.013069404183690113,0.07758149411965867,0.05626201223436286,0.08659322511484363,-0.03006929900867813,0.008320465135738392,0.11341064571334428,0.12314576005828154
HALLMARK_DNA_REPAIR,0.08796249174098748,0.08717621925468338,0.17706151497183112,0.04393774880186966,0.0700000826476336,0.15248761731530586,0.08489807753289833,0.07900460449668338,0.11030117757568302,-0.016295889745494906,0.12908758780272211,0.10255396602425226,0.1054963663155328
HALLMARK_E2F_TARGETS,0.10666649662688604,0.03257522756570318,0.22120059833541303,0.02114217022674827,0.06545197842167085,0.14172520259236154,0.10279543911630817,0.08143206050005547,0.07875437268982256,-0.06371587142700995,0.13160105633838434,0.10356428791611368,0.12315277810684068
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.051648769810886924,0.1600525792159827,-0.09936341420134708,0.05838418584767286,0.027369960201482725,0.10386239715705343,0.08231390712085171,0.0506381360895866,-0.057464384497459796,-0.06691634162530385,-0.04342928819124616,0.11339281713512772,0.11162478994281093
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04042633898649895,0.0559027428456072,0.0949010118916812,0.019244651816662822,0.037518299537477644,-0.022368857372838547,0.05870095009993956,-0.00022171896622009952,0.022485744716463987,-0.013169159276546702,0.07129885783680602,0.06691225855709808,0.11080278754672138
