,ZH1007nec,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.023056679057710014,0.06977448913037285
HALLMARK_ALLOGRAFT_REJECTION,0.015643566584700477,-0.05934370074898023
HALLMARK_ANDROGEN_RESPONSE,0.027280158340088918,0.10596380185970462
HALLMARK_ANGIOGENESIS,-0.015494253168792292,0.11596970789759
HALLMARK_APICAL_JUNCTION,-0.015555770296146465,0.10276083272470758
HALLMARK_APICAL_SURFACE,0.03574712490257842,0.10743496880746325
HALLMARK_APOPTOSIS,-0.021362569040815755,0.018804270981515978
HALLMARK_BILE_ACID_METABOLISM,-0.0370037466108617,0.06241620165777575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05563447739422131,0.04322743237968201
HALLMARK_COAGULATION,-0.04099399833759202,0.10422907360406855
HALLMARK_COMPLEMENT,0.029483128478398273,0.08575964381720536
HALLMARK_DNA_REPAIR,0.08528871904725037,0.05927054903903874
HALLMARK_E2F_TARGETS,0.06794477128218748,0.09447283004917173
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009098263684949306,0.10219433727683713
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.10242362803004178,0.09018777500246956
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09195048641140992,0.05508721789957287
HALLMARK_FATTY_ACID_METABOLISM,-0.008573277714616129,0.04640251780406606
HALLMARK_G2M_CHECKPOINT,-0.04795857330921337,0.08292398232694984
HALLMARK_GLYCOLYSIS,0.037615632989253446,0.12444502198099368
HALLMARK_HEDGEHOG_SIGNALING,0.07177645216122332,0.1302707380998989
HALLMARK_HEME_METABOLISM,-0.007035946784425463,0.07104892100880647
HALLMARK_HYPOXIA,0.004569587780454075,0.033972105916213954
HALLMARK_IL2_STAT5_SIGNALING,-0.06301951894504011,0.07598558566941689
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0990067398203989,0.1516476041135955
HALLMARK_INFLAMMATORY_RESPONSE,0.046059903912524895,0.08697357492847561
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01755925771080248,0.047777554798878054
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.034292812231632705,0.06617826500881387
HALLMARK_KRAS_SIGNALING_DN,0.008060834071219242,0.037040002570324915
HALLMARK_KRAS_SIGNALING_UP,-0.021854108805985494,0.09796087570085253
HALLMARK_MITOTIC_SPINDLE,-0.023799065361605504,0.13115617500311424
HALLMARK_MTORC1_SIGNALING,0.012339559317484173,0.06865221280861752
HALLMARK_MYC_TARGETS_V1,0.06805526320995954,0.0819508064022223
HALLMARK_MYC_TARGETS_V2,0.04468233833735599,0.06451113753924724
HALLMARK_MYOGENESIS,-0.09527390442269429,0.06669389850306616
HALLMARK_NOTCH_SIGNALING,0.04258776973899598,0.05774976801977273
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.16065705474156095,-0.020765812568388286
HALLMARK_P53_PATHWAY,0.05847083504281318,0.05712358938267356
HALLMARK_PANCREAS_BETA_CELLS,0.05801154697547961,0.06513490647296012
HALLMARK_PEROXISOME,0.014430544393862387,0.058297200992640776
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03652325603846916,0.08621542200055847
HALLMARK_PROTEIN_SECRETION,0.06220844846982685,0.130073658787233
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10989198646693736,0.024361907598694436
HALLMARK_SPERMATOGENESIS,0.13587162495446597,0.06879498773425627
HALLMARK_TGF_BETA_SIGNALING,0.02646908786487566,0.09582260818884511
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.007990059512078762,0.06105889319502017
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05991708478929985,0.09319289027728368
HALLMARK_UV_RESPONSE_DN,0.008277039897454293,0.09328243657633559
HALLMARK_UV_RESPONSE_UP,-0.014730067106174204,0.08080370152950447
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06050627552847355,0.14004139684469596
HALLMARK_XENOBIOTIC_METABOLISM,0.016069707073702432,0.016147616028529044
