,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.11953132141591928,0.11880012884378992,0.02619398198104435,-0.00749402091548945,0.14922486109542105,0.14304327003199652,-0.18241757829500904,0.07326955493248227,-0.010756150026989446,0.08267841728704096,0.10648496650015898,0.0292566871118368,0.18217423306777403
HALLMARK_ALLOGRAFT_REJECTION,0.14443515304909077,0.04145331431153685,-0.08568088745848294,0.02355133802409682,0.11586209280819253,-0.23317693799073433,-0.287985090228633,0.02546563141862186,-0.11962734229647003,-0.16588368641290602,-0.17814033221567793,0.15099913940455859,-0.0638617097559631
HALLMARK_ANDROGEN_RESPONSE,-0.03620567195451845,0.12306651701293583,0.029131407605651544,0.020182206279005053,0.21660622755585704,-0.07859183816195935,-0.29782659326689154,0.011291961070140574,0.009775454455758512,-0.10865203238449321,-0.1766810129556372,0.0023296992778130037,0.07828903663753023
HALLMARK_ANGIOGENESIS,-0.3201815378991471,-0.11646640044020963,-0.0407101338970133,-0.005234140637344813,-0.2883244296565253,-0.2744723621269181,-0.38472790824547926,-0.187410670891638,-0.13094657421194533,-0.16522860111003151,-0.35339015354172004,-0.12588210021368038,-0.16074458095379018
HALLMARK_APICAL_JUNCTION,0.02842144724663847,0.12162231954712135,-0.02241880860863696,0.03626223010410594,0.0023492300474692307,-0.12288666054108649,-0.30589714287757414,-0.033927981149126395,-0.0035675541093544306,-0.0073944753948857,-0.20582756146545877,-0.009390970183540901,0.22708563506157298
HALLMARK_APICAL_SURFACE,0.26390936735974296,0.14983964612285336,0.05681226040017387,-0.006648537722289122,0.040932119665029194,0.18420282610640992,0.31213037588066417,0.038102346515225684,0.17909213827635298,0.1312389479506364,-0.06654481553744786,0.17187575252349802,0.18532838401725885
HALLMARK_APOPTOSIS,0.05351778361448163,-0.012014298589579878,-0.008356037751194366,0.006979014696385262,0.015337171339486035,0.10135017290755327,-0.05591915542638569,-0.17174851549056425,-0.06000499011589971,-0.044729009037789716,0.16795472046454368,0.06441576257886172,0.16533356315422632
HALLMARK_BILE_ACID_METABOLISM,0.014549431775730152,0.07275605443382473,0.01162527527660054,-0.016491371267922945,-0.08186452213488575,-0.1410312626982896,-0.387205462496576,-0.09348973309914478,-0.11687049292447585,-0.058863155986159356,-0.12012767375546445,-0.017842761851369838,0.030494904027333333
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08539793320850773,0.08121606483317946,-0.05025996681230069,-0.00028471506339274564,-0.002169168488463702,-0.15488427456329953,-0.20790605368079568,-0.1393901106946473,-0.0592922408339096,-0.14478794032653797,-0.29712932690667754,-0.04568389715199968,-0.008496660454146172
HALLMARK_COAGULATION,-0.06019937312693798,0.03373831808090557,-0.09493980171828915,0.0072331563685344895,0.05890891658055408,-0.2667560876246565,-0.3496312717578963,-0.03585289835335731,-0.17318239723831663,-0.19643093173112774,-0.2398107932480253,-0.07156200213598854,-0.07446650302306755
HALLMARK_COMPLEMENT,0.2333617487579666,0.05586857560323375,-0.04695567860774131,-0.0003185379902779167,0.287026280816552,0.012402808046765999,-0.21663526963925198,-0.11950594560029702,0.05938388002368846,-0.11934431718229986,0.08975153653851886,0.025682487616762367,0.2026782331896987
HALLMARK_DNA_REPAIR,0.06379271863149216,0.16313076165825147,0.0006591814886937226,0.06968186189806258,0.18349732300313165,-0.03217694260268134,-0.20394994667961888,-0.02423525305676427,0.008939246722331115,0.07493589276198806,-0.13687197899463502,-0.034213970858586865,0.26331033831824074
HALLMARK_E2F_TARGETS,0.18997074924830162,0.17574649296217074,0.05082049555225278,0.03228392080289888,0.12242581767671834,-0.19848137433893334,-0.32237416852258105,-0.03360329653523682,0.056276639447837264,0.11247957142619451,-0.19926352806824,-0.060449406688305216,0.15550134874028837
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.31600909857928067,-0.05021861177806014,-0.007108229987786006,0.026608479652324928,-0.17170519913443466,-0.22977588671125235,-0.25446705729964353,-0.16234759610755742,-0.14399671020858293,-0.14590093855444847,-0.31523496385227856,-0.14361632832914037,0.1787699341794441
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026963817274955,-0.0019520298011744585,-0.011676697784810933,-0.041182208167226286,0.2622620104427296,0.16895119324109292,-0.17664479258238594,0.10786774448486969,-0.06144362647176732,0.1281988691803878,0.32360519489696016,-0.07655759359232772,0.15999569723519325
HALLMARK_ESTROGEN_RESPONSE_LATE,0.22153977361297691,0.12050837701737852,0.03441355542763237,-0.02129076536571925,0.06571548073753669,0.01872702332300172,0.2939763268839659,-0.00012064556562646446,0.06757303707624401,-0.00989142159907947,-0.20182118036334193,0.0829938093985438,0.10574639327070066
HALLMARK_FATTY_ACID_METABOLISM,-0.06274562755752573,0.036166016818269496,0.024327164145591485,0.025598449399142832,0.11140979537028392,0.08278131003933638,-0.2436629966493787,-0.14767746531227613,0.013808793053419453,0.06744818851968509,0.22391274959643195,-0.08296770456000743,0.04061470873063686
HALLMARK_G2M_CHECKPOINT,-0.06143679281317054,0.13452611643139611,0.020425505631975188,0.019338764768705236,-0.10845330867605582,-0.21565659380160893,-0.3105615106801446,-0.08766783515071865,-0.10480139761696289,-0.031030428505281718,-0.34005455137500573,-0.07312270617473118,0.19840773121780755
HALLMARK_GLYCOLYSIS,-0.019150282463767532,0.08284623350127976,0.018350328412957286,0.028092533010074944,-0.009954204399939784,0.16274681431916815,-0.20213504325953263,0.07700138521098367,0.14334054961875145,0.1502162828784156,0.009720911547264554,0.003596774757129673,0.28921888478049307
HALLMARK_HEDGEHOG_SIGNALING,0.28427467644116877,0.14135817109083632,0.05531471124023516,0.09189418306620854,0.30748660932094424,0.3784974082914212,0.37913393728015815,0.2309433525231135,0.26690378133177917,0.2046495320623774,0.33225649005844565,0.22705436747738583,0.2689796241016605
HALLMARK_HEME_METABOLISM,0.030135938642740678,0.1210045281204695,-0.01929803095367218,0.03484144909040605,0.22996068939547445,0.10438480326236858,-0.2253984526602834,0.11490098871398759,-0.03545232532672085,0.0823073591601513,-0.03399827289361663,0.0042082805504519444,0.19071672369312104
HALLMARK_HYPOXIA,-0.40027440476207643,-0.13934242836240526,0.014938262224291624,0.029378640349470703,-0.14461508639779697,0.10118961590816024,0.30305536534577643,-0.18642030649930327,0.16151926699777075,0.0020977821388095644,-0.23761710440838932,-0.20276418171043664,0.17910139075201753
HALLMARK_IL2_STAT5_SIGNALING,0.03551519475839153,0.06942001192217244,-0.0059974073779056405,0.03658996386466908,0.08809994244872303,-0.01956972437216805,-0.2783318490621525,0.03694949341904457,0.07171608034109107,-0.09165752077358659,0.04250832723711368,-0.04084086677391225,0.13439535270918623
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.3049347887946858,-0.04704003944073483,-0.04891234382574585,-0.04347804913435193,-0.2872968509030211,-0.23989122537002477,-0.4041885572019526,-0.14704538350176097,-0.10235949822301753,-0.17983482979227014,-0.3171520801739061,-0.10314229054757564,-0.13769150927924811
HALLMARK_INFLAMMATORY_RESPONSE,-0.10053080065218163,0.00238644288280215,0.004726599228058575,-0.02549986185054692,0.04062443240595782,0.19714888810248293,-0.19961992791945468,-0.16172778235739704,0.058538791965957626,0.046403574600869094,0.024140070652444032,-0.11523169653337474,0.09063100813603905
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.2411219633741285,0.16215154433638992,-0.026000063888685594,0.03703813060896364,0.11923898013555495,-0.234171808133165,-0.38605082265014573,0.07061361024458174,-0.1232730488849644,-0.15065022179596532,-0.23932394628808368,0.11626588911420985,-0.137750297440384
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.18647728090332324,0.030493770470155543,-0.049167661702578656,-0.003165289438024825,-0.2474626366878631,-0.025569010507397343,-0.2613862414305886,-0.06445324532139839,-0.13500433028066866,-0.15971180881166194,-0.337056123694199,-0.19664352564961288,0.11841695810321372
HALLMARK_KRAS_SIGNALING_DN,0.12487868808928913,0.12133966863616194,-0.05007618262830883,-0.01931410825457339,0.2449899867697895,0.24481692034678443,0.16661726529034132,0.054305595027735486,0.07918981256111378,0.1789617822566505,0.06190688958346779,0.17814703941000032,0.25713574598963473
HALLMARK_KRAS_SIGNALING_UP,0.28666283464369774,0.07881529209560043,-0.0024945360862979353,0.06999892667401231,0.27478582233654125,0.32489274610408936,0.1732716403113816,0.16746924258872894,0.2140790817523099,0.1779304059411376,0.2941596114729195,0.16899088040182064,0.18879903295320238
HALLMARK_MITOTIC_SPINDLE,0.18066444227093892,0.13608962114794954,0.060930880796664436,0.03167409051828205,0.27509055854096764,-0.0644685699349483,-0.2691851923805122,-0.002474098925964586,-0.0046614427751151205,0.061201329199155934,0.017380901213701512,0.07217650703208067,0.2162578212056574
