,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.027275063881762988,0.025378253746165653,0.015240550215008218,-0.00610859044739486,0.04483812192430135,0.057305097232185985,0.09074472906609825,0.028428880186140607,0.06879915284389558,0.09468278002068087,0.03723342957213001
HALLMARK_ALLOGRAFT_REJECTION,0.03086504919492828,0.04740663302545094,-0.027555224461393003,0.002086818413294494,-0.06316062030508554,0.11397109025696706,0.11688990657410002,-0.019988190843843012,-0.004386169642264267,0.040695585062098104,0.04622750262526792
HALLMARK_ANDROGEN_RESPONSE,-0.052303333601554924,-0.002421523983795777,-0.017755285310223027,0.00011011088407936728,-0.01687579557949817,0.05330576051702606,0.07582743909132615,0.027817960783245253,0.015655899471490608,0.006382801195167604,0.04309711818801193
HALLMARK_ANGIOGENESIS,-0.0029776191770476503,0.060845509610297985,0.0070920406421385845,0.03629292732570014,-0.08445495888980253,0.08017116347447574,0.10017835056090468,0.05063632329555655,-0.09149606287796946,0.049953199893553346,0.015125820036233752
HALLMARK_APICAL_JUNCTION,0.04964922843415709,0.08886050875091092,0.018562348354714583,-0.019399779731793416,-0.021021735511004117,0.08593215959863615,0.1256009441308295,0.07059561577024795,0.07651849774716764,0.061059073417157814,0.08784804168962607
HALLMARK_APICAL_SURFACE,-0.001256693212201149,0.01965374109927673,-0.004621799868154536,0.0074743772624618595,0.04524155555045749,-0.0030985294385601787,-0.04942465649456811,0.08266840928631326,0.05177734443174819,0.02341073272153339,0.015594376243383983
HALLMARK_APOPTOSIS,0.02885997682957143,0.012099826674314713,0.013185027469526094,0.027132901999541367,-0.01362955315196034,-0.009470925835732964,0.1547090710736188,-0.02698696791003733,-0.06938672543366838,0.09318466447760917,-0.02466724806935174
HALLMARK_BILE_ACID_METABOLISM,0.02620196173798025,0.02896991058451586,-0.0018750165777365263,0.009394854067063047,0.004132637497630359,0.02057659186911726,0.02636638838945117,0.027379947439883884,0.06785501414633117,0.0469060465541796,0.09059595691273474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022847321178911955,-0.04436152769907326,0.01678945047381345,0.04852791022641683,-0.08663371715340323,0.036933265309132476,-0.009052464146265211,0.05090635313251882,0.05592639094587397,-0.007682602558032571,0.0585636041688722
HALLMARK_COAGULATION,0.048746073144907025,0.023457147396895833,-0.021534438126956334,0.010770029197380413,-0.08945387480471227,0.08287588775766956,0.1636853187272158,0.04250573271001698,0.006486064094687326,0.05647283810592361,0.0016985815938370928
