,UKF243,UKF255,UKF259,UKF260,UKF266,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10711618514828061,0.371403473326144,0.02614509545611911,0.2074076230570653,0.15913526498237834,0.09459467761745699,0.12630834655224307,0.03307125983506368,0.18194642161083804,0.2578028632224113,0.40469492832777293,0.07624600209101999,0.15484353000444737,0.039450022515385284,0.40036909787438413,0.187887661231132,0.03102111314681467
HALLMARK_ALLOGRAFT_REJECTION,0.0583811034529964,0.20361163131310445,0.026789041357782747,0.1154748782326618,0.10497613546820718,0.06399859958618961,0.13124880499956268,0.03465329227631841,0.09021581943209533,0.2090016176716329,0.275679480976763,0.12457034669152385,0.09000945718910293,0.02330747908732058,0.2994153666685,-0.04805812987336684,0.0513974584472944
HALLMARK_ANDROGEN_RESPONSE,0.15240747076766625,0.15542243807179884,0.06192648422002731,0.1246958065745346,0.1757171135749204,0.12020710562420384,0.17355849202861065,-0.029466363279421467,0.12914856482049517,0.24828315423154576,0.3691126585006587,0.06696452365707753,0.11959171761186067,0.05303741982897792,0.3211994909283264,0.16009714776978617,0.22369896831408248
HALLMARK_ANGIOGENESIS,0.05576413946194824,0.15221956366208914,-0.017001860957613277,-0.06456049348524834,0.22021603801595202,0.062672304592023,0.160414935619762,-0.05873838255343561,-0.05127638215886382,0.052616296952608776,-0.1852345693978939,0.07250109635561537,-0.007538468264857238,0.02829427704477438,-0.10832115642191344,0.14204518757163204,0.15160174067067148
HALLMARK_APICAL_JUNCTION,0.13358524352738274,0.31893657666846054,0.05058173345850452,0.17760833829134165,0.2379949885370378,0.12452519636681142,0.2031660492376322,0.032550132272867655,0.16926238799318127,0.26134132406315475,0.4139046823855258,0.13608859379509208,0.11757688528359485,0.14406104212488482,0.406171401275589,0.20678391785332934,0.0997623048694746
HALLMARK_APICAL_SURFACE,0.09218953312806229,0.1765830287312559,-0.009175589522453547,0.19537764986685682,0.00850238525823094,0.03910032451007965,0.12888669246979512,0.009727666828203616,0.1501361692955149,0.21655741436813095,0.3486126641262549,-0.002816083166329582,0.04507713392719628,0.022571648355322063,0.3444195450076282,0.06466152162806772,0.006002361812633262
HALLMARK_APOPTOSIS,0.004186927442872353,-0.08936109036758103,0.041575469050591375,-0.09726311750721534,-0.05557855093026195,0.06940272258256322,-0.045447772160442115,0.06035813427342135,0.04426994823706062,-0.026470123288386428,-0.07199826749065232,0.0247251872201556,0.024632057349676204,0.04771000704094095,0.20234428074387573,0.050102197023064114,-0.05116854855472483
HALLMARK_BILE_ACID_METABOLISM,0.11259411379365651,0.2909200911471681,-0.01760799749695842,0.16370195326967998,0.13701011595161117,0.08707765982031274,0.09313602995710268,0.033789642111347364,0.170456692339458,0.217970405957868,0.33412230089278333,0.007492050938890754,0.08941477126881252,0.10132209672180634,0.30253870297298563,0.19121552536505737,0.13230518503404287
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.17583788454936403,0.27415192239257535,0.00426788828463956,0.1904813805781464,0.17508804473301678,0.1370247925281103,0.1501669961468678,0.022207673952587513,0.11450162211801682,0.2138703210721326,0.4068564882677495,0.031435827579326184,0.14353009041501952,0.09848003824061818,0.33544373902939995,0.2046021192677646,0.15240268809948976
HALLMARK_COAGULATION,0.05541656961617729,0.20282097991742956,0.01994353764432815,0.03857990100845861,0.06541921436699559,0.0586351480771258,0.1484505419764273,0.016469822991963,0.21868909517314727,0.24698979948224237,0.3164085632565157,0.07964276176476612,0.061211693837847546,0.07789162615498782,0.2880197919888601,0.13832156702149265,0.17276752667588877
HALLMARK_COMPLEMENT,0.05357995927378168,0.2781055155758791,0.017141318189641323,0.08089978418574109,0.06168906096434662,0.1306791093930397,0.11544787851267233,0.062132282713280536,0.14861466181467128,0.17283581607979506,0.2830717374949523,0.08525768020475506,0.1447111638533176,0.03790218271569155,0.3353902682630645,0.14987825827209217,0.025726144572966944
HALLMARK_DNA_REPAIR,0.15725651891727074,0.29954072331461085,0.06284712827548072,0.1353398233291432,0.23189511769138027,0.1477676156319404,0.24639613740217134,-0.006443690896334695,0.22263235166259035,0.2630652712892353,0.4272070542227134,0.08720470464403632,0.1769560368281612,0.10448645556781266,0.4070195088304888,0.2542311649268504,0.09615843860380652
HALLMARK_E2F_TARGETS,0.1301558245332383,0.31673621169104077,0.05197208084667883,0.1772302942618362,0.23177417555138463,-0.008302597549977865,0.14965118359717725,0.0030680991402177193,0.16886022026237002,0.23226951771646273,0.33799552383964715,0.019035957305960558,0.06130206631917738,0.004336281398630554,0.298882927422073,0.21457294785997164,0.08383253064665036
